Date,CVE_Open_average,CVE_Open_max,CVE_Open_min,CVE_Open_volatility,CVE_Open_change,CVE_High_average,CVE_High_max,CVE_High_min,CVE_High_volatility,CVE_High_change,CVE_Low_average,CVE_Low_max,CVE_Low_min,CVE_Low_volatility,CVE_Low_change,CVE_Close_average,CVE_Close_max,CVE_Close_min,CVE_Close_volatility,CVE_Close_change,CVE_Volume_average,CVE_Volume_max,CVE_Volume_min,CVE_Volume_volatility,CVE_Volume_change
2019-10-13,8.568,8.69,8.38,0.3099999999999987,0.20999999999999908,8.732000000000001,8.82,8.66,0.16000000000000014,0.07000000000000028,8.494,8.53,8.38,0.14999999999999858,0.14999999999999858,8.624,8.74,8.54,0.20000000000000107,0.20000000000000107,3117594,4058100,2383129,1674971,-1674971
2019-10-20,8.78,8.95,8.67,0.27999999999999936,0.16999999999999993,8.966,9.03,8.9,0.129999999999999,0.07000000000000028,8.620000000000001,8.71,8.48,0.23000000000000043,0.16000000000000014,8.776,8.95,8.68,0.2699999999999996,0.019999999999999574,3583800,4832530,2528326,2304204,-1498955
2019-10-27,8.706,8.86,8.57,0.28999999999999915,0.22000000000000064,8.898,9.07,8.67,0.40000000000000036,0.09999999999999964,8.55,8.81,8.29,0.5200000000000014,0.2400000000000002,8.722,8.89,8.49,0.40000000000000036,0.030000000000001137,4436344,6144254,2610822,3533432,772382
2019-11-03,9.002,9.14,8.91,0.23000000000000043,0.10999999999999943,9.228,9.37,9.04,0.33000000000000007,0.1999999999999993,8.924,9.02,8.78,0.2400000000000002,0.10999999999999943,9.122,9.36,8.82,0.5399999999999991,0.29999999999999893,3376983,4227754,2325560,1902194,260689
2019-11-10,9.238,9.37,9.13,0.23999999999999844,-0.129999999999999,9.338,9.5,9.24,0.2599999999999998,-0.2599999999999998,9.108,9.21,9.03,0.1800000000000015,-0.120000000000001,9.19,9.27,9.04,0.23000000000000043,-0.08999999999999986,1750002,2008438,1658854,349584,26490
2019-11-17,8.998,9.11,8.88,0.22999999999999865,-0.129999999999999,9.132,9.14,9.12,0.02000000000000135,0.02000000000000135,8.858,8.91,8.78,0.13000000000000078,0.05000000000000071,8.984,9.09,8.89,0.1999999999999993,0.1999999999999993,2726730,3291554,1711614,1579940,-180105
2019-11-24,9.0275,9.11,8.91,0.1999999999999993,-0.1999999999999993,9.065,9.17,8.97,0.1999999999999993,-0.1999999999999993,8.870000000000001,8.99,8.76,0.23000000000000043,-0.23000000000000043,8.98,9.13,8.82,0.3100000000000005,-0.3100000000000005,2101064,3516779,834210,2682569,-1246073
2019-12-01,8.826,9.18,8.68,0.5,0.4900000000000002,9.048,9.4,8.73,0.6699999999999999,0.6699999999999999,8.726,9.17,8.52,0.6500000000000004,0.6500000000000004,8.906,9.29,8.53,0.7599999999999998,0.6800000000000015,4062357,6104222,2548630,3555592,-40630
2019-12-08,9.458,9.79,9.16,0.629999999999999,0.629999999999999,9.68,9.86,9.5,0.35999999999999943,0.34999999999999964,9.408,9.68,9.16,0.5199999999999996,0.5199999999999996,9.566,9.73,9.4,0.33000000000000007,0.33000000000000007,2621451,3626306,1907030,1719276,-995745
2019-12-15,9.846,9.9,9.8,0.09999999999999964,0.06999999999999851,9.982000000000001,10.06,9.94,0.120000000000001,0.08000000000000007,9.778,9.87,9.74,0.129999999999999,0.129999999999999,9.904,10.04,9.84,0.1999999999999993,0.15999999999999837,2948286,6958075,1637722,5320353,-678203
2019-12-22,10.1175,10.2,10.04,0.16000000000000014,0.10000000000000142,10.18,10.24,10.09,0.15000000000000036,0.08999999999999986,10.0075,10.05,9.95,0.10000000000000142,0.05000000000000071,10.0775,10.17,10.01,0.16000000000000014,0.0600000000000005,2114366,4296320,939825,3356495,921094
2019-12-29,10.163333333333334,10.32,9.99,0.33000000000000007,0.33000000000000007,10.343333333333334,10.52,10.22,0.29999999999999893,0.29999999999999893,10.053333333333333,10.16,9.96,0.1999999999999993,0.1999999999999993,10.16,10.19,10.14,0.049999999999998934,0.03999999999999915,2771688,3408879,2001573,1407306,1407306
