Date,FUL_stock_Open_average,FUL_stock_Open_max,FUL_stock_Open_min,FUL_stock_Open_volatility,FUL_stock_Open_change,FUL_stock_High_average,FUL_stock_High_max,FUL_stock_High_min,FUL_stock_High_volatility,FUL_stock_High_change,FUL_stock_Low_average,FUL_stock_Low_max,FUL_stock_Low_min,FUL_stock_Low_volatility,FUL_stock_Low_change,FUL_stock_Close_average,FUL_stock_Close_max,FUL_stock_Close_min,FUL_stock_Close_volatility,FUL_stock_Close_change,FUL_stock_Volume_average,FUL_stock_Volume_max,FUL_stock_Volume_min,FUL_stock_Volume_volatility,FUL_stock_Volume_change
2019-10-27,49.262,49.4,49.0,0.3999999999999986,0.17999999999999972,49.924,50.7,49.61,1.0900000000000034,0.990000000000002,48.928,49.27,48.47,0.8000000000000043,0.30999999999999517,49.65,50.64,48.8,1.8400000000000034,0.9600000000000009,394097,487802,284122,203680,33577
2019-11-03,51.49,51.69,50.97,0.7199999999999989,0.7199999999999989,51.906,52.18,51.35,0.8299999999999983,0.8299999999999983,51.136,51.5,50.43,1.0700000000000003,0.8999999999999986,51.492,51.84,51.18,0.6600000000000037,0.36999999999999744,285475,359203,194608,164595,-81626
2019-11-10,50.5,51.1,49.9,1.2000000000000028,-0.6400000000000006,50.82,51.25,50.48,0.7700000000000031,-0.7700000000000031,50.148,50.61,49.79,0.8200000000000003,-0.8200000000000003,50.4,50.87,50.15,0.7199999999999989,-0.6599999999999966,175357,268006,116357,151649,104197
2019-11-17,49.675999999999995,49.94,49.44,0.5,-0.5,50.032,50.35,49.6,0.75,-0.6899999999999977,49.266,49.64,48.92,0.7199999999999989,-0.7199999999999989,49.504,49.92,49.17,0.75,-0.5799999999999983,184868,267453,129957,137496,-42218
2019-11-24,49.9975,50.49,49.42,1.0700000000000003,0.75,50.3925,50.53,50.16,0.37000000000000455,0.2600000000000051,49.67,50.2,49.02,1.1799999999999997,0.8099999999999952,50.1325,50.48,49.88,0.5999999999999943,-0.05999999999999517,140181,197517,97870,99647,-99647
2019-12-01,49.926,50.69,48.98,1.7100000000000009,0.769999999999996,50.518,51.5,49.6,1.8999999999999986,1.1899999999999977,49.616,50.42,48.64,1.7800000000000011,1.0,49.992,51.14,49.52,1.6199999999999974,1.6199999999999974,247224,313847,193228,120619,112225
2019-12-08,51.104,51.66,50.78,0.8799999999999955,0.6399999999999935,51.782,52.4,51.3,1.1000000000000014,0.8999999999999986,50.75,50.96,50.39,0.5700000000000003,-0.0899999999999963,51.096000000000004,51.81,50.63,1.1799999999999997,0.07000000000000028,374465,509217,200254,308963,247354
2019-12-15,51.162,51.55,50.78,0.769999999999996,-0.27999999999999403,51.61,51.95,51.37,0.5800000000000054,-0.28000000000000114,50.682,51.06,50.28,0.7800000000000011,0.38000000000000256,51.02,51.27,50.68,0.5900000000000034,0.5900000000000034,670590,1368627,453236,915391,849966
2019-12-22,51.7575,52.0,51.19,0.8100000000000023,0.8000000000000043,52.1425,52.3,52.04,0.259999999999998,0.259999999999998,51.4575,51.71,51.0,0.7100000000000009,0.7100000000000009,51.8625,51.96,51.75,0.21000000000000085,-0.0799999999999983,365173,659406,227846,431560,-346036
2019-12-29,51.5375,52.0,50.53,1.4699999999999989,-1.4600000000000009,51.8425,52.28,50.84,1.4399999999999977,-1.4399999999999977,51.1575,51.67,50.29,1.3800000000000026,-1.3800000000000026,51.2975,51.79,50.35,1.4399999999999977,-1.4399999999999977,258250,299709,232208,67501,-67501
