Date,Shares JPX-Nikkei 400Etf_Open_average,Shares JPX-Nikkei 400Etf_Open_max,Shares JPX-Nikkei 400Etf_Open_min,Shares JPX-Nikkei 400Etf_Open_volatility,Shares JPX-Nikkei 400Etf_Open_change,Shares JPX-Nikkei 400Etf_High_average,Shares JPX-Nikkei 400Etf_High_max,Shares JPX-Nikkei 400Etf_High_min,Shares JPX-Nikkei 400Etf_High_volatility,Shares JPX-Nikkei 400Etf_High_change,Shares JPX-Nikkei 400Etf_Low_average,Shares JPX-Nikkei 400Etf_Low_max,Shares JPX-Nikkei 400Etf_Low_min,Shares JPX-Nikkei 400Etf_Low_volatility,Shares JPX-Nikkei 400Etf_Low_change,Shares JPX-Nikkei 400Etf_Close_average,Shares JPX-Nikkei 400Etf_Close_max,Shares JPX-Nikkei 400Etf_Close_min,Shares JPX-Nikkei 400Etf_Close_volatility,Shares JPX-Nikkei 400Etf_Close_change
2019-01-20,57.93,57.93,57.93,0.0,0.0,57.96,57.96,57.96,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.84,57.84,57.84,0.0,0.0
2019-01-27,58.29,58.29,58.29,0.0,0.0,58.33,58.33,58.33,0.0,0.0,58.01,58.01,58.01,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2019-02-03,56.47,56.47,56.47,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.6,56.6,56.6,0.0,0.0
2019-02-10,58.33,58.33,58.33,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.59,58.59,58.59,0.0,0.0
2019-02-17,58.93,58.93,58.93,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2019-02-24,58.69,58.69,58.69,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.53,58.53,58.53,0.0,0.0,58.71,58.71,58.71,0.0,0.0
2019-03-03,57.09,57.09,57.09,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.08,57.08,57.08,0.0,0.0,57.38,57.38,57.38,0.0,0.0
2019-03-10,58.39,58.39,58.39,0.0,0.0,58.49,58.49,58.49,0.0,0.0,58.27,58.27,58.27,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2019-03-17,58.88,58.88,58.88,0.0,0.0,58.88,58.88,58.88,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-03-24,59.01,59.01,59.01,0.0,0.0,59.01,59.01,59.01,0.0,0.0,58.91,58.91,58.91,0.0,0.0,59.01,59.01,59.01,0.0,0.0
2019-03-31,59.43,59.43,59.43,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.49,59.49,59.49,0.0,0.0
2019-04-07,59.12,59.12,59.12,0.0,0.0,59.13,59.13,59.13,0.0,0.0,59.05,59.05,59.05,0.0,0.0,59.05,59.05,59.05,0.0,0.0
2019-04-14,59.37,59.37,59.37,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.24,59.24,59.24,0.0,0.0,59.29,59.29,59.29,0.0,0.0
2019-04-21,59.29,59.29,59.29,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.29,59.29,59.29,0.0,0.0,59.37,59.37,59.37,0.0,0.0
2019-04-28,59.51,59.51,59.51,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.99,59.99,59.99,0.0,0.0
2019-05-05,57.42,57.42,57.42,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.37,57.37,57.37,0.0,0.0,57.93,57.93,57.93,0.0,0.0
2019-05-12,57.94,57.94,57.94,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.66,57.66,57.66,0.0,0.0,57.66,57.66,57.66,0.0,0.0
2019-05-19,57.58,57.58,57.58,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.47,57.47,57.47,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2019-05-26,56.5,56.5,56.5,0.0,0.0,56.63,56.63,56.63,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-06-02,58.08,58.08,58.08,0.0,0.0,58.27,58.27,58.27,0.0,0.0,58.08,58.08,58.08,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2019-06-09,57.93,57.93,57.93,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.93,57.93,57.93,0.0,0.0
2019-06-16,58.48,58.48,58.48,0.0,0.0,58.51,58.51,58.51,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2019-06-23,58.69,58.69,58.69,0.0,0.0,58.69,58.69,58.69,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2019-06-30,59.37,59.37,59.37,0.0,0.0,59.42,59.42,59.42,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.42,59.42,59.42,0.0,0.0
2019-07-07,58.99,58.99,58.99,0.0,0.0,59.13,59.13,59.13,0.0,0.0,58.92,58.92,58.92,0.0,0.0,59.13,59.13,59.13,0.0,0.0
2019-07-14,58.71,58.71,58.71,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.6,58.6,58.6,0.0,0.0
2019-07-21,58.58,58.58,58.58,0.0,0.0,58.63,58.63,58.63,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.63,58.63,58.63,0.0,0.0
2019-07-28,57.85,57.85,57.85,0.0,0.0,57.85,57.85,57.85,0.0,0.0,57.85,57.85,57.85,0.0,0.0,57.85,57.85,57.85,0.0,0.0
2019-08-04,57.8,57.8,57.8,0.0,0.0,57.8,57.8,57.8,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.47,57.47,57.47,0.0,0.0
2019-08-11,57.12,57.12,57.12,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.12,57.12,57.12,0.0,0.0,57.26,57.26,57.26,0.0,0.0
2019-08-18,56.97,56.97,56.97,0.0,0.0,57.17,57.17,57.17,0.0,0.0,56.45,56.45,56.45,0.0,0.0,56.45,56.45,56.45,0.0,0.0
2019-08-25,57.98,57.98,57.98,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.6,57.6,57.6,0.0,0.0
2019-09-01,58.71,58.71,58.71,0.0,0.0,58.85,58.85,58.85,0.0,0.0,58.69,58.69,58.69,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2019-09-08,60.86,60.86,60.86,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.83,60.83,60.83,0.0,0.0,61.0,61.0,61.0,0.0,0.0
2019-09-15,61.21,61.21,61.21,0.0,0.0,61.34,61.34,61.34,0.0,0.0,61.17,61.17,61.17,0.0,0.0,61.17,61.17,61.17,0.0,0.0
2019-09-22,60.72,60.72,60.72,0.0,0.0,60.72,60.72,60.72,0.0,0.0,60.71,60.71,60.71,0.0,0.0,60.71,60.71,60.71,0.0,0.0
2019-09-29,60.62,60.62,60.62,0.0,0.0,60.94,60.94,60.94,0.0,0.0,60.62,60.62,60.62,0.0,0.0,60.92,60.92,60.92,0.0,0.0
2019-10-06,61.23,61.23,61.23,0.0,0.0,61.66,61.66,61.66,0.0,0.0,61.23,61.23,61.23,0.0,0.0,61.46,61.46,61.46,0.0,0.0
2019-10-13,61.58,61.58,61.58,0.0,0.0,61.66,61.66,61.66,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.66,61.66,61.66,0.0,0.0
2019-10-20,62.32,62.32,62.32,0.0,0.0,62.49,62.49,62.49,0.0,0.0,62.32,62.32,62.32,0.0,0.0,62.48,62.48,62.48,0.0,0.0
2019-10-27,63.71,63.71,63.71,0.0,0.0,63.92,63.92,63.92,0.0,0.0,63.66,63.66,63.66,0.0,0.0,63.79,63.79,63.79,0.0,0.0
2019-11-03,64.2,64.2,64.2,0.0,0.0,64.36,64.36,64.36,0.0,0.0,64.2,64.2,64.2,0.0,0.0,64.36,64.36,64.36,0.0,0.0
2019-11-10,63.98,63.98,63.98,0.0,0.0,64.19,64.19,64.19,0.0,0.0,63.98,63.98,63.98,0.0,0.0,64.15,64.15,64.15,0.0,0.0
2019-11-17,64.11,64.11,64.11,0.0,0.0,64.11,64.11,64.11,0.0,0.0,64.11,64.11,64.11,0.0,0.0,64.11,64.11,64.11,0.0,0.0
2019-11-24,63.9,63.9,63.9,0.0,0.0,64.04,64.04,64.04,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.95,63.95,63.95,0.0,0.0
2019-12-01,65.1,65.1,65.1,0.0,0.0,65.32,65.32,65.32,0.0,0.0,65.1,65.1,65.1,0.0,0.0,65.32,65.32,65.32,0.0,0.0
2019-12-08,65.4,65.4,65.4,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.12,65.12,65.12,0.0,0.0,65.43,65.43,65.43,0.0,0.0
2019-12-15,64.57,64.57,64.57,0.0,0.0,64.57,64.57,64.57,0.0,0.0,64.37,64.37,64.37,0.0,0.0,64.37,64.37,64.37,0.0,0.0
2019-12-22,64.31,64.31,64.31,0.0,0.0,64.31,64.31,64.31,0.0,0.0,64.16,64.16,64.16,0.0,0.0,64.16,64.16,64.16,0.0,0.0
2019-12-29,64.01,64.01,64.01,0.0,0.0,64.2,64.2,64.2,0.0,0.0,63.82,63.82,63.82,0.0,0.0,63.82,63.82,63.82,0.0,0.0
