Date,Cambria Core Equity_Open_average,Cambria Core Equity_Open_max,Cambria Core Equity_Open_min,Cambria Core Equity_Open_volatility,Cambria Core Equity_Open_change,Cambria Core Equity_High_average,Cambria Core Equity_High_max,Cambria Core Equity_High_min,Cambria Core Equity_High_volatility,Cambria Core Equity_High_change,Cambria Core Equity_Low_average,Cambria Core Equity_Low_max,Cambria Core Equity_Low_min,Cambria Core Equity_Low_volatility,Cambria Core Equity_Low_change,Cambria Core Equity_Close_average,Cambria Core Equity_Close_max,Cambria Core Equity_Close_min,Cambria Core Equity_Close_volatility,Cambria Core Equity_Close_change
2019-01-20,26.21,26.21,26.21,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-01-27,26.23,26.23,26.23,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2019-02-03,26.37,26.37,26.37,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2019-02-10,26.58,26.58,26.58,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2019-02-17,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2019-02-24,26.69,26.69,26.69,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2019-03-03,26.72,26.72,26.72,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2019-03-10,26.83,26.83,26.83,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2019-03-17,26.83,26.83,26.83,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2019-03-24,27.2,27.2,27.2,0.0,0.0,27.42,27.42,27.42,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2019-03-31,26.91,26.91,26.91,0.0,0.0,27.11,27.11,27.11,0.0,0.0,26.91,26.91,26.91,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2019-04-07,27.01,27.01,27.01,0.0,0.0,27.07,27.07,27.07,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.85,26.85,26.85,0.0,0.0
2019-04-14,26.87,26.87,26.87,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.81,26.81,26.81,0.0,0.0
2019-04-21,26.91,26.91,26.91,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2019-04-28,27.1,27.1,27.1,0.0,0.0,27.1,27.1,27.1,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2019-05-05,27.26,27.26,27.26,0.0,0.0,27.29,27.29,27.29,0.0,0.0,26.93,26.93,26.93,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2019-05-12,27.04,27.04,27.04,0.0,0.0,27.05,27.05,27.05,0.0,0.0,26.85,26.85,26.85,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2019-05-19,27.19,27.19,27.19,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2019-05-26,27.37,27.37,27.37,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2019-06-02,27.6,27.6,27.6,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.53,27.53,27.53,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-06-09,27.57,27.57,27.57,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2019-06-16,27.7,27.7,27.7,0.0,0.0,27.7,27.7,27.7,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2019-06-23,27.49,27.49,27.49,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2019-06-30,27.46,27.46,27.46,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-07-07,27.41,27.41,27.41,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-07-14,27.35,27.35,27.35,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-07-21,27.12,27.12,27.12,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2019-07-28,27.45,27.45,27.45,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.55,27.55,27.55,0.0,0.0
2019-08-04,27.75,27.75,27.75,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2019-08-11,27.82,27.82,27.82,0.0,0.0,28.02,28.02,28.02,0.0,0.0,27.82,27.82,27.82,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2019-08-18,27.64,27.64,27.64,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2019-08-25,27.67,27.67,27.67,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.73,27.73,27.73,0.0,0.0
2019-09-01,27.81,27.81,27.81,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-09-08,27.23,27.23,27.23,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-09-15,27.55,27.55,27.55,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2019-09-22,27.47,27.47,27.47,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-09-29,27.29,27.29,27.29,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-10-06,27.3,27.3,27.3,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-10-13,27.14,27.14,27.14,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2019-10-20,27.16,27.16,27.16,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2019-10-27,27.39,27.39,27.39,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-11-03,27.41,27.41,27.41,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-11-10,27.45,27.45,27.45,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.48,27.48,27.48,0.0,0.0
2019-11-17,27.42,27.42,27.42,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.43,27.43,27.43,0.0,0.0
2019-11-24,27.47,27.47,27.47,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2019-12-01,27.47,27.47,27.47,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.47,27.47,27.47,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2019-12-08,27.8,27.8,27.8,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2019-12-15,27.91,27.91,27.91,0.0,0.0,28.02,28.02,28.02,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-12-22,27.98,27.98,27.98,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2019-12-29,27.82,27.82,27.82,0.0,0.0,27.86,27.86,27.86,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.82,27.82,27.82,0.0,0.0
