Date,ICCC_Open_average,ICCC_Open_max,ICCC_Open_min,ICCC_Open_volatility,ICCC_Open_change,ICCC_High_average,ICCC_High_max,ICCC_High_min,ICCC_High_volatility,ICCC_High_change,ICCC_Low_average,ICCC_Low_max,ICCC_Low_min,ICCC_Low_volatility,ICCC_Low_change,ICCC_Close_average,ICCC_Close_max,ICCC_Close_min,ICCC_Close_volatility,ICCC_Close_change,ICCC_Volume_average,ICCC_Volume_max,ICCC_Volume_min,ICCC_Volume_volatility,ICCC_Volume_change
2019-10-20,5.284,5.31,5.24,0.0699999999999994,-0.0699999999999994,5.36,5.52,5.24,0.27999999999999936,-0.27999999999999936,5.208,5.3,5.08,0.21999999999999975,-0.21999999999999975,5.278,5.31,5.2,0.10999999999999943,-0.09999999999999964,7487,18734,2222,16512,-2387
2019-10-27,5.218,5.31,5.14,0.16999999999999993,0.11000000000000032,5.29,5.43,5.2,0.22999999999999954,0.10999999999999943,5.188,5.25,5.14,0.11000000000000032,0.07000000000000028,5.202,5.3,5.14,0.16000000000000014,0.07000000000000028,4910,7718,1941,5777,1179
2019-11-03,5.244,5.46,5.1,0.3600000000000003,-0.2400000000000002,5.374,5.5,5.24,0.2599999999999998,-0.13000000000000078,5.098,5.15,5.06,0.09000000000000075,-0.07000000000000028,5.152,5.28,5.06,0.22000000000000064,-0.1200000000000001,5025,8618,819,7799,-543
2019-11-10,5.128,5.44,4.9,0.54,-0.1999999999999993,5.3100000000000005,5.44,5.24,0.20000000000000018,0.0699999999999994,4.926,5.0,4.8,0.20000000000000018,0.10000000000000053,5.012,5.06,4.9,0.15999999999999925,-0.15999999999999925,10603,22302,4173,18129,-6896
2019-11-17,5.016,5.34,4.84,0.5,0.5,5.18,5.34,5.1,0.2400000000000002,0.13999999999999968,4.91,5.1,4.81,0.29000000000000004,-0.03000000000000025,4.968,5.1,4.81,0.29000000000000004,-0.27000000000000046,3216,5801,650,5151,1947
2019-11-24,5.0475,5.2,4.99,0.20999999999999996,0.20999999999999996,5.17,5.33,5.0,0.33000000000000007,0.25,4.9575,5.0,4.88,0.1200000000000001,0.10000000000000053,5.05,5.11,4.99,0.1200000000000001,0.009999999999999787,12102,15627,7819,7808,-7808
2019-12-01,5.082,5.16,5.0,0.16000000000000014,-0.07000000000000028,5.274,5.37,5.17,0.20000000000000018,0.1299999999999999,5.026,5.07,5.0,0.07000000000000028,0.05999999999999961,5.206,5.3,5.08,0.21999999999999975,0.08000000000000007,19318,25469,11939,13530,-13530
2019-12-08,5.136,5.18,5.1,0.08000000000000007,0.0,5.286,5.34,5.15,0.1899999999999995,-0.1899999999999995,5.086,5.11,5.06,0.05000000000000071,0.05000000000000071,5.194,5.25,5.15,0.09999999999999964,-0.09999999999999964,14561,21123,1924,19199,-7017
2019-12-15,5.367999999999999,5.55,5.21,0.33999999999999986,0.04999999999999982,5.45,5.55,5.3,0.25,-0.25,5.194,5.26,5.05,0.20999999999999996,-0.15000000000000036,5.304,5.4,5.15,0.25,-0.25,22836,73042,3845,69197,-56754
2019-12-22,5.0625,5.25,4.93,0.3200000000000003,-0.3200000000000003,5.095,5.28,4.96,0.3200000000000003,-0.3200000000000003,4.9375,5.03,4.8,0.23000000000000043,-0.20999999999999996,4.995,5.08,4.9,0.17999999999999972,-0.13999999999999968,21457,42301,4075,38226,28462
2019-12-29,5.043333333333334,5.29,4.9,0.3899999999999997,0.3899999999999997,5.17,5.29,4.95,0.33999999999999986,0.33999999999999986,4.96,5.09,4.85,0.2400000000000002,0.2400000000000002,5.046666666666667,5.15,4.9,0.25,0.1899999999999995,14997,29372,3768,25604,-8083
