Date,LCII_Open_average,LCII_Open_max,LCII_Open_min,LCII_Open_volatility,LCII_Open_change,LCII_High_average,LCII_High_max,LCII_High_min,LCII_High_volatility,LCII_High_change,LCII_Low_average,LCII_Low_max,LCII_Low_min,LCII_Low_volatility,LCII_Low_change,LCII_Close_average,LCII_Close_max,LCII_Close_min,LCII_Close_volatility,LCII_Close_change,LCII_Volume_average,LCII_Volume_max,LCII_Volume_min,LCII_Volume_volatility,LCII_Volume_change
2018-12-23,63.31,65.55,60.84,4.709999999999994,4.709999999999994,65.495,66.89,63.87,3.020000000000003,2.979999999999997,62.0225,63.92,59.68,4.240000000000002,4.240000000000002,65.02,66.8,63.65,3.1499999999999986,3.1499999999999986,198191,226757,180298,46459,-12304
2018-12-30,67.5525,71.73,65.81,5.920000000000002,5.920000000000002,70.5175,73.82,67.61,6.209999999999994,5.469999999999999,66.66499999999999,70.69,64.7,5.989999999999995,5.989999999999995,69.1725,72.94,65.21,7.730000000000004,5.950000000000003,233075,267925,146621,121304,16896
2019-01-06,75.392,77.06,74.13,2.930000000000007,0.7800000000000011,77.146,78.0,75.44,2.5600000000000023,1.5700000000000074,73.882,75.15,72.25,2.9000000000000057,2.1200000000000045,75.956,77.16,73.6,3.5600000000000023,2.75,244786,388459,180824,207635,24112
2019-01-13,77.67500000000001,80.26,76.18,4.079999999999998,3.7900000000000063,79.9375,84.11,76.47,7.640000000000001,7.640000000000001,76.73,79.62,73.33,6.290000000000006,6.290000000000006,79.375,83.52,75.92,7.599999999999994,7.599999999999994,245008,345786,140976,204810,204810
2019-01-20,83.114,83.62,82.57,1.0500000000000114,0.35999999999999943,84.234,85.41,83.71,1.7000000000000028,0.10999999999999943,81.978,83.42,80.82,2.6000000000000085,-0.4000000000000057,83.17,83.86,82.19,1.6700000000000017,0.6400000000000006,267707,404492,166795,237697,-237697
2019-01-27,81.95,83.0,80.69,2.3100000000000023,-2.3100000000000023,82.214,83.28,80.69,2.5900000000000034,-2.5900000000000034,79.93599999999999,80.74,78.64,2.0999999999999943,-2.0999999999999943,81.28399999999999,82.44,79.53,2.9099999999999966,-1.9299999999999926,166421,254112,128924,125188,121069
2019-02-03,77.196,79.95,73.9,6.049999999999997,-2.069999999999993,79.946,82.69,77.25,5.439999999999998,-2.75,75.428,78.99,69.16,9.829999999999998,-2.799999999999997,78.392,80.21,76.99,3.219999999999999,-0.5599999999999881,402579,746909,209143,537766,-104292
2019-02-10,81.015,81.85,80.19,1.6599999999999966,1.6599999999999966,82.9425,83.71,81.9,1.809999999999988,0.5,80.2825,81.79,79.5,2.2900000000000063,2.180000000000007,81.525,82.97,80.71,2.260000000000005,1.4099999999999966,183443,202583,163537,39046,-21042
2019-02-17,83.682,84.6,82.72,1.8799999999999955,1.8799999999999955,84.94,86.13,84.12,2.009999999999991,1.1899999999999977,83.004,83.64,82.35,1.2900000000000063,0.9399999999999977,83.642,84.13,82.94,1.1899999999999977,-0.36999999999999034,160313,192129,95637,96492,25788
2019-02-24,82.544,83.63,81.59,2.039999999999992,0.3499999999999943,83.322,84.34,82.09,2.25,0.15000000000000568,81.388,81.95,80.54,1.4099999999999966,0.3400000000000034,82.256,83.3,81.48,1.8199999999999932,0.8499999999999943,131111,171019,84855,86164,13410
2019-03-03,79.706,82.67,77.55,5.1200000000000045,-3.710000000000008,81.21600000000001,83.31,79.3,4.010000000000005,-1.269999999999996,78.7,81.59,76.42,5.170000000000002,-2.6300000000000097,79.71,81.66,78.11,3.549999999999997,-1.0999999999999943,230645,363564,89610,273954,180211
2019-03-10,79.854,80.84,79.33,1.5100000000000051,-1.2199999999999989,80.67,81.43,79.97,1.460000000000008,-1.1400000000000006,78.852,79.26,78.52,0.7400000000000091,-0.7000000000000028,79.476,80.06,78.67,1.3900000000000006,0.37999999999999545,241740,396411,132061,264350,77327
2019-03-17,77.504,80.67,73.48,7.189999999999998,-7.189999999999998,78.43,81.34,75.26,6.079999999999998,-6.079999999999998,75.696,79.11,73.34,5.769999999999996,-5.769999999999996,76.218,79.4,73.7,5.700000000000003,-5.6000000000000085,204991,267663,155896,111767,107142
2019-03-24,76.076,78.08,74.14,3.9399999999999977,3.5600000000000023,77.446,79.41,75.18,4.22999999999999,4.22999999999999,75.486,77.28,73.53,3.75,3.75,76.31,77.62,74.68,2.9399999999999977,2.9399999999999977,211278,264029,156802,107227,78942
2019-03-31,79.744,82.59,76.92,5.670000000000002,5.02000000000001,81.812,85.38,77.57,7.810000000000002,7.810000000000002,79.176,82.18,75.59,6.590000000000003,6.590000000000003,81.116,85.03,75.83,9.200000000000003,9.200000000000003,149333,184219,89129,95090,5903
2019-04-07,86.836,89.85,84.38,5.469999999999999,5.469999999999999,88.234,90.52,85.21,5.310000000000002,5.310000000000002,86.144,88.95,83.59,5.359999999999999,5.359999999999999,87.878,90.35,84.47,5.8799999999999955,5.8799999999999955,192872,290230,93959,196271,-102132
2019-04-14,91.965,92.84,90.62,2.219999999999999,2.219999999999999,92.725,93.72,91.23,2.489999999999995,1.6400000000000006,90.59,91.5,89.52,1.980000000000004,0.9000000000000057,91.985,93.14,90.66,2.480000000000004,-0.45000000000000284,171946,211865,127436,84429,-76045
2019-04-21,90.24,91.57,87.45,4.11999999999999,-0.730000000000004,91.41199999999999,92.36,90.35,2.010000000000005,-0.6200000000000045,88.546,89.98,86.61,3.3700000000000045,-0.6799999999999926,90.128,91.74,87.14,4.599999999999994,-1.8200000000000074,151931,192703,111054,81649,-77786
2019-04-28,88.676,89.52,87.5,2.019999999999996,-0.6799999999999926,89.844,91.15,89.12,2.030000000000001,0.5900000000000034,87.748,88.91,86.8,2.1099999999999994,0.8100000000000023,88.958,90.83,87.73,3.0999999999999943,2.260000000000005,229743,321475,150240,171235,155696
2019-05-05,90.668,93.09,89.0,4.090000000000003,0.060000000000002274,93.128,97.77,89.73,8.039999999999992,-8.039999999999992,88.512,90.42,87.38,3.0400000000000063,-0.15000000000000568,91.248,93.68,87.69,5.990000000000009,-5.990000000000009,313210,483361,208184,275177,-275177
2019-05-12,88.53399999999999,91.46,85.82,5.640000000000001,-2.3300000000000125,90.126,91.91,87.78,4.1299999999999955,-2.4599999999999937,87.248,88.88,85.46,3.4200000000000017,-1.940000000000012,88.744,91.26,86.36,4.900000000000006,-3.760000000000005,160814,187271,136844,50427,41309
2019-05-19,87.9625,89.15,86.65,2.5,2.2299999999999898,89.8775,90.49,89.01,1.4799999999999898,-0.09999999999999432,86.8125,88.27,85.75,2.519999999999996,1.6199999999999903,88.49000000000001,89.69,87.54,2.1499999999999915,-0.519999999999996,146988,195140,94269,100871,-100871
2019-05-26,86.26599999999999,89.7,82.77,6.930000000000007,-6.930000000000007,87.96,90.38,85.85,4.530000000000001,-4.22999999999999,84.834,86.47,82.5,3.969999999999999,-3.6899999999999977,85.734,87.39,82.87,4.519999999999996,-1.9599999999999937,153748,192177,100336,91841,-12065
2019-06-02,87.406,88.67,86.49,2.180000000000007,1.9100000000000108,89.046,92.29,86.93,5.359999999999999,3.6099999999999994,86.428,88.37,85.11,3.260000000000005,1.8800000000000097,88.554,92.08,86.43,5.6499999999999915,3.469999999999999,147852,190551,111533,79018,54
2019-06-09,90.414,92.85,88.29,4.559999999999988,-2.8999999999999915,91.518,93.5,89.95,3.549999999999997,-3.549999999999997,88.618,90.22,87.53,2.6899999999999977,-1.9099999999999966,89.466,90.55,87.81,2.739999999999995,-1.8499999999999943,140818,174497,93126,81371,1133
2019-06-16,90.368,91.38,89.13,2.25,1.0600000000000023,91.7,92.99,90.19,2.799999999999997,-1.710000000000008,89.268,90.26,88.42,1.8400000000000034,-0.4399999999999977,90.38,91.34,88.52,2.8200000000000074,-2.5799999999999983,157930,252602,110885,141717,-21602
2019-06-23,89.474,91.79,87.16,4.63000000000001,3.230000000000004,90.754,92.47,88.91,3.5600000000000023,2.4799999999999898,88.212,89.73,86.49,3.240000000000009,2.719999999999999,89.106,90.12,86.72,3.4000000000000057,3.299999999999997,186363,292083,117142,174941,-55250
2019-06-30,88.745,89.97,87.36,2.6099999999999994,-1.0999999999999943,89.555,90.38,88.83,1.5499999999999972,-0.8999999999999915,87.1725,87.61,86.5,1.1099999999999994,-0.5799999999999983,88.1425,89.52,87.25,2.269999999999996,-1.0,160225,253404,106796,146608,-16232
2019-07-07,88.642,90.48,87.45,3.030000000000001,3.030000000000001,89.604,91.0,88.63,2.3700000000000045,2.230000000000004,86.82000000000001,87.59,86.08,1.5100000000000051,0.6099999999999994,89.03200000000001,90.59,87.43,3.1599999999999966,2.4399999999999977,117614,213427,67203,146224,98067
2019-07-14,90.846,91.99,89.98,2.009999999999991,1.289999999999992,92.276,94.4,90.9,3.5,-0.6099999999999994,89.594,91.1,88.49,2.6099999999999994,-1.230000000000004,90.622,91.7,88.7,3.0,-2.3400000000000034,148966,167987,124753,43234,43234
2019-07-21,90.604,91.52,89.37,2.1499999999999915,2.1499999999999915,91.898,92.57,91.38,1.1899999999999977,0.18999999999999773,89.402,90.39,87.75,2.6400000000000006,2.280000000000001,90.86,91.78,89.7,2.0799999999999983,0.6899999999999977,171872,194655,147638,47017,-32927
2019-07-28,89.818,91.6,86.72,4.8799999999999955,-2.6599999999999966,90.802,92.77,86.9,5.86999999999999,-4.72999999999999,87.63,90.02,84.16,5.859999999999999,-3.75,89.342,91.63,84.71,6.920000000000002,-6.670000000000002,191389,233805,138564,95241,76200
2019-08-04,89.774,92.5,86.51,5.989999999999995,4.589999999999989,92.468,92.99,91.84,1.1499999999999915,-0.9399999999999977,88.10000000000001,90.81,84.76,6.049999999999997,4.840000000000003,90.9,92.58,87.93,4.6499999999999915,3.059999999999988,321534,550926,95375,455551,-455551
2019-08-11,87.1,90.55,83.4,7.1499999999999915,-4.299999999999997,88.68599999999999,93.05,86.69,6.359999999999999,-5.140000000000001,85.528,89.68,82.64,7.040000000000006,-3.480000000000004,86.45,89.9,82.82,7.0800000000000125,-3.3900000000000006,214724,288585,153912,134673,24793
2019-08-18,84.95,86.88,82.46,4.420000000000002,-4.0,85.382,86.93,83.69,3.240000000000009,-2.8500000000000085,83.14,85.26,80.61,4.650000000000006,-4.570000000000007,83.67399999999999,85.38,81.35,4.030000000000001,-3.2299999999999898,141184,166196,100433,65763,-35416
2019-08-25,82.8,85.06,80.41,4.650000000000006,1.960000000000008,84.6,86.55,82.88,3.6700000000000017,2.9299999999999926,81.99,84.33,80.41,3.9200000000000017,3.739999999999995,82.82,84.75,80.63,4.1200000000000045,4.1200000000000045,124222,136857,112597,24260,19839
2019-09-01,84.506,86.43,83.21,3.220000000000013,1.6500000000000057,86.34,88.57,83.7,4.86999999999999,3.519999999999996,83.122,85.02,81.51,3.509999999999991,2.9299999999999926,84.912,87.84,82.35,5.490000000000009,5.490000000000009,140475,202741,103179,99562,-43864
2019-09-08,91.718,94.11,87.48,6.6299999999999955,6.359999999999999,93.744,95.52,91.63,3.8900000000000006,3.4200000000000017,90.57000000000001,92.93,87.31,5.6200000000000045,5.6200000000000045,92.922,94.13,90.52,3.6099999999999994,3.5799999999999983,169466,197131,150809,46322,-5291
2019-09-15,93.196,93.94,92.39,1.5499999999999972,-0.8700000000000045,94.414,95.33,93.87,1.4599999999999937,1.4599999999999937,92.334,92.61,92.05,0.5600000000000023,0.5600000000000023,93.33,93.91,92.37,1.539999999999992,0.21999999999999886,173297,308775,123794,184981,-9697
2019-09-22,91.614,94.88,89.84,5.039999999999992,-5.039999999999992,92.654,95.22,90.76,4.459999999999994,-2.0,89.322,90.77,88.05,2.719999999999999,-1.009999999999991,90.672,91.85,89.01,2.839999999999989,0.6299999999999955,193854,236122,135374,100748,1221
2019-09-29,90.354,92.59,89.36,3.230000000000004,-3.0,91.352,94.46,89.79,4.6699999999999875,-3.1499999999999915,88.45400000000001,90.04,87.15,2.8900000000000006,-1.8500000000000085,89.862,90.85,89.46,1.3900000000000006,-1.3900000000000006,147939,186787,108053,78734,44042
2019-10-06,89.612,90.23,88.41,1.8200000000000074,1.8200000000000074,91.008,92.31,90.0,2.3100000000000023,1.3100000000000023,88.856,90.15,87.95,2.200000000000003,1.3799999999999955,89.444,90.71,88.63,2.0799999999999983,1.4000000000000057,108299,147971,83885,64086,-58615
2019-10-13,93.928,96.5,90.5,6.0,6.0,95.86,98.19,93.21,4.980000000000004,4.980000000000004,93.148,95.83,88.82,7.010000000000005,7.010000000000005,95.158,97.66,92.74,4.920000000000002,4.920000000000002,168221,352603,104489,248114,219015
2019-10-20,98.264,99.75,97.54,2.2099999999999937,0.6000000000000085,99.896,101.72,98.17,3.549999999999997,3.549999999999997,96.8,97.58,95.16,2.4200000000000017,2.4200000000000017,98.674,101.2,97.43,3.769999999999996,3.769999999999996,173800,193855,153722,40133,16224
2019-10-27,99.954,101.78,97.81,3.969999999999999,1.0600000000000023,101.458,104.34,99.0,5.340000000000003,2.1500000000000057,98.824,101.01,96.35,4.660000000000011,0.3100000000000023,100.384,103.22,97.12,6.099999999999994,2.200000000000003,212855,334979,113124,221855,135938
2019-11-03,104.756,106.99,102.77,4.219999999999999,2.049999999999997,107.086,107.49,106.52,0.9699999999999989,0.5699999999999932,102.842,105.51,97.01,8.5,7.709999999999994,105.406,106.7,102.04,4.659999999999997,4.559999999999988,224609,542940,100893,442047,-404893
2019-11-10,105.19800000000001,106.39,104.18,2.2099999999999937,-2.2099999999999937,106.202,107.19,105.59,1.5999999999999943,-1.5999999999999943,104.472,106.11,103.55,2.5600000000000023,-2.319999999999993,105.116,106.5,104.5,2.0,-1.3900000000000006,121107,160344,76598,83746,-19735
2019-11-17,105.014,105.76,104.25,1.5100000000000051,-1.5100000000000051,106.296,108.28,105.4,2.8799999999999955,1.6800000000000068,103.89399999999999,105.02,102.85,2.1700000000000017,-0.769999999999996,104.854,107.7,103.16,4.540000000000006,2.530000000000001,142087,168167,108868,59299,46043
