Date,JCTCF_Open_average,JCTCF_Open_max,JCTCF_Open_min,JCTCF_Open_volatility,JCTCF_Open_change,JCTCF_High_average,JCTCF_High_max,JCTCF_High_min,JCTCF_High_volatility,JCTCF_High_change,JCTCF_Low_average,JCTCF_Low_max,JCTCF_Low_min,JCTCF_Low_volatility,JCTCF_Low_change,JCTCF_Close_average,JCTCF_Close_max,JCTCF_Close_min,JCTCF_Close_volatility,JCTCF_Close_change,JCTCF_Volume_average,JCTCF_Volume_max,JCTCF_Volume_min,JCTCF_Volume_volatility,JCTCF_Volume_change
2018-12-23,7.2,7.25,7.15,0.09999999999999964,-0.04999999999999982,7.300000000000001,7.44,7.19,0.25,-0.25,7.0600000000000005,7.2,6.69,0.5099999999999998,-0.5099999999999998,7.28,7.44,7.11,0.33000000000000007,-0.33000000000000007,5261,7893,1071,6822,6822
2018-12-30,7.1275,7.2,7.07,0.1299999999999999,0.08999999999999986,7.1275,7.2,7.07,0.1299999999999999,0.08999999999999986,7.1275,7.2,7.07,0.1299999999999999,0.08999999999999986,7.1275,7.2,7.07,0.1299999999999999,0.08999999999999986,146,587,0,587,-587
2019-01-06,6.944,7.06,6.8,0.2599999999999998,-0.040000000000000036,7.048,7.12,7.0,0.1200000000000001,-0.040000000000000036,6.662,7.0,6.23,0.7699999999999996,0.7699999999999996,6.788,7.01,6.46,0.5499999999999998,0.54,6734,10875,926,9949,-9456
2019-01-13,7.543333333333333,7.96,7.04,0.9199999999999999,0.5899999999999999,7.6466666666666665,7.96,7.04,0.9199999999999999,0.9000000000000004,7.136666666666667,7.45,6.91,0.54,0.54,7.1866666666666665,7.5,6.91,0.5899999999999999,0.5899999999999999,2737,5637,534,5103,5103
2019-01-20,7.2675,7.45,7.16,0.29000000000000004,0.29000000000000004,7.3375,7.55,7.16,0.3899999999999997,0.29000000000000004,7.245,7.4,7.15,0.25,0.2400000000000002,7.29,7.45,7.15,0.2999999999999998,0.2400000000000002,2429,5236,278,4958,130
2019-01-27,7.33,7.55,7.16,0.3899999999999997,-0.25,7.4350000000000005,7.55,7.2,0.34999999999999964,-0.2400000000000002,7.327500000000001,7.55,7.15,0.39999999999999947,-0.2599999999999998,7.4225,7.55,7.15,0.39999999999999947,-0.29000000000000004,3334,7005,224,6781,-2044
2019-02-03,7.304,7.51,7.15,0.35999999999999943,0.33000000000000007,7.378,7.53,7.15,0.3799999999999999,-0.03000000000000025,7.234,7.51,7.15,0.35999999999999943,0.019999999999999574,7.244,7.51,7.15,0.35999999999999943,0.040000000000000036,1490,4597,0,4597,-3528
2019-02-10,7.17,7.2,7.15,0.04999999999999982,-0.02999999999999936,7.4175,7.47,7.36,0.10999999999999943,0.05999999999999961,7.1225000000000005,7.18,7.01,0.16999999999999993,-0.16999999999999993,7.23,7.42,7.15,0.2699999999999996,-0.04999999999999982,6787,17108,1407,15701,15701
2019-02-17,7.338,7.55,7.15,0.39999999999999947,-0.16999999999999993,7.5040000000000004,7.65,7.32,0.33000000000000007,0.3199999999999994,7.192,7.31,7.02,0.29000000000000004,-0.14999999999999947,7.304,7.55,7.02,0.5300000000000002,0.1200000000000001,4148,12728,288,12440,4231
2019-02-24,7.473333333333334,7.54,7.4,0.13999999999999968,0.08000000000000007,7.503333333333333,7.54,7.45,0.08999999999999986,0.0699999999999994,7.37,7.48,7.23,0.25,0.08000000000000007,7.4,7.52,7.23,0.28999999999999915,0.0699999999999994,487,618,330,288,-288
2019-03-03,7.582,8.01,7.13,0.8799999999999999,0.41999999999999993,8.022,8.44,7.23,1.209999999999999,0.7799999999999994,7.5,7.88,7.1,0.7800000000000002,0.4500000000000002,7.726,8.0,7.23,0.7699999999999996,0.41999999999999993,8755,30160,2788,27372,-436
2019-03-10,7.995,8.2,7.55,0.6499999999999995,0.6299999999999999,8.5825,9.19,8.15,1.0399999999999991,0.40000000000000036,7.8075,8.05,7.55,0.5000000000000009,0.23000000000000043,8.120000000000001,8.35,7.9,0.4499999999999993,0.2699999999999996,38346,77955,1146,76809,6840
2019-03-17,8.192,8.7,8.02,0.6799999999999997,-0.6600000000000001,8.31,8.75,8.04,0.7100000000000009,-0.7100000000000009,7.998,8.05,7.91,0.14000000000000057,-0.08999999999999986,8.05,8.21,7.91,0.3000000000000007,-0.08999999999999986,6452,18726,378,18348,-18348
2019-03-24,8.56,8.8,7.91,0.8900000000000006,0.8399999999999999,9.085,9.22,9.0,0.22000000000000064,-0.11999999999999922,8.3175,8.55,7.91,0.6400000000000006,0.5899999999999999,8.7375,8.95,8.55,0.3999999999999986,-0.09999999999999964,25880,70618,7891,62727,-61338
2019-03-31,8.962,9.16,8.73,0.4299999999999997,-0.019999999999999574,9.206,9.32,9.11,0.21000000000000085,0.14000000000000057,8.748,9.02,8.5,0.5199999999999996,-0.11999999999999922,9.14,9.29,9.05,0.23999999999999844,0.02999999999999936,24784,44976,10572,34404,5648
2019-04-07,8.776,8.9,8.65,0.25,-0.07000000000000028,8.876,9.15,8.73,0.41999999999999993,-0.41999999999999993,8.494,8.65,8.3,0.34999999999999964,-0.09999999999999964,8.656,8.7,8.62,0.08000000000000007,0.02000000000000135,5087,15992,947,15045,-4226
2019-04-14,7.9,8.21,7.54,0.6700000000000008,-0.21000000000000085,8.165,8.26,8.0,0.2599999999999998,-0.2599999999999998,7.4575,7.75,6.95,0.7999999999999998,0.6399999999999997,7.8774999999999995,8.05,7.59,0.46000000000000085,-0.2599999999999998,4477,10239,1187,9052,-9052
2019-04-21,7.755,7.99,7.63,0.3600000000000003,0.0600000000000005,7.855,7.99,7.69,0.2999999999999998,-0.05999999999999961,7.7475000000000005,7.99,7.6,0.39000000000000057,0.09000000000000075,7.83,7.99,7.65,0.33999999999999986,0.040000000000000036,2309,6884,112,6772,-6128
2019-04-28,7.738,8.08,7.59,0.4900000000000002,0.03000000000000025,7.922,8.36,7.62,0.7399999999999993,0.17999999999999972,7.696,7.87,7.59,0.28000000000000025,0.03000000000000025,7.7940000000000005,8.08,7.62,0.45999999999999996,0.03000000000000025,2533,10268,0,10268,1081
2019-05-05,7.608,7.72,7.41,0.3099999999999996,-0.29000000000000004,7.664,7.95,7.41,0.54,-0.54,7.5520000000000005,7.61,7.41,0.20000000000000018,-0.16000000000000014,7.588,7.72,7.41,0.3099999999999996,-0.3099999999999996,1257,4408,106,4302,-4302
2019-05-12,7.9399999999999995,8.11,7.7,0.40999999999999925,0.40999999999999925,8.082,8.36,7.71,0.6499999999999995,0.4500000000000002,7.842,8.08,7.7,0.3799999999999999,0.3799999999999999,7.948,8.08,7.7,0.3799999999999999,0.3799999999999999,6209,22166,311,21855,4437
2019-05-19,7.71,7.86,7.45,0.41000000000000014,-0.41000000000000014,7.8500000000000005,7.91,7.82,0.08999999999999986,-0.08999999999999986,7.64,7.81,7.41,0.39999999999999947,-0.39999999999999947,7.8100000000000005,7.91,7.7,0.20999999999999996,-0.08999999999999986,4720,8430,511,7919,4709
2019-05-26,7.742,8.14,7.45,0.6900000000000004,-0.6400000000000006,7.896,8.26,7.69,0.5699999999999994,-0.4500000000000002,7.506,7.75,7.43,0.3200000000000003,-0.2999999999999998,7.59,7.75,7.45,0.2999999999999998,-0.2999999999999998,4946,9196,1421,7775,822
2019-06-02,7.374,7.62,7.04,0.5800000000000001,-0.10000000000000053,7.636,8.15,7.31,0.8400000000000007,-0.020000000000000462,7.16,7.47,7.0,0.46999999999999975,-0.16999999999999993,7.388,8.15,7.0,1.1500000000000004,-0.16999999999999993,4260,9898,402,9496,9496
2019-06-09,7.805,8.36,7.21,1.1499999999999995,1.0599999999999996,8.265,9.05,7.3,1.7500000000000009,1.7500000000000009,7.635,8.36,7.19,1.169999999999999,1.169999999999999,8.14,8.85,7.19,1.6599999999999993,1.6599999999999993,19500,40422,1240,39182,39182
2019-06-16,8.56,8.9,8.11,0.7900000000000009,-0.5200000000000014,8.844000000000001,8.97,8.55,0.41999999999999993,-0.07000000000000028,8.19,8.45,7.67,0.7799999999999994,-0.25,8.666,8.9,8.36,0.5400000000000009,0.5400000000000009,1857,3782,574,3208,-1586
2019-06-23,8.676,8.9,8.3,0.5999999999999996,-0.1899999999999995,8.69,8.9,8.3,0.5999999999999996,-0.120000000000001,8.556000000000001,8.9,8.1,0.8000000000000007,-0.3200000000000003,8.592,8.9,8.1,0.8000000000000007,-0.14000000000000057,313,903,0,903,903
2019-06-30,8.657499999999999,9.1,8.41,0.6899999999999995,0.08000000000000007,8.74,9.1,8.41,0.6899999999999995,0.08999999999999986,8.5525,8.68,8.41,0.2699999999999996,0.08000000000000007,8.69,8.9,8.41,0.4900000000000002,0.08999999999999986,1216,3139,190,2949,2517
2019-07-07,8.772,8.9,8.61,0.2900000000000009,0.08999999999999986,8.822,8.9,8.7,0.20000000000000107,-0.16000000000000014,8.726,8.9,8.51,0.39000000000000057,-0.07000000000000028,8.784,8.9,8.51,0.39000000000000057,-0.34999999999999964,1146,2166,365,1801,-904
2019-07-14,8.562,8.75,8.4,0.34999999999999964,-0.34999999999999964,8.612,8.75,8.43,0.3200000000000003,-0.09999999999999964,8.448,8.69,8.23,0.4599999999999991,-0.3899999999999988,8.462,8.69,8.23,0.4599999999999991,-0.35999999999999943,7190,16613,657,15956,14148
2019-07-21,8.172,8.78,7.81,0.9699999999999998,-0.5499999999999998,8.266,8.8,7.81,0.9900000000000011,-0.5499999999999998,7.896,8.06,7.76,0.3000000000000007,-0.1900000000000004,8.014,8.3,7.81,0.4900000000000011,-0.1900000000000004,3919,8900,284,8616,-5928
2019-07-28,8.0575,8.34,7.84,0.5,-0.009999999999999787,8.299999999999999,8.54,7.95,0.589999999999999,-0.3299999999999992,7.8725000000000005,8.05,7.79,0.2600000000000007,-0.04999999999999982,7.9125,8.05,7.8,0.2500000000000009,-0.16999999999999993,6694,9796,3042,6754,1887
2019-08-04,7.934,8.0,7.9,0.09999999999999964,0.0,8.032,8.27,7.9,0.3699999999999992,-0.17999999999999972,7.792,7.9,7.7,0.20000000000000018,0.0600000000000005,7.824,7.9,7.76,0.14000000000000057,0.0600000000000005,4087,7778,200,7578,-1505
2019-08-11,8.26,8.26,8.26,0.0,0.0,8.26,8.26,8.26,0.0,0.0,8.26,8.26,8.26,0.0,0.0,8.26,8.26,8.26,0.0,0.0,265,265,265,0,0
2019-08-18,7.845,7.85,7.84,0.009999999999999787,0.009999999999999787,8.059999999999999,8.28,7.84,0.4399999999999995,0.4399999999999995,7.845,7.85,7.84,0.009999999999999787,0.009999999999999787,7.97,8.1,7.84,0.2599999999999998,0.2599999999999998,1776,3553,0,3553,3553
2019-08-25,8.049999999999999,8.26,7.85,0.41000000000000014,-0.41000000000000014,8.056666666666667,8.26,7.87,0.3899999999999997,-0.3899999999999997,7.976666666666666,8.04,7.85,0.1899999999999995,-0.1899999999999995,7.9833333333333325,8.04,7.87,0.16999999999999904,-0.16999999999999904,200,600,0,600,-600
2019-09-01,7.794,8.0,7.72,0.28000000000000025,-0.03000000000000025,7.908,8.1,7.73,0.3699999999999992,0.20999999999999996,7.786,8.0,7.71,0.29000000000000004,-0.03000000000000025,7.904,8.1,7.71,0.3899999999999997,0.20999999999999996,541,1389,0,1389,0
2019-09-08,7.658,7.84,7.4,0.4399999999999995,0.14999999999999947,7.732,7.84,7.69,0.14999999999999947,0.1299999999999999,7.6000000000000005,7.84,7.4,0.4399999999999995,0.17999999999999972,7.668,7.84,7.41,0.4299999999999997,0.1299999999999999,995,1934,498,1436,-1435
2019-09-15,7.71,8.0,7.49,0.5099999999999998,-0.2999999999999998,7.834,8.0,7.57,0.4299999999999997,-0.39999999999999947,7.5120000000000005,7.87,7.18,0.6900000000000004,-0.2999999999999998,7.724,7.97,7.45,0.5199999999999996,-0.39999999999999947,1622,3106,250,2856,-932
2019-09-22,7.72,7.97,7.56,0.41000000000000014,0.41000000000000014,7.833333333333333,7.98,7.56,0.4200000000000008,0.4200000000000008,7.72,7.97,7.56,0.41000000000000014,0.41000000000000014,7.833333333333333,7.98,7.56,0.4200000000000008,0.4200000000000008,900,1570,535,1035,-61
2019-09-29,7.593333333333333,7.6,7.58,0.019999999999999574,0.019999999999999574,7.609999999999999,7.63,7.6,0.03000000000000025,-0.03000000000000025,7.583333333333333,7.6,7.57,0.02999999999999936,0.019999999999999574,7.6,7.63,7.57,0.05999999999999961,-0.03000000000000025,676,1488,120,1368,-1368
2019-10-06,7.6,7.6,7.6,0.0,0.0,7.67,7.67,7.67,0.0,0.0,7.6,7.6,7.6,0.0,0.0,7.67,7.67,7.67,0.0,0.0,959,959,959,0,0
2019-10-13,7.69,7.69,7.69,0.0,0.0,7.99,7.99,7.99,0.0,0.0,7.69,7.69,7.69,0.0,0.0,7.99,7.99,7.99,0.0,0.0,450,450,450,0,0
2019-10-20,7.85,7.85,7.85,0.0,0.0,7.85,7.85,7.85,0.0,0.0,7.73,7.73,7.73,0.0,0.0,7.75,7.75,7.75,0.0,0.0,1456,1456,1456,0,0
2019-10-27,7.695,7.8,7.61,0.1899999999999995,-0.040000000000000036,7.7975,7.95,7.69,0.2599999999999998,0.2599999999999998,7.66,7.72,7.6,0.1200000000000001,0.010000000000000675,7.72,7.75,7.69,0.05999999999999961,0.05999999999999961,3483,9264,711,8553,8553
2019-11-03,7.766666666666667,7.8,7.75,0.04999999999999982,-0.04999999999999982,7.79,7.87,7.75,0.1200000000000001,-0.1200000000000001,7.766666666666667,7.8,7.75,0.04999999999999982,-0.04999999999999982,7.79,7.87,7.75,0.1200000000000001,-0.1200000000000001,306,322,298,24,24
