Date,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Open_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Open_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Open_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Open_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Open_change,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_High_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_High_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_High_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_High_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_High_change,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Low_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Low_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Low_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Low_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Low_change,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Close_average,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Close_max,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Close_min,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Close_volatility,UBS ETRACS 2xMonthly Leveraged Alerian MLP Infra BEtf_Close_change
2018-10-21,29.4,29.4,29.4,0.0,0.0,29.4,29.4,29.4,0.0,0.0,27.89,27.89,27.89,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2018-10-28,29.04,29.04,29.04,0.0,0.0,29.17,29.17,29.17,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2018-11-04,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,29.26,29.26,29.26,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2018-11-11,28.86,28.86,28.86,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2018-11-18,27.5,27.5,27.5,0.0,0.0,28.04,28.04,28.04,0.0,0.0,26.75,26.75,26.75,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-11-25,28.13,28.13,28.13,0.0,0.0,28.13,28.13,28.13,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2018-12-02,27.93,27.93,27.93,0.0,0.0,28.75,28.75,28.75,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2018-12-09,27.21,27.21,27.21,0.0,0.0,28.63,28.63,28.63,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2018-12-16,24.0,24.0,24.0,0.0,0.0,24.43,24.43,24.43,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2018-12-23,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0,21.94,21.94,21.94,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2018-12-30,25.15,25.15,25.15,0.0,0.0,27.07,27.07,27.07,0.0,0.0,25.08,25.08,25.08,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2019-01-06,27.12,27.12,27.12,0.0,0.0,27.23,27.23,27.23,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2019-01-13,27.78,27.78,27.78,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2019-01-20,27.0,27.0,27.0,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2019-01-27,27.82,27.82,27.82,0.0,0.0,28.47,28.47,28.47,0.0,0.0,27.5,27.5,27.5,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2019-02-03,26.52,26.52,26.52,0.0,0.0,27.39,27.39,27.39,0.0,0.0,25.77,25.77,25.77,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2019-02-10,29.26,29.26,29.26,0.0,0.0,29.35,29.35,29.35,0.0,0.0,28.82,28.82,28.82,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-02-17,28.95,28.95,28.95,0.0,0.0,30.2,30.2,30.2,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2019-02-24,28.25,28.25,28.25,0.0,0.0,28.25,28.25,28.25,0.0,0.0,27.63,27.63,27.63,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2019-03-03,27.73,27.73,27.73,0.0,0.0,28.36,28.36,28.36,0.0,0.0,27.58,27.58,27.58,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-03-10,29.1,29.1,29.1,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-03-17,30.7,30.7,30.7,0.0,0.0,30.94,30.94,30.94,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2019-03-24,29.86,29.86,29.86,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-03-31,30.1,30.1,30.1,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-04-07,29.59,29.59,29.59,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-04-14,28.4,28.4,28.4,0.0,0.0,28.4,28.4,28.4,0.0,0.0,27.82,27.82,27.82,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2019-04-21,28.35,28.35,28.35,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2019-04-28,27.41,27.41,27.41,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.69,27.69,27.69,0.0,0.0
2019-05-05,26.87,26.87,26.87,0.0,0.0,29.05,29.05,29.05,0.0,0.0,26.87,26.87,26.87,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-05-12,29.62,29.62,29.62,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-05-19,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2019-05-26,27.08,27.08,27.08,0.0,0.0,27.69,27.69,27.69,0.0,0.0,26.87,26.87,26.87,0.0,0.0,27.4,27.4,27.4,0.0,0.0
2019-06-02,27.9,27.9,27.9,0.0,0.0,28.4,28.4,28.4,0.0,0.0,27.9,27.9,27.9,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-06-09,28.63,28.63,28.63,0.0,0.0,28.63,28.63,28.63,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.95,27.95,27.95,0.0,0.0
2019-06-16,27.97,27.97,27.97,0.0,0.0,28.38,28.38,28.38,0.0,0.0,27.89,27.89,27.89,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2019-06-23,27.98,27.98,27.98,0.0,0.0,28.52,28.52,28.52,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-06-30,29.36,29.36,29.36,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2019-07-07,29.31,29.31,29.31,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2019-07-14,28.62,28.62,28.62,0.0,0.0,28.69,28.69,28.69,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.47,28.47,28.47,0.0,0.0
2019-07-21,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-07-28,26.61,26.61,26.61,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.1,26.1,26.1,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-08-04,24.84,24.84,24.84,0.0,0.0,25.36,25.36,25.36,0.0,0.0,23.89,23.89,23.89,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2019-08-11,23.28,23.28,23.28,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2019-08-18,23.81,23.81,23.81,0.0,0.0,23.85,23.85,23.85,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.92,22.92,22.92,0.0,0.0
2019-08-25,24.45,24.45,24.45,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2019-09-01,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,23.72,23.72,23.72,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-09-08,25.39,25.39,25.39,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2019-09-15,26.12,26.12,26.12,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2019-09-22,24.1,24.1,24.1,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2019-09-29,24.0,24.0,24.0,0.0,0.0,24.58,24.58,24.58,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-10-06,21.76,21.76,21.76,0.0,0.0,22.08,22.08,22.08,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2019-10-13,21.12,21.12,21.12,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-10-20,21.1,21.1,21.1,0.0,0.0,21.28,21.28,21.28,0.0,0.0,20.82,20.82,20.82,0.0,0.0,21.1,21.1,21.1,0.0,0.0
2019-10-27,20.85,20.85,20.85,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-11-03,19.43,19.43,19.43,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-11-10,18.39,18.39,18.39,0.0,0.0,18.92,18.92,18.92,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2019-11-17,18.59,18.59,18.59,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2019-11-24,18.1,18.1,18.1,0.0,0.0,18.2,18.2,18.2,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2019-12-01,17.36,17.36,17.36,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2019-12-08,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,18.95,18.95,18.95,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2019-12-15,20.75,20.75,20.75,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2019-12-22,21.7,21.7,21.7,0.0,0.0,21.73,21.73,21.73,0.0,0.0,20.86,20.86,20.86,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-12-29,21.36,21.36,21.36,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.63,21.63,21.63,0.0,0.0
