Date,LUV_Open_average,LUV_Open_max,LUV_Open_min,LUV_Open_volatility,LUV_Open_change,LUV_High_average,LUV_High_max,LUV_High_min,LUV_High_volatility,LUV_High_change,LUV_Low_average,LUV_Low_max,LUV_Low_min,LUV_Low_volatility,LUV_Low_change,LUV_Close_average,LUV_Close_max,LUV_Close_min,LUV_Close_volatility,LUV_Close_change,LUV_Volume_average,LUV_Volume_max,LUV_Volume_min,LUV_Volume_volatility,LUV_Volume_change
2019-10-20,54.648,56.92,52.93,3.990000000000002,3.8000000000000043,55.728,57.82,53.41,4.410000000000004,4.310000000000002,54.302,56.83,52.29,4.539999999999999,4.539999999999999,55.366,57.64,52.92,4.719999999999999,4.719999999999999,6143124,10544350,4044002,6500348,-196824
2019-10-27,56.844,57.61,56.34,1.269999999999996,-1.0799999999999983,57.034,57.9,56.37,1.5300000000000011,-0.9099999999999966,56.315999999999995,57.15,55.73,1.4200000000000017,-0.7800000000000011,56.724,57.21,56.13,1.0799999999999983,-0.23000000000000398,2528594,3074838,2280459,794379,-706829
2019-11-03,57.854,58.2,57.16,1.0400000000000063,0.8500000000000014,58.204,58.49,57.9,0.5900000000000034,0.3200000000000003,57.4,57.89,57.01,0.8800000000000026,0.19000000000000483,58.084,58.26,57.86,0.3999999999999986,0.37999999999999545,2820261,3172672,2520613,652059,274745
2019-11-10,57.75,58.34,57.24,1.1000000000000014,-0.6600000000000037,57.984,58.41,57.72,0.6899999999999977,-0.6099999999999994,57.414,57.68,57.08,0.6000000000000014,-0.45999999999999375,57.728,57.85,57.59,0.259999999999998,-0.07000000000000028,1927955,2205234,1647684,557550,269195
2019-11-17,57.236000000000004,57.99,56.81,1.1799999999999997,-0.7899999999999991,57.498,58.05,57.07,0.9799999999999969,-0.27999999999999403,56.708,57.3,56.26,1.0399999999999991,-0.45999999999999375,57.108,57.56,56.59,0.9699999999999989,0.010000000000005116,2192421,3125779,1530338,1595441,-27130
2019-11-24,57.7,57.78,57.6,0.17999999999999972,-0.17999999999999972,57.8975,57.95,57.8,0.15000000000000568,-0.09000000000000341,57.17,57.47,56.7,0.769999999999996,-0.4199999999999946,57.425,57.75,56.72,1.0300000000000011,-0.8700000000000045,2092450,2977369,1098366,1879003,310897
2019-12-01,55.992,56.2,55.81,0.39000000000000057,-0.39000000000000057,56.256,56.55,55.94,0.6099999999999994,-0.4000000000000057,55.61,55.77,55.41,0.36000000000000654,-0.21000000000000085,55.73,55.94,55.47,0.46999999999999886,-0.46000000000000085,2941945,3679313,2257048,1422265,-1077401
2019-12-08,54.636,55.29,54.34,0.9499999999999957,-0.740000000000002,55.124,55.58,54.85,0.7299999999999969,-0.6599999999999966,54.24,54.76,53.81,0.9499999999999957,-0.4199999999999946,54.38,54.91,54.0,0.9099999999999966,-0.5599999999999952,3544247,4881540,2705406,2176134,509312
2019-12-15,54.25,54.81,53.51,1.3000000000000043,0.5100000000000051,54.928000000000004,56.09,54.2,1.8900000000000006,0.980000000000004,53.926,54.67,53.42,1.25,0.6499999999999986,54.348,55.25,53.6,1.6499999999999986,1.0700000000000003,5479282,7845761,3833839,4011922,3879633
2019-12-22,54.875,55.27,54.32,0.9500000000000028,-0.9500000000000028,55.015,55.34,54.4,0.9400000000000048,-0.9200000000000017,54.2875,54.67,53.82,0.8500000000000014,-0.8500000000000014,54.56,54.94,54.08,0.8599999999999994,-0.8599999999999994,2325429,3348246,1326390,2021856,1369896
2019-12-29,54.00666666666667,54.38,53.6,0.7800000000000011,-0.4399999999999977,54.47,54.87,54.12,0.75,0.30000000000000426,53.71333333333333,54.28,53.04,1.240000000000002,-0.7800000000000011,54.39,54.84,53.98,0.8600000000000065,0.37000000000000455,3308530,3536078,2881102,654976,654976
