Date,EDU_stock_Open_average,EDU_stock_Open_max,EDU_stock_Open_min,EDU_stock_Open_volatility,EDU_stock_Open_change,EDU_stock_High_average,EDU_stock_High_max,EDU_stock_High_min,EDU_stock_High_volatility,EDU_stock_High_change,EDU_stock_Low_average,EDU_stock_Low_max,EDU_stock_Low_min,EDU_stock_Low_volatility,EDU_stock_Low_change,EDU_stock_Close_average,EDU_stock_Close_max,EDU_stock_Close_min,EDU_stock_Close_volatility,EDU_stock_Close_change,EDU_stock_Volume_average,EDU_stock_Volume_max,EDU_stock_Volume_min,EDU_stock_Volume_volatility,EDU_stock_Volume_change
2019-10-27,121.596,123.0,120.24,2.760000000000005,1.4000000000000057,122.664,123.61,121.06,2.549999999999997,0.0,119.37,120.38,118.2,2.1799999999999926,-1.1799999999999926,121.33200000000001,122.64,119.62,3.019999999999996,-1.7199999999999989,821542,1059526,635571,423955,-46190
2019-11-03,122.15,122.97,120.95,2.019999999999996,1.9599999999999937,123.098,124.4,121.94,2.460000000000008,1.0499999999999972,119.8,120.72,119.21,1.5100000000000051,0.2600000000000051,121.822,123.63,120.43,3.1999999999999886,-1.5,1002820,1115481,854331,261150,-138310
2019-11-10,120.926,122.54,119.24,3.3000000000000114,3.3000000000000114,122.672,123.94,121.06,2.8799999999999955,2.4299999999999926,119.31,120.98,118.22,2.760000000000005,2.010000000000005,121.202,122.44,119.68,2.759999999999991,0.539999999999992,812170,1379341,561084,818257,12487
2019-11-17,120.526,122.06,118.45,3.6099999999999994,-3.3200000000000074,121.624,123.0,120.05,2.950000000000003,-2.0999999999999943,118.862,121.36,116.2,5.159999999999997,-2.3699999999999903,120.03,122.09,118.26,3.8299999999999983,-2.950000000000003,610430,779502,522968,256534,-84739
2019-11-24,122.44749999999999,123.61,120.56,3.049999999999997,2.319999999999993,123.935,124.78,123.2,1.5799999999999983,0.21999999999999886,120.7875,122.29,119.62,2.6700000000000017,-0.5899999999999892,123.11500000000001,124.4,121.08,3.3200000000000074,-1.6400000000000006,826632,1272428,605102,667326,-193821
2019-12-01,120.908,121.28,120.41,0.8700000000000045,-0.1599999999999966,121.724,122.74,120.81,1.9299999999999926,-0.6799999999999926,119.044,120.56,116.45,4.109999999999999,-0.9699999999999989,120.986,122.25,119.85,2.4000000000000057,-1.4599999999999937,742650,1138042,624527,513515,-17353
2019-12-08,121.42,122.02,120.27,1.75,0.7800000000000011,122.664,123.85,121.99,1.8599999999999994,1.8599999999999994,120.768,122.02,119.57,2.450000000000003,1.3399999999999892,121.724,123.2,120.42,2.780000000000001,2.260000000000005,647223,872631,509243,363388,-243309
2019-12-15,124.838,127.5,123.63,3.8700000000000045,-0.7399999999999949,126.328,128.8,124.36,4.440000000000012,-0.6400000000000006,122.598,124.81,121.67,3.1400000000000006,-0.09000000000000341,124.412,127.52,122.76,4.759999999999991,0.9799999999999898,1093410,1359348,856207,503141,-389667
2019-12-22,124.92750000000001,125.51,124.36,1.1500000000000057,0.6800000000000068,125.88,126.7,125.33,1.3700000000000045,1.2000000000000028,123.845,124.46,123.22,1.2399999999999949,-0.060000000000002274,124.66499999999999,125.0,124.0,1.0,-0.9599999999999937,422902,813397,197436,615961,-414391
2019-12-29,124.03,125.49,122.48,3.009999999999991,1.4899999999999949,125.7625,128.53,123.15,5.3799999999999955,4.530000000000001,123.0625,125.04,120.91,4.13000000000001,2.8900000000000006,124.41499999999999,127.25,121.25,6.0,3.1599999999999966,648154,1084454,407547,676907,153902
