Date,D_stock_Open_average,D_stock_Open_max,D_stock_Open_min,D_stock_Open_volatility,D_stock_Open_change,D_stock_High_average,D_stock_High_max,D_stock_High_min,D_stock_High_volatility,D_stock_High_change,D_stock_Low_average,D_stock_Low_max,D_stock_Low_min,D_stock_Low_volatility,D_stock_Low_change,D_stock_Close_average,D_stock_Close_max,D_stock_Close_min,D_stock_Close_volatility,D_stock_Close_change,D_stock_Volume_average,D_stock_Volume_max,D_stock_Volume_min,D_stock_Volume_volatility,D_stock_Volume_change
2019-10-13,81.72,82.09,81.29,0.7999999999999972,-0.030000000000001137,82.15,82.68,81.55,1.1300000000000097,0.25,81.28399999999999,81.72,80.95,0.769999999999996,0.6500000000000057,81.792,82.38,81.24,1.1400000000000006,0.9200000000000017,2795786,3250084,2443157,806927,-39740
2019-10-20,82.664,82.94,82.27,0.6700000000000017,0.6700000000000017,83.002,83.23,82.47,0.7600000000000051,0.5300000000000011,82.05799999999999,82.55,81.41,1.1400000000000006,-0.45000000000000284,82.514,82.82,81.89,0.9299999999999926,-0.5300000000000011,2494467,2701192,2102500,598692,595290
2019-10-27,81.942,83.25,81.11,2.1400000000000006,1.730000000000004,82.48,83.73,81.83,1.9000000000000057,1.7600000000000051,81.568,82.57,81.07,1.5,1.4799999999999898,82.14,83.27,81.33,1.9399999999999977,1.9399999999999977,2549127,3169614,2224863,944751,944751
2019-11-03,81.616,83.04,80.3,2.740000000000009,-2.740000000000009,81.948,83.46,80.97,2.489999999999995,-2.489999999999995,80.916,82.55,79.94,2.6099999999999994,-2.5999999999999943,81.18599999999999,83.05,80.28,2.769999999999996,-2.769999999999996,3480080,3984195,2936863,1047332,424227
2019-11-10,80.494,81.51,79.98,1.5300000000000011,1.4300000000000068,81.062,82.16,80.08,2.0799999999999983,1.9299999999999926,80.238,81.39,79.52,1.8700000000000045,1.8700000000000045,80.77,82.11,79.62,2.489999999999995,2.489999999999995,2529498,3296964,2008915,1288049,548378
2019-11-17,82.666,83.2,82.26,0.9399999999999977,0.9399999999999977,83.082,83.35,82.68,0.6699999999999875,0.18999999999999773,82.244,82.61,81.74,0.8700000000000045,0.14000000000000057,82.832,83.24,82.42,0.8199999999999932,0.6599999999999966,2750622,3707917,2383271,1324646,-1324008
2019-11-24,83.4425,83.55,83.35,0.20000000000000284,-0.1599999999999966,83.78,83.93,83.65,0.28000000000000114,-0.28000000000000114,82.95,83.03,82.79,0.23999999999999488,-0.1799999999999926,83.22,83.46,83.08,0.37999999999999545,-0.12000000000000455,2706455,4119716,1872551,2247165,-815169
2019-12-01,81.782,82.87,80.94,1.9300000000000068,-1.9300000000000068,82.17,82.95,81.34,1.6099999999999994,-1.460000000000008,81.316,81.99,80.59,1.3999999999999915,-1.1099999999999994,81.676,82.25,81.0,1.25,-1.0,4036865,4853672,3275693,1577979,-327738
2019-12-08,80.534,80.98,79.92,1.0600000000000023,-0.480000000000004,80.986,81.21,80.43,0.7799999999999869,0.0899999999999892,80.102,80.36,79.77,0.5900000000000034,0.5100000000000051,80.496,80.9,79.92,0.980000000000004,0.9599999999999937,3560018,4476915,3081491,1395424,-1062465
2019-12-15,81.688,82.29,81.05,1.240000000000009,1.240000000000009,82.074,82.39,81.64,0.75,0.75,81.018,81.51,80.56,0.9500000000000028,0.6700000000000017,81.754,82.32,81.45,0.8699999999999903,0.6799999999999926,4789018,7757287,3767073,3990214,3990214
2019-12-22,81.6525,82.3,81.37,0.9299999999999926,-0.8499999999999943,81.845,82.4,81.47,0.9300000000000068,-0.38000000000000966,81.02250000000001,81.25,80.73,0.519999999999996,0.21999999999999886,81.5625,82.0,81.36,0.6400000000000006,0.5699999999999932,1996081,3486025,1027704,2458321,-1496724
2019-12-29,82.18,82.88,81.76,1.1199999999999903,0.04999999999999716,82.6075,82.94,82.08,0.8599999999999994,0.46999999999999886,81.7275,82.06,81.51,0.5499999999999972,0.12000000000000455,82.155,82.82,81.76,1.059999999999988,-0.3199999999999932,2577354,2856581,1845344,1011237,995417
