Date,ARTX_Open_average,ARTX_Open_max,ARTX_Open_min,ARTX_Open_volatility,ARTX_Open_change,ARTX_High_average,ARTX_High_max,ARTX_High_min,ARTX_High_volatility,ARTX_High_change,ARTX_Low_average,ARTX_Low_max,ARTX_Low_min,ARTX_Low_volatility,ARTX_Low_change,ARTX_Close_average,ARTX_Close_max,ARTX_Close_min,ARTX_Close_volatility,ARTX_Close_change,ARTX_Volume_average,ARTX_Volume_max,ARTX_Volume_min,ARTX_Volume_volatility,ARTX_Volume_change
2017-10-15,3.99,4.0,3.95,0.04999999999999982,0.04999999999999982,4.04,4.1,4.0,0.09999999999999964,0.09999999999999964,3.943,3.99,3.9,0.0900000000000003,0.07500000000000018,3.99,4.05,3.95,0.09999999999999964,0.09999999999999964,154723,241252,98040,143212,63478
2017-10-22,4.17,4.25,4.1,0.15000000000000036,0.05000000000000071,4.22,4.25,4.2,0.04999999999999982,0.0,4.061,4.15,4.0,0.15000000000000036,-0.09999999999999964,4.13,4.2,4.0,0.20000000000000018,-0.15000000000000036,240689,309932,114928,195004,34423
2017-10-29,4.029999999999999,4.1,3.9,0.19999999999999973,-0.1499999999999999,4.063,4.1,3.975,0.12499999999999956,-0.12499999999999956,3.94,4.0,3.75,0.25,-0.25,3.98,4.05,3.85,0.19999999999999973,-0.1499999999999999,172544,377947,111795,266152,248486
2017-11-05,3.83,4.0,3.5,0.5,0.1499999999999999,3.98,4.05,3.9,0.1499999999999999,0.09999999999999964,3.722,3.85,3.46,0.3900000000000001,0.050000000000000266,3.87,4.0,3.75,0.25,-0.04999999999999982,348034,667428,185561,481867,-62762
2017-11-12,3.82,3.95,3.7,0.25,0.050000000000000266,3.9,4.0,3.8,0.20000000000000018,0.04999999999999982,3.743,3.8,3.655,0.14500000000000002,0.09999999999999964,3.83,3.95,3.7,0.25,0.1499999999999999,161274,195922,102687,93235,-93235
2017-11-19,3.875,3.95,3.8,0.15000000000000036,0.04999999999999982,3.9375,3.95,3.9,0.050000000000000266,0.050000000000000266,3.825,3.85,3.8,0.050000000000000266,0.050000000000000266,3.9,3.95,3.85,0.10000000000000009,0.04999999999999982,127711,161754,102468,59286,19234
2017-11-26,3.88,3.95,3.8,0.15000000000000036,-0.15000000000000036,3.92,3.95,3.85,0.10000000000000009,-0.10000000000000009,3.8124,3.9,3.722,0.17799999999999994,-0.16800000000000015,3.86,3.95,3.75,0.20000000000000018,-0.20000000000000018,162167,241989,100251,141738,57318
2017-12-03,3.69,3.75,3.6,0.1499999999999999,-0.04999999999999982,3.7572,3.8,3.7,0.09999999999999964,0.01399999999999979,3.629,3.695,3.5,0.19499999999999984,-0.04499999999999993,3.69,3.75,3.65,0.10000000000000009,-0.04999999999999982,145589,230199,91530,138669,9397
2017-12-10,3.65,3.7,3.55,0.15000000000000036,0.0,3.7362,3.75,3.7,0.04999999999999982,0.0,3.6,3.65,3.55,0.10000000000000009,-0.04999999999999982,3.65,3.7,3.6,0.10000000000000009,0.0,121987,184127,87157,96970,86955
2017-12-17,3.6125,3.7,3.55,0.15000000000000036,0.15000000000000036,3.6875,3.7,3.65,0.050000000000000266,0.0,3.5875,3.6,3.55,0.050000000000000266,0.050000000000000266,3.625,3.65,3.6,0.04999999999999982,0.04999999999999982,166580,192634,129549,63085,63085
2017-12-24,3.5875,3.65,3.5,0.1499999999999999,0.04999999999999982,3.66,3.69,3.65,0.040000000000000036,0.0,3.5,3.5,3.5,0.0,0.0,3.5625,3.6,3.5,0.10000000000000009,0.04999999999999982,171933,221972,145204,76768,-76768
2017-12-31,3.525,3.55,3.5,0.04999999999999982,-0.04999999999999982,3.58875,3.6,3.555,0.04499999999999993,0.0,3.46625,3.5,3.405,0.0950000000000002,-0.040000000000000036,3.5375,3.6,3.5,0.10000000000000009,0.050000000000000266,137638,167931,117045,50886,-5403
