Date,LYTS_Open_average,LYTS_Open_max,LYTS_Open_min,LYTS_Open_volatility,LYTS_Open_change,LYTS_High_average,LYTS_High_max,LYTS_High_min,LYTS_High_volatility,LYTS_High_change,LYTS_Low_average,LYTS_Low_max,LYTS_Low_min,LYTS_Low_volatility,LYTS_Low_change,LYTS_Close_average,LYTS_Close_max,LYTS_Close_min,LYTS_Close_volatility,LYTS_Close_change,LYTS_Volume_average,LYTS_Volume_max,LYTS_Volume_min,LYTS_Volume_volatility,LYTS_Volume_change
2019-10-27,5.164,5.25,5.05,0.20000000000000018,0.0,5.268,5.33,5.19,0.13999999999999968,0.03000000000000025,5.11,5.19,5.03,0.16000000000000014,0.05999999999999961,5.18,5.32,5.06,0.2600000000000007,0.20000000000000018,38481,54401,18888,35513,28300
2019-11-03,5.458,5.68,5.28,0.39999999999999947,0.16999999999999993,5.542,5.68,5.31,0.3700000000000001,0.2400000000000002,5.32,5.5,5.14,0.3600000000000003,0.21999999999999975,5.4559999999999995,5.55,5.22,0.33000000000000007,0.33000000000000007,88631,237809,21166,216643,16738
2019-11-10,5.398,5.55,5.25,0.2999999999999998,-0.2999999999999998,5.498,5.65,5.36,0.29000000000000004,-0.29000000000000004,5.278,5.39,5.2,0.1899999999999995,-0.04999999999999982,5.364,5.47,5.24,0.22999999999999954,-0.040000000000000036,43539,60278,31676,28602,-25396
2019-11-17,5.308,5.34,5.26,0.08000000000000007,-0.04999999999999982,5.432,5.5,5.38,0.1200000000000001,0.07000000000000028,5.274,5.3,5.24,0.05999999999999961,-0.020000000000000462,5.352,5.42,5.29,0.1299999999999999,0.1299999999999999,35015,69122,16013,53109,13419
2019-11-24,5.4575,5.49,5.43,0.0600000000000005,-0.03000000000000025,5.5125,5.55,5.5,0.04999999999999982,0.04999999999999982,5.395,5.43,5.36,0.0699999999999994,0.02999999999999936,5.4725,5.55,5.43,0.1200000000000001,0.08999999999999986,34867,59740,22976,36764,27191
2019-12-01,5.8340000000000005,6.15,5.55,0.6000000000000005,0.6000000000000005,6.014,6.26,5.75,0.5099999999999998,0.5099999999999998,5.806,6.11,5.5,0.6100000000000003,0.6100000000000003,5.942,6.15,5.69,0.45999999999999996,0.45999999999999996,116899,152636,87209,65427,21078
2019-12-08,6.146,6.4,6.0,0.40000000000000036,0.20999999999999996,6.2379999999999995,6.46,6.06,0.40000000000000036,0.2699999999999996,5.974,6.04,5.91,0.1299999999999999,0.1200000000000001,6.086,6.3,5.95,0.34999999999999964,0.1299999999999999,73993,100330,45731,54599,54599
2019-12-15,6.048,6.21,5.98,0.22999999999999954,-0.04999999999999982,6.1659999999999995,6.25,6.02,0.23000000000000043,0.07000000000000028,5.92,5.98,5.87,0.11000000000000032,-0.08999999999999986,6.038,6.18,5.94,0.23999999999999932,0.07000000000000028,90386,201537,48748,152789,-27078
2019-12-22,6.13,6.18,6.1,0.08000000000000007,0.020000000000000462,6.1775,6.2,6.15,0.04999999999999982,-0.04999999999999982,6.0649999999999995,6.1,6.0,0.09999999999999964,-0.09999999999999964,6.09,6.17,6.01,0.16000000000000014,-0.16000000000000014,29598,53006,6173,46833,46833
2019-12-29,6.02,6.05,6.0,0.04999999999999982,-0.009999999999999787,6.173333333333334,6.19,6.15,0.040000000000000036,-0.02999999999999936,6.003333333333333,6.01,6.0,0.009999999999999787,-0.009999999999999787,6.086666666666667,6.12,6.05,0.07000000000000028,0.07000000000000028,47551,68925,24710,44215,-24310
