Date,SPDR S&P Emerging Asia PacificEtf_Open_average,SPDR S&P Emerging Asia PacificEtf_Open_max,SPDR S&P Emerging Asia PacificEtf_Open_min,SPDR S&P Emerging Asia PacificEtf_Open_volatility,SPDR S&P Emerging Asia PacificEtf_Open_change,SPDR S&P Emerging Asia PacificEtf_High_average,SPDR S&P Emerging Asia PacificEtf_High_max,SPDR S&P Emerging Asia PacificEtf_High_min,SPDR S&P Emerging Asia PacificEtf_High_volatility,SPDR S&P Emerging Asia PacificEtf_High_change,SPDR S&P Emerging Asia PacificEtf_Low_average,SPDR S&P Emerging Asia PacificEtf_Low_max,SPDR S&P Emerging Asia PacificEtf_Low_min,SPDR S&P Emerging Asia PacificEtf_Low_volatility,SPDR S&P Emerging Asia PacificEtf_Low_change,SPDR S&P Emerging Asia PacificEtf_Close_average,SPDR S&P Emerging Asia PacificEtf_Close_max,SPDR S&P Emerging Asia PacificEtf_Close_min,SPDR S&P Emerging Asia PacificEtf_Close_volatility,SPDR S&P Emerging Asia PacificEtf_Close_change
2018-07-01,97.93,97.93,97.93,0.0,0.0,99.03,99.03,99.03,0.0,0.0,97.93,97.93,97.93,0.0,0.0,98.71,98.71,98.71,0.0,0.0
2018-07-08,100.12,100.12,100.12,0.0,0.0,100.41,100.41,100.41,0.0,0.0,99.99,99.99,99.99,0.0,0.0,100.28,100.28,100.28,0.0,0.0
2018-07-15,99.99,99.99,99.99,0.0,0.0,100.38,100.38,100.38,0.0,0.0,99.86,99.86,99.86,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2018-07-22,102.15,102.15,102.15,0.0,0.0,102.23,102.23,102.23,0.0,0.0,101.28,101.28,101.28,0.0,0.0,101.71,101.71,101.71,0.0,0.0
2018-07-29,100.25,100.25,100.25,0.0,0.0,100.44,100.44,100.44,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.43,100.43,100.43,0.0,0.0
2018-08-05,100.1,100.1,100.1,0.0,0.0,100.35,100.35,100.35,0.0,0.0,99.9,99.9,99.9,0.0,0.0,100.05,100.05,100.05,0.0,0.0
2018-08-12,96.36,96.36,96.36,0.0,0.0,98.17,98.17,98.17,0.0,0.0,96.24,96.24,96.24,0.0,0.0,98.06,98.06,98.06,0.0,0.0
2018-08-19,99.48,99.48,99.48,0.0,0.0,100.0,100.0,100.0,0.0,0.0,99.37,99.37,99.37,0.0,0.0,99.89,99.89,99.89,0.0,0.0
2018-08-26,99.24,99.24,99.24,0.0,0.0,99.91,99.91,99.91,0.0,0.0,99.08,99.08,99.08,0.0,0.0,99.58,99.58,99.58,0.0,0.0
2018-09-02,95.96,95.96,95.96,0.0,0.0,96.69,96.69,96.69,0.0,0.0,95.78,95.78,95.78,0.0,0.0,95.91,95.91,95.91,0.0,0.0
2018-09-09,96.95,96.95,96.95,0.0,0.0,97.03,97.03,97.03,0.0,0.0,96.12,96.12,96.12,0.0,0.0,96.35,96.35,96.35,0.0,0.0
2018-09-16,98.23,98.23,98.23,0.0,0.0,98.36,98.36,98.36,0.0,0.0,97.76,97.76,97.76,0.0,0.0,97.85,97.85,97.85,0.0,0.0
2018-09-23,96.78,96.78,96.78,0.0,0.0,97.26,97.26,97.26,0.0,0.0,96.6,96.6,96.6,0.0,0.0,96.85,96.85,96.85,0.0,0.0
2018-09-30,91.89,91.89,91.89,0.0,0.0,91.92,91.92,91.92,0.0,0.0,90.7,90.7,90.7,0.0,0.0,91.32,91.32,91.32,0.0,0.0
2018-10-07,89.35,89.35,89.35,0.0,0.0,89.62,89.62,89.62,0.0,0.0,88.54,88.54,88.54,0.0,0.0,89.5,89.5,89.5,0.0,0.0
2018-10-14,88.32,88.32,88.32,0.0,0.0,88.83,88.83,88.83,0.0,0.0,87.74,87.74,87.74,0.0,0.0,88.03,88.03,88.03,0.0,0.0
2018-10-21,85.53,85.53,85.53,0.0,0.0,86.85,86.85,86.85,0.0,0.0,85.33,85.33,85.33,0.0,0.0,86.23,86.23,86.23,0.0,0.0
2018-10-28,92.05,92.05,92.05,0.0,0.0,92.4,92.4,92.4,0.0,0.0,90.1,90.1,90.1,0.0,0.0,90.86,90.86,90.86,0.0,0.0
2018-11-04,89.53,89.53,89.53,0.0,0.0,89.6,89.6,89.6,0.0,0.0,88.54,88.54,88.54,0.0,0.0,89.02,89.02,89.02,0.0,0.0
2018-11-11,90.9,90.9,90.9,0.0,0.0,92.16,92.16,92.16,0.0,0.0,90.75,90.75,90.75,0.0,0.0,91.7,91.7,91.7,0.0,0.0
2018-11-18,89.66,89.66,89.66,0.0,0.0,90.03,90.03,90.03,0.0,0.0,89.66,89.66,89.66,0.0,0.0,89.79,89.79,89.79,0.0,0.0
2018-11-25,92.78,92.78,92.78,0.0,0.0,93.25,93.25,93.25,0.0,0.0,92.42,92.42,92.42,0.0,0.0,93.05,93.05,93.05,0.0,0.0
2018-12-02,91.96,91.96,91.96,0.0,0.0,91.96,91.96,91.96,0.0,0.0,89.99,89.99,89.99,0.0,0.0,90.01,90.01,90.01,0.0,0.0
2018-12-09,90.55,90.55,90.55,0.0,0.0,91.1,91.1,91.1,0.0,0.0,90.4,90.4,90.4,0.0,0.0,90.68,90.68,90.68,0.0,0.0
2018-12-16,89.1,89.1,89.1,0.0,0.0,89.71,89.71,89.71,0.0,0.0,87.93,87.93,87.93,0.0,0.0,88.23,88.23,88.23,0.0,0.0
2018-12-23,88.11,88.11,88.11,0.0,0.0,88.7,88.7,88.7,0.0,0.0,87.73,87.73,87.73,0.0,0.0,88.32,88.32,88.32,0.0,0.0
2018-12-30,86.7,86.7,86.7,0.0,0.0,88.63,88.63,88.63,0.0,0.0,86.7,86.7,86.7,0.0,0.0,88.46,88.46,88.46,0.0,0.0
2019-01-06,90.0,90.0,90.0,0.0,0.0,90.46,90.46,90.46,0.0,0.0,90.0,90.0,90.0,0.0,0.0,90.46,90.46,90.46,0.0,0.0
2019-01-13,92.01,92.01,92.01,0.0,0.0,92.51,92.51,92.51,0.0,0.0,91.93,91.93,91.93,0.0,0.0,92.42,92.42,92.42,0.0,0.0
2019-01-20,92.74,92.74,92.74,0.0,0.0,93.34,93.34,93.34,0.0,0.0,92.7,92.7,92.7,0.0,0.0,93.18,93.18,93.18,0.0,0.0
2019-01-27,94.25,94.25,94.25,0.0,0.0,94.51,94.51,94.51,0.0,0.0,93.95,93.95,93.95,0.0,0.0,94.12,94.12,94.12,0.0,0.0
2019-02-03,93.59,93.59,93.59,0.0,0.0,93.98,93.98,93.98,0.0,0.0,93.15,93.15,93.15,0.0,0.0,93.68,93.68,93.68,0.0,0.0
2019-02-10,93.57,93.57,93.57,0.0,0.0,93.65,93.65,93.65,0.0,0.0,93.16,93.16,93.16,0.0,0.0,93.28,93.28,93.28,0.0,0.0
2019-02-17,95.66,95.66,95.66,0.0,0.0,95.99,95.99,95.99,0.0,0.0,95.66,95.66,95.66,0.0,0.0,95.99,95.99,95.99,0.0,0.0
2019-02-24,96.14,96.14,96.14,0.0,0.0,96.17,96.17,96.17,0.0,0.0,95.52,95.52,95.52,0.0,0.0,95.52,95.52,95.52,0.0,0.0
2019-03-03,94.61,94.61,94.61,0.0,0.0,94.94,94.94,94.94,0.0,0.0,94.5,94.5,94.5,0.0,0.0,94.94,94.94,94.94,0.0,0.0
2019-03-10,97.7,97.7,97.7,0.0,0.0,98.24,98.24,98.24,0.0,0.0,97.7,97.7,97.7,0.0,0.0,98.01,98.01,98.01,0.0,0.0
2019-03-17,98.15,98.15,98.15,0.0,0.0,98.15,98.15,98.15,0.0,0.0,96.87,96.87,96.87,0.0,0.0,96.9,96.9,96.9,0.0,0.0
2019-03-24,98.35,98.35,98.35,0.0,0.0,98.88,98.88,98.88,0.0,0.0,98.35,98.35,98.35,0.0,0.0,98.83,98.83,98.83,0.0,0.0
2019-03-31,100.92,100.92,100.92,0.0,0.0,101.53,101.53,101.53,0.0,0.0,100.92,100.92,100.92,0.0,0.0,101.46,101.46,101.46,0.0,0.0
2019-04-07,101.29,101.29,101.29,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.19,101.19,101.19,0.0,0.0,101.23,101.23,101.23,0.0,0.0
2019-04-14,101.42,101.42,101.42,0.0,0.0,101.93,101.93,101.93,0.0,0.0,101.24,101.24,101.24,0.0,0.0,101.84,101.84,101.84,0.0,0.0
2019-04-21,100.34,100.34,100.34,0.0,0.0,100.74,100.74,100.74,0.0,0.0,100.34,100.34,100.34,0.0,0.0,100.53,100.53,100.53,0.0,0.0
2019-04-28,101.35,101.35,101.35,0.0,0.0,101.87,101.87,101.87,0.0,0.0,101.35,101.35,101.35,0.0,0.0,101.85,101.85,101.85,0.0,0.0
2019-05-05,96.17,96.17,96.17,0.0,0.0,96.73,96.73,96.73,0.0,0.0,95.27,95.27,95.27,0.0,0.0,96.57,96.57,96.57,0.0,0.0
2019-05-12,93.36,93.36,93.36,0.0,0.0,93.62,93.62,93.62,0.0,0.0,92.95,92.95,92.95,0.0,0.0,93.15,93.15,93.15,0.0,0.0
2019-05-19,92.25,92.25,92.25,0.0,0.0,92.25,92.25,92.25,0.0,0.0,91.63,91.63,91.63,0.0,0.0,91.86,91.86,91.86,0.0,0.0
2019-05-26,92.4,92.4,92.4,0.0,0.0,93.37,93.37,93.37,0.0,0.0,92.34,92.34,92.34,0.0,0.0,93.35,93.35,93.35,0.0,0.0
2019-06-02,93.9,93.9,93.9,0.0,0.0,94.66,94.66,94.66,0.0,0.0,93.9,93.9,93.9,0.0,0.0,94.25,94.25,94.25,0.0,0.0
2019-06-09,94.05,94.05,94.05,0.0,0.0,94.11,94.11,94.11,0.0,0.0,93.62,93.62,93.62,0.0,0.0,93.65,93.65,93.65,0.0,0.0
2019-06-16,97.5,97.5,97.5,0.0,0.0,97.75,97.75,97.75,0.0,0.0,97.43,97.43,97.43,0.0,0.0,97.56,97.56,97.56,0.0,0.0
2019-06-23,97.76,97.76,97.76,0.0,0.0,97.76,97.76,97.76,0.0,0.0,97.44,97.44,97.44,0.0,0.0,97.74,97.74,97.74,0.0,0.0
2019-06-30,98.01,98.01,98.01,0.0,0.0,98.11,98.11,98.11,0.0,0.0,97.6,97.6,97.6,0.0,0.0,97.99,97.99,97.99,0.0,0.0
2019-07-07,97.42,97.42,97.42,0.0,0.0,97.44,97.44,97.44,0.0,0.0,97.16,97.16,97.16,0.0,0.0,97.42,97.42,97.42,0.0,0.0
2019-07-14,98.24,98.24,98.24,0.0,0.0,98.33,98.33,98.33,0.0,0.0,97.38,97.38,97.38,0.0,0.0,97.38,97.38,97.38,0.0,0.0
2019-07-21,97.78,97.78,97.78,0.0,0.0,97.78,97.78,97.78,0.0,0.0,97.45,97.45,97.45,0.0,0.0,97.62,97.62,97.62,0.0,0.0
2019-07-28,93.09,93.09,93.09,0.0,0.0,93.09,93.09,93.09,0.0,0.0,92.5,92.5,92.5,0.0,0.0,92.68,92.68,92.68,0.0,0.0
2019-08-04,91.59,91.59,91.59,0.0,0.0,91.63,91.63,91.63,0.0,0.0,90.95,90.95,90.95,0.0,0.0,91.27,91.27,91.27,0.0,0.0
2019-08-11,90.95,90.95,90.95,0.0,0.0,91.68,91.68,91.68,0.0,0.0,90.91,90.91,90.91,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2019-08-18,91.38,91.38,91.38,0.0,0.0,92.03,92.03,92.03,0.0,0.0,90.32,90.32,90.32,0.0,0.0,90.37,90.37,90.37,0.0,0.0
2019-08-25,92.69,92.69,92.69,0.0,0.0,92.7,92.7,92.7,0.0,0.0,92.16,92.16,92.16,0.0,0.0,92.62,92.62,92.62,0.0,0.0
2019-09-01,94.41,94.41,94.41,0.0,0.0,94.59,94.59,94.59,0.0,0.0,94.26,94.26,94.26,0.0,0.0,94.39,94.39,94.39,0.0,0.0
2019-09-08,96.35,96.35,96.35,0.0,0.0,96.5,96.5,96.5,0.0,0.0,96.24,96.24,96.24,0.0,0.0,96.5,96.5,96.5,0.0,0.0
2019-09-15,95.54,95.54,95.54,0.0,0.0,95.7,95.7,95.7,0.0,0.0,94.82,94.82,94.82,0.0,0.0,95.0,95.0,95.0,0.0,0.0
2019-09-22,94.1,94.1,94.1,0.0,0.0,94.2,94.2,94.2,0.0,0.0,92.34,92.34,92.34,0.0,0.0,92.89,92.89,92.89,0.0,0.0
2019-09-29,93.17,93.17,93.17,0.0,0.0,93.7,93.7,93.7,0.0,0.0,92.84,92.84,92.84,0.0,0.0,93.63,93.63,93.63,0.0,0.0
2019-10-06,95.15,95.15,95.15,0.0,0.0,95.87,95.87,95.87,0.0,0.0,95.15,95.15,95.15,0.0,0.0,95.41,95.41,95.41,0.0,0.0
2019-10-13,96.28,96.28,96.28,0.0,0.0,96.28,96.28,96.28,0.0,0.0,95.71,95.71,95.71,0.0,0.0,95.95,95.95,95.95,0.0,0.0
2019-10-20,96.4,96.4,96.4,0.0,0.0,97.09,97.09,97.09,0.0,0.0,96.4,96.4,96.4,0.0,0.0,97.06,97.06,97.06,0.0,0.0
2019-10-27,98.2,98.2,98.2,0.0,0.0,98.46,98.46,98.46,0.0,0.0,98.2,98.2,98.2,0.0,0.0,98.31,98.31,98.31,0.0,0.0
2019-11-03,100.3,100.3,100.3,0.0,0.0,100.46,100.46,100.46,0.0,0.0,99.94,99.94,99.94,0.0,0.0,100.09,100.09,100.09,0.0,0.0
2019-11-10,98.2,98.2,98.2,0.0,0.0,98.61,98.61,98.61,0.0,0.0,98.15,98.15,98.15,0.0,0.0,98.39,98.39,98.39,0.0,0.0
2019-11-17,98.36,98.36,98.36,0.0,0.0,98.44,98.44,98.44,0.0,0.0,98.18,98.18,98.18,0.0,0.0,98.29,98.29,98.29,0.0,0.0
2019-11-24,98.38,98.38,98.38,0.0,0.0,98.78,98.78,98.78,0.0,0.0,98.36,98.36,98.36,0.0,0.0,98.42,98.42,98.42,0.0,0.0
2019-12-01,99.6,99.6,99.6,0.0,0.0,99.85,99.85,99.85,0.0,0.0,99.51,99.51,99.51,0.0,0.0,99.63,99.63,99.63,0.0,0.0
2019-12-08,102.0,102.0,102.0,0.0,0.0,102.8,102.8,102.8,0.0,0.0,102.0,102.0,102.0,0.0,0.0,102.2,102.2,102.2,0.0,0.0
2019-12-15,103.87,103.87,103.87,0.0,0.0,104.26,104.26,104.26,0.0,0.0,103.87,103.87,103.87,0.0,0.0,104.2,104.2,104.2,0.0,0.0
2019-12-22,103.9,103.9,103.9,0.0,0.0,104.03,104.03,104.03,0.0,0.0,103.5,103.5,103.5,0.0,0.0,103.75,103.75,103.75,0.0,0.0
2019-12-29,104.48,104.48,104.48,0.0,0.0,104.52,104.52,104.52,0.0,0.0,103.83,103.83,103.83,0.0,0.0,103.83,103.83,103.83,0.0,0.0
2020-01-05,105.6,105.6,105.6,0.0,0.0,105.92,105.92,105.92,0.0,0.0,105.5,105.5,105.5,0.0,0.0,105.69,105.69,105.69,0.0,0.0
2020-01-12,107.12,107.12,107.12,0.0,0.0,107.4,107.4,107.4,0.0,0.0,106.98,106.98,106.98,0.0,0.0,107.27,107.27,107.27,0.0,0.0
2020-01-19,103.31,103.31,103.31,0.0,0.0,103.71,103.71,103.71,0.0,0.0,102.6,102.6,102.6,0.0,0.0,102.93,102.93,102.93,0.0,0.0
2020-01-26,98.2,98.2,98.2,0.0,0.0,98.2,98.2,98.2,0.0,0.0,97.28,97.28,97.28,0.0,0.0,97.65,97.65,97.65,0.0,0.0
2020-02-02,101.52,101.52,101.52,0.0,0.0,101.52,101.52,101.52,0.0,0.0,101.0,101.0,101.0,0.0,0.0,101.01,101.01,101.01,0.0,0.0
2020-02-09,103.45,103.45,103.45,0.0,0.0,103.45,103.45,103.45,0.0,0.0,102.63,102.63,102.63,0.0,0.0,102.89,102.89,102.89,0.0,0.0
2020-02-16,102.4,102.4,102.4,0.0,0.0,102.4,102.4,102.4,0.0,0.0,101.81,101.81,101.81,0.0,0.0,101.87,101.87,101.87,0.0,0.0
2020-02-23,94.3,94.3,94.3,0.0,0.0,96.04,96.04,96.04,0.0,0.0,93.58,93.58,93.58,0.0,0.0,96.04,96.04,96.04,0.0,0.0
2020-03-01,97.09,97.09,97.09,0.0,0.0,97.31,97.31,97.31,0.0,0.0,95.97,95.97,95.97,0.0,0.0,96.92,96.92,96.92,0.0,0.0
2020-03-08,88.39,88.39,88.39,0.0,0.0,88.39,88.39,88.39,0.0,0.0,88.39,88.39,88.39,0.0,0.0,88.39,88.39,88.39,0.0,0.0
2020-03-15,77.98,77.98,77.98,0.0,0.0,77.98,77.98,77.98,0.0,0.0,77.98,77.98,77.98,0.0,0.0,77.98,77.98,77.98,0.0,0.0
2020-03-22,83.03,83.03,83.03,0.0,0.0,83.03,83.03,83.03,0.0,0.0,83.03,83.03,83.03,0.0,0.0,83.03,83.03,83.03,0.0,0.0
2020-03-29,83.45,83.45,83.45,0.0,0.0,83.88,83.88,83.88,0.0,0.0,81.99,81.99,81.99,0.0,0.0,82.5,82.5,82.5,0.0,0.0
2020-04-05,88.83,88.83,88.83,0.0,0.0,89.4,89.4,89.4,0.0,0.0,87.19,87.19,87.19,0.0,0.0,87.19,87.19,87.19,0.0,0.0
2020-04-12,90.38,90.38,90.38,0.0,0.0,90.38,90.38,90.38,0.0,0.0,89.49,89.49,89.49,0.0,0.0,89.86,89.86,89.86,0.0,0.0
2020-04-19,89.45,89.45,89.45,0.0,0.0,89.45,89.45,89.45,0.0,0.0,88.76,88.76,88.76,0.0,0.0,89.19,89.19,89.19,0.0,0.0
2020-04-26,88.09,88.09,88.09,0.0,0.0,88.09,88.09,88.09,0.0,0.0,88.09,88.09,88.09,0.0,0.0,88.09,88.09,88.09,0.0,0.0
2020-05-03,91.95,91.95,91.95,0.0,0.0,91.95,91.95,91.95,0.0,0.0,91.95,91.95,91.95,0.0,0.0,91.95,91.95,91.95,0.0,0.0
2020-05-10,90.11,90.11,90.11,0.0,0.0,90.61,90.61,90.61,0.0,0.0,90.11,90.11,90.11,0.0,0.0,90.45,90.45,90.45,0.0,0.0
2020-05-17,90.46,90.46,90.46,0.0,0.0,90.46,90.46,90.46,0.0,0.0,89.7,89.7,89.7,0.0,0.0,89.75,89.75,89.75,0.0,0.0
2020-05-24,91.66,91.66,91.66,0.0,0.0,92.66,92.66,92.66,0.0,0.0,90.97,90.97,90.97,0.0,0.0,92.65,92.65,92.65,0.0,0.0
2020-05-31,99.02,99.02,99.02,0.0,0.0,99.02,99.02,99.02,0.0,0.0,99.02,99.02,99.02,0.0,0.0,99.02,99.02,99.02,0.0,0.0
2020-06-07,97.82,97.82,97.82,0.0,0.0,97.91,97.91,97.91,0.0,0.0,96.21,96.21,96.21,0.0,0.0,97.39,97.39,97.39,0.0,0.0
2020-06-14,99.66,99.66,99.66,0.0,0.0,99.83,99.83,99.83,0.0,0.0,98.7,98.7,98.7,0.0,0.0,99.05,99.05,99.05,0.0,0.0
2020-06-21,99.6,99.6,99.6,0.0,0.0,99.6,99.6,99.6,0.0,0.0,98.55,98.55,98.55,0.0,0.0,98.89,98.89,98.89,0.0,0.0
2020-06-28,102.79,102.79,102.79,0.0,0.0,102.79,102.79,102.79,0.0,0.0,102.79,102.79,102.79,0.0,0.0,102.79,102.79,102.79,0.0,0.0
2020-07-05,106.75,106.75,106.75,0.0,0.0,106.75,106.75,106.75,0.0,0.0,106.1,106.1,106.1,0.0,0.0,106.1,106.1,106.1,0.0,0.0
