Date,MGLNStock_Open_average,MGLNStock_Open_max,MGLNStock_Open_min,MGLNStock_Open_volatility,MGLNStock_Open_change,MGLNStock_High_average,MGLNStock_High_max,MGLNStock_High_min,MGLNStock_High_volatility,MGLNStock_High_change,MGLNStock_Low_average,MGLNStock_Low_max,MGLNStock_Low_min,MGLNStock_Low_volatility,MGLNStock_Low_change,MGLNStock_Close_average,MGLNStock_Close_max,MGLNStock_Close_min,MGLNStock_Close_volatility,MGLNStock_Close_change,MGLNStock_Volume_average,MGLNStock_Volume_max,MGLNStock_Volume_min,MGLNStock_Volume_volatility,MGLNStock_Volume_change
2019-11-10,69.902,71.0,68.9,2.0999999999999943,1.0100000000000051,71.266,72.81,70.11,2.700000000000003,2.469999999999999,69.304,70.32,68.73,1.5899999999999892,1.0200000000000102,70.598,72.6,69.26,3.339999999999989,3.339999999999989,134795,187679,100126,87553,62833
2019-11-17,74.422,76.35,72.47,3.8799999999999955,3.8799999999999955,76.148,78.17,73.93,4.239999999999995,4.239999999999995,74.03,76.24,71.61,4.6299999999999955,4.6299999999999955,75.51,77.17,72.43,4.739999999999995,4.739999999999995,252738,325119,170670,154449,154449
2019-11-24,77.6075,79.22,76.77,2.450000000000003,0.8799999999999955,79.2975,80.18,78.72,1.460000000000008,-1.210000000000008,76.75750000000001,77.65,76.2,1.4500000000000028,1.230000000000004,77.8025,79.33,76.38,2.950000000000003,-1.5999999999999943,174209,255890,78665,177225,-177225
2019-12-01,77.652,78.65,76.81,1.8400000000000034,0.2600000000000051,78.968,81.04,77.44,3.6000000000000085,2.950000000000003,76.9,78.0,76.17,1.8299999999999983,1.2600000000000051,78.084,80.51,76.81,3.700000000000003,2.8100000000000023,202522,284602,130071,154531,81684
2019-12-08,78.516,80.0,77.63,2.3700000000000045,-2.3700000000000045,78.948,80.41,77.63,2.780000000000001,-2.780000000000001,77.436,78.15,76.67,1.480000000000004,-1.480000000000004,77.986,78.43,77.1,1.3300000000000125,-1.240000000000009,153054,211588,77341,134247,-42686
2019-12-15,77.398,77.88,76.85,1.0300000000000011,0.35999999999999943,78.214,78.97,77.09,1.8799999999999955,-0.9099999999999966,76.754,77.49,76.05,1.4399999999999977,-0.27000000000001023,77.492,77.91,77.03,0.8799999999999955,0.12000000000000455,174027,329595,109853,219742,159021
2019-12-22,78.0825,78.49,77.33,1.1599999999999966,1.0700000000000074,78.56,78.8,78.06,0.7399999999999949,0.7399999999999949,77.3275,77.76,76.42,1.3400000000000034,1.1400000000000006,78.245,78.49,77.81,0.6799999999999926,0.5799999999999983,91011,109325,72646,36679,-21327
2019-12-29,77.66,78.53,75.89,2.6400000000000006,-2.6099999999999994,78.07000000000001,78.76,76.31,2.450000000000003,-2.450000000000003,76.4975,77.72,75.03,2.6899999999999977,-2.510000000000005,77.1825,78.25,75.97,2.280000000000001,-1.9000000000000057,134451,205862,99002,106860,106860
2020-01-05,75.502,76.4,74.84,1.5600000000000023,-0.13000000000000966,75.96000000000001,76.43,75.24,1.190000000000012,-0.7000000000000028,74.33,74.84,73.7,1.1400000000000006,-0.7999999999999972,75.05,75.69,74.68,1.009999999999991,-0.789999999999992,136612,169556,101484,68072,-23296
2020-01-12,75.59,77.97,74.0,3.969999999999999,3.2099999999999937,76.862,78.66,74.63,4.030000000000001,3.280000000000001,74.956,77.0,73.28,3.719999999999999,3.519999999999996,76.288,77.91,74.09,3.819999999999993,3.6500000000000057,126426,160690,78710,81980,-45375
2020-01-19,77.1075,77.66,76.74,0.9200000000000017,-0.9200000000000017,77.39750000000001,77.87,76.74,1.1300000000000097,-1.1300000000000097,75.68,76.62,74.04,2.5799999999999983,-2.5799999999999983,76.225,77.2,74.22,2.980000000000004,-2.6099999999999994,124949,154921,70328,84593,70284
2020-01-26,73.766,74.19,73.33,0.8599999999999994,0.3200000000000074,74.43599999999999,75.16,73.82,1.3400000000000034,-0.15000000000000568,73.196,73.93,72.4,1.5300000000000011,0.6499999999999915,73.818,74.3,73.21,1.0900000000000034,-0.3500000000000085,147168,234575,96845,137730,70295
2020-02-02,73.612,74.83,72.27,2.5600000000000023,0.9699999999999989,74.532,75.25,72.92,2.3299999999999983,0.35999999999999943,72.578,73.6,71.14,2.4599999999999937,1.9699999999999989,73.316,74.77,71.69,3.0799999999999983,1.490000000000009,116205,157143,59548,97595,-97595
2020-02-09,73.428,74.94,72.14,2.799999999999997,2.0,74.798,75.81,73.75,2.0600000000000023,1.5300000000000011,72.738,73.9,71.85,2.0500000000000114,0.9000000000000057,73.37,74.88,72.2,2.6799999999999926,0.5900000000000034,81338,94793,68063,26730,-10806
2020-02-16,73.0175,73.38,72.79,0.5899999999999892,0.539999999999992,74.065,74.51,73.58,0.9300000000000068,-0.35999999999999943,72.025,72.67,71.31,1.3599999999999994,1.0499999999999972,73.155,73.46,72.77,0.6899999999999977,0.18000000000000682,124811,160501,96609,63892,-877
2020-02-23,67.224,70.88,61.56,9.319999999999993,-9.319999999999993,68.322,71.52,63.36,8.159999999999997,-8.159999999999997,65.082,70.03,58.63,11.399999999999999,-11.399999999999999,65.922,70.36,60.01,10.350000000000001,-10.350000000000001,251857,539000,142737,396263,396263
2020-03-01,58.525999999999996,59.91,57.52,2.3899999999999935,-1.6499999999999986,60.11,61.23,59.51,1.7199999999999989,-0.30999999999999517,56.928,57.97,54.9,3.0700000000000003,0.769999999999996,58.9,60.07,56.03,4.039999999999999,0.3500000000000014,332538,382095,273207,108888,-78117
2020-03-08,53.742,56.94,50.0,6.939999999999998,-5.340000000000003,54.882,57.7,50.01,7.690000000000005,-7.550000000000004,50.892,54.84,45.6,9.240000000000002,-8.409999999999997,52.804,56.89,47.83,9.060000000000002,-6.299999999999997,281041,377841,184295,193546,-26519
2020-03-15,38.374,44.0,31.45,12.55,-5.259999999999998,40.97,44.8,38.18,6.619999999999997,-3.039999999999999,34.912,38.24,30.61,7.630000000000003,-1.1200000000000045,37.412,39.42,32.57,6.850000000000001,-1.0499999999999972,311842,350623,275551,75072,75072
2020-03-22,39.988,45.78,36.52,9.259999999999998,3.3799999999999955,43.408,47.22,38.13,9.089999999999996,7.329999999999998,38.705999999999996,44.48,33.37,11.11,8.14,41.648,45.9,35.74,10.159999999999997,8.32,235623,277948,199063,78885,-26099
2020-03-29,44.954,46.45,43.36,3.0900000000000034,-1.25,46.782000000000004,48.58,45.45,3.1299999999999955,-1.6299999999999955,42.562,44.54,40.02,4.519999999999996,-2.559999999999995,44.942,48.11,41.73,6.380000000000003,-4.730000000000004,172689,216596,126176,90420,27850
2020-04-05,49.2325,53.27,43.88,9.39,9.39,52.6325,54.62,49.04,5.579999999999998,5.579999999999998,48.0325,52.17,43.88,8.29,8.29,50.7575,53.6,48.84,4.759999999999998,4.740000000000002,140688,150976,125756,25220,-7511
2020-04-12,52.808,54.3,50.72,3.5799999999999983,0.10000000000000142,54.32,55.79,52.62,3.1700000000000017,1.1300000000000026,51.126,52.08,50.02,2.059999999999995,1.269999999999996,52.598,53.4,51.8,1.6000000000000014,0.3999999999999986,166502,196439,141941,54498,-11718
2020-04-19,51.806,54.11,50.14,3.969999999999999,1.3900000000000006,53.322,54.56,51.13,3.4299999999999997,1.0500000000000043,50.762,52.73,48.82,3.9099999999999966,1.4599999999999937,52.038000000000004,53.95,49.26,4.690000000000005,2.3200000000000003,124790,157054,89417,67637,-26392
2020-04-26,58.792,67.02,54.74,12.279999999999994,12.279999999999994,61.366,71.0,55.63,15.369999999999997,15.369999999999997,56.93,65.5,53.28,12.219999999999999,12.189999999999998,59.936,68.0,55.11,12.89,12.86,262432,459269,105527,353742,353742
2020-05-03,62.11,66.92,58.68,8.240000000000002,-7.170000000000002,63.346,67.86,60.19,7.670000000000002,-5.490000000000002,59.444,62.1,57.38,4.719999999999999,-2.9299999999999997,60.434,62.49,57.72,4.770000000000003,-0.30000000000000426,253306,401515,176563,224952,-224952
2020-05-10,68.02799999999999,69.02,66.06,2.9599999999999937,0.769999999999996,70.208,73.57,69.16,4.409999999999997,-4.1499999999999915,66.898,68.0,66.06,1.9399999999999977,-0.9000000000000057,68.63,69.27,68.09,1.1799999999999926,-0.6700000000000017,351334,424043,221270,202773,-171175
2020-05-17,70.624,71.5,70.11,1.3900000000000006,0.7800000000000011,71.802,72.26,71.38,0.8800000000000097,-0.7600000000000051,69.17399999999999,70.1,67.6,2.5,-0.21999999999999886,70.66,71.17,70.1,1.0700000000000074,0.10000000000000853,234792,269884,172307,97577,-68742
2020-05-24,72.64,74.33,71.5,2.8299999999999983,1.5700000000000074,74.9025,76.43,73.76,2.6700000000000017,1.4499999999999886,71.365,72.87,69.24,3.6300000000000097,2.1500000000000057,73.365,74.99,71.09,3.8999999999999915,3.8999999999999915,327118,395349,260999,134350,-80409
2020-05-31,74.442,75.95,72.54,3.4099999999999966,0.0799999999999983,75.608,77.6,73.67,3.9299999999999926,2.4399999999999977,73.096,74.96,71.86,3.0999999999999943,1.5899999999999892,74.132,76.12,73.05,3.0700000000000074,2.730000000000004,167876,224243,118867,105376,27769
2020-06-07,73.57600000000001,76.68,69.73,6.950000000000003,-6.950000000000003,74.29,78.5,70.5,8.0,-8.0,71.8,76.68,67.11,9.570000000000007,-9.280000000000001,72.346,76.92,67.54,9.379999999999995,-7.75,169498,239265,100055,139210,13500
2020-06-14,71.258,73.94,67.3,6.640000000000001,4.480000000000004,72.61,74.0,70.97,3.030000000000001,1.8900000000000006,69.67,71.88,66.97,4.909999999999997,2.6400000000000006,71.19800000000001,73.3,69.94,3.3599999999999994,-0.8500000000000085,174145,299605,87730,211875,135184
2020-06-21,70.326,71.36,68.96,2.4000000000000057,2.1300000000000097,71.476,71.86,71.04,0.8199999999999932,0.44999999999998863,69.006,69.98,68.22,1.7600000000000051,-0.22000000000001307,70.532,71.4,69.1,2.3000000000000114,-1.240000000000009,222161,342264,110332,231932,155622
2020-06-28,71.695,74.0,69.67,4.329999999999998,4.329999999999998,73.445,74.91,71.33,3.5799999999999983,3.210000000000008,70.9725,72.5,69.06,3.4399999999999977,3.3999999999999915,72.3325,73.0,70.35,2.6500000000000057,2.6500000000000057,129111,154902,101479,53423,-16930
2020-07-05,73.445,74.18,72.71,1.470000000000013,-1.470000000000013,73.955,74.21,73.7,0.5099999999999909,-0.5099999999999909,72.445,72.81,72.08,0.730000000000004,-0.730000000000004,72.69,73.25,72.13,1.1200000000000045,-1.1200000000000045,117645,126809,108482,18327,-18327
