Date,iShares Edge MSCI Min Vol EMEtf_Open_average,iShares Edge MSCI Min Vol EMEtf_Open_max,iShares Edge MSCI Min Vol EMEtf_Open_min,iShares Edge MSCI Min Vol EMEtf_Open_volatility,iShares Edge MSCI Min Vol EMEtf_Open_change,iShares Edge MSCI Min Vol EMEtf_High_average,iShares Edge MSCI Min Vol EMEtf_High_max,iShares Edge MSCI Min Vol EMEtf_High_min,iShares Edge MSCI Min Vol EMEtf_High_volatility,iShares Edge MSCI Min Vol EMEtf_High_change,iShares Edge MSCI Min Vol EMEtf_Low_average,iShares Edge MSCI Min Vol EMEtf_Low_max,iShares Edge MSCI Min Vol EMEtf_Low_min,iShares Edge MSCI Min Vol EMEtf_Low_volatility,iShares Edge MSCI Min Vol EMEtf_Low_change,iShares Edge MSCI Min Vol EMEtf_Close_average,iShares Edge MSCI Min Vol EMEtf_Close_max,iShares Edge MSCI Min Vol EMEtf_Close_min,iShares Edge MSCI Min Vol EMEtf_Close_volatility,iShares Edge MSCI Min Vol EMEtf_Close_change
2018-08-12,57.58,57.58,57.58,0.0,0.0,58.23,58.23,58.23,0.0,0.0,57.42,57.42,57.42,0.0,0.0,58.1,58.1,58.1,0.0,0.0
2018-08-19,59.11,59.11,59.11,0.0,0.0,59.32,59.32,59.32,0.0,0.0,58.96,58.96,58.96,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2018-08-26,58.98,58.98,58.98,0.0,0.0,59.34,59.34,59.34,0.0,0.0,58.82,58.82,58.82,0.0,0.0,59.17,59.17,59.17,0.0,0.0
2018-09-02,57.9,57.9,57.9,0.0,0.0,58.12,58.12,58.12,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.88,57.88,57.88,0.0,0.0
2018-09-09,58.36,58.36,58.36,0.0,0.0,58.39,58.39,58.39,0.0,0.0,57.94,57.94,57.94,0.0,0.0,58.12,58.12,58.12,0.0,0.0
2018-09-16,59.23,59.23,59.23,0.0,0.0,59.27,59.27,59.27,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2018-09-23,59.13,59.13,59.13,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.13,59.13,59.13,0.0,0.0,59.3,59.3,59.3,0.0,0.0
2018-09-30,57.16,57.16,57.16,0.0,0.0,57.16,57.16,57.16,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2018-10-07,55.94,55.94,55.94,0.0,0.0,56.0,56.0,56.0,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.68,55.68,55.68,0.0,0.0
2018-10-14,55.61,55.61,55.61,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.15,55.15,55.15,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2018-10-21,53.89,53.89,53.89,0.0,0.0,54.5,54.5,54.5,0.0,0.0,53.66,53.66,53.66,0.0,0.0,54.12,54.12,54.12,0.0,0.0
2018-10-28,56.51,56.51,56.51,0.0,0.0,56.6,56.6,56.6,0.0,0.0,55.71,55.71,55.71,0.0,0.0,56.09,56.09,56.09,0.0,0.0
2018-11-04,55.81,55.81,55.81,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2018-11-11,56.31,56.31,56.31,0.0,0.0,57.02,57.02,57.02,0.0,0.0,56.29,56.29,56.29,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2018-11-18,55.94,55.94,55.94,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.9,55.9,55.9,0.0,0.0
2018-11-25,57.29,57.29,57.29,0.0,0.0,57.5,57.5,57.5,0.0,0.0,56.99,56.99,56.99,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2018-12-02,57.14,57.14,57.14,0.0,0.0,57.5,57.5,57.5,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.54,56.54,56.54,0.0,0.0
2018-12-09,56.76,56.76,56.76,0.0,0.0,56.97,56.97,56.97,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.67,56.67,56.67,0.0,0.0
2018-12-16,55.49,55.49,55.49,0.0,0.0,55.71,55.71,55.71,0.0,0.0,54.9,54.9,54.9,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2018-12-23,55.81,55.81,55.81,0.0,0.0,56.11,56.11,56.11,0.0,0.0,55.64,55.64,55.64,0.0,0.0,55.84,55.84,55.84,0.0,0.0
2018-12-30,55.81,55.81,55.81,0.0,0.0,56.58,56.58,56.58,0.0,0.0,55.68,55.68,55.68,0.0,0.0,56.39,56.39,56.39,0.0,0.0
2019-01-06,57.07,57.07,57.07,0.0,0.0,57.26,57.26,57.26,0.0,0.0,56.92,56.92,56.92,0.0,0.0,57.21,57.21,57.21,0.0,0.0
2019-01-13,57.95,57.95,57.95,0.0,0.0,58.15,58.15,58.15,0.0,0.0,57.86,57.86,57.86,0.0,0.0,58.01,58.01,58.01,0.0,0.0
2019-01-20,58.5,58.5,58.5,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.53,58.53,58.53,0.0,0.0
2019-01-27,59.33,59.33,59.33,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.13,59.13,59.13,0.0,0.0
2019-02-03,58.73,58.73,58.73,0.0,0.0,58.81,58.81,58.81,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2019-02-10,58.38,58.38,58.38,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.26,58.26,58.26,0.0,0.0,58.39,58.39,58.39,0.0,0.0
2019-02-17,59.24,59.24,59.24,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.31,59.31,59.31,0.0,0.0
2019-02-24,59.11,59.11,59.11,0.0,0.0,59.14,59.14,59.14,0.0,0.0,58.74,58.74,58.74,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2019-03-03,57.87,57.87,57.87,0.0,0.0,58.06,58.06,58.06,0.0,0.0,57.71,57.71,57.71,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2019-03-10,59.14,59.14,59.14,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.07,59.07,59.07,0.0,0.0,59.34,59.34,59.34,0.0,0.0
2019-03-17,59.32,59.32,59.32,0.0,0.0,59.4,59.4,59.4,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.81,58.81,58.81,0.0,0.0
2019-03-24,59.19,59.19,59.19,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.05,59.05,59.05,0.0,0.0,59.27,59.27,59.27,0.0,0.0
2019-03-31,59.94,59.94,59.94,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.83,59.83,59.83,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2019-04-07,60.05,60.05,60.05,0.0,0.0,60.05,60.05,60.05,0.0,0.0,59.83,59.83,59.83,0.0,0.0,59.9,59.9,59.9,0.0,0.0
2019-04-14,59.88,59.88,59.88,0.0,0.0,59.96,59.96,59.96,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.87,59.87,59.87,0.0,0.0
2019-04-21,59.72,59.72,59.72,0.0,0.0,59.86,59.86,59.86,0.0,0.0,59.54,59.54,59.54,0.0,0.0,59.74,59.74,59.74,0.0,0.0
2019-04-28,60.01,60.01,60.01,0.0,0.0,60.08,60.08,60.08,0.0,0.0,59.9,59.9,59.9,0.0,0.0,59.93,59.93,59.93,0.0,0.0
2019-05-05,57.71,57.71,57.71,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.18,57.18,57.18,0.0,0.0,57.79,57.79,57.79,0.0,0.0
2019-05-12,56.16,56.16,56.16,0.0,0.0,56.37,56.37,56.37,0.0,0.0,56.06,56.06,56.06,0.0,0.0,56.07,56.07,56.07,0.0,0.0
2019-05-19,56.38,56.38,56.38,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.01,56.01,56.01,0.0,0.0,56.06,56.06,56.06,0.0,0.0
2019-05-26,56.79,56.79,56.79,0.0,0.0,57.21,57.21,57.21,0.0,0.0,56.68,56.68,56.68,0.0,0.0,57.1,57.1,57.1,0.0,0.0
2019-06-02,57.91,57.91,57.91,0.0,0.0,58.17,58.17,58.17,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2019-06-09,57.88,57.88,57.88,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.64,57.64,57.64,0.0,0.0,57.66,57.66,57.66,0.0,0.0
2019-06-16,58.84,58.84,58.84,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.75,58.75,58.75,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2019-06-23,58.95,58.95,58.95,0.0,0.0,58.95,58.95,58.95,0.0,0.0,58.75,58.75,58.75,0.0,0.0,58.86,58.86,58.86,0.0,0.0
2019-06-30,58.71,58.71,58.71,0.0,0.0,58.85,58.85,58.85,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2019-07-07,58.75,58.75,58.75,0.0,0.0,58.79,58.79,58.79,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.77,58.77,58.77,0.0,0.0
2019-07-14,59.4,59.4,59.4,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.03,59.03,59.03,0.0,0.0
2019-07-21,58.62,58.62,58.62,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.41,58.41,58.41,0.0,0.0,58.6,58.6,58.6,0.0,0.0
2019-07-28,57.04,57.04,57.04,0.0,0.0,57.11,57.11,57.11,0.0,0.0,56.68,56.68,56.68,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2019-08-04,56.64,56.64,56.64,0.0,0.0,56.64,56.64,56.64,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.49,56.49,56.49,0.0,0.0
2019-08-11,55.98,55.98,55.98,0.0,0.0,56.25,56.25,56.25,0.0,0.0,55.82,55.82,55.82,0.0,0.0,56.18,56.18,56.18,0.0,0.0
2019-08-18,56.26,56.26,56.26,0.0,0.0,56.56,56.56,56.56,0.0,0.0,55.68,55.68,55.68,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2019-08-25,56.83,56.83,56.83,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.62,56.62,56.62,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2019-09-01,57.61,57.61,57.61,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.39,57.39,57.39,0.0,0.0,57.43,57.43,57.43,0.0,0.0
2019-09-08,58.2,58.2,58.2,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.21,58.21,58.21,0.0,0.0
2019-09-15,57.82,57.82,57.82,0.0,0.0,57.93,57.93,57.93,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.59,57.59,57.59,0.0,0.0
2019-09-22,57.26,57.26,57.26,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.62,56.62,56.62,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2019-09-29,56.82,56.82,56.82,0.0,0.0,57.11,57.11,57.11,0.0,0.0,56.73,56.73,56.73,0.0,0.0,57.05,57.05,57.05,0.0,0.0
2019-10-06,57.79,57.79,57.79,0.0,0.0,58.11,58.11,58.11,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2019-10-13,58.0,58.0,58.0,0.0,0.0,58.2,58.2,58.2,0.0,0.0,57.89,57.89,57.89,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2019-10-20,58.4,58.4,58.4,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.28,58.28,58.28,0.0,0.0,58.59,58.59,58.59,0.0,0.0
2019-10-27,58.8,58.8,58.8,0.0,0.0,59.0,59.0,59.0,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.97,58.97,58.97,0.0,0.0
2019-11-03,59.2,59.2,59.2,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.16,59.16,59.16,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2019-11-10,58.38,58.38,58.38,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.49,58.49,58.49,0.0,0.0
2019-11-17,58.01,58.01,58.01,0.0,0.0,58.07,58.07,58.07,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.88,57.88,57.88,0.0,0.0
2019-11-24,57.08,57.08,57.08,0.0,0.0,57.2,57.2,57.2,0.0,0.0,57.01,57.01,57.01,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2019-12-01,57.59,57.59,57.59,0.0,0.0,57.59,57.59,57.59,0.0,0.0,57.47,57.47,57.47,0.0,0.0,57.55,57.55,57.55,0.0,0.0
2019-12-08,58.46,58.46,58.46,0.0,0.0,58.88,58.88,58.88,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2019-12-15,58.38,58.38,58.38,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.26,58.26,58.26,0.0,0.0,58.34,58.34,58.34,0.0,0.0
2019-12-22,58.74,58.74,58.74,0.0,0.0,58.75,58.75,58.75,0.0,0.0,58.58,58.58,58.58,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2019-12-29,58.61,58.61,58.61,0.0,0.0,58.86,58.86,58.86,0.0,0.0,58.59,58.59,58.59,0.0,0.0,58.63,58.63,58.63,0.0,0.0
2020-01-05,58.86,58.86,58.86,0.0,0.0,59.0,59.0,59.0,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.87,58.87,58.87,0.0,0.0
2020-01-12,59.47,59.47,59.47,0.0,0.0,59.58,59.58,59.58,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.58,59.58,59.58,0.0,0.0
2020-01-19,58.41,58.41,58.41,0.0,0.0,58.47,58.47,58.47,0.0,0.0,57.97,57.97,57.97,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2020-01-26,55.75,55.75,55.75,0.0,0.0,55.75,55.75,55.75,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.45,55.45,55.45,0.0,0.0
2020-02-02,56.5,56.5,56.5,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.28,56.28,56.28,0.0,0.0,56.37,56.37,56.37,0.0,0.0
2020-02-09,56.79,56.79,56.79,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.68,56.68,56.68,0.0,0.0
2020-02-16,56.06,56.06,56.06,0.0,0.0,56.29,56.29,56.29,0.0,0.0,56.01,56.01,56.01,0.0,0.0,56.14,56.14,56.14,0.0,0.0
2020-02-23,52.1,52.1,52.1,0.0,0.0,53.41,53.41,53.41,0.0,0.0,51.95,51.95,51.95,0.0,0.0,53.36,53.36,53.36,0.0,0.0
2020-03-01,53.28,53.28,53.28,0.0,0.0,53.63,53.63,53.63,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.63,53.63,53.63,0.0,0.0
2020-03-08,49.2,49.2,49.2,0.0,0.0,49.45,49.45,49.45,0.0,0.0,46.77,46.77,46.77,0.0,0.0,48.52,48.52,48.52,0.0,0.0
2020-03-15,44.99,44.99,44.99,0.0,0.0,45.27,45.27,45.27,0.0,0.0,43.44,43.44,43.44,0.0,0.0,43.44,43.44,43.44,0.0,0.0
2020-03-22,45.97,45.97,45.97,0.0,0.0,46.41,46.41,46.41,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.81,45.81,45.81,0.0,0.0
2020-03-29,46.31,46.31,46.31,0.0,0.0,46.66,46.66,46.66,0.0,0.0,45.8,45.8,45.8,0.0,0.0,46.25,46.25,46.25,0.0,0.0
2020-04-05,49.05,49.05,49.05,0.0,0.0,49.45,49.45,49.45,0.0,0.0,48.66,48.66,48.66,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2020-04-12,49.43,49.43,49.43,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2020-04-19,49.18,49.18,49.18,0.0,0.0,49.25,49.25,49.25,0.0,0.0,48.83,48.83,48.83,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2020-04-26,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.28,49.28,49.28,0.0,0.0
2020-05-03,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2020-05-10,49.4,49.4,49.4,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.65,49.65,49.65,0.0,0.0
2020-05-17,49.91,49.91,49.91,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.74,49.74,49.74,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2020-05-24,50.79,50.79,50.79,0.0,0.0,51.27,51.27,51.27,0.0,0.0,50.63,50.63,50.63,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2020-05-31,53.94,53.94,53.94,0.0,0.0,53.94,53.94,53.94,0.0,0.0,53.94,53.94,53.94,0.0,0.0,53.94,53.94,53.94,0.0,0.0
2020-06-07,52.87,52.87,52.87,0.0,0.0,52.98,52.98,52.98,0.0,0.0,52.2,52.2,52.2,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2020-06-14,52.79,52.79,52.79,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.13,52.13,52.13,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2020-06-21,52.38,52.38,52.38,0.0,0.0,52.41,52.41,52.41,0.0,0.0,51.98,51.98,51.98,0.0,0.0,52.26,52.26,52.26,0.0,0.0
2020-06-28,53.49,53.49,53.49,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2020-07-05,54.55,54.55,54.55,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.55,54.55,54.55,0.0,0.0,54.57,54.57,54.57,0.0,0.0
