Date,Fidelity MSCI IndustrialsEtf_Open_average,Fidelity MSCI IndustrialsEtf_Open_max,Fidelity MSCI IndustrialsEtf_Open_min,Fidelity MSCI IndustrialsEtf_Open_volatility,Fidelity MSCI IndustrialsEtf_Open_change,Fidelity MSCI IndustrialsEtf_High_average,Fidelity MSCI IndustrialsEtf_High_max,Fidelity MSCI IndustrialsEtf_High_min,Fidelity MSCI IndustrialsEtf_High_volatility,Fidelity MSCI IndustrialsEtf_High_change,Fidelity MSCI IndustrialsEtf_Low_average,Fidelity MSCI IndustrialsEtf_Low_max,Fidelity MSCI IndustrialsEtf_Low_min,Fidelity MSCI IndustrialsEtf_Low_volatility,Fidelity MSCI IndustrialsEtf_Low_change,Fidelity MSCI IndustrialsEtf_Close_average,Fidelity MSCI IndustrialsEtf_Close_max,Fidelity MSCI IndustrialsEtf_Close_min,Fidelity MSCI IndustrialsEtf_Close_volatility,Fidelity MSCI IndustrialsEtf_Close_change
2019-04-21,39.4,39.4,39.4,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.67,39.67,39.67,0.0,0.0
2019-04-28,39.79,39.79,39.79,0.0,0.0,40.16,40.16,40.16,0.0,0.0,39.79,39.79,39.79,0.0,0.0,40.15,40.15,40.15,0.0,0.0
2019-05-05,38.69,38.69,38.69,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.24,38.24,38.24,0.0,0.0,39.04,39.04,39.04,0.0,0.0
2019-05-12,38.32,38.32,38.32,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-05-19,37.95,37.95,37.95,0.0,0.0,38.04,38.04,38.04,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.76,37.76,37.76,0.0,0.0
2019-05-26,37.02,37.02,37.02,0.0,0.0,37.13,37.13,37.13,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.93,36.93,36.93,0.0,0.0
2019-06-02,38.59,38.59,38.59,0.0,0.0,38.9,38.9,38.9,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.76,38.76,38.76,0.0,0.0
2019-06-09,38.87,38.87,38.87,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.55,38.55,38.55,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2019-06-16,39.66,39.66,39.66,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.45,39.45,39.45,0.0,0.0,39.45,39.45,39.45,0.0,0.0
2019-06-23,39.36,39.36,39.36,0.0,0.0,39.81,39.81,39.81,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.74,39.74,39.74,0.0,0.0
2019-06-30,39.78,39.78,39.78,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.38,39.38,39.38,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-07-07,39.58,39.58,39.58,0.0,0.0,40.17,40.17,40.17,0.0,0.0,39.58,39.58,39.58,0.0,0.0,40.17,40.17,40.17,0.0,0.0
2019-07-14,39.75,39.75,39.75,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2019-07-21,40.37,40.37,40.37,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.28,40.28,40.28,0.0,0.0,40.41,40.41,40.41,0.0,0.0
2019-07-28,39.17,39.17,39.17,0.0,0.0,39.17,39.17,39.17,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2019-08-04,39.0,39.0,39.0,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2019-08-11,37.69,37.69,37.69,0.0,0.0,38.21,38.21,38.21,0.0,0.0,37.69,37.69,37.69,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2019-08-18,38.33,38.33,38.33,0.0,0.0,38.53,38.53,38.53,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-08-25,38.92,38.92,38.92,0.0,0.0,39.05,39.05,39.05,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2019-09-01,39.56,39.56,39.56,0.0,0.0,39.65,39.65,39.65,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.51,39.51,39.51,0.0,0.0
2019-09-08,40.65,40.65,40.65,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2019-09-15,40.31,40.31,40.31,0.0,0.0,40.32,40.32,40.32,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.96,39.96,39.96,0.0,0.0
2019-09-22,40.03,40.03,40.03,0.0,0.0,40.09,40.09,40.09,0.0,0.0,39.58,39.58,39.58,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2019-09-29,38.5,38.5,38.5,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.86,38.86,38.86,0.0,0.0
2019-10-06,39.13,39.13,39.13,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.44,39.44,39.44,0.0,0.0
2019-10-13,39.82,39.82,39.82,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2019-10-20,40.21,40.21,40.21,0.0,0.0,40.53,40.53,40.53,0.0,0.0,40.21,40.21,40.21,0.0,0.0,40.39,40.39,40.39,0.0,0.0
2019-10-27,40.61,40.61,40.61,0.0,0.0,41.24,41.24,41.24,0.0,0.0,40.61,40.61,40.61,0.0,0.0,41.24,41.24,41.24,0.0,0.0
2019-11-03,41.8,41.8,41.8,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.57,41.57,41.57,0.0,0.0,41.93,41.93,41.93,0.0,0.0
2019-11-10,42.21,42.21,42.21,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.14,42.14,42.14,0.0,0.0,42.2,42.2,42.2,0.0,0.0
2019-11-17,41.82,41.82,41.82,0.0,0.0,41.9,41.9,41.9,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.89,41.89,41.89,0.0,0.0
2019-11-24,42.31,42.31,42.31,0.0,0.0,42.31,42.31,42.31,0.0,0.0,42.08,42.08,42.08,0.0,0.0,42.14,42.14,42.14,0.0,0.0
2019-12-01,41.58,41.58,41.58,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.84,41.84,41.84,0.0,0.0
2019-12-08,42.29,42.29,42.29,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.1,42.1,42.1,0.0,0.0
2019-12-15,41.96,41.96,41.96,0.0,0.0,42.12,42.12,42.12,0.0,0.0,41.89,41.89,41.89,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2019-12-22,42.27,42.27,42.27,0.0,0.0,42.34,42.34,42.34,0.0,0.0,42.18,42.18,42.18,0.0,0.0,42.2,42.2,42.2,0.0,0.0
2019-12-29,42.3,42.3,42.3,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.69,42.69,42.69,0.0,0.0
2020-01-05,42.97,42.97,42.97,0.0,0.0,42.97,42.97,42.97,0.0,0.0,42.56,42.56,42.56,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2020-01-12,43.52,43.52,43.52,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.5,43.5,43.5,0.0,0.0
2020-01-19,43.33,43.33,43.33,0.0,0.0,43.33,43.33,43.33,0.0,0.0,42.73,42.73,42.73,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2020-01-26,42.57,42.57,42.57,0.0,0.0,42.64,42.64,42.64,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2020-02-02,43.21,43.21,43.21,0.0,0.0,43.26,43.26,43.26,0.0,0.0,43.0,43.0,43.0,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2020-02-09,43.71,43.71,43.71,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.47,43.47,43.47,0.0,0.0,43.65,43.65,43.65,0.0,0.0
2020-02-16,43.26,43.26,43.26,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.04,43.04,43.04,0.0,0.0,43.23,43.23,43.23,0.0,0.0
2020-02-23,37.23,37.23,37.23,0.0,0.0,38.12,38.12,38.12,0.0,0.0,36.91,36.91,36.91,0.0,0.0,38.12,38.12,38.12,0.0,0.0
2020-03-01,36.85,36.85,36.85,0.0,0.0,37.56,37.56,37.56,0.0,0.0,36.63,36.63,36.63,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2020-03-08,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2020-03-15,26.42,26.42,26.42,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.42,26.42,26.42,0.0,0.0
2020-03-22,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2020-03-29,29.22,29.22,29.22,0.0,0.0,29.47,29.47,29.47,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2020-04-05,32.8,32.8,32.8,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2020-04-12,32.14,32.14,32.14,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.52,32.52,32.52,0.0,0.0
2020-04-19,31.75,31.75,31.75,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.76,31.76,31.76,0.0,0.0
2020-04-26,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2020-05-03,33.03,33.03,33.03,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.03,33.03,33.03,0.0,0.0
2020-05-10,31.0,31.0,31.0,0.0,0.0,31.24,31.24,31.24,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2020-05-17,33.4,33.4,33.4,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2020-05-24,35.29,35.29,35.29,0.0,0.0,35.54,35.54,35.54,0.0,0.0,34.88,34.88,34.88,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2020-05-31,38.91,38.91,38.91,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.91,38.91,38.91,0.0,0.0
2020-06-07,36.23,36.23,36.23,0.0,0.0,36.46,36.46,36.46,0.0,0.0,34.84,34.84,34.84,0.0,0.0,35.66,35.66,35.66,0.0,0.0
2020-06-14,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.84,35.84,35.84,0.0,0.0
2020-06-21,34.86,34.86,34.86,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.52,34.52,34.52,0.0,0.0
2020-06-28,35.9,35.9,35.9,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.9,35.9,35.9,0.0,0.0
2020-07-05,36.04,36.04,36.04,0.0,0.0,36.15,36.15,36.15,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.72,35.72,35.72,0.0,0.0
