Date,Direxion Daily Healthcare Bull 3X SharesEtf_Open_average,Direxion Daily Healthcare Bull 3X SharesEtf_Open_max,Direxion Daily Healthcare Bull 3X SharesEtf_Open_min,Direxion Daily Healthcare Bull 3X SharesEtf_Open_volatility,Direxion Daily Healthcare Bull 3X SharesEtf_Open_change,Direxion Daily Healthcare Bull 3X SharesEtf_High_average,Direxion Daily Healthcare Bull 3X SharesEtf_High_max,Direxion Daily Healthcare Bull 3X SharesEtf_High_min,Direxion Daily Healthcare Bull 3X SharesEtf_High_volatility,Direxion Daily Healthcare Bull 3X SharesEtf_High_change,Direxion Daily Healthcare Bull 3X SharesEtf_Low_average,Direxion Daily Healthcare Bull 3X SharesEtf_Low_max,Direxion Daily Healthcare Bull 3X SharesEtf_Low_min,Direxion Daily Healthcare Bull 3X SharesEtf_Low_volatility,Direxion Daily Healthcare Bull 3X SharesEtf_Low_change,Direxion Daily Healthcare Bull 3X SharesEtf_Close_average,Direxion Daily Healthcare Bull 3X SharesEtf_Close_max,Direxion Daily Healthcare Bull 3X SharesEtf_Close_min,Direxion Daily Healthcare Bull 3X SharesEtf_Close_volatility,Direxion Daily Healthcare Bull 3X SharesEtf_Close_change
2019-07-28,52.87,52.87,52.87,0.0,0.0,53.36,53.36,53.36,0.0,0.0,51.9,51.9,51.9,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2019-08-04,52.41,52.41,52.41,0.0,0.0,54.28,54.28,54.28,0.0,0.0,52.0,52.0,52.0,0.0,0.0,53.31,53.31,53.31,0.0,0.0
2019-08-11,50.81,50.81,50.81,0.0,0.0,51.89,51.89,51.89,0.0,0.0,50.67,50.67,50.67,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2019-08-18,51.6,51.6,51.6,0.0,0.0,52.14,52.14,52.14,0.0,0.0,47.68,47.68,47.68,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2019-08-25,51.97,51.97,51.97,0.0,0.0,52.15,52.15,52.15,0.0,0.0,50.72,50.72,50.72,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2019-09-01,52.34,52.34,52.34,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.43,52.43,52.43,0.0,0.0
2019-09-08,53.07,53.07,53.07,0.0,0.0,53.93,53.93,53.93,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2019-09-15,53.48,53.48,53.48,0.0,0.0,54.91,54.91,54.91,0.0,0.0,53.48,53.48,53.48,0.0,0.0,54.19,54.19,54.19,0.0,0.0
2019-09-22,50.56,50.56,50.56,0.0,0.0,50.56,50.56,50.56,0.0,0.0,48.8,48.8,48.8,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2019-09-29,48.74,48.74,48.74,0.0,0.0,50.52,50.52,50.52,0.0,0.0,48.74,48.74,48.74,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-10-06,50.18,50.18,50.18,0.0,0.0,51.71,51.71,51.71,0.0,0.0,49.95,49.95,49.95,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2019-10-13,53.2,53.2,53.2,0.0,0.0,53.6,53.6,53.6,0.0,0.0,52.36,52.36,52.36,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2019-10-20,52.87,52.87,52.87,0.0,0.0,53.82,53.82,53.82,0.0,0.0,52.5,52.5,52.5,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2019-10-27,58.75,58.75,58.75,0.0,0.0,59.83,59.83,59.83,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-11-03,57.4,57.4,57.4,0.0,0.0,58.78,58.78,58.78,0.0,0.0,57.2,57.2,57.2,0.0,0.0,58.77,58.77,58.77,0.0,0.0
2019-11-10,59.7,59.7,59.7,0.0,0.0,63.31,63.31,63.31,0.0,0.0,59.7,59.7,59.7,0.0,0.0,63.06,63.06,63.06,0.0,0.0
2019-11-17,64.09,64.09,64.09,0.0,0.0,64.77,64.77,64.77,0.0,0.0,63.82,63.82,63.82,0.0,0.0,64.59,64.59,64.59,0.0,0.0
2019-11-24,67.27,67.27,67.27,0.0,0.0,67.49,67.49,67.49,0.0,0.0,66.55,66.55,66.55,0.0,0.0,67.13,67.13,67.13,0.0,0.0
2019-12-01,68.29,68.29,68.29,0.0,0.0,69.32,69.32,69.32,0.0,0.0,68.27,68.27,68.27,0.0,0.0,68.61,68.61,68.61,0.0,0.0
2019-12-08,69.46,69.46,69.46,0.0,0.0,70.75,70.75,70.75,0.0,0.0,68.77,68.77,68.77,0.0,0.0,69.47,69.47,69.47,0.0,0.0
2019-12-15,73.5,73.5,73.5,0.0,0.0,74.6,74.6,74.6,0.0,0.0,73.5,73.5,73.5,0.0,0.0,74.28,74.28,74.28,0.0,0.0
2019-12-22,74.98,74.98,74.98,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.09,74.09,74.09,0.0,0.0,74.61,74.61,74.61,0.0,0.0
2019-12-29,71.79,71.79,71.79,0.0,0.0,73.42,73.42,73.42,0.0,0.0,70.46,70.46,70.46,0.0,0.0,72.29,72.29,72.29,0.0,0.0
2020-01-05,76.16,76.16,76.16,0.0,0.0,76.68,76.68,76.68,0.0,0.0,75.18,75.18,75.18,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2020-01-12,79.71,79.71,79.71,0.0,0.0,79.71,79.71,79.71,0.0,0.0,78.71,78.71,78.71,0.0,0.0,79.29,79.29,79.29,0.0,0.0
2020-01-19,78.9,78.9,78.9,0.0,0.0,78.9,78.9,78.9,0.0,0.0,73.94,73.94,73.94,0.0,0.0,74.57,74.57,74.57,0.0,0.0
2020-01-26,70.84,70.84,70.84,0.0,0.0,70.84,70.84,70.84,0.0,0.0,66.65,66.65,66.65,0.0,0.0,67.31,67.31,67.31,0.0,0.0
2020-02-02,76.96,76.96,76.96,0.0,0.0,77.34,77.34,77.34,0.0,0.0,75.0,75.0,75.0,0.0,0.0,75.36,75.36,75.36,0.0,0.0
2020-02-09,77.35,77.35,77.35,0.0,0.0,77.35,77.35,77.35,0.0,0.0,76.1,76.1,76.1,0.0,0.0,77.28,77.28,77.28,0.0,0.0
2020-02-16,75.08,75.08,75.08,0.0,0.0,76.21,76.21,76.21,0.0,0.0,74.24,74.24,74.24,0.0,0.0,75.97,75.97,75.97,0.0,0.0
2020-02-23,51.61,51.61,51.61,0.0,0.0,53.91,53.91,53.91,0.0,0.0,49.21,49.21,49.21,0.0,0.0,53.86,53.86,53.86,0.0,0.0
2020-03-01,57.08,57.08,57.08,0.0,0.0,61.63,61.63,61.63,0.0,0.0,56.22,56.22,56.22,0.0,0.0,61.03,61.03,61.03,0.0,0.0
2020-03-08,47.36,47.36,47.36,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.36,47.36,47.36,0.0,0.0
2020-03-15,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2020-03-22,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2020-03-29,37.59,37.59,37.59,0.0,0.0,38.86,38.86,38.86,0.0,0.0,35.9,35.9,35.9,0.0,0.0,37.08,37.08,37.08,0.0,0.0
2020-04-05,48.64,48.64,48.64,0.0,0.0,48.66,48.66,48.66,0.0,0.0,46.56,46.56,46.56,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2020-04-12,57.84,57.84,57.84,0.0,0.0,57.84,57.84,57.84,0.0,0.0,54.87,54.87,54.87,0.0,0.0,57.02,57.02,57.02,0.0,0.0
2020-04-19,54.89,54.89,54.89,0.0,0.0,56.2,56.2,56.2,0.0,0.0,53.75,53.75,53.75,0.0,0.0,55.82,55.82,55.82,0.0,0.0
2020-04-26,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2020-05-03,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2020-05-10,53.79,53.79,53.79,0.0,0.0,55.56,55.56,55.56,0.0,0.0,53.58,53.58,53.58,0.0,0.0,55.56,55.56,55.56,0.0,0.0
2020-05-17,53.82,53.82,53.82,0.0,0.0,54.25,54.25,54.25,0.0,0.0,53.09,53.09,53.09,0.0,0.0,54.11,54.11,54.11,0.0,0.0
2020-05-24,57.92,57.92,57.92,0.0,0.0,60.17,60.17,60.17,0.0,0.0,55.88,55.88,55.88,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2020-05-31,60.03,60.03,60.03,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.03,60.03,60.03,0.0,0.0
2020-06-07,52.47,52.47,52.47,0.0,0.0,52.69,52.69,52.69,0.0,0.0,47.62,47.62,47.62,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2020-06-14,55.07,55.07,55.07,0.0,0.0,55.97,55.97,55.97,0.0,0.0,53.5,53.5,53.5,0.0,0.0,55.14,55.14,55.14,0.0,0.0
2020-06-21,51.9,51.9,51.9,0.0,0.0,52.28,52.28,52.28,0.0,0.0,49.57,49.57,49.57,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2020-06-28,56.93,56.93,56.93,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2020-07-05,57.6,57.6,57.6,0.0,0.0,59.05,59.05,59.05,0.0,0.0,56.86,56.86,56.86,0.0,0.0,56.86,56.86,56.86,0.0,0.0
