Date,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_volatility,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Open_change,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_volatility,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_High_change,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_volatility,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Low_change,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_average,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_max,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_min,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_volatility,Direxion Daily Junior Gold Miners Bear 3X SharesEtf_Close_change
2019-06-16,708.5,708.5,708.5,0.0,0.0,751.25,751.25,751.25,0.0,0.0,700.0,700.0,700.0,0.0,0.0,700.0,700.0,700.0,0.0,0.0
2019-06-23,665.5,665.5,665.5,0.0,0.0,685.0,685.0,685.0,0.0,0.0,653.25,653.25,653.25,0.0,0.0,656.75,656.75,656.75,0.0,0.0
2019-06-30,695.75,695.75,695.75,0.0,0.0,712.0,712.0,712.0,0.0,0.0,653.5,653.5,653.5,0.0,0.0,657.5,657.5,657.5,0.0,0.0
2019-07-07,613.25,613.25,613.25,0.0,0.0,619.0,619.0,619.0,0.0,0.0,585.0,585.0,585.0,0.0,0.0,590.25,590.25,590.25,0.0,0.0
2019-07-14,424.25,424.25,424.25,0.0,0.0,442.75,442.75,442.75,0.0,0.0,402.95,402.95,402.95,0.0,0.0,421.5,421.5,421.5,0.0,0.0
2019-07-21,438.25,438.25,438.25,0.0,0.0,456.46,456.46,456.46,0.0,0.0,432.25,432.25,432.25,0.0,0.0,451.0,451.0,451.0,0.0,0.0
2019-07-28,411.5,411.5,411.5,0.0,0.0,417.5,417.5,417.5,0.0,0.0,390.75,390.75,390.75,0.0,0.0,408.0,408.0,408.0,0.0,0.0
2019-08-04,327.25,327.25,327.25,0.0,0.0,337.12,337.12,337.12,0.0,0.0,317.79,317.79,317.79,0.0,0.0,334.25,334.25,334.25,0.0,0.0
2019-08-11,384.75,384.75,384.75,0.0,0.0,402.25,402.25,402.25,0.0,0.0,377.0,377.0,377.0,0.0,0.0,401.0,401.0,401.0,0.0,0.0
2019-08-18,387.75,387.75,387.75,0.0,0.0,391.25,391.25,391.25,0.0,0.0,331.25,331.25,331.25,0.0,0.0,336.25,336.25,336.25,0.0,0.0
2019-08-25,343.25,343.25,343.25,0.0,0.0,345.75,345.75,345.75,0.0,0.0,319.25,319.25,319.25,0.0,0.0,336.0,336.0,336.0,0.0,0.0
2019-09-01,340.5,340.5,340.5,0.0,0.0,377.0,377.0,377.0,0.0,0.0,325.75,325.75,325.75,0.0,0.0,375.5,375.5,375.5,0.0,0.0
2019-09-08,426.75,426.75,426.75,0.0,0.0,471.25,471.25,471.25,0.0,0.0,415.75,415.75,415.75,0.0,0.0,469.5,469.5,469.5,0.0,0.0
2019-09-15,392.5,392.5,392.5,0.0,0.0,400.25,400.25,400.25,0.0,0.0,361.0,361.0,361.0,0.0,0.0,365.0,365.0,365.0,0.0,0.0
2019-09-22,402.25,402.25,402.25,0.0,0.0,409.75,409.75,409.75,0.0,0.0,377.75,377.75,377.75,0.0,0.0,397.75,397.75,397.75,0.0,0.0
2019-09-29,410.75,410.75,410.75,0.0,0.0,411.25,411.25,411.25,0.0,0.0,375.75,375.75,375.75,0.0,0.0,376.0,376.0,376.0,0.0,0.0
2019-10-06,386.0,386.0,386.0,0.0,0.0,413.0,413.0,413.0,0.0,0.0,383.75,383.75,383.75,0.0,0.0,407.0,407.0,407.0,0.0,0.0
2019-10-13,401.25,401.25,401.25,0.0,0.0,414.91,414.91,414.91,0.0,0.0,388.78,388.78,388.78,0.0,0.0,400.25,400.25,400.25,0.0,0.0
2019-10-20,357.5,357.5,357.5,0.0,0.0,386.25,386.25,386.25,0.0,0.0,349.5,349.5,349.5,0.0,0.0,367.5,367.5,367.5,0.0,0.0
2019-10-27,342.5,342.5,342.5,0.0,0.0,349.0,349.0,349.0,0.0,0.0,331.25,331.25,331.25,0.0,0.0,331.25,331.25,331.25,0.0,0.0
2019-11-03,419.25,419.25,419.25,0.0,0.0,422.0,422.0,422.0,0.0,0.0,396.81,396.81,396.81,0.0,0.0,415.25,415.25,415.25,0.0,0.0
2019-11-10,384.25,384.25,384.25,0.0,0.0,388.0,388.0,388.0,0.0,0.0,370.28,370.28,370.28,0.0,0.0,387.25,387.25,387.25,0.0,0.0
2019-11-17,391.25,391.25,391.25,0.0,0.0,407.0,407.0,407.0,0.0,0.0,388.51,388.51,388.51,0.0,0.0,400.25,400.25,400.25,0.0,0.0
2019-11-24,382.5,382.5,382.5,0.0,0.0,382.5,382.5,382.5,0.0,0.0,352.75,352.75,352.75,0.0,0.0,353.0,353.0,353.0,0.0,0.0
2019-12-01,339.75,339.75,339.75,0.0,0.0,352.0,352.0,352.0,0.0,0.0,331.5,331.5,331.5,0.0,0.0,350.75,350.75,350.75,0.0,0.0
2019-12-08,324.25,324.25,324.25,0.0,0.0,331.51,331.51,331.51,0.0,0.0,311.83,311.83,311.83,0.0,0.0,316.5,316.5,316.5,0.0,0.0
2019-12-15,323.0,323.0,323.0,0.0,0.0,341.25,341.25,341.25,0.0,0.0,323.0,323.0,323.0,0.0,0.0,339.5,339.5,339.5,0.0,0.0
2019-12-22,254.25,254.25,254.25,0.0,0.0,264.5,264.5,264.5,0.0,0.0,251.25,251.25,251.25,0.0,0.0,261.75,261.75,261.75,0.0,0.0
2019-12-29,228.25,228.25,228.25,0.0,0.0,253.25,253.25,253.25,0.0,0.0,228.0,228.0,228.0,0.0,0.0,250.5,250.5,250.5,0.0,0.0
2020-01-05,274.25,274.25,274.25,0.0,0.0,276.0,276.0,276.0,0.0,0.0,260.33,260.33,260.33,0.0,0.0,266.0,266.0,266.0,0.0,0.0
2020-01-12,254.5,254.5,254.5,0.0,0.0,269.25,269.25,269.25,0.0,0.0,253.0,253.0,253.0,0.0,0.0,263.0,263.0,263.0,0.0,0.0
2020-01-19,261.0,261.0,261.0,0.0,0.0,261.0,261.0,261.0,0.0,0.0,244.0,244.0,244.0,0.0,0.0,246.0,246.0,246.0,0.0,0.0
2020-01-26,250.5,250.5,250.5,0.0,0.0,253.92,253.92,253.92,0.0,0.0,241.12,241.12,241.12,0.0,0.0,248.0,248.0,248.0,0.0,0.0
2020-02-02,253.0,253.0,253.0,0.0,0.0,271.25,271.25,271.25,0.0,0.0,249.5,249.5,249.5,0.0,0.0,270.5,270.5,270.5,0.0,0.0
2020-02-09,251.75,251.75,251.75,0.0,0.0,257.0,257.0,257.0,0.0,0.0,245.75,245.75,245.75,0.0,0.0,256.25,256.25,256.25,0.0,0.0
2020-02-16,196.75,196.75,196.75,0.0,0.0,199.5,199.5,199.5,0.0,0.0,188.75,188.75,188.75,0.0,0.0,190.0,190.0,190.0,0.0,0.0
2020-02-23,300.25,300.25,300.25,0.0,0.0,354.0,354.0,354.0,0.0,0.0,299.1,299.1,299.1,0.0,0.0,333.25,333.25,333.25,0.0,0.0
2020-03-01,221.5,221.5,221.5,0.0,0.0,257.75,257.75,257.75,0.0,0.0,219.75,219.75,219.75,0.0,0.0,238.25,238.25,238.25,0.0,0.0
2020-03-08,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2020-03-15,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0,6.9,6.9,6.9,0.0,0.0
2020-03-22,2.37,2.37,2.37,0.0,0.0,2.37,2.37,2.37,0.0,0.0,2.37,2.37,2.37,0.0,0.0,2.37,2.37,2.37,0.0,0.0
2020-03-29,57.0,57.0,57.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,54.25,54.25,54.25,0.0,0.0,59.5,59.5,59.5,0.0,0.0
2020-04-05,43.75,43.75,43.75,0.0,0.0,44.25,44.25,44.25,0.0,0.0,39.5,39.5,39.5,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2020-04-12,35.25,35.25,35.25,0.0,0.0,37.0,37.0,37.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2020-04-19,26.58,26.58,26.58,0.0,0.0,29.33,29.33,29.33,0.0,0.0,26.16,26.16,26.16,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2020-04-26,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2020-05-03,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2020-05-10,22.93,22.93,22.93,0.0,0.0,23.25,23.25,23.25,0.0,0.0,21.36,21.36,21.36,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2020-05-17,20.18,20.18,20.18,0.0,0.0,20.73,20.73,20.73,0.0,0.0,19.52,19.52,19.52,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2020-05-24,20.93,20.93,20.93,0.0,0.0,21.45,21.45,21.45,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2020-05-31,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2020-06-07,21.08,21.08,21.08,0.0,0.0,22.46,22.46,22.46,0.0,0.0,20.57,20.57,20.57,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2020-06-14,21.91,21.91,21.91,0.0,0.0,22.28,22.28,22.28,0.0,0.0,20.4,20.4,20.4,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2020-06-21,19.46,19.46,19.46,0.0,0.0,20.1,20.1,20.1,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.55,18.55,18.55,0.0,0.0
2020-06-28,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2020-07-05,16.54,16.54,16.54,0.0,0.0,16.54,16.54,16.54,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.46,15.46,15.46,0.0,0.0
