Date,ELLOStock_Open_average,ELLOStock_Open_max,ELLOStock_Open_min,ELLOStock_Open_volatility,ELLOStock_Open_change,ELLOStock_High_average,ELLOStock_High_max,ELLOStock_High_min,ELLOStock_High_volatility,ELLOStock_High_change,ELLOStock_Low_average,ELLOStock_Low_max,ELLOStock_Low_min,ELLOStock_Low_volatility,ELLOStock_Low_change,ELLOStock_Close_average,ELLOStock_Close_max,ELLOStock_Close_min,ELLOStock_Close_volatility,ELLOStock_Close_change,ELLOStock_Volume_average,ELLOStock_Volume_max,ELLOStock_Volume_min,ELLOStock_Volume_volatility,ELLOStock_Volume_change
2020-01-12,20.213333333333335,20.62,19.82,0.8000000000000007,0.8000000000000007,20.323333333333334,20.62,19.91,0.7100000000000009,0.7100000000000009,20.12,20.34,19.82,0.5199999999999996,0.5199999999999996,20.15,20.34,19.91,0.4299999999999997,0.4299999999999997,512,1238,79,1159,141
2020-01-19,20.697499999999998,20.86,20.53,0.3299999999999983,-0.10999999999999943,20.7825,20.96,20.59,0.370000000000001,-0.21000000000000085,20.3775,20.51,20.24,0.2700000000000031,0.23999999999999844,20.5675,20.65,20.5,0.14999999999999858,-0.14999999999999858,2090,4768,103,4665,-4665
2020-01-26,19.69,20.47,19.35,1.1199999999999974,0.9899999999999984,19.7875,20.5,19.48,1.0199999999999996,1.0199999999999996,19.605,20.47,19.25,1.2199999999999989,1.2199999999999989,19.655,20.5,19.25,1.25,1.25,373,565,128,437,265
2020-02-02,20.456,21.38,19.6,1.7799999999999976,0.5999999999999979,21.15,21.88,20.59,1.2899999999999991,1.0999999999999979,20.224,21.38,19.6,1.7799999999999976,1.759999999999998,20.894,21.88,19.62,2.259999999999998,2.259999999999998,2834,12650,42,12608,-54
2020-02-09,21.38,21.85,20.7,1.1500000000000021,-1.1500000000000021,21.5,22.2,20.7,1.5,-1.1500000000000021,21.2475,21.77,20.7,1.0700000000000003,-0.6600000000000001,21.29,21.85,20.7,1.1500000000000021,-0.6600000000000001,1168,3314,46,3268,-1110
2020-02-16,21.32,22.4,20.65,1.75,0.26000000000000156,21.36,22.43,20.65,1.7800000000000011,0.3500000000000014,20.823333333333334,20.91,20.65,0.26000000000000156,0.26000000000000156,20.85333333333333,21.0,20.65,0.3500000000000014,0.3500000000000014,270,774,0,774,38
2020-02-23,18.6025,19.79,16.74,3.0500000000000007,-3.0500000000000007,18.6025,19.79,16.74,3.0500000000000007,-3.0500000000000007,18.28,19.79,16.51,3.2799999999999976,-3.2799999999999976,18.285,19.79,16.53,3.259999999999998,-3.259999999999998,141,251,100,151,1
2020-03-01,16.47,16.91,16.24,0.6700000000000017,-0.25,16.7925,17.57,16.24,1.3300000000000018,-0.25,16.47,16.91,16.24,0.6700000000000017,-0.25,16.7925,17.57,16.24,1.3300000000000018,-0.25,4,10,0,10,5
2020-03-08,13.0475,14.49,12.06,2.4299999999999997,1.3900000000000006,13.5625,14.49,13.1,1.3900000000000006,1.3900000000000006,12.1175,12.54,11.47,1.0699999999999985,0.9299999999999997,12.7025,13.5,11.75,1.75,0.6500000000000004,2811,8535,2,8533,-1845
2020-03-15,11.9025,13.63,11.02,2.610000000000001,-2.610000000000001,12.4025,13.63,11.73,1.9000000000000004,-1.9000000000000004,11.5025,12.4,10.7,1.700000000000001,-1.3800000000000008,11.8525,12.4,10.94,1.4600000000000009,-0.6699999999999999,2044,4599,2,4597,-4597
2020-03-22,12.635,14.19,11.61,2.58,2.1899999999999995,12.6775,14.19,11.61,2.58,2.1899999999999995,12.2675,14.19,10.56,3.629999999999999,3.629999999999999,12.317499999999999,14.19,10.56,3.629999999999999,3.629999999999999,1152,2972,147,2825,-157
2020-03-29,15.92,15.99,15.85,0.14000000000000057,0.14000000000000057,15.92,15.99,15.85,0.14000000000000057,0.14000000000000057,15.559999999999999,15.61,15.51,0.09999999999999964,-0.09999999999999964,15.675,15.84,15.51,0.33000000000000007,-0.33000000000000007,263,502,24,478,-478
2020-04-05,17.27,18.25,16.28,1.9699999999999989,1.9699999999999989,17.385,18.3,16.44,1.8599999999999994,1.8099999999999987,16.8975,18.0,15.98,2.0199999999999996,1.1999999999999993,17.03,18.3,16.21,2.09,0.9699999999999989,962,3012,103,2909,-2777
2020-04-12,15.705,16.25,14.82,1.4299999999999997,-0.75,15.78,16.4,14.82,1.5799999999999983,-0.8999999999999986,15.705,16.25,14.82,1.4299999999999997,-0.75,15.78,16.4,14.82,1.5799999999999983,-0.8999999999999986,80,300,0,300,-18
2020-04-19,17.07,17.87,15.75,2.120000000000001,-0.28000000000000114,17.153333333333332,17.87,16.0,1.870000000000001,-0.28000000000000114,16.396666666666665,17.11,15.75,1.3599999999999994,0.7800000000000011,16.56,17.11,16.0,1.1099999999999994,0.5399999999999991,510,832,301,531,-435
2020-04-26,18.665,18.67,18.66,0.010000000000001563,0.010000000000001563,20.8,21.01,20.59,0.4200000000000017,0.4200000000000017,18.62,18.67,18.57,0.10000000000000142,0.10000000000000142,20.68,20.77,20.59,0.17999999999999972,0.17999999999999972,957,1049,865,184,184
2020-05-03,18.595,19.02,17.81,1.2100000000000009,0.15000000000000213,19.0075,19.88,18.43,1.4499999999999993,1.1799999999999997,18.4225,19.02,17.81,1.2100000000000009,0.8399999999999999,18.835,19.64,18.25,1.3900000000000006,1.3900000000000006,580,1292,5,1287,-769
2020-05-10,17.996666666666666,19.64,16.6,3.039999999999999,-3.039999999999999,18.526666666666667,20.0,17.75,2.25,-2.1700000000000017,17.923333333333336,19.64,16.6,3.039999999999999,-3.039999999999999,18.453333333333333,20.0,17.53,2.469999999999999,-2.1700000000000017,60,111,15,96,-39
2020-05-17,19.5,20.0,19.0,1.0,1.0,19.5,20.0,19.0,1.0,1.0,19.5,20.0,19.0,1.0,1.0,19.5,20.0,19.0,1.0,1.0,242,484,0,484,-484
2020-05-24,20.0425,20.17,19.9,0.2700000000000031,-0.10000000000000142,20.075,20.3,19.9,0.40000000000000213,-0.10000000000000142,19.865000000000002,20.17,19.68,0.490000000000002,0.18999999999999773,19.915,20.3,19.68,0.620000000000001,0.11999999999999744,1542,6158,0,6158,-6158
2020-05-31,20.205,20.41,20.0,0.41000000000000014,-0.41000000000000014,20.205,20.41,20.0,0.41000000000000014,-0.41000000000000014,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,1495,2985,5,2980,-2980
2020-06-07,20.104999999999997,20.38,19.83,0.5500000000000007,-0.5500000000000007,20.255000000000003,20.55,19.96,0.5899999999999999,-0.5899999999999999,20.07,20.31,19.83,0.4800000000000004,-0.4800000000000004,20.14,20.32,19.96,0.35999999999999943,-0.35999999999999943,3670,7330,10,7320,-7320
2020-06-14,20.042499999999997,20.4,19.9,0.5,0.5,20.042499999999997,20.4,19.9,0.5,0.5,19.939999999999998,20.4,19.68,0.7199999999999989,0.6899999999999977,19.987499999999997,20.4,19.68,0.7199999999999989,0.5,4505,10991,0,10991,-10087
2020-06-21,22.09,23.37,21.2,2.1700000000000017,0.8900000000000006,22.09,23.37,21.2,2.1700000000000017,0.8900000000000006,21.08,21.4,20.96,0.4399999999999977,-0.03999999999999915,21.165,21.74,20.96,0.7799999999999976,-0.03999999999999915,821,1268,1,1267,-914
2020-06-28,20.255000000000003,20.51,20.0,0.5100000000000016,0.5100000000000016,20.695,21.03,20.36,0.6700000000000017,0.6700000000000017,20.255000000000003,20.51,20.0,0.5100000000000016,0.5100000000000016,20.695,21.03,20.36,0.6700000000000017,0.6700000000000017,12,18,6,12,12
2020-07-05,19.57,19.57,19.57,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.57,19.57,19.57,0.0,0.0,20.0,20.0,20.0,0.0,0.0,900,900,900,0,0
