Date,Global X MLPEtf_Open_average,Global X MLPEtf_Open_max,Global X MLPEtf_Open_min,Global X MLPEtf_Open_volatility,Global X MLPEtf_Open_change,Global X MLPEtf_High_average,Global X MLPEtf_High_max,Global X MLPEtf_High_min,Global X MLPEtf_High_volatility,Global X MLPEtf_High_change,Global X MLPEtf_Low_average,Global X MLPEtf_Low_max,Global X MLPEtf_Low_min,Global X MLPEtf_Low_volatility,Global X MLPEtf_Low_change,Global X MLPEtf_Close_average,Global X MLPEtf_Close_max,Global X MLPEtf_Close_min,Global X MLPEtf_Close_volatility,Global X MLPEtf_Close_change
2018-10-28,8.92,8.92,8.92,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.76,8.76,8.76,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2018-11-04,8.9,8.9,8.9,0.0,0.0,8.9,8.9,8.9,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2018-11-11,8.62,8.62,8.62,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.67,8.67,8.67,0.0,0.0
2018-11-18,8.5,8.5,8.5,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.37,8.37,8.37,0.0,0.0,8.45,8.45,8.45,0.0,0.0
2018-11-25,8.6,8.6,8.6,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.47,8.47,8.47,0.0,0.0,8.54,8.54,8.54,0.0,0.0
2018-12-02,8.5,8.5,8.5,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.44,8.44,8.44,0.0,0.0,8.45,8.45,8.45,0.0,0.0
2018-12-09,8.51,8.51,8.51,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.45,8.45,8.45,0.0,0.0,8.47,8.47,8.47,0.0,0.0
2018-12-16,7.77,7.77,7.77,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.62,7.62,7.62,0.0,0.0,7.67,7.67,7.67,0.0,0.0
2018-12-23,7.7,7.7,7.7,0.0,0.0,7.7,7.7,7.7,0.0,0.0,7.44,7.44,7.44,0.0,0.0,7.58,7.58,7.58,0.0,0.0
2018-12-30,8.02,8.02,8.02,0.0,0.0,8.35,8.35,8.35,0.0,0.0,8.0,8.0,8.0,0.0,0.0,8.29,8.29,8.29,0.0,0.0
2019-01-06,8.65,8.65,8.65,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.52,8.52,8.52,0.0,0.0,8.54,8.54,8.54,0.0,0.0
2019-01-13,8.68,8.68,8.68,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2019-01-20,8.6,8.6,8.6,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.68,8.68,8.68,0.0,0.0
2019-01-27,8.73,8.73,8.73,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.84,8.84,8.84,0.0,0.0
2019-02-03,8.4,8.4,8.4,0.0,0.0,8.4,8.4,8.4,0.0,0.0,8.23,8.23,8.23,0.0,0.0,8.36,8.36,8.36,0.0,0.0
2019-02-10,8.78,8.78,8.78,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.74,8.74,8.74,0.0,0.0
2019-02-17,8.75,8.75,8.75,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.72,8.72,8.72,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2019-02-24,8.58,8.58,8.58,0.0,0.0,8.64,8.64,8.64,0.0,0.0,8.51,8.51,8.51,0.0,0.0,8.61,8.61,8.61,0.0,0.0
2019-03-03,8.59,8.59,8.59,0.0,0.0,8.64,8.64,8.64,0.0,0.0,8.51,8.51,8.51,0.0,0.0,8.62,8.62,8.62,0.0,0.0
2019-03-10,8.72,8.72,8.72,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.7,8.7,8.7,0.0,0.0
2019-03-17,8.98,8.98,8.98,0.0,0.0,8.98,8.98,8.98,0.0,0.0,8.86,8.86,8.86,0.0,0.0,8.89,8.89,8.89,0.0,0.0
2019-03-24,8.88,8.88,8.88,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2019-03-31,8.96,8.96,8.96,0.0,0.0,9.0,9.0,9.0,0.0,0.0,8.93,8.93,8.93,0.0,0.0,8.99,8.99,8.99,0.0,0.0
2019-04-07,8.97,8.97,8.97,0.0,0.0,9.03,9.03,9.03,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.96,8.96,8.96,0.0,0.0
2019-04-14,8.82,8.82,8.82,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.7,8.7,8.7,0.0,0.0,8.75,8.75,8.75,0.0,0.0
2019-04-21,8.8,8.8,8.8,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.81,8.81,8.81,0.0,0.0
2019-04-28,8.71,8.71,8.71,0.0,0.0,8.78,8.78,8.78,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.78,8.78,8.78,0.0,0.0
2019-05-05,8.59,8.59,8.59,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.83,8.83,8.83,0.0,0.0
2019-05-12,8.94,8.94,8.94,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.89,8.89,8.89,0.0,0.0,8.89,8.89,8.89,0.0,0.0
2019-05-19,8.81,8.81,8.81,0.0,0.0,8.84,8.84,8.84,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2019-05-26,8.56,8.56,8.56,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.58,8.58,8.58,0.0,0.0
2019-06-02,8.68,8.68,8.68,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.67,8.67,8.67,0.0,0.0,8.7,8.7,8.7,0.0,0.0
2019-06-09,8.76,8.76,8.76,0.0,0.0,8.76,8.76,8.76,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.69,8.69,8.69,0.0,0.0
2019-06-16,8.7,8.7,8.7,0.0,0.0,8.79,8.79,8.79,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.76,8.76,8.76,0.0,0.0
2019-06-23,8.73,8.73,8.73,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.82,8.82,8.82,0.0,0.0
2019-06-30,8.95,8.95,8.95,0.0,0.0,9.01,9.01,9.01,0.0,0.0,8.92,8.92,8.92,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2019-07-07,9.09,9.09,9.09,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.06,9.06,9.06,0.0,0.0,9.09,9.09,9.09,0.0,0.0
2019-07-14,8.98,8.98,8.98,0.0,0.0,9.03,9.03,9.03,0.0,0.0,8.95,8.95,8.95,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2019-07-21,9.05,9.05,9.05,0.0,0.0,9.07,9.07,9.07,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2019-07-28,8.88,8.88,8.88,0.0,0.0,8.88,8.88,8.88,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.79,8.79,8.79,0.0,0.0
2019-08-04,8.3,8.3,8.3,0.0,0.0,8.33,8.33,8.33,0.0,0.0,8.22,8.22,8.22,0.0,0.0,8.25,8.25,8.25,0.0,0.0
2019-08-11,8.15,8.15,8.15,0.0,0.0,8.27,8.27,8.27,0.0,0.0,8.13,8.13,8.13,0.0,0.0,8.26,8.26,8.26,0.0,0.0
2019-08-18,8.28,8.28,8.28,0.0,0.0,8.28,8.28,8.28,0.0,0.0,8.09,8.09,8.09,0.0,0.0,8.11,8.11,8.11,0.0,0.0
2019-08-25,8.26,8.26,8.26,0.0,0.0,8.33,8.33,8.33,0.0,0.0,8.24,8.24,8.24,0.0,0.0,8.27,8.27,8.27,0.0,0.0
2019-09-01,8.27,8.27,8.27,0.0,0.0,8.27,8.27,8.27,0.0,0.0,8.16,8.16,8.16,0.0,0.0,8.19,8.19,8.19,0.0,0.0
2019-09-08,8.34,8.34,8.34,0.0,0.0,8.52,8.52,8.52,0.0,0.0,8.34,8.34,8.34,0.0,0.0,8.5,8.5,8.5,0.0,0.0
2019-09-15,8.64,8.64,8.64,0.0,0.0,8.73,8.73,8.73,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.61,8.61,8.61,0.0,0.0
2019-09-22,8.33,8.33,8.33,0.0,0.0,8.38,8.38,8.38,0.0,0.0,8.3,8.3,8.3,0.0,0.0,8.35,8.35,8.35,0.0,0.0
2019-09-29,8.35,8.35,8.35,0.0,0.0,8.37,8.37,8.37,0.0,0.0,8.28,8.28,8.28,0.0,0.0,8.32,8.32,8.32,0.0,0.0
2019-10-06,8.09,8.09,8.09,0.0,0.0,8.13,8.13,8.13,0.0,0.0,8.06,8.06,8.06,0.0,0.0,8.08,8.08,8.08,0.0,0.0
2019-10-13,7.95,7.95,7.95,0.0,0.0,8.08,8.08,8.08,0.0,0.0,7.95,7.95,7.95,0.0,0.0,8.03,8.03,8.03,0.0,0.0
2019-10-20,8.02,8.02,8.02,0.0,0.0,8.06,8.06,8.06,0.0,0.0,7.99,7.99,7.99,0.0,0.0,8.04,8.04,8.04,0.0,0.0
2019-10-27,7.95,7.95,7.95,0.0,0.0,8.0,8.0,8.0,0.0,0.0,7.93,7.93,7.93,0.0,0.0,7.99,7.99,7.99,0.0,0.0
2019-11-03,7.6,7.6,7.6,0.0,0.0,7.63,7.63,7.63,0.0,0.0,7.53,7.53,7.53,0.0,0.0,7.61,7.61,7.61,0.0,0.0
2019-11-10,7.44,7.44,7.44,0.0,0.0,7.52,7.52,7.52,0.0,0.0,7.42,7.42,7.42,0.0,0.0,7.51,7.51,7.51,0.0,0.0
2019-11-17,7.45,7.45,7.45,0.0,0.0,7.49,7.49,7.49,0.0,0.0,7.4,7.4,7.4,0.0,0.0,7.47,7.47,7.47,0.0,0.0
2019-11-24,7.36,7.36,7.36,0.0,0.0,7.38,7.38,7.38,0.0,0.0,7.3,7.3,7.3,0.0,0.0,7.34,7.34,7.34,0.0,0.0
2019-12-01,7.21,7.21,7.21,0.0,0.0,7.31,7.31,7.31,0.0,0.0,7.21,7.21,7.21,0.0,0.0,7.27,7.27,7.27,0.0,0.0
2019-12-08,7.67,7.67,7.67,0.0,0.0,7.68,7.68,7.68,0.0,0.0,7.53,7.53,7.53,0.0,0.0,7.57,7.57,7.57,0.0,0.0
2019-12-15,7.86,7.86,7.86,0.0,0.0,7.89,7.89,7.89,0.0,0.0,7.79,7.79,7.79,0.0,0.0,7.83,7.83,7.83,0.0,0.0
2019-12-22,8.08,8.08,8.08,0.0,0.0,8.08,8.08,8.08,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.93,7.93,7.93,0.0,0.0
2019-12-29,8.0,8.0,8.0,0.0,0.0,8.06,8.06,8.06,0.0,0.0,7.93,7.93,7.93,0.0,0.0,8.05,8.05,8.05,0.0,0.0
2020-01-05,8.17,8.17,8.17,0.0,0.0,8.17,8.17,8.17,0.0,0.0,8.04,8.04,8.04,0.0,0.0,8.08,8.08,8.08,0.0,0.0
2020-01-12,8.33,8.33,8.33,0.0,0.0,8.35,8.35,8.35,0.0,0.0,8.2,8.2,8.2,0.0,0.0,8.23,8.23,8.23,0.0,0.0
2020-01-19,7.88,7.88,7.88,0.0,0.0,7.88,7.88,7.88,0.0,0.0,7.68,7.68,7.68,0.0,0.0,7.7,7.7,7.7,0.0,0.0
2020-01-26,7.49,7.49,7.49,0.0,0.0,7.56,7.56,7.56,0.0,0.0,7.4,7.4,7.4,0.0,0.0,7.41,7.41,7.41,0.0,0.0
2020-02-02,7.28,7.28,7.28,0.0,0.0,7.29,7.29,7.29,0.0,0.0,7.19,7.19,7.19,0.0,0.0,7.22,7.22,7.22,0.0,0.0
2020-02-09,7.25,7.25,7.25,0.0,0.0,7.3,7.3,7.3,0.0,0.0,7.2,7.2,7.2,0.0,0.0,7.26,7.26,7.26,0.0,0.0
2020-02-16,7.1,7.1,7.1,0.0,0.0,7.11,7.11,7.11,0.0,0.0,6.99,6.99,6.99,0.0,0.0,7.04,7.04,7.04,0.0,0.0
2020-02-23,5.84,5.84,5.84,0.0,0.0,6.08,6.08,6.08,0.0,0.0,5.72,5.72,5.72,0.0,0.0,6.06,6.06,6.06,0.0,0.0
2020-03-01,5.72,5.72,5.72,0.0,0.0,5.72,5.72,5.72,0.0,0.0,5.42,5.42,5.42,0.0,0.0,5.47,5.47,5.47,0.0,0.0
2020-03-08,3.74,3.74,3.74,0.0,0.0,3.74,3.74,3.74,0.0,0.0,3.74,3.74,3.74,0.0,0.0,3.74,3.74,3.74,0.0,0.0
2020-03-15,3.15,3.15,3.15,0.0,0.0,3.15,3.15,3.15,0.0,0.0,3.15,3.15,3.15,0.0,0.0,3.15,3.15,3.15,0.0,0.0
2020-03-22,2.91,2.91,2.91,0.0,0.0,2.91,2.91,2.91,0.0,0.0,2.91,2.91,2.91,0.0,0.0,2.91,2.91,2.91,0.0,0.0
2020-03-29,20.04,20.04,20.04,0.0,0.0,20.34,20.34,20.34,0.0,0.0,18.09,18.09,18.09,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2020-04-05,21.72,21.72,21.72,0.0,0.0,22.86,22.86,22.86,0.0,0.0,20.55,20.55,20.55,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2020-04-12,22.14,22.14,22.14,0.0,0.0,23.28,23.28,23.28,0.0,0.0,22.1,22.1,22.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2020-04-19,25.98,25.98,25.98,0.0,0.0,26.46,26.46,26.46,0.0,0.0,24.99,24.99,24.99,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2020-04-26,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2020-05-03,26.06,26.06,26.06,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2020-05-10,25.75,25.75,25.75,0.0,0.0,26.58,26.58,26.58,0.0,0.0,25.7,25.7,25.7,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2020-05-17,28.44,28.44,28.44,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2020-05-24,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0,28.64,28.64,28.64,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2020-05-31,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2020-06-07,30.63,30.63,30.63,0.0,0.0,30.8,30.8,30.8,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2020-06-14,31.27,31.27,31.27,0.0,0.0,31.57,31.57,31.57,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2020-06-21,27.83,27.83,27.83,0.0,0.0,27.83,27.83,27.83,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2020-06-28,26.52,26.52,26.52,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2020-07-05,25.55,25.55,25.55,0.0,0.0,26.57,26.57,26.57,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.98,25.98,25.98,0.0,0.0
