Date,PLMStock_Open_average,PLMStock_Open_max,PLMStock_Open_min,PLMStock_Open_volatility,PLMStock_Open_change,PLMStock_High_average,PLMStock_High_max,PLMStock_High_min,PLMStock_High_volatility,PLMStock_High_change,PLMStock_Low_average,PLMStock_Low_max,PLMStock_Low_min,PLMStock_Low_volatility,PLMStock_Low_change,PLMStock_Close_average,PLMStock_Close_max,PLMStock_Close_min,PLMStock_Close_volatility,PLMStock_Close_change,PLMStock_Volume_average,PLMStock_Volume_max,PLMStock_Volume_min,PLMStock_Volume_volatility,PLMStock_Volume_change
2019-09-15,0.3606,0.37,0.35,0.020000000000000018,-0.015000000000000013,0.36119999999999997,0.37,0.353,0.017000000000000015,-0.015000000000000013,0.3436,0.35,0.34,0.009999999999999953,-0.007000000000000006,0.3494,0.354,0.345,0.009000000000000008,-0.0050000000000000044,20238,33204,6933,26271,-9147
2019-09-22,0.33840000000000003,0.355,0.33,0.024999999999999967,-0.019999999999999962,0.3418,0.355,0.336,0.01899999999999996,-0.01799999999999996,0.3288,0.33899999999999997,0.32,0.01899999999999996,-0.015000000000000013,0.3332,0.34,0.322,0.018000000000000016,-0.018000000000000016,24413,38300,8422,29878,-11831
2019-09-29,0.3282,0.34600000000000003,0.315,0.031000000000000028,-0.0050000000000000044,0.34140000000000004,0.359,0.33,0.02899999999999997,0.0020000000000000018,0.3132,0.324,0.301,0.02300000000000002,-0.010000000000000009,0.3226,0.33,0.31,0.020000000000000018,0.010000000000000009,45397,81638,13543,68095,58638
2019-10-06,0.3428,0.365,0.321,0.043999999999999984,0.01200000000000001,0.3514,0.365,0.33899999999999997,0.026000000000000023,-0.009000000000000008,0.3232,0.33,0.32,0.010000000000000009,0.010000000000000009,0.3386,0.354,0.327,0.02699999999999997,-0.023999999999999966,31939,72891,13028,59863,-51512
2019-10-13,0.3246,0.335,0.31,0.025000000000000022,-0.008000000000000007,0.3288,0.335,0.324,0.01100000000000001,-0.007000000000000062,0.3186,0.327,0.31,0.017000000000000015,-0.008000000000000007,0.325,0.332,0.319,0.013000000000000012,-0.004000000000000059,29455,96302,6703,89599,-6840
2019-10-20,0.32380000000000003,0.33,0.32,0.010000000000000009,-0.010000000000000009,0.3282,0.332,0.32,0.01200000000000001,-0.010000000000000009,0.3098,0.32,0.302,0.018000000000000016,-0.013000000000000012,0.317,0.327,0.303,0.02400000000000002,-0.017000000000000015,28292,47865,10799,37066,-22523
2019-10-27,0.3182,0.348,0.3,0.04799999999999999,0.007000000000000006,0.3204,0.348,0.3,0.04799999999999999,-0.0040000000000000036,0.295,0.303,0.29,0.013000000000000012,0.013000000000000012,0.3094,0.33,0.292,0.038000000000000034,0.010000000000000009,52307,70911,29369,41542,-11786
2019-11-03,0.318,0.33,0.3,0.030000000000000027,0.030000000000000027,0.3242,0.33,0.32,0.010000000000000009,0.0050000000000000044,0.3106,0.315,0.3,0.015000000000000013,0.010000000000000009,0.3172,0.32,0.315,0.0050000000000000044,0.0040000000000000036,31408,82183,9297,72886,-68292
2019-11-10,0.3312,0.34,0.315,0.025000000000000022,0.010000000000000009,0.3358,0.34,0.33,0.010000000000000009,0.010000000000000009,0.3218,0.33399999999999996,0.31,0.023999999999999966,0.014000000000000012,0.32939999999999997,0.33799999999999997,0.315,0.022999999999999965,0.013000000000000067,36181,69516,7423,62093,-38293
2019-11-17,0.3218,0.33399999999999996,0.312,0.021999999999999964,-0.021999999999999964,0.3252,0.33399999999999996,0.316,0.01799999999999996,-0.01799999999999996,0.3096,0.32,0.299,0.02100000000000002,-0.02100000000000002,0.313,0.322,0.299,0.02300000000000002,-0.02300000000000002,26997,49664,4693,44971,15650
2019-11-24,0.30425,0.31,0.3,0.010000000000000009,0.010000000000000009,0.31,0.31,0.31,0.0,0.0,0.30125,0.304,0.3,0.0040000000000000036,0.0010000000000000009,0.30925,0.31,0.308,0.0020000000000000018,0.0010000000000000009,31420,59653,10193,49460,-49460
2019-12-01,0.303,0.305,0.3,0.0050000000000000044,-0.0050000000000000044,0.3066,0.31,0.303,0.007000000000000006,-0.007000000000000006,0.2978,0.302,0.29,0.01200000000000001,-0.01200000000000001,0.3046,0.309,0.297,0.01200000000000001,-0.01200000000000001,53686,120529,18919,101610,51847
2019-12-08,0.278,0.3,0.26,0.03999999999999998,-0.02999999999999997,0.2814,0.3,0.27,0.02999999999999997,-0.026000000000000023,0.2676,0.276,0.26,0.016000000000000014,-0.009000000000000008,0.2712,0.28,0.262,0.018000000000000016,-0.013000000000000012,81651,127049,17302,109747,-78462
2019-12-15,0.272,0.28,0.25,0.030000000000000027,-0.020000000000000018,0.2756,0.28,0.258,0.02200000000000002,-0.02200000000000002,0.252,0.265,0.235,0.030000000000000027,-0.028000000000000025,0.2578,0.27,0.235,0.03500000000000003,-0.013000000000000012,94702,132550,41001,91549,-21556
2019-12-22,0.2405,0.25,0.233,0.016999999999999987,0.005999999999999978,0.24975,0.258,0.24100000000000002,0.016999999999999987,0.006000000000000005,0.22875,0.231,0.226,0.0050000000000000044,0.0030000000000000027,0.24050000000000002,0.24600000000000002,0.233,0.013000000000000012,0.009000000000000036,200357,347541,78853,268688,58871
2019-12-29,0.2485,0.26,0.23,0.03,0.028999999999999998,0.25875000000000004,0.263,0.25,0.013000000000000012,0.009000000000000008,0.24625,0.255,0.23,0.024999999999999994,0.024999999999999994,0.2545,0.259,0.245,0.014000000000000012,0.014000000000000012,115890,219606,49252,170354,-114589
2020-01-05,0.3426,0.53,0.258,0.272,0.272,0.3946,0.539,0.287,0.25200000000000006,0.25200000000000006,0.304,0.37,0.245,0.125,0.125,0.34459999999999996,0.41600000000000004,0.285,0.13100000000000006,0.13100000000000006,321256,798423,119192,679231,679231
2020-01-12,0.3192,0.4,0.287,0.11300000000000004,-0.08100000000000002,0.3292,0.4,0.3,0.10000000000000003,-0.08100000000000002,0.2838,0.292,0.271,0.020999999999999963,0.020999999999999963,0.29219999999999996,0.298,0.285,0.013000000000000012,0.013000000000000012,179778,402235,71535,330700,-291907
2020-01-19,0.28575,0.3,0.28,0.019999999999999962,-0.019999999999999962,0.29275,0.31,0.285,0.025000000000000022,-0.021999999999999964,0.27425,0.285,0.26,0.024999999999999967,-0.024999999999999967,0.28025,0.28800000000000003,0.268,0.020000000000000018,-0.020000000000000018,68929,91946,31453,60493,-14882
2020-01-26,0.2642,0.27,0.26,0.010000000000000009,-0.010000000000000009,0.26780000000000004,0.275,0.26,0.015000000000000013,-0.010000000000000009,0.2546,0.26,0.25,0.010000000000000009,-0.009000000000000008,0.2606,0.266,0.256,0.010000000000000009,-0.006000000000000005,44289,55406,25587,29819,-9737
2020-02-02,0.2594,0.273,0.25,0.02300000000000002,0.006000000000000005,0.271,0.284,0.257,0.02699999999999997,0.02300000000000002,0.2546,0.26,0.25,0.010000000000000009,0.010000000000000009,0.2624,0.272,0.252,0.020000000000000018,0.016000000000000014,67419,123332,31177,92155,-49208
2020-02-09,0.2834,0.3,0.273,0.02699999999999997,0.02699999999999997,0.298,0.33799999999999997,0.28,0.05799999999999994,0.02799999999999997,0.273,0.282,0.261,0.020999999999999963,0.020999999999999963,0.2818,0.31,0.27,0.03999999999999998,0.010999999999999954,88501,238807,13831,224976,67836
2020-02-16,0.29375,0.3,0.29,0.010000000000000009,-0.0010000000000000564,0.3055,0.31,0.3,0.010000000000000009,0.007000000000000006,0.289,0.293,0.28300000000000003,0.009999999999999953,0.006999999999999951,0.29625,0.304,0.28600000000000003,0.01799999999999996,0.01799999999999996,67269,98443,27971,70472,6302
2020-02-23,0.3014,0.311,0.29600000000000004,0.014999999999999958,-0.014999999999999958,0.3038,0.311,0.297,0.014000000000000012,-0.014000000000000012,0.293,0.3,0.28,0.019999999999999962,-0.014999999999999958,0.2976,0.302,0.29,0.01200000000000001,-0.009000000000000008,50857,91510,19532,71978,-1418
2020-03-01,0.3086,0.325,0.297,0.028000000000000025,0.018000000000000016,0.319,0.325,0.31,0.015000000000000013,0.010000000000000009,0.2956,0.31,0.28300000000000003,0.02699999999999997,0.006999999999999951,0.3082,0.318,0.29,0.028000000000000025,0.010000000000000009,45877,70837,30716,40121,-4225
2020-03-08,0.2762,0.3,0.24,0.06,-0.06,0.2858,0.3,0.24,0.06,-0.06,0.2588,0.285,0.23,0.054999999999999966,-0.04699999999999996,0.26439999999999997,0.287,0.24,0.046999999999999986,-0.044999999999999984,116620,198324,54212,144112,131602
2020-03-15,0.2162,0.231,0.18,0.05100000000000002,-0.010000000000000009,0.2368,0.25,0.22,0.03,-0.006000000000000005,0.1926,0.22,0.153,0.067,-0.010000000000000009,0.2172,0.222,0.21,0.01200000000000001,-0.01200000000000001,104974,150462,85532,64930,680
2020-03-22,0.242,0.295,0.215,0.07999999999999999,-0.05499999999999999,0.247,0.295,0.22,0.07499999999999998,-0.04999999999999999,0.2016,0.221,0.18,0.04100000000000001,0.019000000000000017,0.2176,0.235,0.205,0.03,0.024999999999999994,80740,120411,37981,82430,-34724
2020-03-29,0.2396,0.25,0.21600000000000003,0.033999999999999975,-0.0069999999999999785,0.2448,0.25,0.24,0.010000000000000009,-0.0050000000000000044,0.2218,0.231,0.21,0.02100000000000002,-0.008000000000000007,0.2288,0.239,0.21,0.028999999999999998,-0.012999999999999984,31288,55990,14332,41658,-17158
2020-04-05,0.236,0.24,0.23399999999999999,0.006000000000000005,0.006000000000000005,0.2415,0.25,0.23600000000000002,0.013999999999999985,0.010000000000000009,0.22675,0.233,0.222,0.01100000000000001,0.004999999999999977,0.23124999999999998,0.239,0.22399999999999998,0.015000000000000013,0.006000000000000033,52260,84977,31346,53631,-3166
2020-04-12,0.239,0.25,0.23,0.01999999999999999,-0.009999999999999981,0.241,0.25,0.235,0.015000000000000013,0.0,0.2262,0.23,0.223,0.007000000000000006,0.007000000000000006,0.2324,0.24,0.225,0.014999999999999986,0.0,55244,77347,29495,47852,8092
2020-04-19,0.239,0.24,0.23800000000000002,0.001999999999999974,0.0,0.241,0.25,0.23800000000000002,0.011999999999999983,0.010000000000000009,0.2312,0.23399999999999999,0.22899999999999998,0.0050000000000000044,0.0030000000000000027,0.2372,0.25,0.23199999999999998,0.018000000000000016,0.013999999999999985,44693,79637,20324,59313,32474
2020-04-26,0.2642,0.29,0.244,0.045999999999999985,0.03999999999999998,0.2738,0.29,0.25,0.03999999999999998,0.03999999999999998,0.25020000000000003,0.27,0.23,0.04000000000000001,0.04000000000000001,0.2654,0.28600000000000003,0.239,0.04700000000000004,0.031000000000000028,66115,115346,30398,84948,-34454
2020-05-03,0.2818,0.29,0.27,0.019999999999999962,-0.019999999999999962,0.2836,0.29,0.278,0.011999999999999955,-0.011999999999999955,0.2686,0.275,0.26,0.015000000000000013,-0.0050000000000000044,0.2738,0.278,0.27,0.008000000000000007,0.0030000000000000027,20696,41706,8697,33009,-15198
2020-05-10,0.2698,0.27899999999999997,0.26,0.01899999999999996,-0.013999999999999957,0.2752,0.282,0.265,0.01699999999999996,-0.010000000000000009,0.2624,0.272,0.25,0.02200000000000002,-0.008000000000000007,0.2676,0.278,0.256,0.02200000000000002,-0.008000000000000007,40229,73124,15582,57542,-11801
2020-05-17,0.2688,0.27899999999999997,0.26,0.01899999999999996,-0.01899999999999996,0.269,0.27899999999999997,0.26,0.01899999999999996,-0.01899999999999996,0.2572,0.27,0.25,0.020000000000000018,-0.020000000000000018,0.2614,0.27,0.255,0.015000000000000013,-0.010000000000000009,30821,46070,12535,33535,27169
2020-05-24,0.255,0.26,0.25,0.010000000000000009,-0.010000000000000009,0.2565,0.265,0.25,0.015000000000000013,-0.015000000000000013,0.24525,0.248,0.243,0.0050000000000000044,-0.0050000000000000044,0.248,0.252,0.244,0.008000000000000007,-0.008000000000000007,46311,61188,15215,45973,-45973
2020-05-31,0.2536,0.26,0.245,0.015000000000000013,-0.0050000000000000044,0.2562,0.26,0.252,0.008000000000000007,-0.0050000000000000044,0.2446,0.25,0.24,0.010000000000000009,-0.0050000000000000044,0.2488,0.251,0.247,0.0040000000000000036,0.0,69581,89563,23964,65599,-5334
2020-06-07,0.3336,0.44,0.255,0.185,0.07799999999999996,0.4826,0.97,0.287,0.683,0.05300000000000005,0.302,0.35,0.25,0.09999999999999998,0.04999999999999999,0.35319999999999996,0.48,0.285,0.195,0.03500000000000003,1732344,6692967,147302,6545665,135260
2020-06-14,0.4094,0.542,0.3,0.24200000000000005,0.13,0.5018,0.6,0.31,0.29,0.139,0.3786,0.451,0.28800000000000003,0.16299999999999998,0.12499999999999994,0.4216,0.485,0.31,0.175,0.125,1530789,3382768,288055,3094713,372564
2020-06-21,0.4088,0.43,0.38299999999999995,0.04700000000000004,-0.03999999999999998,0.4372,0.466,0.392,0.07400000000000001,-0.07099999999999995,0.3862,0.405,0.36,0.04500000000000004,-0.04299999999999998,0.4098,0.444,0.37799999999999995,0.06600000000000006,-0.06600000000000006,507966,735003,276873,458130,-399572
2020-06-28,0.39125,0.425,0.361,0.064,0.064,0.445,0.488,0.40399999999999997,0.08400000000000002,0.04500000000000004,0.37424999999999997,0.395,0.35,0.04500000000000004,0.04200000000000004,0.41075,0.43200000000000005,0.39,0.04200000000000004,0.023999999999999966,395324,538602,257431,281171,-80706
2020-07-05,0.41600000000000004,0.41600000000000004,0.41600000000000004,0.0,0.0,0.475,0.475,0.475,0.0,0.0,0.41,0.41,0.41,0.0,0.0,0.444,0.444,0.444,0.0,0.0,799351,799351,799351,0,0
