Date,Vanguard Health CareEtf_Open_average,Vanguard Health CareEtf_Open_max,Vanguard Health CareEtf_Open_min,Vanguard Health CareEtf_Open_volatility,Vanguard Health CareEtf_Open_change,Vanguard Health CareEtf_High_average,Vanguard Health CareEtf_High_max,Vanguard Health CareEtf_High_min,Vanguard Health CareEtf_High_volatility,Vanguard Health CareEtf_High_change,Vanguard Health CareEtf_Low_average,Vanguard Health CareEtf_Low_max,Vanguard Health CareEtf_Low_min,Vanguard Health CareEtf_Low_volatility,Vanguard Health CareEtf_Low_change,Vanguard Health CareEtf_Close_average,Vanguard Health CareEtf_Close_max,Vanguard Health CareEtf_Close_min,Vanguard Health CareEtf_Close_volatility,Vanguard Health CareEtf_Close_change
2019-03-03,167.72,167.72,167.72,0.0,0.0,168.45,168.45,168.45,0.0,0.0,166.99,166.99,166.99,0.0,0.0,168.35,168.35,168.35,0.0,0.0
2019-03-10,173.78,173.78,173.78,0.0,0.0,174.6,174.6,174.6,0.0,0.0,173.35,173.35,173.35,0.0,0.0,174.3,174.3,174.3,0.0,0.0
2019-03-17,173.42,173.42,173.42,0.0,0.0,173.81,173.81,173.81,0.0,0.0,170.37,170.37,170.37,0.0,0.0,170.46,170.46,170.46,0.0,0.0
2019-03-24,171.51,171.51,171.51,0.0,0.0,172.66,172.66,172.66,0.0,0.0,171.11,171.11,171.11,0.0,0.0,172.48,172.48,172.48,0.0,0.0
2019-03-31,172.5,172.5,172.5,0.0,0.0,173.72,173.72,173.72,0.0,0.0,172.5,172.5,172.5,0.0,0.0,173.38,173.38,173.38,0.0,0.0
2019-04-07,171.48,171.48,171.48,0.0,0.0,171.51,171.51,171.51,0.0,0.0,169.04,169.04,169.04,0.0,0.0,169.27,169.27,169.27,0.0,0.0
2019-04-14,161.69,161.69,161.69,0.0,0.0,162.52,162.52,162.52,0.0,0.0,159.0,159.0,159.0,0.0,0.0,161.47,161.47,161.47,0.0,0.0
2019-04-21,166.14,166.14,166.14,0.0,0.0,167.64,167.64,167.64,0.0,0.0,165.59,165.59,165.59,0.0,0.0,167.63,167.63,167.63,0.0,0.0
2019-04-28,168.52,168.52,168.52,0.0,0.0,169.65,169.65,169.65,0.0,0.0,168.43,168.43,168.43,0.0,0.0,169.61,169.61,169.61,0.0,0.0
2019-05-05,166.74,166.74,166.74,0.0,0.0,167.57,167.57,167.57,0.0,0.0,163.66,163.66,163.66,0.0,0.0,167.06,167.06,167.06,0.0,0.0
2019-05-12,165.38,165.38,165.38,0.0,0.0,167.44,167.44,167.44,0.0,0.0,165.33,165.33,165.33,0.0,0.0,166.03,166.03,166.03,0.0,0.0
2019-05-19,167.91,167.91,167.91,0.0,0.0,168.66,168.66,168.66,0.0,0.0,166.94,166.94,166.94,0.0,0.0,167.8,167.8,167.8,0.0,0.0
2019-05-26,163.45,163.45,163.45,0.0,0.0,164.26,164.26,164.26,0.0,0.0,162.46,162.46,162.46,0.0,0.0,163.34,163.34,163.34,0.0,0.0
2019-06-02,168.98,168.98,168.98,0.0,0.0,170.7,170.7,170.7,0.0,0.0,168.98,168.98,168.98,0.0,0.0,170.42,170.42,170.42,0.0,0.0
2019-06-09,171.52,171.52,171.52,0.0,0.0,172.33,172.33,172.33,0.0,0.0,170.64,170.64,170.64,0.0,0.0,170.78,170.78,170.78,0.0,0.0
2019-06-16,174.39,174.39,174.39,0.0,0.0,175.6,175.6,175.6,0.0,0.0,173.35,173.35,173.35,0.0,0.0,175.33,175.33,175.33,0.0,0.0
2019-06-23,173.07,173.07,173.07,0.0,0.0,174.07,174.07,174.07,0.0,0.0,172.44,172.44,172.44,0.0,0.0,173.94,173.94,173.94,0.0,0.0
2019-06-30,176.16,176.16,176.16,0.0,0.0,176.53,176.53,176.53,0.0,0.0,175.37,175.37,175.37,0.0,0.0,175.8,175.8,175.8,0.0,0.0
2019-07-07,174.7,174.7,174.7,0.0,0.0,174.7,174.7,174.7,0.0,0.0,172.29,172.29,172.29,0.0,0.0,173.47,173.47,173.47,0.0,0.0
2019-07-14,174.44,174.44,174.44,0.0,0.0,174.57,174.57,174.57,0.0,0.0,172.17,172.17,172.17,0.0,0.0,172.32,172.32,172.32,0.0,0.0
2019-07-21,172.7,172.7,172.7,0.0,0.0,173.16,173.16,173.16,0.0,0.0,172.36,172.36,172.36,0.0,0.0,173.01,173.01,173.01,0.0,0.0
2019-07-28,171.5,171.5,171.5,0.0,0.0,171.91,171.91,171.91,0.0,0.0,169.95,169.95,169.95,0.0,0.0,171.1,171.1,171.1,0.0,0.0
2019-08-04,171.36,171.36,171.36,0.0,0.0,172.7,172.7,172.7,0.0,0.0,170.34,170.34,170.34,0.0,0.0,171.68,171.68,171.68,0.0,0.0
2019-08-11,168.7,168.7,168.7,0.0,0.0,170.24,170.24,170.24,0.0,0.0,168.7,168.7,168.7,0.0,0.0,169.94,169.94,169.94,0.0,0.0
2019-08-18,170.0,170.0,170.0,0.0,0.0,170.76,170.76,170.76,0.0,0.0,165.69,165.69,165.69,0.0,0.0,166.44,166.44,166.44,0.0,0.0
2019-08-25,170.26,170.26,170.26,0.0,0.0,170.5,170.5,170.5,0.0,0.0,168.93,168.93,168.93,0.0,0.0,169.65,169.65,169.65,0.0,0.0
2019-09-01,170.43,170.43,170.43,0.0,0.0,171.02,171.02,171.02,0.0,0.0,170.28,170.28,170.28,0.0,0.0,170.44,170.44,170.44,0.0,0.0
2019-09-08,171.6,171.6,171.6,0.0,0.0,172.41,172.41,172.41,0.0,0.0,170.76,170.76,170.76,0.0,0.0,171.09,171.09,171.09,0.0,0.0
2019-09-15,172.25,172.25,172.25,0.0,0.0,173.36,173.36,173.36,0.0,0.0,171.98,171.98,171.98,0.0,0.0,172.8,172.8,172.8,0.0,0.0
2019-09-22,167.72,167.72,167.72,0.0,0.0,168.04,168.04,168.04,0.0,0.0,165.68,165.68,165.68,0.0,0.0,166.25,166.25,166.25,0.0,0.0
2019-09-29,165.64,165.64,165.64,0.0,0.0,167.66,167.66,167.66,0.0,0.0,165.64,165.64,165.64,0.0,0.0,167.55,167.55,167.55,0.0,0.0
2019-10-06,167.35,167.35,167.35,0.0,0.0,169.04,169.04,169.04,0.0,0.0,167.13,167.13,167.13,0.0,0.0,167.21,167.21,167.21,0.0,0.0
2019-10-13,170.78,170.78,170.78,0.0,0.0,171.35,171.35,171.35,0.0,0.0,169.74,169.74,169.74,0.0,0.0,170.64,170.64,170.64,0.0,0.0
2019-10-20,170.57,170.57,170.57,0.0,0.0,171.78,171.78,171.78,0.0,0.0,170.22,170.22,170.22,0.0,0.0,171.36,171.36,171.36,0.0,0.0
2019-10-27,176.74,176.74,176.74,0.0,0.0,177.75,177.75,177.75,0.0,0.0,176.29,176.29,176.29,0.0,0.0,176.58,176.58,176.58,0.0,0.0
2019-11-03,175.75,175.75,175.75,0.0,0.0,177.3,177.3,177.3,0.0,0.0,175.56,175.56,175.56,0.0,0.0,177.29,177.29,177.29,0.0,0.0
2019-11-10,178.46,178.46,178.46,0.0,0.0,181.64,181.64,181.64,0.0,0.0,178.42,178.42,178.42,0.0,0.0,181.49,181.49,181.49,0.0,0.0
2019-11-17,183.22,183.22,183.22,0.0,0.0,183.77,183.77,183.77,0.0,0.0,182.74,182.74,182.74,0.0,0.0,183.62,183.62,183.62,0.0,0.0
2019-11-24,186.7,186.7,186.7,0.0,0.0,187.0,187.0,187.0,0.0,0.0,186.24,186.24,186.24,0.0,0.0,186.47,186.47,186.47,0.0,0.0
2019-12-01,187.61,187.61,187.61,0.0,0.0,188.5,188.5,188.5,0.0,0.0,187.02,187.02,187.02,0.0,0.0,187.93,187.93,187.93,0.0,0.0
2019-12-08,188.75,188.75,188.75,0.0,0.0,189.73,189.73,189.73,0.0,0.0,187.85,187.85,187.85,0.0,0.0,188.62,188.62,188.62,0.0,0.0
2019-12-15,191.47,191.47,191.47,0.0,0.0,192.45,192.45,192.45,0.0,0.0,191.41,191.41,191.41,0.0,0.0,191.98,191.98,191.98,0.0,0.0
2019-12-22,193.18,193.18,193.18,0.0,0.0,193.18,193.18,193.18,0.0,0.0,192.1,192.1,192.1,0.0,0.0,192.6,192.6,192.6,0.0,0.0
2019-12-29,190.0,190.0,190.0,0.0,0.0,191.43,191.43,191.43,0.0,0.0,189.0,189.0,189.0,0.0,0.0,190.39,190.39,190.39,0.0,0.0
2020-01-05,194.33,194.33,194.33,0.0,0.0,194.54,194.54,194.54,0.0,0.0,193.31,193.31,193.31,0.0,0.0,193.62,193.62,193.62,0.0,0.0
2020-01-12,197.42,197.42,197.42,0.0,0.0,197.61,197.61,197.61,0.0,0.0,196.61,196.61,196.61,0.0,0.0,196.84,196.84,196.84,0.0,0.0
2020-01-19,196.24,196.24,196.24,0.0,0.0,196.24,196.24,196.24,0.0,0.0,192.21,192.21,192.21,0.0,0.0,192.63,192.63,192.63,0.0,0.0
2020-01-26,190.02,190.02,190.02,0.0,0.0,190.02,190.02,190.02,0.0,0.0,186.29,186.29,186.29,0.0,0.0,186.95,186.95,186.95,0.0,0.0
2020-02-02,195.58,195.58,195.58,0.0,0.0,195.88,195.88,195.88,0.0,0.0,193.9,193.9,193.9,0.0,0.0,194.21,194.21,194.21,0.0,0.0
2020-02-09,196.57,196.57,196.57,0.0,0.0,196.81,196.81,196.81,0.0,0.0,195.66,195.66,195.66,0.0,0.0,196.69,196.69,196.69,0.0,0.0
2020-02-16,195.25,195.25,195.25,0.0,0.0,195.93,195.93,195.93,0.0,0.0,194.4,194.4,194.4,0.0,0.0,195.82,195.82,195.82,0.0,0.0
2020-02-23,172.05,172.05,172.05,0.0,0.0,175.29,175.29,175.29,0.0,0.0,170.5,170.5,170.5,0.0,0.0,175.29,175.29,175.29,0.0,0.0
2020-03-01,178.75,178.75,178.75,0.0,0.0,183.28,183.28,183.28,0.0,0.0,178.42,178.42,178.42,0.0,0.0,182.61,182.61,182.61,0.0,0.0
2020-03-08,168.64,168.64,168.64,0.0,0.0,168.64,168.64,168.64,0.0,0.0,168.64,168.64,168.64,0.0,0.0,168.64,168.64,168.64,0.0,0.0
2020-03-15,146.0,146.0,146.0,0.0,0.0,146.0,146.0,146.0,0.0,0.0,146.0,146.0,146.0,0.0,0.0,146.0,146.0,146.0,0.0,0.0
2020-03-22,159.9,159.9,159.9,0.0,0.0,159.9,159.9,159.9,0.0,0.0,159.9,159.9,159.9,0.0,0.0,159.9,159.9,159.9,0.0,0.0
2020-03-29,163.56,163.56,163.56,0.0,0.0,164.6,164.6,164.6,0.0,0.0,160.36,160.36,160.36,0.0,0.0,162.13,162.13,162.13,0.0,0.0
2020-04-05,178.19,178.19,178.19,0.0,0.0,178.72,178.72,178.72,0.0,0.0,176.32,176.32,176.32,0.0,0.0,177.74,177.74,177.74,0.0,0.0
2020-04-12,190.87,190.87,190.87,0.0,0.0,190.92,190.92,190.92,0.0,0.0,186.41,186.41,186.41,0.0,0.0,189.31,189.31,189.31,0.0,0.0
2020-04-19,188.03,188.03,188.03,0.0,0.0,189.77,189.77,189.77,0.0,0.0,186.72,186.72,186.72,0.0,0.0,189.48,189.48,189.48,0.0,0.0
2020-04-26,184.62,184.62,184.62,0.0,0.0,184.62,184.62,184.62,0.0,0.0,184.62,184.62,184.62,0.0,0.0,184.62,184.62,184.62,0.0,0.0
2020-05-03,190.17,190.17,190.17,0.0,0.0,190.17,190.17,190.17,0.0,0.0,188.68,188.68,188.68,0.0,0.0,189.26,189.26,189.26,0.0,0.0
2020-05-10,188.99,188.99,188.99,0.0,0.0,191.3,191.3,191.3,0.0,0.0,188.46,188.46,188.46,0.0,0.0,191.3,191.3,191.3,0.0,0.0
2020-05-17,190.35,190.35,190.35,0.0,0.0,191.05,191.05,191.05,0.0,0.0,189.48,189.48,189.48,0.0,0.0,191.02,191.02,191.02,0.0,0.0
2020-05-24,194.75,194.75,194.75,0.0,0.0,196.8,196.8,196.8,0.0,0.0,192.18,192.18,192.18,0.0,0.0,196.62,196.62,196.62,0.0,0.0
2020-05-31,196.64,196.64,196.64,0.0,0.0,196.64,196.64,196.64,0.0,0.0,196.64,196.64,196.64,0.0,0.0,196.64,196.64,196.64,0.0,0.0
2020-06-07,189.2,189.2,189.2,0.0,0.0,189.76,189.76,189.76,0.0,0.0,183.0,183.0,183.0,0.0,0.0,186.36,186.36,186.36,0.0,0.0
2020-06-14,193.4,193.4,193.4,0.0,0.0,194.39,194.39,194.39,0.0,0.0,191.57,191.57,191.57,0.0,0.0,193.47,193.47,193.47,0.0,0.0
2020-06-21,190.12,190.12,190.12,0.0,0.0,190.6,190.6,190.6,0.0,0.0,187.19,187.19,187.19,0.0,0.0,188.02,188.02,188.02,0.0,0.0
2020-06-28,195.65,195.65,195.65,0.0,0.0,195.65,195.65,195.65,0.0,0.0,195.65,195.65,195.65,0.0,0.0,195.65,195.65,195.65,0.0,0.0
2020-07-05,196.39,196.39,196.39,0.0,0.0,198.51,198.51,198.51,0.0,0.0,195.99,195.99,195.99,0.0,0.0,196.24,196.24,196.24,0.0,0.0
