Date,Invesco QQQ Trust Series 1Etf_Open_average,Invesco QQQ Trust Series 1Etf_Open_max,Invesco QQQ Trust Series 1Etf_Open_min,Invesco QQQ Trust Series 1Etf_Open_volatility,Invesco QQQ Trust Series 1Etf_Open_change,Invesco QQQ Trust Series 1Etf_High_average,Invesco QQQ Trust Series 1Etf_High_max,Invesco QQQ Trust Series 1Etf_High_min,Invesco QQQ Trust Series 1Etf_High_volatility,Invesco QQQ Trust Series 1Etf_High_change,Invesco QQQ Trust Series 1Etf_Low_average,Invesco QQQ Trust Series 1Etf_Low_max,Invesco QQQ Trust Series 1Etf_Low_min,Invesco QQQ Trust Series 1Etf_Low_volatility,Invesco QQQ Trust Series 1Etf_Low_change,Invesco QQQ Trust Series 1Etf_Close_average,Invesco QQQ Trust Series 1Etf_Close_max,Invesco QQQ Trust Series 1Etf_Close_min,Invesco QQQ Trust Series 1Etf_Close_volatility,Invesco QQQ Trust Series 1Etf_Close_change
2019-11-17,202.17,202.17,202.17,0.0,0.0,202.32,202.32,202.32,0.0,0.0,200.74,200.74,200.74,0.0,0.0,201.83,201.83,201.83,0.0,0.0
2019-11-24,205.59,205.59,205.59,0.0,0.0,205.83,205.83,205.83,0.0,0.0,205.0,205.0,205.0,0.0,0.0,205.1,205.1,205.1,0.0,0.0
2019-12-01,204.25,204.25,204.25,0.0,0.0,205.15,205.15,205.15,0.0,0.0,204.15,204.15,204.15,0.0,0.0,205.0,205.0,205.0,0.0,0.0
2019-12-08,206.36,206.36,206.36,0.0,0.0,207.91,207.91,207.91,0.0,0.0,205.96,205.96,205.96,0.0,0.0,207.19,207.19,207.19,0.0,0.0
2019-12-15,211.81,211.81,211.81,0.0,0.0,212.52,212.52,212.52,0.0,0.0,211.27,211.27,211.27,0.0,0.0,211.71,211.71,211.71,0.0,0.0
2019-12-22,214.55,214.55,214.55,0.0,0.0,214.56,214.56,214.56,0.0,0.0,213.04,213.04,213.04,0.0,0.0,213.61,213.61,213.61,0.0,0.0
2019-12-29,213.29,213.29,213.29,0.0,0.0,215.47,215.47,215.47,0.0,0.0,213.28,213.28,213.28,0.0,0.0,214.18,214.18,214.18,0.0,0.0
2020-01-05,219.76,219.76,219.76,0.0,0.0,219.87,219.87,219.87,0.0,0.0,218.04,218.04,218.04,0.0,0.0,218.43,218.43,218.43,0.0,0.0
2020-01-12,223.24,223.24,223.24,0.0,0.0,223.56,223.56,223.56,0.0,0.0,222.12,222.12,222.12,0.0,0.0,223.38,223.38,223.38,0.0,0.0
2020-01-19,225.62,225.62,225.62,0.0,0.0,225.88,225.88,225.88,0.0,0.0,221.67,221.67,221.67,0.0,0.0,222.7,222.7,222.7,0.0,0.0
2020-01-26,223.5,223.5,223.5,0.0,0.0,223.56,223.56,223.56,0.0,0.0,218.28,218.28,218.28,0.0,0.0,219.07,219.07,219.07,0.0,0.0
2020-02-02,229.16,229.16,229.16,0.0,0.0,230.44,230.44,230.44,0.0,0.0,228.54,228.54,228.54,0.0,0.0,229.2,229.2,229.2,0.0,0.0
2020-02-09,234.28,234.28,234.28,0.0,0.0,234.86,234.86,234.86,0.0,0.0,233.55,233.55,233.55,0.0,0.0,234.64,234.64,234.64,0.0,0.0
2020-02-16,233.64,233.64,233.64,0.0,0.0,234.01,234.01,234.01,0.0,0.0,229.32,229.32,229.32,0.0,0.0,230.27,230.27,230.27,0.0,0.0
2020-02-23,198.92,198.92,198.92,0.0,0.0,207.17,207.17,207.17,0.0,0.0,198.17,198.17,198.17,0.0,0.0,205.8,205.8,205.8,0.0,0.0
2020-03-01,204.67,204.67,204.67,0.0,0.0,209.15,209.15,209.15,0.0,0.0,202.91,202.91,202.91,0.0,0.0,208.02,208.02,208.02,0.0,0.0
2020-03-08,187.07,187.07,187.07,0.0,0.0,194.48,194.48,194.48,0.0,0.0,178.13,178.13,178.13,0.0,0.0,192.34,192.34,192.34,0.0,0.0
2020-03-15,181.74,181.74,181.74,0.0,0.0,182.87,182.87,182.87,0.0,0.0,170.1,170.1,170.1,0.0,0.0,170.7,170.7,170.7,0.0,0.0
2020-03-22,186.93,186.93,186.93,0.0,0.0,190.51,190.51,190.51,0.0,0.0,184.66,184.66,184.66,0.0,0.0,185.3,185.3,185.3,0.0,0.0
2020-03-29,185.5,185.5,185.5,0.0,0.0,187.07,187.07,187.07,0.0,0.0,181.29,181.29,181.29,0.0,0.0,183.37,183.37,183.37,0.0,0.0
2020-04-05,202.27,202.27,202.27,0.0,0.0,203.22,203.22,203.22,0.0,0.0,199.03,199.03,199.03,0.0,0.0,200.86,200.86,200.86,0.0,0.0
2020-04-12,215.96,215.96,215.96,0.0,0.0,216.51,216.51,216.51,0.0,0.0,212.08,212.08,212.08,0.0,0.0,215.29,215.29,215.29,0.0,0.0
2020-04-19,210.94,210.94,210.94,0.0,0.0,214.3,214.3,214.3,0.0,0.0,209.5,209.5,209.5,0.0,0.0,213.84,213.84,213.84,0.0,0.0
2020-04-26,214.54,214.54,214.54,0.0,0.0,216.67,216.67,216.67,0.0,0.0,211.68,211.68,211.68,0.0,0.0,212.74,212.74,212.74,0.0,0.0
2020-05-03,223.55,223.55,223.55,0.0,0.0,225.0,225.0,225.0,0.0,0.0,222.48,222.48,222.48,0.0,0.0,224.86,224.86,224.86,0.0,0.0
2020-05-10,218.77,218.77,218.77,0.0,0.0,223.3,223.3,223.3,0.0,0.0,218.4,218.4,218.4,0.0,0.0,223.27,223.27,223.27,0.0,0.0
2020-05-17,228.46,228.46,228.46,0.0,0.0,229.87,229.87,229.87,0.0,0.0,227.5,227.5,227.5,0.0,0.0,229.66,229.66,229.66,0.0,0.0
2020-05-24,230.43,230.43,230.43,0.0,0.0,233.6,233.6,233.6,0.0,0.0,228.76,228.76,228.76,0.0,0.0,233.36,233.36,233.36,0.0,0.0
2020-05-31,236.06,236.06,236.06,0.0,0.0,240.3,240.3,240.3,0.0,0.0,235.63,235.63,235.63,0.0,0.0,239.69,239.69,239.69,0.0,0.0
2020-06-07,239.09,239.09,239.09,0.0,0.0,240.4,240.4,240.4,0.0,0.0,231.74,231.74,231.74,0.0,0.0,235.88,235.88,235.88,0.0,0.0
2020-06-14,246.74,246.74,246.74,0.0,0.0,247.0,247.0,247.0,0.0,0.0,242.45,242.45,242.45,0.0,0.0,244.24,244.24,244.24,0.0,0.0
2020-06-21,245.75,245.75,245.75,0.0,0.0,245.96,245.96,245.96,0.0,0.0,239.68,239.68,239.68,0.0,0.0,240.22,240.22,240.22,0.0,0.0
2020-06-28,252.97,252.97,252.97,0.0,0.0,254.27,254.27,254.27,0.0,0.0,251.71,251.71,251.71,0.0,0.0,252.19,252.19,252.19,0.0,0.0
2020-07-05,258.15,258.15,258.15,0.0,0.0,260.87,260.87,260.87,0.0,0.0,256.33,256.33,256.33,0.0,0.0,256.61,256.61,256.61,0.0,0.0
