Date,Global X SuperDividend USEtf_Open_average,Global X SuperDividend USEtf_Open_max,Global X SuperDividend USEtf_Open_min,Global X SuperDividend USEtf_Open_volatility,Global X SuperDividend USEtf_Open_change,Global X SuperDividend USEtf_High_average,Global X SuperDividend USEtf_High_max,Global X SuperDividend USEtf_High_min,Global X SuperDividend USEtf_High_volatility,Global X SuperDividend USEtf_High_change,Global X SuperDividend USEtf_Low_average,Global X SuperDividend USEtf_Low_max,Global X SuperDividend USEtf_Low_min,Global X SuperDividend USEtf_Low_volatility,Global X SuperDividend USEtf_Low_change,Global X SuperDividend USEtf_Close_average,Global X SuperDividend USEtf_Close_max,Global X SuperDividend USEtf_Close_min,Global X SuperDividend USEtf_Close_volatility,Global X SuperDividend USEtf_Close_change
2019-12-01,23.35,23.35,23.35,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-12-08,23.42,23.42,23.42,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-12-15,23.79,23.79,23.79,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-12-22,23.95,23.95,23.95,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-12-29,23.6,23.6,23.6,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2020-01-05,23.7,23.7,23.7,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2020-01-12,24.0,24.0,24.0,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2020-01-19,23.79,23.79,23.79,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2020-01-26,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2020-02-02,23.25,23.25,23.25,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2020-02-09,23.24,23.24,23.24,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2020-02-16,23.31,23.31,23.31,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2020-02-23,20.3,20.3,20.3,0.0,0.0,20.45,20.45,20.45,0.0,0.0,19.82,19.82,19.82,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2020-03-01,19.96,19.96,19.96,0.0,0.0,20.07,20.07,20.07,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2020-03-08,15.81,15.81,15.81,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2020-03-15,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.25,12.25,12.25,0.0,0.0
2020-03-22,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2020-03-29,12.0,12.0,12.0,0.0,0.0,12.03,12.03,12.03,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.74,11.74,11.74,0.0,0.0
2020-04-05,13.79,13.79,13.79,0.0,0.0,14.44,14.44,14.44,0.0,0.0,13.77,13.77,13.77,0.0,0.0,14.08,14.08,14.08,0.0,0.0
2020-04-12,13.81,13.81,13.81,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2020-04-19,14.02,14.02,14.02,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.7,13.7,13.7,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2020-04-26,14.61,14.61,14.61,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2020-05-03,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2020-05-10,13.79,13.79,13.79,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.79,13.79,13.79,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2020-05-17,14.88,14.88,14.88,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2020-05-24,15.5,15.5,15.5,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2020-05-31,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2020-06-07,15.48,15.48,15.48,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2020-06-14,15.83,15.83,15.83,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2020-06-21,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2020-06-28,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2020-07-05,14.7,14.7,14.7,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.76,14.76,14.76,0.0,0.0
