Date,Vanguard Global ex-US Real EstateEtf_Open_average,Vanguard Global ex-US Real EstateEtf_Open_max,Vanguard Global ex-US Real EstateEtf_Open_min,Vanguard Global ex-US Real EstateEtf_Open_volatility,Vanguard Global ex-US Real EstateEtf_Open_change,Vanguard Global ex-US Real EstateEtf_High_average,Vanguard Global ex-US Real EstateEtf_High_max,Vanguard Global ex-US Real EstateEtf_High_min,Vanguard Global ex-US Real EstateEtf_High_volatility,Vanguard Global ex-US Real EstateEtf_High_change,Vanguard Global ex-US Real EstateEtf_Low_average,Vanguard Global ex-US Real EstateEtf_Low_max,Vanguard Global ex-US Real EstateEtf_Low_min,Vanguard Global ex-US Real EstateEtf_Low_volatility,Vanguard Global ex-US Real EstateEtf_Low_change,Vanguard Global ex-US Real EstateEtf_Close_average,Vanguard Global ex-US Real EstateEtf_Close_max,Vanguard Global ex-US Real EstateEtf_Close_min,Vanguard Global ex-US Real EstateEtf_Close_volatility,Vanguard Global ex-US Real EstateEtf_Close_change
2018-05-20,60.61,60.61,60.61,0.0,0.0,60.76,60.76,60.76,0.0,0.0,60.54,60.54,60.54,0.0,0.0,60.69,60.69,60.69,0.0,0.0
2018-05-27,60.57,60.57,60.57,0.0,0.0,60.58,60.58,60.58,0.0,0.0,60.44,60.44,60.44,0.0,0.0,60.58,60.58,60.58,0.0,0.0
2018-06-03,61.26,61.26,61.26,0.0,0.0,61.44,61.44,61.44,0.0,0.0,61.12,61.12,61.12,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2018-06-10,60.4,60.4,60.4,0.0,0.0,60.66,60.66,60.66,0.0,0.0,60.36,60.36,60.36,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2018-06-17,59.92,59.92,59.92,0.0,0.0,59.99,59.99,59.99,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2018-06-24,57.99,57.99,57.99,0.0,0.0,58.13,58.13,58.13,0.0,0.0,57.96,57.96,57.96,0.0,0.0,58.08,58.08,58.08,0.0,0.0
2018-07-01,58.19,58.19,58.19,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.08,58.08,58.08,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2018-07-08,58.13,58.13,58.13,0.0,0.0,58.31,58.31,58.31,0.0,0.0,58.06,58.06,58.06,0.0,0.0,58.31,58.31,58.31,0.0,0.0
2018-07-15,57.78,57.78,57.78,0.0,0.0,58.08,58.08,58.08,0.0,0.0,57.7,57.7,57.7,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2018-07-22,58.93,58.93,58.93,0.0,0.0,59.04,59.04,59.04,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.75,58.75,58.75,0.0,0.0
2018-07-29,57.79,57.79,57.79,0.0,0.0,58.09,58.09,58.09,0.0,0.0,57.72,57.72,57.72,0.0,0.0,58.09,58.09,58.09,0.0,0.0
2018-08-05,57.44,57.44,57.44,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.21,57.21,57.21,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2018-08-12,56.42,56.42,56.42,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.88,56.88,56.88,0.0,0.0
2018-08-19,57.46,57.46,57.46,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.36,57.36,57.36,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2018-08-26,57.7,57.7,57.7,0.0,0.0,57.95,57.95,57.95,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2018-09-02,56.05,56.05,56.05,0.0,0.0,56.19,56.19,56.19,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.98,55.98,55.98,0.0,0.0
2018-09-09,56.97,56.97,56.97,0.0,0.0,56.97,56.97,56.97,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.63,56.63,56.63,0.0,0.0
2018-09-16,57.55,57.55,57.55,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.56,57.56,57.56,0.0,0.0
2018-09-23,56.24,56.24,56.24,0.0,0.0,56.3,56.3,56.3,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2018-09-30,54.16,54.16,54.16,0.0,0.0,54.25,54.25,54.25,0.0,0.0,53.78,53.78,53.78,0.0,0.0,54.08,54.08,54.08,0.0,0.0
2018-10-07,53.06,53.06,53.06,0.0,0.0,53.11,53.11,53.11,0.0,0.0,52.59,52.59,52.59,0.0,0.0,53.02,53.02,53.02,0.0,0.0
2018-10-14,53.95,53.95,53.95,0.0,0.0,54.13,54.13,54.13,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.8,53.8,53.8,0.0,0.0
2018-10-21,52.73,52.73,52.73,0.0,0.0,53.21,53.21,53.21,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2018-10-28,54.28,54.28,54.28,0.0,0.0,54.29,54.29,54.29,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.82,53.82,53.82,0.0,0.0
2018-11-04,54.24,54.24,54.24,0.0,0.0,54.26,54.26,54.26,0.0,0.0,53.88,53.88,53.88,0.0,0.0,54.11,54.11,54.11,0.0,0.0
2018-11-11,54.26,54.26,54.26,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.1,54.1,54.1,0.0,0.0,54.67,54.67,54.67,0.0,0.0
2018-11-18,54.08,54.08,54.08,0.0,0.0,54.4,54.4,54.4,0.0,0.0,54.05,54.05,54.05,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2018-11-25,54.95,54.95,54.95,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.76,54.76,54.76,0.0,0.0,55.06,55.06,55.06,0.0,0.0
2018-12-02,55.17,55.17,55.17,0.0,0.0,55.33,55.33,55.33,0.0,0.0,54.49,54.49,54.49,0.0,0.0,54.59,54.59,54.59,0.0,0.0
2018-12-09,54.75,54.75,54.75,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.8,54.8,54.8,0.0,0.0
2018-12-16,53.42,53.42,53.42,0.0,0.0,53.78,53.78,53.78,0.0,0.0,52.93,52.93,52.93,0.0,0.0,53.06,53.06,53.06,0.0,0.0
2018-12-23,52.4,52.4,52.4,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.36,52.36,52.36,0.0,0.0
2018-12-30,52.66,52.66,52.66,0.0,0.0,53.37,53.37,53.37,0.0,0.0,52.64,52.64,52.64,0.0,0.0,53.26,53.26,53.26,0.0,0.0
2019-01-06,54.59,54.59,54.59,0.0,0.0,54.78,54.78,54.78,0.0,0.0,54.53,54.53,54.53,0.0,0.0,54.66,54.66,54.66,0.0,0.0
2019-01-13,55.29,55.29,55.29,0.0,0.0,55.36,55.36,55.36,0.0,0.0,55.15,55.15,55.15,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2019-01-20,55.83,55.83,55.83,0.0,0.0,56.1,56.1,56.1,0.0,0.0,55.79,55.79,55.79,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2019-01-27,57.16,57.16,57.16,0.0,0.0,57.23,57.23,57.23,0.0,0.0,57.01,57.01,57.01,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2019-02-03,56.77,56.77,56.77,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.87,56.87,56.87,0.0,0.0
2019-02-10,56.49,56.49,56.49,0.0,0.0,56.8,56.8,56.8,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.8,56.8,56.8,0.0,0.0
2019-02-17,57.37,57.37,57.37,0.0,0.0,57.49,57.49,57.49,0.0,0.0,57.25,57.25,57.25,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2019-02-24,57.11,57.11,57.11,0.0,0.0,57.14,57.14,57.14,0.0,0.0,56.91,56.91,56.91,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2019-03-03,56.64,56.64,56.64,0.0,0.0,56.85,56.85,56.85,0.0,0.0,56.64,56.64,56.64,0.0,0.0,56.85,56.85,56.85,0.0,0.0
2019-03-10,58.06,58.06,58.06,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.04,58.04,58.04,0.0,0.0,58.3,58.3,58.3,0.0,0.0
2019-03-17,58.89,58.89,58.89,0.0,0.0,58.89,58.89,58.89,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2019-03-24,59.63,59.63,59.63,0.0,0.0,59.66,59.66,59.66,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.57,59.57,59.57,0.0,0.0
2019-03-31,59.5,59.5,59.5,0.0,0.0,59.58,59.58,59.58,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.57,59.57,59.57,0.0,0.0
2019-04-07,59.47,59.47,59.47,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.41,59.41,59.41,0.0,0.0
2019-04-14,58.62,58.62,58.62,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.57,58.57,58.57,0.0,0.0
2019-04-21,58.51,58.51,58.51,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.67,58.67,58.67,0.0,0.0
2019-04-28,58.56,58.56,58.56,0.0,0.0,58.84,58.84,58.84,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.74,58.74,58.74,0.0,0.0
2019-05-05,57.77,57.77,57.77,0.0,0.0,58.12,58.12,58.12,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.97,57.97,57.97,0.0,0.0
2019-05-12,57.82,57.82,57.82,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.67,57.67,57.67,0.0,0.0
2019-05-19,58.04,58.04,58.04,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2019-05-26,57.22,57.22,57.22,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.15,57.15,57.15,0.0,0.0,57.46,57.46,57.46,0.0,0.0
2019-06-02,58.48,58.48,58.48,0.0,0.0,58.73,58.73,58.73,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2019-06-09,58.47,58.47,58.47,0.0,0.0,58.54,58.54,58.54,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.44,58.44,58.44,0.0,0.0
2019-06-16,59.01,59.01,59.01,0.0,0.0,59.26,59.26,59.26,0.0,0.0,58.91,58.91,58.91,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2019-06-23,58.89,58.89,58.89,0.0,0.0,59.0,59.0,59.0,0.0,0.0,58.82,58.82,58.82,0.0,0.0,59.0,59.0,59.0,0.0,0.0
2019-06-30,60.08,60.08,60.08,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.88,59.88,59.88,0.0,0.0,60.15,60.15,60.15,0.0,0.0
2019-07-07,59.94,59.94,59.94,0.0,0.0,60.1,60.1,60.1,0.0,0.0,59.91,59.91,59.91,0.0,0.0,60.09,60.09,60.09,0.0,0.0
2019-07-14,59.99,59.99,59.99,0.0,0.0,60.01,60.01,60.01,0.0,0.0,59.67,59.67,59.67,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2019-07-21,59.14,59.14,59.14,0.0,0.0,59.14,59.14,59.14,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.97,58.97,58.97,0.0,0.0
2019-07-28,57.9,57.9,57.9,0.0,0.0,58.02,58.02,58.02,0.0,0.0,57.64,57.64,57.64,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2019-08-04,57.31,57.31,57.31,0.0,0.0,57.46,57.46,57.46,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.05,57.05,57.05,0.0,0.0
2019-08-11,56.99,56.99,56.99,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2019-08-18,57.72,57.72,57.72,0.0,0.0,57.94,57.94,57.94,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.36,57.36,57.36,0.0,0.0
2019-08-25,57.88,57.88,57.88,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.63,57.63,57.63,0.0,0.0,57.9,57.9,57.9,0.0,0.0
2019-09-01,58.55,58.55,58.55,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.52,58.52,58.52,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2019-09-08,58.92,58.92,58.92,0.0,0.0,59.04,59.04,59.04,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.79,58.79,58.79,0.0,0.0
2019-09-15,58.85,58.85,58.85,0.0,0.0,58.99,58.99,58.99,0.0,0.0,58.73,58.73,58.73,0.0,0.0,58.86,58.86,58.86,0.0,0.0
2019-09-22,58.61,58.61,58.61,0.0,0.0,58.64,58.64,58.64,0.0,0.0,58.15,58.15,58.15,0.0,0.0,58.34,58.34,58.34,0.0,0.0
2019-09-29,58.7,58.7,58.7,0.0,0.0,59.03,59.03,59.03,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.98,58.98,58.98,0.0,0.0
2019-10-06,59.63,59.63,59.63,0.0,0.0,59.95,59.95,59.95,0.0,0.0,59.56,59.56,59.56,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2019-10-13,60.63,60.63,60.63,0.0,0.0,60.75,60.75,60.75,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.58,60.58,60.58,0.0,0.0
2019-10-20,60.42,60.42,60.42,0.0,0.0,60.61,60.61,60.61,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2019-10-27,61.25,61.25,61.25,0.0,0.0,61.45,61.45,61.45,0.0,0.0,61.22,61.22,61.22,0.0,0.0,61.33,61.33,61.33,0.0,0.0
2019-11-03,60.56,60.56,60.56,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2019-11-10,59.7,59.7,59.7,0.0,0.0,59.92,59.92,59.92,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.92,59.92,59.92,0.0,0.0
2019-11-17,60.15,60.15,60.15,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.96,59.96,59.96,0.0,0.0,60.06,60.06,60.06,0.0,0.0
2019-11-24,60.5,60.5,60.5,0.0,0.0,60.54,60.54,60.54,0.0,0.0,60.43,60.43,60.43,0.0,0.0,60.46,60.46,60.46,0.0,0.0
2019-12-01,60.8,60.8,60.8,0.0,0.0,60.95,60.95,60.95,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.88,60.88,60.88,0.0,0.0
2019-12-08,60.98,60.98,60.98,0.0,0.0,61.23,61.23,61.23,0.0,0.0,60.81,60.81,60.81,0.0,0.0,60.9,60.9,60.9,0.0,0.0
2019-12-15,57.98,57.98,57.98,0.0,0.0,58.08,58.08,58.08,0.0,0.0,57.85,57.85,57.85,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2019-12-22,58.78,58.78,58.78,0.0,0.0,58.96,58.96,58.96,0.0,0.0,58.77,58.77,58.77,0.0,0.0,58.96,58.96,58.96,0.0,0.0
2019-12-29,58.99,58.99,58.99,0.0,0.0,59.28,59.28,59.28,0.0,0.0,58.96,58.96,58.96,0.0,0.0,59.18,59.18,59.18,0.0,0.0
2020-01-05,58.61,58.61,58.61,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2020-01-12,59.57,59.57,59.57,0.0,0.0,59.7,59.7,59.7,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.64,59.64,59.64,0.0,0.0
2020-01-19,59.07,59.07,59.07,0.0,0.0,59.07,59.07,59.07,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2020-01-26,57.79,57.79,57.79,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.36,57.36,57.36,0.0,0.0,57.51,57.51,57.51,0.0,0.0
2020-02-02,58.24,58.24,58.24,0.0,0.0,58.3,58.3,58.3,0.0,0.0,57.88,57.88,57.88,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2020-02-09,59.14,59.14,59.14,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.11,59.11,59.11,0.0,0.0,59.23,59.23,59.23,0.0,0.0
2020-02-16,58.3,58.3,58.3,0.0,0.0,58.46,58.46,58.46,0.0,0.0,58.2,58.2,58.2,0.0,0.0,58.39,58.39,58.39,0.0,0.0
2020-02-23,53.57,53.57,53.57,0.0,0.0,54.14,54.14,54.14,0.0,0.0,53.04,53.04,53.04,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2020-03-01,54.95,54.95,54.95,0.0,0.0,55.2,55.2,55.2,0.0,0.0,54.62,54.62,54.62,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2020-03-08,46.89,46.89,46.89,0.0,0.0,47.0,47.0,47.0,0.0,0.0,44.65,44.65,44.65,0.0,0.0,46.01,46.01,46.01,0.0,0.0
2020-03-15,37.32,37.32,37.32,0.0,0.0,38.49,38.49,38.49,0.0,0.0,37.03,37.03,37.03,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2020-03-22,41.54,41.54,41.54,0.0,0.0,42.49,42.49,42.49,0.0,0.0,41.15,41.15,41.15,0.0,0.0,42.36,42.36,42.36,0.0,0.0
2020-03-29,40.75,40.75,40.75,0.0,0.0,41.2,41.2,41.2,0.0,0.0,40.17,40.17,40.17,0.0,0.0,40.33,40.33,40.33,0.0,0.0
2020-04-05,44.32,44.32,44.32,0.0,0.0,45.1,45.1,45.1,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2020-04-12,44.39,44.39,44.39,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2020-04-19,43.12,43.12,43.12,0.0,0.0,43.17,43.17,43.17,0.0,0.0,42.81,42.81,42.81,0.0,0.0,43.15,43.15,43.15,0.0,0.0
2020-04-26,44.01,44.01,44.01,0.0,0.0,44.21,44.21,44.21,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.47,43.47,43.47,0.0,0.0
2020-05-03,44.79,44.79,44.79,0.0,0.0,45.13,45.13,45.13,0.0,0.0,44.74,44.74,44.74,0.0,0.0,44.97,44.97,44.97,0.0,0.0
2020-05-10,42.7,42.7,42.7,0.0,0.0,42.9,42.9,42.9,0.0,0.0,42.57,42.57,42.57,0.0,0.0,42.84,42.84,42.84,0.0,0.0
2020-05-17,43.48,43.48,43.48,0.0,0.0,43.56,43.56,43.56,0.0,0.0,43.29,43.29,43.29,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2020-05-24,45.52,45.52,45.52,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.26,45.26,45.26,0.0,0.0,45.73,45.73,45.73,0.0,0.0
2020-05-31,49.63,49.63,49.63,0.0,0.0,49.86,49.86,49.86,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.74,49.74,49.74,0.0,0.0
2020-06-07,48.05,48.05,48.05,0.0,0.0,48.21,48.21,48.21,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2020-06-14,48.61,48.61,48.61,0.0,0.0,48.61,48.61,48.61,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.91,47.91,47.91,0.0,0.0
2020-06-21,47.19,47.19,47.19,0.0,0.0,47.19,47.19,47.19,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.73,46.73,46.73,0.0,0.0
2020-06-28,48.33,48.33,48.33,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.31,48.31,48.31,0.0,0.0
2020-07-05,48.35,48.35,48.35,0.0,0.0,48.74,48.74,48.74,0.0,0.0,48.31,48.31,48.31,0.0,0.0,48.31,48.31,48.31,0.0,0.0
