Date,First Trust Emerging Markets Equity SelectEtf_Open_average,First Trust Emerging Markets Equity SelectEtf_Open_max,First Trust Emerging Markets Equity SelectEtf_Open_min,First Trust Emerging Markets Equity SelectEtf_Open_volatility,First Trust Emerging Markets Equity SelectEtf_Open_change,First Trust Emerging Markets Equity SelectEtf_High_average,First Trust Emerging Markets Equity SelectEtf_High_max,First Trust Emerging Markets Equity SelectEtf_High_min,First Trust Emerging Markets Equity SelectEtf_High_volatility,First Trust Emerging Markets Equity SelectEtf_High_change,First Trust Emerging Markets Equity SelectEtf_Low_average,First Trust Emerging Markets Equity SelectEtf_Low_max,First Trust Emerging Markets Equity SelectEtf_Low_min,First Trust Emerging Markets Equity SelectEtf_Low_volatility,First Trust Emerging Markets Equity SelectEtf_Low_change,First Trust Emerging Markets Equity SelectEtf_Close_average,First Trust Emerging Markets Equity SelectEtf_Close_max,First Trust Emerging Markets Equity SelectEtf_Close_min,First Trust Emerging Markets Equity SelectEtf_Close_volatility,First Trust Emerging Markets Equity SelectEtf_Close_change
2020-03-01,46.14,46.14,46.14,0.0,0.0,46.3,46.3,46.3,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.3,46.3,46.3,0.0,0.0
2020-03-08,42.1,42.1,42.1,0.0,0.0,42.1,42.1,42.1,0.0,0.0,39.96,39.96,39.96,0.0,0.0,41.32,41.32,41.32,0.0,0.0
2020-03-15,36.49,36.49,36.49,0.0,0.0,36.49,36.49,36.49,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2020-03-22,37.77,37.77,37.77,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2020-03-29,36.4,36.4,36.4,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.5,36.5,36.5,0.0,0.0
2020-04-05,38.53,38.53,38.53,0.0,0.0,39.19,39.19,39.19,0.0,0.0,38.53,38.53,38.53,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2020-04-12,39.29,39.29,39.29,0.0,0.0,39.36,39.36,39.36,0.0,0.0,39.22,39.22,39.22,0.0,0.0,39.36,39.36,39.36,0.0,0.0
2020-04-19,38.9,38.9,38.9,0.0,0.0,38.99,38.99,38.99,0.0,0.0,38.59,38.59,38.59,0.0,0.0,38.59,38.59,38.59,0.0,0.0
2020-04-26,40.44,40.44,40.44,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.44,40.44,40.44,0.0,0.0,40.44,40.44,40.44,0.0,0.0
2020-05-03,39.68,39.68,39.68,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.74,39.74,39.74,0.0,0.0
2020-05-10,38.6,38.6,38.6,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.7,38.7,38.7,0.0,0.0
2020-05-17,39.89,39.89,39.89,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.89,39.89,39.89,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2020-05-24,40.7,40.7,40.7,0.0,0.0,40.7,40.7,40.7,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.56,40.56,40.56,0.0,0.0
2020-05-31,44.07,44.07,44.07,0.0,0.0,44.32,44.32,44.32,0.0,0.0,44.07,44.07,44.07,0.0,0.0,44.13,44.13,44.13,0.0,0.0
2020-06-07,42.36,42.36,42.36,0.0,0.0,42.76,42.76,42.76,0.0,0.0,42.36,42.36,42.36,0.0,0.0,42.76,42.76,42.76,0.0,0.0
2020-06-14,42.51,42.51,42.51,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.51,42.51,42.51,0.0,0.0,42.51,42.51,42.51,0.0,0.0
2020-06-21,42.2,42.2,42.2,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2020-06-28,43.3,43.3,43.3,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.22,43.22,43.22,0.0,0.0
2020-07-05,44.01,44.01,44.01,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.01,44.01,44.01,0.0,0.0,44.01,44.01,44.01,0.0,0.0
