Date,AUStock_Open_average,AUStock_Open_max,AUStock_Open_min,AUStock_Open_volatility,AUStock_Open_change,AUStock_High_average,AUStock_High_max,AUStock_High_min,AUStock_High_volatility,AUStock_High_change,AUStock_Low_average,AUStock_Low_max,AUStock_Low_min,AUStock_Low_volatility,AUStock_Low_change,AUStock_Close_average,AUStock_Close_max,AUStock_Close_min,AUStock_Close_volatility,AUStock_Close_change,AUStock_Volume_average,AUStock_Volume_max,AUStock_Volume_min,AUStock_Volume_volatility,AUStock_Volume_change
2019-10-06,20.752,21.21,20.08,1.1300000000000026,0.5700000000000003,21.04,21.5,20.56,0.9400000000000013,0.13000000000000256,20.36,20.98,19.53,1.4499999999999993,-0.5299999999999976,20.695999999999998,21.29,19.58,1.7100000000000009,-0.75,3283282,4392245,2874435,1517810,1517810
2019-10-13,20.1,20.73,19.88,0.8500000000000014,0.7300000000000004,20.522000000000002,21.01,20.05,0.9600000000000009,0.5600000000000023,19.901999999999997,20.43,19.56,0.870000000000001,0.4400000000000013,20.252,20.84,19.57,1.2699999999999996,0.6000000000000014,2099092,2358787,1926113,432674,19502
2019-10-20,21.348,22.83,20.65,2.1799999999999997,1.6999999999999993,21.714,22.93,20.68,2.25,1.7199999999999989,20.638,21.48,19.91,1.5700000000000003,1.5199999999999996,21.17,22.14,20.27,1.870000000000001,1.870000000000001,3000755,4069753,2071889,1997864,1124597
2019-10-27,20.736,21.4,19.76,1.639999999999997,0.09999999999999787,21.266,22.13,20.34,1.7899999999999991,0.4399999999999977,20.468,21.24,19.54,1.6999999999999993,0.759999999999998,21.006,22.08,20.01,2.0699999999999967,0.9499999999999993,2887842,3201307,2263435,937872,-778081
2019-11-03,19.896,21.23,18.9,2.330000000000002,-2.330000000000002,20.169999999999998,21.29,19.41,1.879999999999999,-1.879999999999999,19.56,20.79,18.87,1.9199999999999982,-1.9199999999999982,19.791999999999998,20.89,19.08,1.8100000000000023,-1.8100000000000023,2632061,3697594,1887199,1810395,296024
2019-11-10,19.486,19.95,18.93,1.0199999999999996,0.9199999999999982,19.774,20.23,19.26,0.9699999999999989,0.6999999999999993,19.26,19.85,18.56,1.2900000000000027,0.639999999999997,19.536,20.08,19.03,1.0499999999999972,0.5299999999999976,1915918,2280797,1536432,744365,-551184
2019-11-17,19.404,19.51,19.14,0.370000000000001,-0.28000000000000114,19.722,19.96,19.32,0.6400000000000006,-0.5500000000000007,19.242,19.46,18.99,0.4700000000000024,-0.43000000000000327,19.47,19.84,19.15,0.6900000000000013,-0.6900000000000013,1776390,2304460,1394549,909911,-73187
2019-11-24,18.4125,18.55,18.24,0.3100000000000023,0.060000000000002274,18.8975,19.18,18.61,0.5700000000000003,0.2699999999999996,18.252499999999998,18.47,18.04,0.4299999999999997,0.14999999999999858,18.665,19.04,18.33,0.7100000000000009,0.7100000000000009,2671530,3656684,1704737,1951947,-1189943
2019-12-01,19.362,19.9,18.74,1.1600000000000001,0.5200000000000031,19.742,20.25,19.0,1.25,0.28000000000000114,19.092,19.68,18.64,1.0399999999999991,0.09999999999999787,19.462,19.97,18.77,1.1999999999999993,-0.16000000000000014,3102819,3891216,2324862,1566354,1486615
2019-12-08,19.874,21.0,19.05,1.9499999999999993,0.5,20.11,21.12,19.09,2.030000000000001,0.9600000000000009,19.384,20.02,18.63,1.3900000000000006,0.6700000000000017,19.732,20.5,18.74,1.7600000000000016,1.2000000000000028,3636650,5148541,2542031,2606510,2606510
2019-12-15,19.856,20.28,19.49,0.7900000000000027,0.33999999999999986,20.068,20.38,19.71,0.6699999999999982,0.360000000000003,19.628,19.96,19.4,0.5600000000000023,0.3999999999999986,19.822,20.22,19.48,0.7399999999999984,0.21000000000000085,2687125,3963816,1912877,2050939,1006781
2019-12-22,21.2375,22.11,19.95,2.16,2.16,21.85,22.5,20.61,1.8900000000000006,1.7199999999999989,21.045,21.78,19.94,1.8399999999999999,1.8399999999999999,21.56,21.98,20.5,1.4800000000000004,1.4499999999999993,2037019,2229355,1850452,378903,-10032
2019-12-29,22.595,23.45,21.88,1.5700000000000003,1.5700000000000003,22.8925,23.67,22.35,1.3200000000000003,1.3200000000000003,22.1925,22.52,21.8,0.7199999999999989,0.7199999999999989,22.4825,22.69,22.25,0.4400000000000013,0.3999999999999986,2278341,3027936,1800056,1227880,1085538
2020-01-05,22.342,23.7,21.22,2.4800000000000004,-2.099999999999998,22.58,23.7,21.83,1.870000000000001,-1.6099999999999994,21.71,22.28,21.22,1.0600000000000023,-0.6199999999999974,22.028,22.72,21.52,1.1999999999999993,-0.8499999999999979,3316431,4277648,2744764,1532884,-1046684
2020-01-12,20.826,21.49,20.37,1.1199999999999974,-0.9100000000000001,20.982,21.53,20.7,0.8300000000000018,-0.7699999999999996,20.318,20.6,20.09,0.5100000000000016,-0.5100000000000016,20.672,20.85,20.39,0.46000000000000085,-0.259999999999998,3035664,3355137,2582149,772988,772988
2020-01-19,20.365000000000002,20.55,20.25,0.3000000000000007,-0.14999999999999858,20.805,21.09,20.68,0.41000000000000014,0.33999999999999986,20.1875,20.3,20.02,0.28000000000000114,-0.08999999999999986,20.575,20.98,20.15,0.8300000000000018,0.41000000000000014,2225599,2913339,1346403,1566936,607372
2020-01-26,20.342,21.39,19.59,1.8000000000000007,-1.1400000000000006,20.626,21.47,20.0,1.4699999999999989,-0.8299999999999983,19.864,20.53,19.32,1.2100000000000009,-0.35999999999999943,20.192,20.75,19.62,1.129999999999999,-0.39000000000000057,3062646,3988024,2244183,1743841,1296502
2020-02-02,19.608,20.01,19.24,0.7700000000000031,-0.39000000000000057,19.826,20.17,19.53,0.6400000000000006,-0.40000000000000213,19.268,19.76,18.91,0.8500000000000014,-0.8500000000000014,19.451999999999998,19.88,19.08,0.8000000000000007,-0.8000000000000007,2688711,3700614,2072392,1628222,646795
2020-02-09,19.494,19.75,19.25,0.5,0.08999999999999986,19.702,19.98,19.44,0.5399999999999991,0.1700000000000017,19.166,19.44,18.77,0.6700000000000017,-0.0400000000000027,19.386,19.73,19.09,0.6400000000000006,-0.2699999999999996,2785054,3188425,2288192,900233,-824473
2020-02-16,20.98,21.42,20.06,1.360000000000003,1.360000000000003,21.4025,22.75,20.4,2.3500000000000014,2.3500000000000014,20.42,21.36,19.67,1.6899999999999977,1.6899999999999977,20.92,22.13,20.22,1.9100000000000001,1.7399999999999984,3789656,4974786,3031791,1942995,1942995
2020-02-23,20.902,23.05,18.02,5.030000000000001,-5.030000000000001,21.308,23.48,18.27,5.210000000000001,-5.210000000000001,20.026,22.18,16.84,5.34,-5.34,20.256,22.48,17.45,5.030000000000001,-5.030000000000001,4900186,6165059,3330602,2834457,1350237
2020-03-01,20.24,21.63,18.11,3.5199999999999996,3.5199999999999996,20.718,21.63,18.48,3.1499999999999986,3.1499999999999986,19.529999999999998,20.63,17.9,2.7300000000000004,2.3000000000000007,20.323999999999998,21.06,18.48,2.5799999999999983,2.5799999999999983,4495450,6617788,3023727,3594061,2013920
2020-03-08,18.624,21.25,16.31,4.940000000000001,-4.399999999999999,18.984,21.26,16.95,4.310000000000002,-4.310000000000002,16.768,19.26,14.0,5.260000000000002,-5.260000000000002,17.056,19.29,14.17,5.119999999999999,-5.119999999999999,5833940,6636254,4213688,2422566,2422566
2020-03-15,15.252,16.96,12.75,4.210000000000001,2.9000000000000004,18.073999999999998,18.99,15.8,3.1899999999999977,-3.0799999999999983,14.16,15.76,12.66,3.0999999999999996,1.2599999999999998,16.162,18.89,14.05,4.84,-3.41,5965351,8401140,4262676,4138464,-4112050
2020-03-22,19.54,23.16,15.52,7.640000000000001,4.02,20.116,23.26,16.45,6.810000000000002,3.370000000000001,17.836,20.09,14.83,5.26,2.7499999999999982,18.572,20.83,15.4,5.429999999999998,2.610000000000001,7046552,8632130,6181440,2450690,-423979
2020-03-29,17.605999999999998,19.12,16.38,2.740000000000002,-1.2200000000000024,18.216,19.12,16.82,2.3000000000000007,-0.4700000000000024,16.919999999999998,17.48,16.0,1.4800000000000004,0.08999999999999986,17.366,17.94,16.63,1.3100000000000023,-0.15000000000000213,4187548,4625716,3366248,1259468,-697538
2020-04-05,19.2925,20.25,18.71,1.5399999999999991,1.4600000000000009,20.302500000000002,21.87,19.44,2.4299999999999997,2.0700000000000003,19.0225,20.25,18.32,1.9299999999999997,1.9299999999999997,19.79,21.48,19.15,2.330000000000002,2.1400000000000006,3213349,4324355,1643857,2680498,560761
2020-04-12,22.502,23.28,21.48,1.8000000000000007,0.019999999999999574,23.364,24.79,22.08,2.710000000000001,-0.9100000000000001,21.806,22.73,20.33,2.400000000000002,1.0700000000000003,22.726,23.44,21.76,1.6799999999999997,-0.9499999999999993,4638814,7079430,3215201,3864229,3242847
2020-04-19,24.028,27.21,21.7,5.510000000000002,5.109999999999999,25.3,27.63,23.01,4.619999999999997,3.9899999999999984,23.726,26.19,21.63,4.560000000000002,4.240000000000002,24.746,26.6,22.81,3.7900000000000027,3.7300000000000004,4577484,6526636,3297407,3229229,1907005
2020-04-26,25.436,26.4,23.96,2.4399999999999977,-2.4399999999999977,26.19,27.16,25.38,1.7800000000000011,-1.7800000000000011,24.593999999999998,25.33,23.66,1.6699999999999982,-1.6699999999999982,25.586,26.82,24.39,2.4299999999999997,-1.7100000000000009,4013084,4984349,3249150,1735199,-549592
2020-05-03,25.524,25.99,25.17,0.8199999999999967,0.7699999999999996,26.426000000000002,27.03,26.01,1.0199999999999996,1.0199999999999996,25.2,25.88,24.65,1.2300000000000004,0.6600000000000001,25.974,26.26,25.55,0.7100000000000009,0.3500000000000014,2991873,3640274,2195861,1444413,-827744
2020-05-10,26.118,27.03,25.25,1.7800000000000011,0.5400000000000027,26.704,27.77,25.79,1.9800000000000004,0.870000000000001,25.326,26.79,24.46,2.3299999999999983,1.6799999999999997,25.852,27.75,24.98,2.7699999999999996,2.5599999999999987,3641774,5184269,2830653,2353616,97939
2020-05-17,26.982,27.88,25.8,2.0799999999999983,-2.0799999999999983,27.274,27.97,26.37,1.5999999999999979,-1.5399999999999991,26.088,26.96,25.07,1.8900000000000006,-1.2099999999999973,26.43,27.39,25.45,1.9400000000000013,-1.2200000000000024,2385888,2866090,2125908,740182,-678767
2020-05-24,24.235,24.8,23.19,1.6099999999999994,-0.28000000000000114,24.759999999999998,25.15,24.49,0.6600000000000001,-0.4499999999999993,23.79,24.1,23.19,0.9100000000000001,-0.010000000000001563,24.3125,24.56,24.16,0.3999999999999986,0.379999999999999,4192777,5218660,2700320,2518340,1884976
2020-05-31,24.906,26.22,23.55,2.669999999999998,-1.1999999999999993,25.264,26.22,23.99,2.2300000000000004,-1.1800000000000033,24.23,24.91,22.83,2.080000000000002,-1.7100000000000009,24.85,25.48,23.82,1.6600000000000001,-1.3399999999999999,3862679,6980347,1740692,5239655,5239655
2020-06-07,24.772,25.54,23.53,2.009999999999998,2.009999999999998,25.352,26.38,23.85,2.5299999999999976,2.0,24.106,24.93,23.36,1.5700000000000003,0.8200000000000003,24.668,25.63,23.58,2.0500000000000007,0.7600000000000016,3644925,4596891,3231292,1365599,14053
2020-06-14,24.378,25.1,23.36,1.740000000000002,1.740000000000002,25.201999999999998,26.48,24.65,1.8300000000000018,1.4600000000000009,24.11,25.0,23.27,1.7300000000000004,1.7300000000000004,24.774,26.01,24.03,1.9800000000000004,1.1500000000000021,3596252,5890086,2623251,3266835,1121599
2020-06-21,27.996,28.43,26.82,1.6099999999999994,1.5700000000000003,28.758,29.3,27.73,1.5700000000000003,1.2699999999999996,27.788,28.21,26.79,1.4200000000000017,1.1600000000000001,28.468,29.03,27.6,1.4299999999999997,1.0299999999999976,3016589,3713962,2097466,1616496,-1042599
2020-06-28,29.03,29.35,28.71,0.6400000000000006,0.35999999999999943,29.5975,30.09,29.05,1.0399999999999991,1.0399999999999991,28.535,28.93,28.3,0.629999999999999,0.5799999999999983,29.259999999999998,29.56,28.98,0.5799999999999983,-0.030000000000001137,2620026,2982074,2178670,803404,-88995
2020-07-05,29.725,29.97,29.48,0.48999999999999844,0.48999999999999844,30.395,30.96,29.83,1.1300000000000026,1.1300000000000026,29.55,29.91,29.19,0.7199999999999989,0.7199999999999989,30.2,30.7,29.7,1.0,1.0,3400701,4375892,2425511,1950381,1950381
