Date,ASEKYStock_Open_average,ASEKYStock_Open_max,ASEKYStock_Open_min,ASEKYStock_Open_volatility,ASEKYStock_Open_change,ASEKYStock_High_average,ASEKYStock_High_max,ASEKYStock_High_min,ASEKYStock_High_volatility,ASEKYStock_High_change,ASEKYStock_Low_average,ASEKYStock_Low_max,ASEKYStock_Low_min,ASEKYStock_Low_volatility,ASEKYStock_Low_change,ASEKYStock_Close_average,ASEKYStock_Close_max,ASEKYStock_Close_min,ASEKYStock_Close_volatility,ASEKYStock_Close_change,ASEKYStock_Volume_average,ASEKYStock_Volume_max,ASEKYStock_Volume_min,ASEKYStock_Volume_volatility,ASEKYStock_Volume_change
2020-04-19,26.722,27.37,26.1,1.2699999999999996,-0.620000000000001,26.752,27.37,26.15,1.2200000000000024,-0.620000000000001,26.404,26.95,25.94,1.009999999999998,-0.129999999999999,26.426,27.0,25.95,1.0500000000000007,-0.129999999999999,4506,10226,1655,8571,378
2020-04-26,28.2,29.24,27.06,2.1799999999999997,1.3300000000000018,28.278,29.24,27.24,2.0,1.1500000000000021,27.718,28.44,26.6,1.8399999999999999,1.5700000000000003,27.718,28.44,26.6,1.8399999999999999,1.5700000000000003,1302,1871,759,1112,-709
2020-05-03,28.248,28.92,27.41,1.5100000000000016,-0.6700000000000017,28.434,28.92,27.67,1.25,0.0,27.95,28.27,27.41,0.8599999999999994,0.4299999999999997,28.242,28.87,27.67,1.1999999999999993,0.6400000000000006,3061,7470,0,7470,-2296
2020-05-10,29.696,30.47,28.62,1.8499999999999979,-1.379999999999999,29.696,30.47,28.62,1.8499999999999979,-1.379999999999999,29.41,30.42,28.62,1.8000000000000007,-1.5,29.41,30.42,28.62,1.8000000000000007,-1.5,4308,12704,0,12704,4266
2020-05-17,30.852,31.31,30.31,1.0,-0.3000000000000007,30.898,31.31,30.31,1.0,-0.5300000000000011,30.744,31.31,30.0,1.3099999999999987,-0.6099999999999994,30.79,31.31,30.0,1.3099999999999987,-0.8399999999999999,3041,7043,0,7043,-5952
2020-05-24,32.27,32.93,31.69,1.2399999999999984,-0.49999999999999645,32.27,32.93,31.69,1.2399999999999984,-0.49999999999999645,32.0825,32.93,31.6,1.3299999999999983,0.08999999999999986,32.0825,32.93,31.6,1.3299999999999983,0.08999999999999986,721,1961,0,1961,-1961
2020-05-31,32.879999999999995,34.0,31.86,2.1400000000000006,2.1400000000000006,32.9,34.0,31.89,2.1099999999999994,2.1099999999999994,32.6725,33.41,31.86,1.5499999999999972,1.3100000000000023,32.6925,33.46,31.89,1.5700000000000003,1.2800000000000011,299,466,0,466,-133
2020-06-07,32.805,33.72,31.89,1.8299999999999983,-1.8299999999999983,32.947500000000005,34.29,31.89,2.3999999999999986,-2.3999999999999986,32.385,33.72,30.79,2.9299999999999997,-2.0299999999999976,32.5275,34.29,30.79,3.5,-2.599999999999998,310,536,0,536,-329
2020-06-14,30.766666666666666,31.84,29.96,1.879999999999999,-0.5399999999999991,30.796666666666667,31.84,30.05,1.7899999999999991,-0.4499999999999993,30.723333333333333,31.82,29.85,1.9699999999999989,-0.6499999999999986,30.79,31.82,30.05,1.7699999999999996,-0.4499999999999993,587,1173,0,1173,1173
2020-06-21,29.682000000000002,30.69,29.05,1.6400000000000006,-0.6999999999999993,29.740000000000002,30.84,29.19,1.6499999999999986,-0.6999999999999993,29.66,30.6,29.05,1.5500000000000007,-0.7199999999999989,29.688000000000002,30.6,29.19,1.4100000000000001,-0.7199999999999989,2003,9111,0,9111,431
2020-06-28,27.8375,28.15,27.55,0.5999999999999979,0.23999999999999844,28.1725,29.0,27.58,1.4200000000000017,0.21000000000000085,27.825,28.1,27.55,0.5500000000000007,0.23999999999999844,27.9525,28.32,27.58,0.740000000000002,0.21000000000000085,1515,4996,0,4996,-458
2020-07-05,28.925,28.93,28.92,0.00999999999999801,0.00999999999999801,29.39,29.59,29.19,0.3999999999999986,-0.3999999999999986,28.925,28.93,28.92,0.00999999999999801,0.00999999999999801,29.345,29.59,29.1,0.48999999999999844,-0.48999999999999844,491,702,280,422,422
