Date,UNMStock_Open_average,UNMStock_Open_max,UNMStock_Open_min,UNMStock_Open_volatility,UNMStock_Open_change,UNMStock_High_average,UNMStock_High_max,UNMStock_High_min,UNMStock_High_volatility,UNMStock_High_change,UNMStock_Low_average,UNMStock_Low_max,UNMStock_Low_min,UNMStock_Low_volatility,UNMStock_Low_change,UNMStock_Close_average,UNMStock_Close_max,UNMStock_Close_min,UNMStock_Close_volatility,UNMStock_Close_change,UNMStock_Volume_average,UNMStock_Volume_max,UNMStock_Volume_min,UNMStock_Volume_volatility,UNMStock_Volume_change
2019-03-31,34.592,34.95,34.02,0.9299999999999997,0.9299999999999997,35.05,35.28,34.81,0.46999999999999886,0.46999999999999886,34.374,34.76,34.02,0.7399999999999949,0.7399999999999949,34.666,34.94,34.2,0.7399999999999949,0.18999999999999773,2144093,2642284,1567545,1074739,605115
2019-04-07,35.404,36.83,34.74,2.0899999999999963,1.9899999999999949,35.998,37.38,35.1,2.280000000000001,2.0800000000000054,35.22,36.6,34.58,2.020000000000003,1.8900000000000006,35.75,37.08,34.71,2.3699999999999974,1.8200000000000003,2135000,3055761,1453914,1601847,1442431
2019-04-14,37.32,37.71,37.07,0.6400000000000006,0.28000000000000114,37.725,38.0,37.57,0.4299999999999997,-0.12999999999999545,36.957499999999996,37.41,36.57,0.8399999999999963,-0.28000000000000114,37.12,37.54,36.58,0.9600000000000009,-0.35999999999999943,2760629,3436996,1736958,1700038,-777804
2019-04-21,36.396,36.75,36.01,0.740000000000002,-0.10999999999999943,36.954,37.28,36.67,0.6099999999999994,-0.4200000000000017,36.028,36.3,35.45,0.8499999999999943,-0.00999999999999801,36.522,36.96,36.25,0.7100000000000009,0.21999999999999886,1828694,2287789,1057387,1230402,-1230402
2019-04-28,36.74,36.95,36.55,0.4000000000000057,-0.010000000000005116,37.204,37.81,36.94,0.8700000000000045,-0.1700000000000017,36.302,36.51,36.05,0.46000000000000085,0.0799999999999983,36.71,36.96,36.33,0.6300000000000026,-0.14999999999999858,2448389,3256807,1337652,1919155,-1544020
2019-05-05,35.808,36.39,35.25,1.1400000000000006,-0.740000000000002,36.316,36.84,35.89,0.9500000000000028,-0.5500000000000043,35.468,35.88,35.12,0.7600000000000051,-0.480000000000004,35.99,36.62,35.64,0.9799999999999969,-0.3999999999999986,2006093,2976191,994823,1981368,-1511413
2019-05-12,34.908,35.42,34.66,0.7600000000000051,-0.7600000000000051,35.426,35.62,35.11,0.509999999999998,-0.35999999999999943,34.612,34.89,34.43,0.46000000000000085,0.1699999999999946,34.938,35.32,34.58,0.740000000000002,0.21000000000000085,1664906,2411603,1287816,1123787,-1123787
2019-05-19,34.458,35.0,33.49,1.509999999999998,-1.1799999999999997,34.75,35.48,34.05,1.4299999999999997,-0.9400000000000048,34.052,34.86,32.97,1.8900000000000006,-1.2299999999999969,34.384,35.31,33.28,2.030000000000001,-0.769999999999996,1715354,2461953,1235504,1226449,175187
2019-05-26,32.935,33.8,32.05,1.75,-1.75,33.1425,33.9,32.15,1.75,-1.75,32.3225,33.09,31.38,1.7100000000000044,-1.7100000000000044,32.5525,33.12,31.49,1.629999999999999,-1.629999999999999,1695446,1955863,1132718,823145,120745
2019-06-02,32.852,33.62,31.46,2.1599999999999966,2.1599999999999966,33.33,33.89,32.32,1.5700000000000003,1.5700000000000003,32.57,33.46,31.43,2.030000000000001,2.030000000000001,33.124,33.73,32.25,1.4799999999999969,1.259999999999998,1920172,2627228,1323566,1303662,-1303662
2019-06-09,33.39,33.77,32.98,0.7900000000000063,-0.46000000000000085,33.64,34.07,33.19,0.8800000000000026,-0.8800000000000026,32.988,33.42,32.58,0.8400000000000034,-0.7100000000000009,33.198,33.48,32.93,0.5499999999999972,-0.3200000000000003,1498986,2051145,1072770,978375,-478448
2019-06-16,32.88,33.32,32.29,1.0300000000000011,-0.1699999999999946,33.272,33.61,32.95,0.6599999999999966,-0.3200000000000003,32.242,32.48,31.85,0.6299999999999955,-0.030000000000001137,32.647999999999996,33.08,32.4,0.6799999999999997,0.0,2149420,2856474,1086038,1770436,1295444
2019-06-23,32.644,33.24,32.28,0.9600000000000009,0.8500000000000014,33.01,33.65,32.64,1.009999999999998,0.9699999999999989,32.498,33.17,32.11,1.0600000000000023,0.9699999999999989,32.738,33.55,32.32,1.2299999999999969,1.2299999999999969,1974445,2864794,1414192,1450602,1271778
2019-06-30,34.2475,34.53,34.0,0.5300000000000011,0.490000000000002,34.6575,35.09,34.46,0.6300000000000026,0.6000000000000014,34.04,34.43,33.77,0.6599999999999966,0.46999999999999886,34.3725,34.6,33.99,0.6099999999999994,0.17999999999999972,1463803,2110169,576576,1533593,-762426
2019-07-07,33.418,34.35,32.85,1.5,-1.5,33.806,34.74,32.88,1.8599999999999994,-1.6200000000000045,33.192,34.2,32.34,1.8599999999999994,-1.5600000000000023,33.507999999999996,34.55,32.65,1.8999999999999986,-1.3100000000000023,1978956,3123129,857087,2266042,858446
2019-07-14,32.916,33.25,32.71,0.5399999999999991,-0.3500000000000014,33.144,33.35,32.93,0.4200000000000017,0.10000000000000142,32.594,32.76,32.36,0.3999999999999986,0.3999999999999986,32.816,32.96,32.67,0.28999999999999915,0.23000000000000398,2585147,3235709,1589139,1646570,352644
2019-07-21,32.836,33.11,32.57,0.5399999999999991,-0.38000000000000256,33.12,33.32,33.05,0.2700000000000031,0.010000000000005116,32.546,32.92,32.31,0.6099999999999994,-0.07000000000000028,32.878,33.13,32.44,0.6900000000000048,0.5399999999999991,1890175,2579954,1329541,1250413,109081
2019-07-28,31.968,33.0,29.79,3.210000000000001,-3.039999999999999,32.198,33.2,30.07,3.1300000000000026,-2.8800000000000026,31.008,32.33,29.49,2.84,-2.84,31.37,32.8,29.69,3.109999999999996,-2.8099999999999987,2004742,3420961,1216098,2204863,528787
2019-08-04,28.578,28.94,27.9,1.0400000000000027,-0.17999999999999972,28.838,29.2,28.2,1.0,-0.3299999999999983,28.124000000000002,28.44,27.42,1.0199999999999996,-0.22000000000000242,28.54,28.91,28.13,0.7800000000000011,-0.370000000000001,2144764,3083234,1650829,1432405,-302714
2019-08-11,26.977999999999998,27.89,26.04,1.8500000000000014,-1.8500000000000014,27.408,28.39,26.59,1.8000000000000007,-1.25,26.522,27.34,25.69,1.6499999999999986,-1.3599999999999994,26.856,27.93,25.76,2.169999999999998,-0.75,1885646,2458561,1426273,1032288,228649
2019-08-18,26.78,27.2,26.48,0.7199999999999989,-0.7199999999999989,26.96,27.3,26.75,0.5500000000000007,-0.4800000000000004,26.472,26.94,25.98,0.9600000000000009,-0.9600000000000009,26.566,26.96,26.11,0.8500000000000014,-0.8500000000000014,1812836,3942010,937118,3004892,2362965
2019-08-25,25.79,26.48,24.92,1.5599999999999987,-0.7899999999999991,25.928,26.57,25.37,1.1999999999999993,-0.870000000000001,25.292,26.09,24.89,1.1999999999999993,-0.8099999999999987,25.464,26.29,25.06,1.2300000000000004,-0.879999999999999,2801507,3587765,1492542,2095223,1851934
2019-09-01,25.697499999999998,26.27,25.12,1.1499999999999986,1.1499999999999986,26.1075,26.82,25.38,1.4400000000000013,1.4400000000000013,25.435,26.04,24.71,1.3299999999999983,1.3299999999999983,25.8475,26.48,25.3,1.1799999999999997,1.1799999999999997,2735742,3892454,2176919,1715535,-1309860
2019-09-08,28.36,29.74,26.75,2.9899999999999984,2.9899999999999984,29.076,30.21,27.73,2.4800000000000004,2.4800000000000004,28.082,29.46,26.68,2.780000000000001,2.780000000000001,28.932,29.77,27.67,2.099999999999998,2.099999999999998,2785070,3295418,2291989,1003429,-394128
2019-09-15,29.496,29.65,29.32,0.3299999999999983,0.22999999999999687,29.881999999999998,30.18,29.61,0.5700000000000003,0.3500000000000014,29.324,29.52,29.14,0.379999999999999,0.08999999999999986,29.588,29.73,29.45,0.28000000000000114,-0.28000000000000114,1811005,2967036,1265076,1701960,1315687
2019-09-22,29.422,29.65,29.13,0.5199999999999996,0.490000000000002,29.766,29.94,29.4,0.5400000000000027,0.08000000000000185,29.172,29.37,28.93,0.4400000000000013,0.33000000000000185,29.46,29.62,29.29,0.33000000000000185,-0.019999999999999574,1567754,2139188,1009735,1129453,-185540
2019-09-29,28.178,30.0,26.58,3.4200000000000017,-3.150000000000002,28.386,30.03,26.88,3.150000000000002,-2.5100000000000016,27.422,29.41,26.13,3.280000000000001,-2.9299999999999997,27.75,29.72,26.61,3.1099999999999994,-2.469999999999999,1717366,2481510,1348332,1133178,-297936
2019-10-06,27.322,28.19,26.8,1.3900000000000006,1.0500000000000007,27.694,28.76,26.82,1.9400000000000013,1.240000000000002,27.176000000000002,28.19,26.42,1.7699999999999996,1.1700000000000017,27.378,28.29,26.64,1.6499999999999986,1.0,1881666,2825943,1372078,1453865,-1128817
