Date,ADTNStock_Open_average,ADTNStock_Open_max,ADTNStock_Open_min,ADTNStock_Open_volatility,ADTNStock_Open_change,ADTNStock_High_average,ADTNStock_High_max,ADTNStock_High_min,ADTNStock_High_volatility,ADTNStock_High_change,ADTNStock_Low_average,ADTNStock_Low_max,ADTNStock_Low_min,ADTNStock_Low_volatility,ADTNStock_Low_change,ADTNStock_Close_average,ADTNStock_Close_max,ADTNStock_Close_min,ADTNStock_Close_volatility,ADTNStock_Close_change,ADTNStock_Volume_average,ADTNStock_Volume_max,ADTNStock_Volume_min,ADTNStock_Volume_volatility,ADTNStock_Volume_change
2019-11-03,9.366,9.52,9.18,0.33999999999999986,0.09999999999999964,9.604000000000001,9.71,9.43,0.28000000000000114,0.07000000000000028,9.222,9.41,9.03,0.3800000000000008,0.129999999999999,9.438,9.63,9.12,0.5100000000000016,0.09000000000000163,297362,384917,219445,165472,-8250
2019-11-10,9.45,9.65,9.27,0.3800000000000008,-0.17999999999999972,9.568,9.77,9.36,0.41000000000000014,-0.379999999999999,9.342,9.54,9.21,0.3299999999999983,-0.15000000000000036,9.462,9.72,9.25,0.47000000000000064,-0.33000000000000007,215385,280371,174352,106019,-73733
2019-11-17,9.0,9.28,8.71,0.5699999999999985,-0.5699999999999985,9.076,9.29,8.87,0.41999999999999993,-0.41999999999999993,8.812,9.01,8.62,0.39000000000000057,-0.35999999999999943,8.892,9.08,8.65,0.4299999999999997,-0.27999999999999936,207938,234091,150770,83321,-65266
2019-11-24,9.1125,9.26,8.76,0.5,0.45000000000000107,9.375,9.48,9.29,0.19000000000000128,-0.05000000000000071,9.035,9.18,8.69,0.4900000000000002,0.4400000000000013,9.225,9.26,9.19,0.07000000000000028,-0.07000000000000028,245364,375080,111370,263710,-263710
2019-12-01,9.024,9.23,8.93,0.3000000000000007,-0.3000000000000007,9.114,9.32,8.96,0.35999999999999943,-0.33000000000000007,8.85,8.9,8.75,0.15000000000000036,-0.15000000000000036,8.964,9.08,8.86,0.22000000000000064,-0.22000000000000064,283327,410145,189818,220327,107133
2019-12-08,9.18,9.43,8.84,0.5899999999999999,0.5899999999999999,9.366,9.58,9.19,0.39000000000000057,0.2699999999999996,9.108,9.34,8.84,0.5,0.370000000000001,9.28,9.44,9.13,0.3099999999999987,0.23999999999999844,225257,280764,133172,147592,-43587
2019-12-15,9.478,9.53,9.46,0.06999999999999851,0.0,9.588000000000001,9.74,9.47,0.2699999999999996,-0.22000000000000064,9.36,9.42,9.31,0.10999999999999943,0.0,9.472,9.56,9.43,0.13000000000000078,-0.009999999999999787,359824,857906,167516,690390,666742
2019-12-22,9.65,9.84,9.44,0.40000000000000036,0.40000000000000036,9.805,9.84,9.72,0.11999999999999922,0.11999999999999922,9.559999999999999,9.7,9.36,0.33999999999999986,0.33999999999999986,9.717500000000001,9.8,9.62,0.1800000000000015,0.120000000000001,149111,164713,117097,47616,1254
2019-12-29,9.8525,9.99,9.76,0.23000000000000043,0.08000000000000007,9.9975,10.12,9.93,0.1899999999999995,0.040000000000000924,9.755,9.91,9.65,0.2599999999999998,0.08000000000000007,9.9225,10.01,9.83,0.17999999999999972,0.13000000000000078,242512,413065,154006,259059,73166
2020-01-05,9.876,9.97,9.78,0.19000000000000128,-0.08999999999999986,9.972,10.0,9.92,0.08000000000000007,-0.08000000000000007,9.756,9.82,9.7,0.120000000000001,-0.08000000000000007,9.878,9.98,9.79,0.19000000000000128,-0.17999999999999972,167311,246796,121605,125191,-3642
2020-01-12,10.048,10.32,9.81,0.5099999999999998,0.5099999999999998,10.184,10.41,9.99,0.41999999999999993,0.3000000000000007,9.986,10.21,9.74,0.47000000000000064,0.4499999999999993,10.124,10.3,9.94,0.3600000000000012,0.28000000000000114,146545,166171,125850,40321,35626
2020-01-19,10.1925,10.31,10.06,0.25,-0.1899999999999995,10.25,10.38,10.1,0.28000000000000114,-0.28000000000000114,10.0125,10.16,9.86,0.3000000000000007,-0.3000000000000007,10.0975,10.27,9.89,0.379999999999999,-0.379999999999999,222973,358045,143009,215036,-39196
2020-01-26,9.538,9.73,9.35,0.3800000000000008,-0.3800000000000008,9.626,9.81,9.36,0.45000000000000107,-0.370000000000001,9.388,9.6,9.03,0.5700000000000003,-0.5300000000000011,9.43,9.65,9.05,0.5999999999999996,-0.5199999999999996,240673,381474,161267,220207,-152219
2020-02-02,9.606,10.3,9.12,1.1800000000000015,0.41999999999999993,9.878,10.85,9.3,1.549999999999999,0.3099999999999987,9.219999999999999,9.6,8.45,1.1500000000000004,-0.6500000000000004,9.408,9.93,8.63,1.299999999999999,-0.6599999999999984,327441,591013,156549,434464,362189
2020-02-09,8.858,9.02,8.58,0.4399999999999995,0.4399999999999995,9.07,9.39,8.72,0.6699999999999999,0.379999999999999,8.722,8.92,8.4,0.5199999999999996,0.379999999999999,8.938,9.12,8.61,0.5099999999999998,0.41000000000000014,289272,377205,182083,195122,-122173
2020-02-16,8.925,9.14,8.56,0.5800000000000001,0.20000000000000107,9.135,9.4,8.73,0.6699999999999999,0.34999999999999964,8.7575,9.02,8.48,0.5399999999999991,0.5399999999999991,8.934999999999999,9.36,8.6,0.7599999999999998,0.7599999999999998,291211,352762,229513,123249,76533
2020-02-23,8.578,9.07,7.83,1.2400000000000002,-1.17,8.74,9.23,8.16,1.0700000000000003,-1.0700000000000003,8.306,8.9,7.65,1.25,-1.25,8.458,9.09,8.03,1.0600000000000005,-1.0500000000000007,423435,784262,214715,569547,355590
2020-03-01,8.074,8.19,7.85,0.33999999999999986,-0.23000000000000043,8.252,8.35,8.16,0.1899999999999995,0.07000000000000028,7.872,7.98,7.71,0.27000000000000046,-0.1900000000000004,8.102,8.35,7.87,0.47999999999999954,-0.27000000000000046,355458,682221,182074,500147,-65319
2020-03-08,6.952,7.36,6.28,1.08,-0.6999999999999993,7.072,7.43,6.67,0.7599999999999998,-0.7199999999999998,6.522,6.96,5.99,0.9699999999999998,-0.9100000000000001,6.786,7.34,6.29,1.0499999999999998,-0.6800000000000006,361515,450677,210148,240529,144161
2020-03-15,5.668,6.26,4.89,1.37,0.47999999999999954,6.122,6.53,5.2,1.33,0.29000000000000004,5.306,5.75,4.8,0.9500000000000002,-0.16999999999999993,5.634,6.2,5.12,1.08,-0.10000000000000053,652472,1152992,423689,729303,99898
2020-03-22,6.35,7.41,5.79,1.62,1.62,7.022,8.13,5.8,2.330000000000001,2.330000000000001,6.158,7.14,5.37,1.7699999999999996,1.7699999999999996,6.79,8.05,5.57,2.4800000000000004,2.4800000000000004,435728,588794,306278,282516,282516
2020-03-29,7.874,8.19,7.56,0.6299999999999999,-0.27999999999999936,8.164,8.35,7.85,0.5,0.09999999999999964,7.522,7.85,7.12,0.7299999999999995,0.25,7.92,8.26,7.68,0.5800000000000001,0.23000000000000043,487981,641898,318964,322934,98700
2020-04-05,8.9375,9.38,8.65,0.7300000000000004,0.7300000000000004,9.2225,9.48,8.81,0.6699999999999999,0.6699999999999999,8.4825,8.72,8.15,0.5700000000000003,0.40000000000000036,8.985,9.24,8.73,0.5099999999999998,0.5099999999999998,426868,494071,352030,142041,72116
2020-04-12,8.892,9.56,8.22,1.3399999999999999,0.33000000000000007,9.096,10.11,8.43,1.6799999999999997,0.7699999999999996,8.536,9.27,8.01,1.2599999999999998,0.5,8.722,9.49,8.25,1.2400000000000002,0.5400000000000009,395507,732301,252749,479552,455335
2020-04-19,9.156,9.42,8.87,0.5500000000000007,0.0,9.564,9.78,9.29,0.4900000000000002,-0.16000000000000014,8.868,9.3,8.64,0.6600000000000001,0.4300000000000015,9.209999999999999,9.69,8.67,1.0199999999999996,-0.11999999999999922,348655,619392,253518,365874,-347578
2020-04-26,10.132,10.52,9.59,0.9299999999999997,0.41000000000000014,10.392,10.81,10.11,0.7000000000000011,-0.13000000000000078,9.866,10.2,9.59,0.6099999999999994,0.019999999999999574,10.196,10.67,9.98,0.6899999999999995,-0.009999999999999787,313471,421818,269245,152573,27841
2020-05-03,10.414,12.0,9.8,2.1999999999999993,2.1999999999999993,10.978,12.0,10.05,1.9499999999999993,1.9499999999999993,10.166,11.13,9.65,1.4800000000000004,1.4800000000000004,10.676,11.65,10.0,1.6500000000000004,1.3900000000000006,595924,1139682,232571,907111,388781
2020-05-10,10.7,11.25,10.15,1.0999999999999996,-0.9199999999999999,10.97,11.4,10.44,0.9600000000000009,-0.6399999999999988,10.288,10.62,9.97,0.6499999999999986,-0.3200000000000003,10.54,11.06,10.28,0.7800000000000011,-0.2699999999999996,402226,564202,287214,276988,-196663
2020-05-17,10.966000000000001,11.05,10.89,0.16000000000000014,-0.08000000000000007,11.186,11.31,11.05,0.2599999999999998,0.14999999999999858,10.790000000000001,10.91,10.59,0.3200000000000003,0.22000000000000064,11.028,11.2,10.94,0.2599999999999998,0.20999999999999908,291321,401975,214111,187864,-187864
2020-05-24,11.385,11.64,11.05,0.5899999999999999,-0.5899999999999999,11.54,11.72,11.39,0.33000000000000007,-0.2900000000000009,10.9475,11.06,10.73,0.33000000000000007,-0.33000000000000007,11.265,11.4,11.14,0.2599999999999998,0.2599999999999998,332351,440666,274010,166656,152044
2020-05-31,11.584,11.76,11.45,0.3100000000000005,0.27000000000000135,11.836,11.94,11.76,0.17999999999999972,-0.08000000000000007,11.31,11.48,11.05,0.4299999999999997,0.21000000000000085,11.517999999999999,11.74,11.28,0.46000000000000085,-0.23000000000000043,375006,488150,233799,254351,-18344
2020-06-07,11.41,11.92,10.68,1.2400000000000002,-1.0099999999999998,11.654,12.49,10.96,1.5299999999999994,-1.5299999999999994,11.008000000000001,11.64,10.26,1.3800000000000008,-1.3399999999999999,11.19,12.06,10.26,1.8000000000000007,-1.540000000000001,446425,829725,304526,525199,-525199
2020-06-14,10.994,11.34,10.36,0.9800000000000004,0.9199999999999999,11.284,11.58,10.77,0.8100000000000005,0.6799999999999997,10.816,11.03,10.31,0.7199999999999989,0.5700000000000003,11.02,11.18,10.77,0.41000000000000014,0.2400000000000002,419239,786512,281578,504934,447155
2020-06-21,10.788,11.2,10.39,0.8099999999999987,-0.4900000000000002,10.908,11.2,10.49,0.7099999999999991,-0.370000000000001,10.418,10.78,10.09,0.6899999999999995,-0.4400000000000013,10.69,10.98,10.42,0.5600000000000005,-0.3600000000000012,472450,764685,274860,489825,209692
2020-06-28,10.8,10.93,10.74,0.1899999999999995,0.02999999999999936,10.9725,11.0,10.94,0.0600000000000005,-0.0600000000000005,10.557500000000001,10.61,10.49,0.11999999999999922,-0.08000000000000007,10.7175,10.93,10.52,0.41000000000000014,-0.2900000000000009,277778,402619,216065,186554,-186554
2020-07-05,10.870000000000001,11.08,10.66,0.41999999999999993,0.41999999999999993,11.32,11.34,11.3,0.03999999999999915,0.03999999999999915,10.83,11.0,10.66,0.33999999999999986,0.33999999999999986,11.129999999999999,11.24,11.02,0.22000000000000064,-0.22000000000000064,335418,361990,308847,53143,-53143
