Date,MOSYStock_Open_average,MOSYStock_Open_max,MOSYStock_Open_min,MOSYStock_Open_volatility,MOSYStock_Open_change,MOSYStock_High_average,MOSYStock_High_max,MOSYStock_High_min,MOSYStock_High_volatility,MOSYStock_High_change,MOSYStock_Low_average,MOSYStock_Low_max,MOSYStock_Low_min,MOSYStock_Low_volatility,MOSYStock_Low_change,MOSYStock_Close_average,MOSYStock_Close_max,MOSYStock_Close_min,MOSYStock_Close_volatility,MOSYStock_Close_change,MOSYStock_Volume_average,MOSYStock_Volume_max,MOSYStock_Volume_min,MOSYStock_Volume_volatility,MOSYStock_Volume_change
2019-10-20,2.3152,2.365,2.22,0.14500000000000002,-0.06999999999999984,2.3754,2.447,2.25,0.19700000000000006,-0.14000000000000012,2.259,2.335,2.17,0.16500000000000004,-0.10999999999999988,2.297,2.375,2.18,0.19499999999999984,-0.17999999999999972,16275,24154,11877,12277,2135
2019-10-27,2.238,2.28,2.18,0.09999999999999964,0.040000000000000036,2.334,2.4,2.28,0.1200000000000001,0.08999999999999986,2.1872,2.22,2.15,0.07000000000000028,0.07000000000000028,2.262,2.31,2.2,0.10999999999999988,0.020000000000000018,35089,73357,15010,58347,54578
2019-11-03,2.134,2.3,1.71,0.5899999999999999,-0.5899999999999999,2.2106,2.4,1.88,0.52,-0.52,2.0,2.24,1.62,0.6200000000000001,-0.5400000000000003,2.094,2.28,1.82,0.45999999999999974,-0.3899999999999997,47606,121080,15718,105362,-8922
2019-11-10,1.756,1.81,1.66,0.15000000000000013,-0.13000000000000012,1.8118,1.879,1.74,0.139,-0.10000000000000009,1.6846,1.8,1.483,0.31699999999999995,-0.30699999999999994,1.764,1.84,1.69,0.15000000000000013,-0.10000000000000009,33516,68373,16811,51562,42129
2019-11-17,1.604,1.77,1.53,0.24,-0.17999999999999994,1.688,1.77,1.61,0.15999999999999992,-0.1200000000000001,1.5314,1.54,1.52,0.020000000000000018,-0.020000000000000018,1.566,1.61,1.54,0.07000000000000006,0.030000000000000027,31349,62445,14425,48020,396
2019-11-24,1.675,1.8,1.56,0.24,0.24,1.7462499999999999,1.8,1.65,0.15000000000000013,0.15000000000000013,1.6425,1.74,1.56,0.17999999999999994,0.17999999999999994,1.725,1.77,1.65,0.1200000000000001,0.1100000000000001,24458,43883,11836,32047,-405
2019-12-01,1.888,2.0,1.73,0.27,0.15999999999999992,2.012,2.36,1.87,0.48999999999999977,0.019999999999999796,1.7806,1.893,1.67,0.2230000000000001,0.1200000000000001,1.894,2.04,1.79,0.25,-0.010000000000000009,165658,679379,24860,654519,18097
2019-12-08,1.8256000000000001,1.87,1.8,0.07000000000000006,0.07000000000000006,1.864,1.92,1.83,0.08999999999999986,0.020000000000000018,1.756,1.78,1.71,0.07000000000000006,0.06000000000000005,1.802,1.85,1.78,0.07000000000000006,-0.030000000000000027,21384,30169,9205,20964,-3333
2019-12-15,1.786,1.8,1.77,0.030000000000000027,0.010000000000000009,1.831,1.9,1.79,0.10999999999999988,-0.02499999999999991,1.76,1.78,1.75,0.030000000000000027,0.0,1.7786,1.8,1.751,0.049000000000000155,-0.029000000000000137,18457,25863,12013,13850,-12456
2019-12-22,1.756,1.83,1.68,0.15000000000000013,-0.08400000000000007,1.79,1.83,1.74,0.09000000000000008,-0.050000000000000044,1.7037499999999999,1.76,1.66,0.10000000000000009,-0.10000000000000009,1.745,1.79,1.68,0.1100000000000001,-0.1100000000000001,44569,98567,14233,84334,26752
2019-12-29,1.73,1.8,1.66,0.14000000000000012,0.13000000000000012,1.84,1.98,1.72,0.26,0.14000000000000012,1.7025,1.76,1.63,0.13000000000000012,0.13000000000000012,1.75925,1.7919999999999998,1.72,0.07199999999999984,0.040000000000000036,59155,99883,10833,89050,-33829
2020-01-05,1.842,2.01,1.77,0.23999999999999977,0.23999999999999977,1.918,2.02,1.81,0.20999999999999996,0.18999999999999972,1.81,1.93,1.75,0.17999999999999994,0.17999999999999994,1.8562,1.98,1.76,0.21999999999999997,0.19999999999999996,81816,176076,16031,160045,13828
2020-01-12,1.922,1.98,1.88,0.10000000000000009,-0.06000000000000005,1.977,2.04,1.95,0.09000000000000008,-0.06000000000000005,1.8954,1.9469999999999998,1.86,0.08699999999999974,-0.04699999999999993,1.918,1.97,1.9,0.07000000000000006,-0.07000000000000006,23037,48051,9784,38267,-38112
2020-01-19,2.015,2.1,1.93,0.17000000000000015,0.13000000000000012,2.0725,2.15,1.93,0.21999999999999997,0.19999999999999996,1.951,2.01,1.834,0.1759999999999997,0.1759999999999997,2.0325,2.08,1.91,0.17000000000000015,0.17000000000000015,37474,53256,18042,35214,11276
2020-01-26,2.033,2.14,1.875,0.2650000000000001,0.040000000000000036,2.1204,2.15,2.08,0.06999999999999984,0.06800000000000006,1.936,2.07,1.75,0.31999999999999984,0.25,2.048,2.15,1.85,0.2999999999999998,0.2599999999999998,30006,66693,7862,58831,-55069
2020-02-02,2.1592,2.28,2.04,0.23999999999999977,0.14399999999999968,2.322,2.74,2.14,0.6000000000000001,0.6000000000000001,2.1308000000000002,2.241,2.04,0.20100000000000007,0.16100000000000003,2.2392,2.511,2.075,0.43599999999999994,0.40100000000000025,82664,279007,6683,272324,272324
2020-02-09,2.4146,2.7,2.27,0.43000000000000016,-0.38000000000000034,2.479,2.7,2.4,0.30000000000000027,-0.30000000000000027,2.2746,2.32,2.21,0.10999999999999988,0.06000000000000005,2.3492,2.37,2.31,0.06000000000000005,0.0009999999999998899,35090,85489,13642,71847,-65919
2020-02-16,2.3195,2.37,2.25,0.1200000000000001,-0.08000000000000007,2.4,2.45,2.35,0.10000000000000009,-0.04999999999999982,2.212,2.33,2.03,0.30000000000000027,-0.30000000000000027,2.2975,2.36,2.18,0.17999999999999972,-0.010000000000000231,48064,97698,9080,88618,54784
2020-02-23,2.25,2.33,2.12,0.20999999999999996,-0.19999999999999973,2.302,2.34,2.21,0.1299999999999999,-0.10999999999999988,2.1572,2.2359999999999998,2.03,0.20599999999999996,-0.17000000000000037,2.2563999999999997,2.3,2.17,0.1299999999999999,-0.1200000000000001,23044,35822,7855,27967,15451
2020-03-01,2.0734,2.147,1.94,0.20699999999999985,-0.16000000000000014,2.1914000000000002,2.33,2.063,0.2669999999999999,-0.09699999999999998,1.9408,2.04,1.89,0.15000000000000013,-0.1259999999999999,2.0149999999999997,2.07,1.95,0.11999999999999988,-0.09400000000000008,28051,64547,13810,50737,5271
2020-03-08,1.684,1.89,1.32,0.5699999999999998,-0.5699999999999998,1.8314,2.09,1.51,0.5799999999999998,-0.32999999999999985,1.4984,1.75,1.24,0.51,-0.51,1.5394,1.8,1.24,0.56,-0.56,31918,50267,23740,26527,-6520
2020-03-15,1.222,1.38,1.04,0.33999999999999986,-0.22999999999999998,1.27,1.45,1.07,0.3799999999999999,-0.25,0.986,1.1,0.78,0.32000000000000006,-0.32000000000000006,1.1324,1.32,0.922,0.398,-0.358,37232,76660,4633,72027,45059
2020-03-22,0.9239999999999999,1.0,0.85,0.15000000000000002,0.050000000000000044,0.9782,1.0,0.95,0.050000000000000044,0.050000000000000044,0.8772,0.92,0.836,0.08400000000000007,0.08400000000000007,0.9369999999999999,1.0,0.84,0.16000000000000003,0.13,28303,42147,16752,25395,-4185
2020-03-29,0.9660000000000001,1.07,0.91,0.16000000000000003,0.06000000000000005,1.062,1.2,0.95,0.25,0.16999999999999993,0.9400000000000001,1.05,0.9,0.15000000000000002,0.15000000000000002,0.99,1.11,0.9209999999999999,0.18900000000000017,0.14500000000000013,23887,64825,10621,54204,3562
2020-04-05,1.09,1.14,1.06,0.07999999999999985,-0.04999999999999982,1.1675,1.24,1.09,0.1499999999999999,0.07000000000000006,1.0350000000000001,1.09,0.98,0.1100000000000001,0.07000000000000006,1.125,1.24,1.07,0.16999999999999993,0.1399999999999999,37983,61532,5775,55757,-13790
2020-04-12,1.452,1.75,1.25,0.5,0.5,2.162,4.65,1.45,3.2,0.30000000000000004,1.3344,1.56,1.2,0.3600000000000001,0.3600000000000001,1.634,2.55,1.27,1.2799999999999998,0.3699999999999999,2428794,10039499,16667,10022832,1974086
2020-04-19,1.444,1.54,1.38,0.16000000000000014,-0.1200000000000001,1.554,1.62,1.48,0.14000000000000012,-0.030000000000000027,1.358,1.38,1.35,0.029999999999999805,0.029999999999999805,1.46,1.56,1.38,0.18000000000000016,0.09000000000000008,649132,965994,353678,612316,-48375
2020-04-26,1.486,1.55,1.45,0.10000000000000009,-0.09000000000000008,1.576,1.76,1.5,0.26,-0.07000000000000006,1.45,1.46,1.44,0.020000000000000018,0.0,1.492,1.52,1.45,0.07000000000000006,-0.06000000000000005,261853,445630,121136,324494,-172794
2020-05-03,1.39,1.43,1.32,0.10999999999999988,0.010000000000000009,1.456,1.49,1.4,0.09000000000000008,-0.030000000000000027,1.346,1.38,1.3,0.07999999999999985,0.0,1.408,1.45,1.32,0.1299999999999999,0.0,117164,137006,90882,46124,30690
2020-05-10,1.492,1.52,1.46,0.06000000000000005,-0.030000000000000027,1.51,1.57,1.47,0.10000000000000009,-0.020000000000000018,1.414,1.43,1.4,0.030000000000000027,0.030000000000000027,1.478,1.53,1.43,0.10000000000000009,-0.030000000000000027,128103,313712,49362,264350,-55771
2020-05-17,1.492,1.55,1.46,0.09000000000000008,0.0,1.551,1.62,1.49,0.13000000000000012,0.05500000000000016,1.462,1.49,1.44,0.050000000000000044,0.020000000000000018,1.506,1.56,1.46,0.10000000000000009,0.06000000000000005,160159,465083,25537,439546,-18151
2020-05-24,1.5375,1.55,1.52,0.030000000000000027,-0.030000000000000027,1.57,1.6,1.54,0.06000000000000005,-0.06000000000000005,1.46675,1.5,1.41,0.09000000000000008,-0.09000000000000008,1.50625,1.54,1.465,0.07499999999999996,-0.07499999999999996,93219,160398,53139,107259,-107259
2020-05-31,1.55,1.61,1.46,0.15000000000000013,0.15000000000000013,1.635,1.7,1.56,0.1399999999999999,0.07499999999999996,1.519,1.595,1.45,0.14500000000000002,0.14500000000000002,1.576,1.61,1.5,0.1100000000000001,0.040000000000000036,148981,315022,59752,255270,-216195
2020-06-07,1.91,2.23,1.67,0.56,0.29000000000000004,2.1633999999999998,2.72,1.7269999999999999,0.9930000000000003,0.34299999999999997,1.784,1.9,1.61,0.2899999999999998,0.2699999999999998,1.9864,2.25,1.64,0.6100000000000001,0.26,797975,3005326,75278,2930048,-166173
2020-06-14,1.964,2.08,1.9,0.18000000000000016,0.18000000000000016,2.0540000000000003,2.14,1.96,0.18000000000000016,0.1200000000000001,1.876,1.97,1.76,0.20999999999999996,0.1399999999999999,1.958,2.03,1.9,0.1299999999999999,-0.020000000000000018,203026,550669,71351,479318,59474
2020-06-21,1.802,1.88,1.75,0.1299999999999999,-0.1299999999999999,1.861,2.0,1.8,0.19999999999999996,-0.19999999999999996,1.728,1.81,1.66,0.15000000000000013,-0.14000000000000012,1.782,1.87,1.7,0.17000000000000015,-0.17000000000000015,84538,111901,48309,63592,4691
2020-06-28,1.82,1.89,1.77,0.11999999999999988,-0.11999999999999988,1.835,1.9,1.78,0.11999999999999988,-0.11999999999999988,1.7149999999999999,1.75,1.67,0.08000000000000007,-0.08000000000000007,1.7875,1.83,1.74,0.09000000000000008,-0.07000000000000006,59799,77044,50518,26526,-17807
2020-07-05,1.77,1.77,1.77,0.0,0.0,1.77,1.77,1.77,0.0,0.0,1.72,1.72,1.72,0.0,0.0,1.7349999999999999,1.74,1.73,0.010000000000000009,0.010000000000000009,42003,47273,36733,10540,10540
