Date,First Trust Brazil AlphaDEXEtf_Open_average,First Trust Brazil AlphaDEXEtf_Open_max,First Trust Brazil AlphaDEXEtf_Open_min,First Trust Brazil AlphaDEXEtf_Open_volatility,First Trust Brazil AlphaDEXEtf_Open_change,First Trust Brazil AlphaDEXEtf_High_average,First Trust Brazil AlphaDEXEtf_High_max,First Trust Brazil AlphaDEXEtf_High_min,First Trust Brazil AlphaDEXEtf_High_volatility,First Trust Brazil AlphaDEXEtf_High_change,First Trust Brazil AlphaDEXEtf_Low_average,First Trust Brazil AlphaDEXEtf_Low_max,First Trust Brazil AlphaDEXEtf_Low_min,First Trust Brazil AlphaDEXEtf_Low_volatility,First Trust Brazil AlphaDEXEtf_Low_change,First Trust Brazil AlphaDEXEtf_Close_average,First Trust Brazil AlphaDEXEtf_Close_max,First Trust Brazil AlphaDEXEtf_Close_min,First Trust Brazil AlphaDEXEtf_Close_volatility,First Trust Brazil AlphaDEXEtf_Close_change
2020-03-15,8.78,8.78,8.78,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.29,8.29,8.29,0.0,0.0,8.43,8.43,8.43,0.0,0.0
2020-03-22,9.04,9.04,9.04,0.0,0.0,9.09,9.09,9.09,0.0,0.0,8.77,8.77,8.77,0.0,0.0,9.07,9.07,9.07,0.0,0.0
2020-03-29,7.9,7.9,7.9,0.0,0.0,7.9,7.9,7.9,0.0,0.0,7.55,7.55,7.55,0.0,0.0,7.66,7.66,7.66,0.0,0.0
2020-04-05,9.23,9.23,9.23,0.0,0.0,9.4,9.4,9.4,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.05,9.05,9.05,0.0,0.0
2020-04-12,9.21,9.21,9.21,0.0,0.0,9.27,9.27,9.27,0.0,0.0,8.9,8.9,8.9,0.0,0.0,9.16,9.16,9.16,0.0,0.0
2020-04-19,8.55,8.55,8.55,0.0,0.0,8.55,8.55,8.55,0.0,0.0,7.79,7.79,7.79,0.0,0.0,8.1,8.1,8.1,0.0,0.0
2020-04-26,8.82,8.82,8.82,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.64,8.64,8.64,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2020-05-03,8.41,8.41,8.41,0.0,0.0,8.5,8.5,8.5,0.0,0.0,8.33,8.33,8.33,0.0,0.0,8.47,8.47,8.47,0.0,0.0
2020-05-10,8.06,8.06,8.06,0.0,0.0,8.07,8.07,8.07,0.0,0.0,8.02,8.02,8.02,0.0,0.0,8.07,8.07,8.07,0.0,0.0
2020-05-17,8.91,8.91,8.91,0.0,0.0,9.01,9.01,9.01,0.0,0.0,8.88,8.88,8.88,0.0,0.0,8.94,8.94,8.94,0.0,0.0
2020-05-24,9.93,9.93,9.93,0.0,0.0,10.11,10.11,10.11,0.0,0.0,9.77,9.77,9.77,0.0,0.0,10.04,10.04,10.04,0.0,0.0
2020-05-31,11.72,11.72,11.72,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.49,11.49,11.49,0.0,0.0
2020-06-07,11.09,11.09,11.09,0.0,0.0,11.37,11.37,11.37,0.0,0.0,11.02,11.02,11.02,0.0,0.0,11.27,11.27,11.27,0.0,0.0
2020-06-14,11.21,11.21,11.21,0.0,0.0,11.24,11.24,11.24,0.0,0.0,11.15,11.15,11.15,0.0,0.0,11.22,11.22,11.22,0.0,0.0
2020-06-21,10.9,10.9,10.9,0.0,0.0,10.97,10.97,10.97,0.0,0.0,10.78,10.78,10.78,0.0,0.0,10.91,10.91,10.91,0.0,0.0
2020-06-28,11.3,11.3,11.3,0.0,0.0,11.34,11.34,11.34,0.0,0.0,10.99,10.99,10.99,0.0,0.0,11.02,11.02,11.02,0.0,0.0
2020-07-05,11.28,11.28,11.28,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.06,11.06,11.06,0.0,0.0,11.14,11.14,11.14,0.0,0.0
