Date,Point Bridge GOP Stock TrackerEtf_Open_average,Point Bridge GOP Stock TrackerEtf_Open_max,Point Bridge GOP Stock TrackerEtf_Open_min,Point Bridge GOP Stock TrackerEtf_Open_volatility,Point Bridge GOP Stock TrackerEtf_Open_change,Point Bridge GOP Stock TrackerEtf_High_average,Point Bridge GOP Stock TrackerEtf_High_max,Point Bridge GOP Stock TrackerEtf_High_min,Point Bridge GOP Stock TrackerEtf_High_volatility,Point Bridge GOP Stock TrackerEtf_High_change,Point Bridge GOP Stock TrackerEtf_Low_average,Point Bridge GOP Stock TrackerEtf_Low_max,Point Bridge GOP Stock TrackerEtf_Low_min,Point Bridge GOP Stock TrackerEtf_Low_volatility,Point Bridge GOP Stock TrackerEtf_Low_change,Point Bridge GOP Stock TrackerEtf_Close_average,Point Bridge GOP Stock TrackerEtf_Close_max,Point Bridge GOP Stock TrackerEtf_Close_min,Point Bridge GOP Stock TrackerEtf_Close_volatility,Point Bridge GOP Stock TrackerEtf_Close_change
2020-03-15,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2020-03-22,19.5,19.5,19.5,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2020-03-29,18.75,18.75,18.75,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2020-04-05,22.31,22.31,22.31,0.0,0.0,22.31,22.31,22.31,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.89,21.89,21.89,0.0,0.0
2020-04-12,21.43,21.43,21.43,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2020-04-19,21.5,21.5,21.5,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2020-04-26,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2020-05-03,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2020-05-10,21.33,21.33,21.33,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2020-05-17,22.58,22.58,22.58,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.73,22.73,22.73,0.0,0.0
2020-05-24,23.73,23.73,23.73,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2020-05-31,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2020-06-07,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2020-06-14,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2020-06-21,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2020-06-28,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2020-07-05,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0
