Date,ACFNStock_Open_average,ACFNStock_Open_max,ACFNStock_Open_min,ACFNStock_Open_volatility,ACFNStock_Open_change,ACFNStock_High_average,ACFNStock_High_max,ACFNStock_High_min,ACFNStock_High_volatility,ACFNStock_High_change,ACFNStock_Low_average,ACFNStock_Low_max,ACFNStock_Low_min,ACFNStock_Low_volatility,ACFNStock_Low_change,ACFNStock_Close_average,ACFNStock_Close_max,ACFNStock_Close_min,ACFNStock_Close_volatility,ACFNStock_Close_change,ACFNStock_Volume_average,ACFNStock_Volume_max,ACFNStock_Volume_min,ACFNStock_Volume_volatility,ACFNStock_Volume_change
2019-10-06,0.25025,0.26,0.235,0.025000000000000022,0.02100000000000002,0.26375000000000004,0.27,0.26,0.010000000000000009,-0.0050000000000000044,0.24375,0.25,0.235,0.015000000000000013,0.0050000000000000044,0.25325,0.263,0.24,0.02300000000000002,0.02300000000000002,7530,10840,4100,6740,-159
2019-10-13,0.257,0.263,0.249,0.014000000000000012,-0.007000000000000006,0.259,0.267,0.25,0.017000000000000015,-0.007000000000000006,0.244,0.256,0.235,0.02100000000000002,0.016000000000000014,0.24775,0.256,0.235,0.02100000000000002,0.006000000000000005,7426,15805,0,15805,-15805
2019-10-20,0.2544,0.27,0.25,0.020000000000000018,0.0020000000000000018,0.27,0.28,0.265,0.015000000000000013,0.0050000000000000044,0.2506,0.252,0.25,0.0020000000000000018,0.0020000000000000018,0.2642,0.27,0.251,0.019000000000000017,0.0050000000000000044,8389,13004,1170,11834,2304
2019-10-27,0.26,0.28,0.25,0.030000000000000027,-0.020000000000000018,0.27240000000000003,0.28,0.26,0.020000000000000018,-0.0020000000000000018,0.251,0.27,0.235,0.03500000000000003,-0.03500000000000003,0.2616,0.272,0.25,0.02200000000000002,-0.0020000000000000018,18615,36700,7854,28846,13739
2019-11-03,0.2562,0.264,0.237,0.027000000000000024,0.027000000000000024,0.2732,0.28,0.26,0.020000000000000018,0.008000000000000007,0.2542,0.264,0.237,0.027000000000000024,0.027000000000000024,0.2732,0.28,0.26,0.020000000000000018,0.008000000000000007,15613,32000,0,32000,17800
2019-11-10,0.2718,0.31,0.251,0.059,0.04999999999999999,0.2918,0.33,0.251,0.07900000000000001,0.03999999999999998,0.26280000000000003,0.275,0.251,0.02400000000000002,0.008000000000000007,0.27840000000000004,0.32,0.251,0.069,-0.010000000000000009,32312,120848,0,120848,8591
2019-11-17,0.28400000000000003,0.33,0.25,0.08000000000000002,0.065,0.3052,0.34,0.266,0.07400000000000001,0.07400000000000001,0.2698,0.3,0.25,0.04999999999999999,0.034999999999999976,0.3052,0.34,0.266,0.07400000000000001,0.07400000000000001,44846,95767,3003,92764,92764
2019-11-24,0.2875,0.3,0.275,0.024999999999999967,0.024999999999999967,0.31925000000000003,0.337,0.275,0.062,0.007000000000000006,0.2875,0.3,0.275,0.024999999999999967,0.024999999999999967,0.30825,0.335,0.275,0.06,0.022999999999999965,47489,127046,0,127046,-124239
2019-12-01,0.298,0.32,0.285,0.03500000000000003,-0.020000000000000018,0.3256,0.34,0.318,0.02200000000000002,0.010000000000000009,0.2884,0.297,0.285,0.01200000000000001,0.0050000000000000044,0.3098,0.34,0.292,0.04800000000000004,-0.028000000000000025,33003,44436,20132,24304,-1436
2019-12-08,0.3224,0.33,0.31,0.020000000000000018,-0.013000000000000012,0.3296,0.34,0.325,0.015000000000000013,-0.012000000000000066,0.314,0.33,0.31,0.020000000000000018,-0.020000000000000018,0.3256,0.34,0.31,0.030000000000000027,-0.012000000000000066,24261,40000,12401,27599,-12690
2019-12-15,0.317,0.34,0.29,0.050000000000000044,-0.04500000000000004,0.334,0.34,0.33,0.010000000000000009,0.0,0.297,0.33,0.28,0.04999999999999999,0.0050000000000000044,0.3204,0.33,0.31,0.020000000000000018,0.010000000000000009,27565,69608,0,69608,-49463
2019-12-22,0.30474999999999997,0.32899999999999996,0.282,0.046999999999999986,0.030999999999999972,0.33575,0.36,0.313,0.046999999999999986,0.019999999999999962,0.2855,0.3,0.27,0.02999999999999997,0.02999999999999997,0.29325,0.313,0.27,0.04299999999999998,0.02999999999999997,49159,104354,1189,103165,-30911
2019-12-29,0.34475,0.4,0.3,0.10000000000000003,0.10000000000000003,0.37875000000000003,0.4,0.345,0.05500000000000005,0.05500000000000005,0.3055,0.32,0.3,0.020000000000000018,0.0,0.35050000000000003,0.39,0.31,0.08000000000000002,-0.02200000000000002,28376,83004,4787,78217,7578
2020-01-05,0.3338,0.35,0.31,0.03999999999999998,-0.017000000000000015,0.3466,0.375,0.324,0.05099999999999999,-0.017000000000000015,0.3186,0.35,0.302,0.04799999999999999,0.0050000000000000044,0.325,0.375,0.302,0.07300000000000001,0.0050000000000000044,5805,12800,1859,10941,641
2020-01-12,0.3066,0.315,0.3,0.015000000000000013,-0.008000000000000007,0.325,0.35,0.31,0.03999999999999998,0.019999999999999962,0.303,0.315,0.3,0.015000000000000013,0.0,0.3194,0.35,0.302,0.04799999999999999,0.04799999999999999,9487,23944,0,23944,14348
2020-01-19,0.32875,0.34,0.315,0.025000000000000022,-0.012000000000000066,0.36,0.37,0.35,0.020000000000000018,0.010000000000000009,0.31575,0.32799999999999996,0.31,0.01799999999999996,0.01799999999999996,0.33825,0.36,0.31,0.04999999999999999,0.03999999999999998,81753,177240,1620,175620,159785
2020-01-26,0.3402,0.35,0.33,0.019999999999999962,-0.01200000000000001,0.34259999999999996,0.35,0.33799999999999997,0.01200000000000001,-0.007999999999999952,0.3316,0.345,0.315,0.02999999999999997,0.007999999999999952,0.3394,0.345,0.33,0.014999999999999958,0.0,7820,15180,0,15180,-13300
2020-02-02,0.3278,0.34,0.306,0.03400000000000003,-0.03400000000000003,0.3332,0.34,0.33,0.010000000000000009,-0.009000000000000008,0.3082,0.32,0.3,0.020000000000000018,-0.015000000000000013,0.3212,0.33,0.312,0.018000000000000016,0.009000000000000008,32499,79778,10145,69633,69633
2020-02-09,0.311,0.32,0.305,0.015000000000000013,0.0,0.3242,0.34,0.31,0.030000000000000027,-0.010000000000000009,0.3068,0.314,0.3,0.014000000000000012,0.0050000000000000044,0.32,0.331,0.305,0.026000000000000023,-0.015000000000000013,12154,34650,3502,31148,31148
2020-02-16,0.325,0.34,0.307,0.03300000000000003,0.020999999999999963,0.33625000000000005,0.34,0.325,0.015000000000000013,0.0,0.31675,0.32,0.307,0.013000000000000012,0.013000000000000012,0.325,0.34,0.32,0.020000000000000018,-0.020000000000000018,28881,51556,13992,37564,-34019
2020-02-23,0.3004,0.325,0.26,0.065,-0.065,0.313,0.325,0.3,0.025000000000000022,-0.025000000000000022,0.2844,0.307,0.235,0.07200000000000001,-0.07,0.3014,0.315,0.28,0.034999999999999976,-0.02300000000000002,83809,251979,7557,244422,81611
2020-03-01,0.272,0.28,0.265,0.015000000000000013,0.010000000000000009,0.28275,0.303,0.273,0.02999999999999997,0.0050000000000000044,0.264,0.268,0.255,0.013000000000000012,0.0,0.273,0.28300000000000003,0.268,0.015000000000000013,-0.0050000000000000044,22245,62000,3556,58444,-13644
2020-03-08,0.23,0.258,0.20800000000000002,0.04999999999999999,-0.04999999999999999,0.2366,0.26,0.214,0.04600000000000001,-0.04600000000000001,0.1942,0.225,0.11,0.115,-0.03899999999999998,0.22719999999999999,0.245,0.207,0.038000000000000006,-0.025999999999999995,45218,95310,7711,87599,-60034
2020-03-15,0.18180000000000002,0.2,0.15,0.05000000000000002,-0.03600000000000003,0.1908,0.2,0.175,0.025000000000000022,-0.02100000000000002,0.16,0.187,0.14,0.046999999999999986,0.009999999999999981,0.1702,0.19,0.15,0.04000000000000001,-0.03900000000000001,58222,189092,3538,185554,-20285
2020-03-22,0.1986,0.23,0.153,0.07700000000000001,0.03,0.211,0.23,0.185,0.04500000000000001,0.03,0.1822,0.20800000000000002,0.15,0.058000000000000024,0.058000000000000024,0.1946,0.215,0.16,0.05499999999999999,0.048000000000000015,46030,119414,4800,114614,-114614
2020-03-29,0.1965,0.22,0.15,0.07,0.056999999999999995,0.2135,0.22,0.207,0.013000000000000012,-0.01100000000000001,0.189,0.203,0.15,0.05300000000000002,0.05199999999999999,0.20174999999999998,0.204,0.2,0.003999999999999976,0.001999999999999974,25380,82852,4585,78267,-2184
2020-04-05,0.20299999999999999,0.21,0.19699999999999998,0.013000000000000012,-0.013000000000000012,0.2105,0.215,0.207,0.008000000000000007,0.0,0.20074999999999998,0.205,0.196,0.00899999999999998,-0.00899999999999998,0.206,0.209,0.20199999999999999,0.007000000000000006,0.0020000000000000018,16550,37583,1517,36066,36066
2020-04-12,0.1946,0.21,0.16,0.04999999999999999,-0.009999999999999981,0.2118,0.23,0.2,0.03,-0.020000000000000018,0.1826,0.203,0.16,0.04300000000000001,-0.0030000000000000027,0.2002,0.209,0.185,0.023999999999999994,0.0020000000000000018,53762,125553,6120,119433,-28179
2020-04-19,0.1932,0.215,0.17,0.044999999999999984,-0.01899999999999999,0.2018,0.215,0.19,0.024999999999999994,-0.016000000000000014,0.186,0.21,0.17,0.03999999999999998,-0.036000000000000004,0.1942,0.21,0.18600000000000003,0.023999999999999966,-0.01999999999999999,18061,40119,1440,38679,25174
2020-04-26,0.198,0.217,0.188,0.028999999999999998,0.028999999999999998,0.2034,0.22,0.188,0.032,0.032,0.18739999999999998,0.193,0.175,0.018000000000000016,0.013999999999999985,0.1914,0.2,0.185,0.015000000000000013,0.003999999999999976,28805,65777,11000,54777,-34136
2020-05-03,0.2102,0.223,0.198,0.024999999999999994,0.01999999999999999,0.2346,0.281,0.22,0.061000000000000026,0.059000000000000025,0.2026,0.215,0.18,0.035,0.035,0.222,0.23,0.22,0.010000000000000009,0.010000000000000009,96433,265245,1250,263995,215113
2020-05-10,0.2162,0.22699999999999998,0.21,0.016999999999999987,0.010000000000000009,0.2302,0.24,0.22,0.01999999999999999,-0.006000000000000005,0.2142,0.22699999999999998,0.21,0.016999999999999987,0.0,0.2248,0.23399999999999999,0.217,0.016999999999999987,0.010999999999999982,36185,81647,550,81097,21201
2020-05-17,0.2154,0.225,0.21,0.015000000000000013,-0.015000000000000013,0.218,0.225,0.21,0.015000000000000013,-0.015000000000000013,0.2104,0.212,0.21,0.0020000000000000018,0.0,0.213,0.22,0.21,0.010000000000000009,0.0,9898,22472,0,22472,-14970
2020-05-24,0.22575,0.233,0.21,0.02300000000000002,0.02300000000000002,0.23325,0.24,0.23,0.009999999999999981,-0.0069999999999999785,0.22075,0.233,0.21,0.02300000000000002,0.02300000000000002,0.227,0.233,0.22,0.013000000000000012,0.008000000000000007,7395,27074,0,27074,-27074
2020-05-31,0.2226,0.235,0.21,0.024999999999999994,-0.013000000000000012,0.2326,0.235,0.223,0.011999999999999983,0.011999999999999983,0.2072,0.22399999999999998,0.177,0.046999999999999986,-0.033,0.2238,0.235,0.21,0.024999999999999994,0.024999999999999994,11810,48490,1478,47012,47012
2020-06-07,0.21660000000000001,0.23,0.2,0.03,0.018000000000000016,0.2312,0.23399999999999999,0.225,0.00899999999999998,-0.0050000000000000044,0.2058,0.221,0.195,0.025999999999999995,0.009999999999999981,0.2238,0.23399999999999999,0.20800000000000002,0.025999999999999968,-0.013999999999999985,18709,41393,6323,35070,-19196
2020-06-14,0.22025,0.225,0.215,0.010000000000000009,0.0050000000000000044,0.22525,0.23,0.22,0.010000000000000009,0.010000000000000009,0.2165,0.221,0.205,0.016000000000000014,0.015000000000000013,0.2215,0.223,0.22,0.0030000000000000027,0.0020000000000000018,8770,16101,0,16101,-10871
2020-06-21,0.2206,0.23,0.21,0.020000000000000018,0.0,0.2206,0.23,0.21,0.020000000000000018,0.0,0.208,0.22,0.2,0.01999999999999999,-0.01999999999999999,0.214,0.22,0.21,0.010000000000000009,0.0,50215,197727,0,197727,192647
2020-06-28,0.2275,0.23,0.22,0.010000000000000009,0.0,0.23125,0.235,0.23,0.004999999999999977,0.004999999999999977,0.2215,0.225,0.22,0.0050000000000000044,0.0050000000000000044,0.22625,0.235,0.22,0.014999999999999986,0.014999999999999986,37594,52520,1760,50760,47096
2020-07-05,0.2375,0.24,0.235,0.0050000000000000044,0.0050000000000000044,0.24,0.24,0.24,0.0,0.0,0.225,0.23,0.22,0.010000000000000009,-0.010000000000000009,0.235,0.24,0.23,0.009999999999999981,-0.009999999999999981,69062,109060,29064,79996,-79996
