Date,WisdomTree China ex-State-Owned EnterprisesEtf_Open_average,WisdomTree China ex-State-Owned EnterprisesEtf_Open_max,WisdomTree China ex-State-Owned EnterprisesEtf_Open_min,WisdomTree China ex-State-Owned EnterprisesEtf_Open_volatility,WisdomTree China ex-State-Owned EnterprisesEtf_Open_change,WisdomTree China ex-State-Owned EnterprisesEtf_High_average,WisdomTree China ex-State-Owned EnterprisesEtf_High_max,WisdomTree China ex-State-Owned EnterprisesEtf_High_min,WisdomTree China ex-State-Owned EnterprisesEtf_High_volatility,WisdomTree China ex-State-Owned EnterprisesEtf_High_change,WisdomTree China ex-State-Owned EnterprisesEtf_Low_average,WisdomTree China ex-State-Owned EnterprisesEtf_Low_max,WisdomTree China ex-State-Owned EnterprisesEtf_Low_min,WisdomTree China ex-State-Owned EnterprisesEtf_Low_volatility,WisdomTree China ex-State-Owned EnterprisesEtf_Low_change,WisdomTree China ex-State-Owned EnterprisesEtf_Close_average,WisdomTree China ex-State-Owned EnterprisesEtf_Close_max,WisdomTree China ex-State-Owned EnterprisesEtf_Close_min,WisdomTree China ex-State-Owned EnterprisesEtf_Close_volatility,WisdomTree China ex-State-Owned EnterprisesEtf_Close_change
2018-03-25,87.14,87.14,87.14,0.0,0.0,88.56,88.56,88.56,0.0,0.0,87.14,87.14,87.14,0.0,0.0,88.2,88.2,88.2,0.0,0.0
2018-04-01,85.53,85.53,85.53,0.0,0.0,86.43,86.43,86.43,0.0,0.0,84.77,84.77,84.77,0.0,0.0,84.98,84.98,84.98,0.0,0.0
2018-04-08,88.25,88.25,88.25,0.0,0.0,88.25,88.25,88.25,0.0,0.0,87.08,87.08,87.08,0.0,0.0,87.5,87.5,87.5,0.0,0.0
2018-04-15,85.38,85.38,85.38,0.0,0.0,85.38,85.38,85.38,0.0,0.0,84.63,84.63,84.63,0.0,0.0,84.86,84.86,84.86,0.0,0.0
2018-04-22,84.45,84.45,84.45,0.0,0.0,84.6,84.6,84.6,0.0,0.0,83.82,83.82,83.82,0.0,0.0,84.58,84.58,84.58,0.0,0.0
2018-04-29,83.96,83.96,83.96,0.0,0.0,85.62,85.62,85.62,0.0,0.0,83.83,83.83,83.83,0.0,0.0,85.23,85.23,85.23,0.0,0.0
2018-05-06,88.47,88.47,88.47,0.0,0.0,88.54,88.54,88.54,0.0,0.0,88.19,88.19,88.19,0.0,0.0,88.43,88.43,88.43,0.0,0.0
2018-05-13,88.41,88.41,88.41,0.0,0.0,88.41,88.41,88.41,0.0,0.0,88.0,88.0,88.0,0.0,0.0,88.02,88.02,88.02,0.0,0.0
2018-05-20,87.97,87.97,87.97,0.0,0.0,88.22,88.22,88.22,0.0,0.0,87.97,87.97,87.97,0.0,0.0,88.16,88.16,88.16,0.0,0.0
2018-05-27,87.97,87.97,87.97,0.0,0.0,88.77,88.77,88.77,0.0,0.0,87.97,87.97,87.97,0.0,0.0,88.64,88.64,88.64,0.0,0.0
2018-06-03,89.97,89.97,89.97,0.0,0.0,90.74,90.74,90.74,0.0,0.0,89.84,89.84,89.84,0.0,0.0,90.66,90.66,90.66,0.0,0.0
2018-06-10,89.24,89.24,89.24,0.0,0.0,89.92,89.92,89.92,0.0,0.0,89.17,89.17,89.17,0.0,0.0,89.84,89.84,89.84,0.0,0.0
2018-06-17,86.91,86.91,86.91,0.0,0.0,86.91,86.91,86.91,0.0,0.0,86.07,86.07,86.07,0.0,0.0,86.09,86.09,86.09,0.0,0.0
2018-06-24,81.44,81.44,81.44,0.0,0.0,82.0,82.0,82.0,0.0,0.0,81.44,81.44,81.44,0.0,0.0,81.66,81.66,81.66,0.0,0.0
2018-07-01,78.9,78.9,78.9,0.0,0.0,80.38,80.38,80.38,0.0,0.0,78.9,78.9,78.9,0.0,0.0,80.07,80.07,80.07,0.0,0.0
2018-07-08,81.4,81.4,81.4,0.0,0.0,81.64,81.64,81.64,0.0,0.0,81.3,81.3,81.3,0.0,0.0,81.37,81.37,81.37,0.0,0.0
2018-07-15,79.58,79.58,79.58,0.0,0.0,79.88,79.88,79.88,0.0,0.0,79.39,79.39,79.39,0.0,0.0,79.74,79.74,79.74,0.0,0.0
2018-07-22,80.08,80.08,80.08,0.0,0.0,80.2,80.2,80.2,0.0,0.0,78.79,78.79,78.79,0.0,0.0,79.29,79.29,79.29,0.0,0.0
2018-07-29,74.79,74.79,74.79,0.0,0.0,75.04,75.04,75.04,0.0,0.0,74.79,74.79,74.79,0.0,0.0,74.96,74.96,74.96,0.0,0.0
2018-08-05,75.37,75.37,75.37,0.0,0.0,75.85,75.85,75.85,0.0,0.0,75.33,75.33,75.33,0.0,0.0,75.63,75.63,75.63,0.0,0.0
2018-08-12,70.76,70.76,70.76,0.0,0.0,72.38,72.38,72.38,0.0,0.0,70.67,70.67,70.67,0.0,0.0,72.24,72.24,72.24,0.0,0.0
2018-08-19,74.56,74.56,74.56,0.0,0.0,74.73,74.73,74.73,0.0,0.0,74.38,74.38,74.38,0.0,0.0,74.66,74.66,74.66,0.0,0.0
2018-08-26,73.85,73.85,73.85,0.0,0.0,74.51,74.51,74.51,0.0,0.0,73.81,73.81,73.81,0.0,0.0,74.37,74.37,74.37,0.0,0.0
2018-09-02,70.75,70.75,70.75,0.0,0.0,71.45,71.45,71.45,0.0,0.0,70.54,70.54,70.54,0.0,0.0,70.69,70.69,70.69,0.0,0.0
2018-09-09,70.67,70.67,70.67,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.0,70.0,70.0,0.0,0.0,70.08,70.08,70.08,0.0,0.0
2018-09-16,73.77,73.77,73.77,0.0,0.0,73.77,73.77,73.77,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.43,73.43,73.43,0.0,0.0
2018-09-23,71.61,71.61,71.61,0.0,0.0,72.12,72.12,72.12,0.0,0.0,71.55,71.55,71.55,0.0,0.0,71.67,71.67,71.67,0.0,0.0
2018-09-30,68.11,68.11,68.11,0.0,0.0,68.17,68.17,68.17,0.0,0.0,67.3,67.3,67.3,0.0,0.0,67.85,67.85,67.85,0.0,0.0
2018-10-07,65.0,65.0,65.0,0.0,0.0,65.58,65.58,65.58,0.0,0.0,64.43,64.43,64.43,0.0,0.0,65.34,65.34,65.34,0.0,0.0
2018-10-14,63.81,63.81,63.81,0.0,0.0,64.07,64.07,64.07,0.0,0.0,63.03,63.03,63.03,0.0,0.0,63.24,63.24,63.24,0.0,0.0
2018-10-21,61.74,61.74,61.74,0.0,0.0,63.03,63.03,63.03,0.0,0.0,61.5,61.5,61.5,0.0,0.0,62.7,62.7,62.7,0.0,0.0
2018-10-28,68.43,68.43,68.43,0.0,0.0,68.43,68.43,68.43,0.0,0.0,66.26,66.26,66.26,0.0,0.0,66.91,66.91,66.91,0.0,0.0
2018-11-04,63.88,63.88,63.88,0.0,0.0,63.88,63.88,63.88,0.0,0.0,62.96,62.96,62.96,0.0,0.0,63.36,63.36,63.36,0.0,0.0
2018-11-11,65.89,65.89,65.89,0.0,0.0,66.44,66.44,66.44,0.0,0.0,65.44,65.44,65.44,0.0,0.0,66.2,66.2,66.2,0.0,0.0
2018-11-18,63.87,63.87,63.87,0.0,0.0,64.18,64.18,64.18,0.0,0.0,63.75,63.75,63.75,0.0,0.0,63.95,63.95,63.95,0.0,0.0
2018-11-25,65.9,65.9,65.9,0.0,0.0,66.83,66.83,66.83,0.0,0.0,65.9,65.9,65.9,0.0,0.0,66.64,66.64,66.64,0.0,0.0
2018-12-02,65.32,65.32,65.32,0.0,0.0,66.01,66.01,66.01,0.0,0.0,64.32,64.32,64.32,0.0,0.0,64.65,64.65,64.65,0.0,0.0
2018-12-09,64.51,64.51,64.51,0.0,0.0,65.06,65.06,65.06,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.58,64.58,64.58,0.0,0.0
2018-12-16,61.5,61.5,61.5,0.0,0.0,61.5,61.5,61.5,0.0,0.0,60.14,60.14,60.14,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2018-12-23,61.27,61.27,61.27,0.0,0.0,61.8,61.8,61.8,0.0,0.0,60.96,60.96,60.96,0.0,0.0,61.45,61.45,61.45,0.0,0.0
2018-12-30,60.16,60.16,60.16,0.0,0.0,61.72,61.72,61.72,0.0,0.0,60.16,60.16,60.16,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2019-01-06,63.96,63.96,63.96,0.0,0.0,64.2,64.2,64.2,0.0,0.0,63.84,63.84,63.84,0.0,0.0,64.18,64.18,64.18,0.0,0.0
2019-01-13,66.19,66.19,66.19,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.51,66.51,66.51,0.0,0.0
2019-01-20,66.8,66.8,66.8,0.0,0.0,67.38,67.38,67.38,0.0,0.0,66.8,66.8,66.8,0.0,0.0,67.19,67.19,67.19,0.0,0.0
2019-01-27,68.69,68.69,68.69,0.0,0.0,68.95,68.95,68.95,0.0,0.0,68.57,68.57,68.57,0.0,0.0,68.71,68.71,68.71,0.0,0.0
2019-02-03,68.12,68.12,68.12,0.0,0.0,68.75,68.75,68.75,0.0,0.0,68.1,68.1,68.1,0.0,0.0,68.6,68.6,68.6,0.0,0.0
2019-02-10,69.97,69.97,69.97,0.0,0.0,69.97,69.97,69.97,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.66,69.66,69.66,0.0,0.0
2019-02-17,72.29,72.29,72.29,0.0,0.0,72.75,72.75,72.75,0.0,0.0,72.2,72.2,72.2,0.0,0.0,72.71,72.71,72.71,0.0,0.0
2019-02-24,74.56,74.56,74.56,0.0,0.0,74.6,74.6,74.6,0.0,0.0,74.03,74.03,74.03,0.0,0.0,74.26,74.26,74.26,0.0,0.0
2019-03-03,72.09,72.09,72.09,0.0,0.0,72.88,72.88,72.88,0.0,0.0,72.0,72.0,72.0,0.0,0.0,72.7,72.7,72.7,0.0,0.0
2019-03-10,75.76,75.76,75.76,0.0,0.0,76.16,76.16,76.16,0.0,0.0,75.76,75.76,75.76,0.0,0.0,76.04,76.04,76.04,0.0,0.0
2019-03-17,76.57,76.57,76.57,0.0,0.0,76.57,76.57,76.57,0.0,0.0,75.51,75.51,75.51,0.0,0.0,75.57,75.57,75.57,0.0,0.0
2019-03-24,77.65,77.65,77.65,0.0,0.0,77.98,77.98,77.98,0.0,0.0,77.34,77.34,77.34,0.0,0.0,77.95,77.95,77.95,0.0,0.0
2019-03-31,81.26,81.26,81.26,0.0,0.0,81.88,81.88,81.88,0.0,0.0,81.26,81.26,81.26,0.0,0.0,81.87,81.87,81.87,0.0,0.0
2019-04-07,81.93,81.93,81.93,0.0,0.0,82.02,82.02,82.02,0.0,0.0,81.76,81.76,81.76,0.0,0.0,81.87,81.87,81.87,0.0,0.0
2019-04-14,81.76,81.76,81.76,0.0,0.0,81.88,81.88,81.88,0.0,0.0,81.32,81.32,81.32,0.0,0.0,81.81,81.81,81.81,0.0,0.0
2019-04-21,79.71,79.71,79.71,0.0,0.0,79.98,79.98,79.98,0.0,0.0,79.48,79.48,79.48,0.0,0.0,79.9,79.9,79.9,0.0,0.0
2019-04-28,80.74,80.74,80.74,0.0,0.0,81.26,81.26,81.26,0.0,0.0,80.73,80.73,80.73,0.0,0.0,81.23,81.23,81.23,0.0,0.0
2019-05-05,75.44,75.44,75.44,0.0,0.0,75.94,75.94,75.94,0.0,0.0,74.17,74.17,74.17,0.0,0.0,75.35,75.35,75.35,0.0,0.0
2019-05-12,71.99,71.99,71.99,0.0,0.0,72.22,72.22,72.22,0.0,0.0,71.45,71.45,71.45,0.0,0.0,71.45,71.45,71.45,0.0,0.0
2019-05-19,68.26,68.26,68.26,0.0,0.0,68.33,68.33,68.33,0.0,0.0,67.76,67.76,67.76,0.0,0.0,67.77,67.77,67.77,0.0,0.0
2019-05-26,68.02,68.02,68.02,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.01,68.01,68.01,0.0,0.0,68.35,68.35,68.35,0.0,0.0
2019-06-02,68.33,68.33,68.33,0.0,0.0,69.2,69.2,69.2,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.78,68.78,68.78,0.0,0.0
2019-06-09,69.65,69.65,69.65,0.0,0.0,69.65,69.65,69.65,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.48,69.48,69.48,0.0,0.0
2019-06-16,73.63,73.63,73.63,0.0,0.0,74.04,74.04,74.04,0.0,0.0,73.61,73.61,73.61,0.0,0.0,73.61,73.61,73.61,0.0,0.0
2019-06-23,74.23,74.23,74.23,0.0,0.0,74.23,74.23,74.23,0.0,0.0,73.79,73.79,73.79,0.0,0.0,74.03,74.03,74.03,0.0,0.0
2019-06-30,74.88,74.88,74.88,0.0,0.0,74.96,74.96,74.96,0.0,0.0,74.29,74.29,74.29,0.0,0.0,74.51,74.51,74.51,0.0,0.0
2019-07-07,73.38,73.38,73.38,0.0,0.0,73.42,73.42,73.42,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.4,73.4,73.4,0.0,0.0
2019-07-14,74.35,74.35,74.35,0.0,0.0,74.54,74.54,74.54,0.0,0.0,74.08,74.08,74.08,0.0,0.0,74.08,74.08,74.08,0.0,0.0
2019-07-21,75.21,75.21,75.21,0.0,0.0,75.34,75.34,75.34,0.0,0.0,75.18,75.18,75.18,0.0,0.0,75.25,75.25,75.25,0.0,0.0
2019-07-28,71.02,71.02,71.02,0.0,0.0,71.12,71.12,71.12,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.42,70.42,70.42,0.0,0.0
2019-08-04,69.0,69.0,69.0,0.0,0.0,69.02,69.02,69.02,0.0,0.0,68.46,68.46,68.46,0.0,0.0,68.92,68.92,68.92,0.0,0.0
2019-08-11,69.84,69.84,69.84,0.0,0.0,70.8,70.8,70.8,0.0,0.0,69.84,69.84,69.84,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2019-08-18,71.04,71.04,71.04,0.0,0.0,71.59,71.59,71.59,0.0,0.0,69.79,69.79,69.79,0.0,0.0,69.87,69.87,69.87,0.0,0.0
2019-08-25,71.99,71.99,71.99,0.0,0.0,72.0,72.0,72.0,0.0,0.0,71.51,71.51,71.51,0.0,0.0,71.75,71.75,71.75,0.0,0.0
2019-09-01,74.51,74.51,74.51,0.0,0.0,74.54,74.54,74.54,0.0,0.0,74.22,74.22,74.22,0.0,0.0,74.43,74.43,74.43,0.0,0.0
2019-09-08,75.97,75.97,75.97,0.0,0.0,76.16,76.16,76.16,0.0,0.0,75.9,75.9,75.9,0.0,0.0,75.91,75.91,75.91,0.0,0.0
2019-09-15,74.87,74.87,74.87,0.0,0.0,75.01,75.01,75.01,0.0,0.0,74.1,74.1,74.1,0.0,0.0,74.31,74.31,74.31,0.0,0.0
2019-09-22,72.38,72.38,72.38,0.0,0.0,72.61,72.61,72.61,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.34,70.34,70.34,0.0,0.0
2019-09-29,71.53,71.53,71.53,0.0,0.0,72.05,72.05,72.05,0.0,0.0,71.37,71.37,71.37,0.0,0.0,72.05,72.05,72.05,0.0,0.0
2019-10-06,73.6,73.6,73.6,0.0,0.0,74.32,74.32,74.32,0.0,0.0,73.51,73.51,73.51,0.0,0.0,73.97,73.97,73.97,0.0,0.0
2019-10-13,74.09,74.09,74.09,0.0,0.0,74.09,74.09,74.09,0.0,0.0,73.68,73.68,73.68,0.0,0.0,73.68,73.68,73.68,0.0,0.0
2019-10-20,74.08,74.08,74.08,0.0,0.0,74.83,74.83,74.83,0.0,0.0,74.08,74.08,74.08,0.0,0.0,74.64,74.64,74.64,0.0,0.0
2019-10-27,76.28,76.28,76.28,0.0,0.0,76.61,76.61,76.61,0.0,0.0,76.13,76.13,76.13,0.0,0.0,76.25,76.25,76.25,0.0,0.0
2019-11-03,78.6,78.6,78.6,0.0,0.0,78.79,78.79,78.79,0.0,0.0,78.32,78.32,78.32,0.0,0.0,78.45,78.45,78.45,0.0,0.0
2019-11-10,76.58,76.58,76.58,0.0,0.0,76.79,76.79,76.79,0.0,0.0,76.57,76.57,76.57,0.0,0.0,76.57,76.57,76.57,0.0,0.0
2019-11-17,76.33,76.33,76.33,0.0,0.0,76.46,76.46,76.46,0.0,0.0,76.17,76.17,76.17,0.0,0.0,76.46,76.46,76.46,0.0,0.0
2019-11-24,77.02,77.02,77.02,0.0,0.0,77.36,77.36,77.36,0.0,0.0,77.02,77.02,77.02,0.0,0.0,77.21,77.21,77.21,0.0,0.0
2019-12-01,78.76,78.76,78.76,0.0,0.0,78.78,78.78,78.78,0.0,0.0,78.55,78.55,78.55,0.0,0.0,78.68,78.68,78.68,0.0,0.0
2019-12-08,80.51,80.51,80.51,0.0,0.0,81.0,81.0,81.0,0.0,0.0,80.1,80.1,80.1,0.0,0.0,80.2,80.2,80.2,0.0,0.0
2019-12-15,82.19,82.19,82.19,0.0,0.0,82.39,82.39,82.39,0.0,0.0,82.14,82.14,82.14,0.0,0.0,82.39,82.39,82.39,0.0,0.0
2019-12-22,83.71,83.71,83.71,0.0,0.0,83.71,83.71,83.71,0.0,0.0,83.14,83.14,83.14,0.0,0.0,83.25,83.25,83.25,0.0,0.0
2019-12-29,84.67,84.67,84.67,0.0,0.0,85.25,85.25,85.25,0.0,0.0,84.58,84.58,84.58,0.0,0.0,84.84,84.84,84.84,0.0,0.0
2020-01-05,87.33,87.33,87.33,0.0,0.0,87.6,87.6,87.6,0.0,0.0,87.11,87.11,87.11,0.0,0.0,87.35,87.35,87.35,0.0,0.0
2020-01-12,89.47,89.47,89.47,0.0,0.0,89.47,89.47,89.47,0.0,0.0,89.21,89.21,89.21,0.0,0.0,89.27,89.27,89.27,0.0,0.0
2020-01-19,85.13,85.13,85.13,0.0,0.0,85.13,85.13,85.13,0.0,0.0,83.06,83.06,83.06,0.0,0.0,83.59,83.59,83.59,0.0,0.0
2020-01-26,79.66,79.66,79.66,0.0,0.0,79.75,79.75,79.75,0.0,0.0,79.08,79.08,79.08,0.0,0.0,79.5,79.5,79.5,0.0,0.0
2020-02-02,84.44,84.44,84.44,0.0,0.0,84.5,84.5,84.5,0.0,0.0,83.76,83.76,83.76,0.0,0.0,83.91,83.91,83.91,0.0,0.0
2020-02-09,87.19,87.19,87.19,0.0,0.0,87.19,87.19,87.19,0.0,0.0,86.62,86.62,86.62,0.0,0.0,86.85,86.85,86.85,0.0,0.0
2020-02-16,87.07,87.07,87.07,0.0,0.0,87.07,87.07,87.07,0.0,0.0,86.4,86.4,86.4,0.0,0.0,86.4,86.4,86.4,0.0,0.0
2020-02-23,81.0,81.0,81.0,0.0,0.0,83.01,83.01,83.01,0.0,0.0,80.47,80.47,80.47,0.0,0.0,83.01,83.01,83.01,0.0,0.0
2020-03-01,84.36,84.36,84.36,0.0,0.0,84.92,84.92,84.92,0.0,0.0,83.48,83.48,83.48,0.0,0.0,84.47,84.47,84.47,0.0,0.0
2020-03-08,79.88,79.88,79.88,0.0,0.0,81.03,81.03,81.03,0.0,0.0,75.76,75.76,75.76,0.0,0.0,78.73,78.73,78.73,0.0,0.0
2020-03-15,73.35,73.35,73.35,0.0,0.0,73.39,73.39,73.39,0.0,0.0,70.77,70.77,70.77,0.0,0.0,70.77,70.77,70.77,0.0,0.0
2020-03-22,75.17,75.17,75.17,0.0,0.0,75.93,75.93,75.93,0.0,0.0,74.82,74.82,74.82,0.0,0.0,75.0,75.0,75.0,0.0,0.0
2020-03-29,76.35,76.35,76.35,0.0,0.0,76.9,76.9,76.9,0.0,0.0,75.13,75.13,75.13,0.0,0.0,75.43,75.43,75.43,0.0,0.0
2020-04-05,78.88,78.88,78.88,0.0,0.0,79.76,79.76,79.76,0.0,0.0,78.48,78.48,78.48,0.0,0.0,78.77,78.77,78.77,0.0,0.0
2020-04-12,82.67,82.67,82.67,0.0,0.0,82.87,82.87,82.87,0.0,0.0,81.7,81.7,81.7,0.0,0.0,82.1,82.1,82.1,0.0,0.0
2020-04-19,81.62,81.62,81.62,0.0,0.0,81.66,81.66,81.66,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.16,81.16,81.16,0.0,0.0
2020-04-26,79.89,79.89,79.89,0.0,0.0,80.03,80.03,80.03,0.0,0.0,78.54,78.54,78.54,0.0,0.0,78.7,78.7,78.7,0.0,0.0
2020-05-03,83.6,83.6,83.6,0.0,0.0,84.51,84.51,84.51,0.0,0.0,83.6,83.6,83.6,0.0,0.0,84.36,84.36,84.36,0.0,0.0
2020-05-10,84.39,84.39,84.39,0.0,0.0,84.47,84.47,84.47,0.0,0.0,83.9,83.9,83.9,0.0,0.0,84.47,84.47,84.47,0.0,0.0
2020-05-17,83.87,83.87,83.87,0.0,0.0,83.87,83.87,83.87,0.0,0.0,82.57,82.57,82.57,0.0,0.0,82.65,82.65,82.65,0.0,0.0
2020-05-24,84.26,84.26,84.26,0.0,0.0,85.99,85.99,85.99,0.0,0.0,83.84,83.84,83.84,0.0,0.0,85.98,85.98,85.98,0.0,0.0
2020-05-31,91.16,91.16,91.16,0.0,0.0,91.82,91.82,91.82,0.0,0.0,91.16,91.16,91.16,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2020-06-07,91.98,91.98,91.98,0.0,0.0,91.98,91.98,91.98,0.0,0.0,90.58,90.58,90.58,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2020-06-14,96.04,96.04,96.04,0.0,0.0,96.04,96.04,96.04,0.0,0.0,94.61,94.61,94.61,0.0,0.0,94.88,94.88,94.88,0.0,0.0
2020-06-21,96.26,96.26,96.26,0.0,0.0,96.3,96.3,96.3,0.0,0.0,95.42,95.42,95.42,0.0,0.0,95.64,95.64,95.64,0.0,0.0
2020-06-28,98.96,98.96,98.96,0.0,0.0,99.47,99.47,99.47,0.0,0.0,98.68,98.68,98.68,0.0,0.0,99.27,99.27,99.27,0.0,0.0
2020-07-05,104.05,104.05,104.05,0.0,0.0,104.86,104.86,104.86,0.0,0.0,103.73,103.73,103.73,0.0,0.0,103.73,103.73,103.73,0.0,0.0
