Date,Loncar Cancer ImmunotherapyEtf_Open_average,Loncar Cancer ImmunotherapyEtf_Open_max,Loncar Cancer ImmunotherapyEtf_Open_min,Loncar Cancer ImmunotherapyEtf_Open_volatility,Loncar Cancer ImmunotherapyEtf_Open_change,Loncar Cancer ImmunotherapyEtf_High_average,Loncar Cancer ImmunotherapyEtf_High_max,Loncar Cancer ImmunotherapyEtf_High_min,Loncar Cancer ImmunotherapyEtf_High_volatility,Loncar Cancer ImmunotherapyEtf_High_change,Loncar Cancer ImmunotherapyEtf_Low_average,Loncar Cancer ImmunotherapyEtf_Low_max,Loncar Cancer ImmunotherapyEtf_Low_min,Loncar Cancer ImmunotherapyEtf_Low_volatility,Loncar Cancer ImmunotherapyEtf_Low_change,Loncar Cancer ImmunotherapyEtf_Close_average,Loncar Cancer ImmunotherapyEtf_Close_max,Loncar Cancer ImmunotherapyEtf_Close_min,Loncar Cancer ImmunotherapyEtf_Close_volatility,Loncar Cancer ImmunotherapyEtf_Close_change
2020-01-05,24.35,24.35,24.35,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2020-01-12,23.6,23.6,23.6,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2020-01-19,22.67,22.67,22.67,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.04,22.04,22.04,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2020-01-26,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,20.94,20.94,20.94,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2020-02-02,22.04,22.04,22.04,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2020-02-09,22.36,22.36,22.36,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2020-02-16,22.38,22.38,22.38,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2020-02-23,20.77,20.77,20.77,0.0,0.0,21.65,21.65,21.65,0.0,0.0,20.7,20.7,20.7,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2020-03-01,21.96,21.96,21.96,0.0,0.0,22.44,22.44,22.44,0.0,0.0,21.88,21.88,21.88,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2020-03-08,17.77,17.77,17.77,0.0,0.0,18.23,18.23,18.23,0.0,0.0,16.32,16.32,16.32,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2020-03-15,18.62,18.62,18.62,0.0,0.0,18.77,18.77,18.77,0.0,0.0,17.71,17.71,17.71,0.0,0.0,17.71,17.71,17.71,0.0,0.0
2020-03-22,18.75,18.75,18.75,0.0,0.0,19.69,19.69,19.69,0.0,0.0,18.75,18.75,18.75,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2020-03-29,19.53,19.53,19.53,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2020-04-05,20.65,20.65,20.65,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2020-04-12,22.93,22.93,22.93,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.4,22.4,22.4,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2020-04-19,23.24,23.24,23.24,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2020-04-26,22.43,22.43,22.43,0.0,0.0,22.44,22.44,22.44,0.0,0.0,21.81,21.81,21.81,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2020-05-03,24.02,24.02,24.02,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2020-05-10,25.21,25.21,25.21,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.21,25.21,25.21,0.0,0.0,26.06,26.06,26.06,0.0,0.0
2020-05-17,27.33,27.33,27.33,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2020-05-24,26.06,26.06,26.06,0.0,0.0,26.49,26.49,26.49,0.0,0.0,25.75,25.75,25.75,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2020-05-31,26.16,26.16,26.16,0.0,0.0,26.34,26.34,26.34,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2020-06-07,25.52,25.52,25.52,0.0,0.0,25.82,25.82,25.82,0.0,0.0,24.93,24.93,24.93,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2020-06-14,26.49,26.49,26.49,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2020-06-21,27.17,27.17,27.17,0.0,0.0,27.37,27.37,27.37,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2020-06-28,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2020-07-05,27.5,27.5,27.5,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.61,27.61,27.61,0.0,0.0
