Date,ODA/PSAWMAL_USD - Value,ODA/PSAWMAL_USD - Not Found
2012-01-31,876.99865,
2012-02-29,885.0688,
2012-03-31,886.536,
2012-04-30,896.3808,
2012-05-31,892.1584,
2012-06-30,862.84,
2012-07-31,857.9175,
2012-08-31,856.65825,
2012-09-30,878.19665,
2012-10-31,873.3625,
2012-11-30,870.049147727273,
2012-12-31,879.937535714286,
2013-01-31,870.593663043479,
2013-02-28,842.8847375,
2013-03-31,822.004035714286,
2013-04-30,834.36775,
2013-05-31,833.200739130435,
2013-06-30,844.60285,
2013-07-31,827.703347826087,
2013-08-31,845.046034090909,
2013-09-30,865.133,
2013-10-31,876.955945652174,
2013-11-30,878.248035714286,
2013-12-31,892.832625,
2014-01-31,897.7785,
2014-02-28,902.193,
2014-03-31,905.7355,
2014-04-30,912.4935,
2014-05-31,918.0525,
2014-06-30,921.3225,
2014-07-31,930.5875,
2014-08-31,910.3135,
2014-09-30,889.004,
2014-10-31,875.7605,
2014-11-30,859.901,
2014-12-31,852.162,
2015-01-31,826.7105,
2015-02-28,835.2125,
2015-03-31,816.5735,
2015-04-30,814.23,
2015-05-31,842.461,
2015-06-30,847.7475,
2015-07-31,848.0745,
2015-08-31,849.982,
2015-09-30,836.7385,
2015-10-31,835.812,
2015-11-30,828.618,
2015-12-31,816.846,
2016-01-31,785.6175,
2016-02-29,780.113,
2016-03-31,775.0445,
2016-04-30,780.004,
2016-05-31,792.0485,
2016-06-30,774.7175,
2016-07-31,717.0565,
2016-08-31,714.822,
2016-09-30,716.6205,
2016-10-31,672.9115,
2016-11-30,677.326,
2016-12-31,680.269,
2017-01-31,671.8215,
2017-02-28,680.487,
2017-03-31,672.4755,
2017-04-30,688.444,
2017-05-31,704.5215,
2017-06-30,697.4365,
2017-07-31,707.846,
2017-08-31,706.5925,
2017-09-30,725.29,
2017-10-31,719.45,
2017-11-30,720.49,
2017-12-31,730.46,
2018-01-31,751.9365,
2018-02-28,762.1825,
2018-03-31,761.365,
2018-04-30,767.033,
2018-05-31,734.551,
2018-06-30,724.305,
2018-07-31,717.765,
2018-08-31,701.7965,
2018-09-30,711.443,
2018-10-31,709.2085,
2018-11-30,702.7775,
2018-12-31,690.951,
2019-01-31,702.069,
2019-02-28,708.7725,
2019-03-31,718.1465,
2019-04-30,710.6255,
2019-05-31,700.107,
2019-06-30,691.0055,
2019-07-31,679.8875,
2019-08-31,661.957,
2019-09-30,672.9115,
2019-10-31,688.553,
2019-11-30,702.396,
2019-12-31,714.2225,
2020-01-31,712.5875,
2020-02-29,706.429,
