Date,ODA/PCOCO_USD - Value,ODA/PCOCO_USD - Not Found
2002-05-31,1604.69583787364,
2002-06-30,1656.45666951878,
2002-07-31,1871.99852314152,
2002-08-31,1959.27273311832,
2002-09-30,2167.41225964985,
2002-10-31,2201.49510769065,
2002-11-30,1825.05743790573,
2002-12-31,2025.61102182395,
2003-01-31,2190.138111183637,
2003-02-28,2230.352249546004,
2003-03-31,1993.1130088827772,
2003-04-30,1932.194531238294,
2003-05-31,1732.517449677741,
2003-06-30,1579.1084647766388,
2003-07-31,1562.7099088409195,
2003-08-31,1565.54768021758,
2003-09-30,1625.3885162946613,
2003-10-31,1481.68128782414,
2003-11-30,1510.0093502914733,
2003-12-31,1627.281284732575,
2004-01-31,1626.3978534729636,
2004-02-29,1566.0860278580353,
2004-03-31,1504.4284072765033,
2004-04-30,1435.6680657363747,
2004-05-31,1412.9611890547271,
2004-06-30,1407.8854564931698,
2004-07-31,1567.864379015536,
2004-08-31,1727.333602658317,
2004-09-30,1541.136667392434,
2004-10-31,1483.8020496912045,
2004-11-30,1665.708546757315,
2004-12-31,1672.748829333906,
2005-01-31,1550.2155109951966,
2005-02-28,1633.9976032468958,
2005-03-31,1764.4528500813951,
2005-04-30,1585.9503890680037,
2005-05-31,1509.464670026205,
2005-06-30,1538.6299591176473,
2005-07-31,1488.31593213842,
2005-08-31,1482.230836273398,
2005-09-30,1504.1559980322954,
2005-10-31,1453.8303052627168,
2005-11-30,1428.7772101677788,
2005-12-31,1517.6103827325994,
2006-01-31,1576.2298008952678,
2006-02-28,1545.4011000999446,
2006-03-31,1545.0512763786353,
2006-04-30,1552.34094844902,
2006-05-31,1594.2962791875823,
2006-06-30,1605.7803887478374,
2006-07-31,1673.20654474569,
2006-08-31,1612.9425703936815,
2006-09-30,1566.336072239235,
2006-10-31,1530.1710000385751,
2006-11-30,1582.5418124510222,
2006-12-31,1702.1562479370532,
2007-01-31,1701.928110526284,
2007-02-28,1811.1520478804925,
2007-03-31,1924.20251093462,
2007-04-30,1975.4326056874847,
2007-05-31,2004.627095264173,
2007-06-30,2012.519109706994,
2007-07-31,2151.6658518959457,
2007-08-31,1902.0918919320643,
2007-09-30,1965.1391656827768,
2007-10-31,1916.6699509691173,
2007-11-30,1967.4159226704228,
2007-12-31,2119.846359407608,
2008-01-31,2213.5391391318303,
2008-02-29,2523.050631101311,
2008-03-31,2649.8387081282917,
2008-04-30,2628.3291635329047,
2008-05-31,2689.620270622317,
2008-06-30,3021.756666979645,
2008-07-31,2953.671563561797,
2008-08-31,2812.4449141673913,
2008-09-30,2672.05245165211,
2008-10-31,2258.6768144946986,
2008-11-30,2068.043427198201,
2008-12-31,2432.9060027857254,
2009-01-31,2624.293134437376,
2009-02-28,2660.466212000808,
2009-03-31,2501.750941603431,
2009-04-30,2555.166320724756,
2009-05-31,2483.4792589293666,
2009-06-30,2700.366201099208,
2009-07-31,2791.351221812666,
2009-08-31,2956.6636672694626,
2009-09-30,3142.8638755805423,
2009-10-31,3372.5033966329133,
2009-11-30,3384.1280857691218,
2009-12-31,3517.5436417280775,
2010-01-31,3522.0953982234755,
2010-02-28,3276.5457747593723,
2010-03-31,3089.645813859033,
2010-04-30,3221.237211660403,
2010-05-31,3165.761094462374,
2010-06-30,3230.827679121636,
2010-07-31,3229.547225640463,
2010-08-31,3071.7148174916892,
2010-09-30,2874.983613962432,
2010-10-31,2927.4546229150546,
2010-11-30,2910.310915683671,
2010-12-31,3047.0621422086892,
2011-01-31,3164.4843575240734,
2011-02-28,3471.0967409520263,
2011-03-31,3392.9685197197837,
2011-04-30,3113.5084245905164,
2011-05-31,3070.7663454609783,
2011-06-30,3015.640806729147,
2011-07-31,3167.1840775825044,
2011-08-31,3064.3091963840498,
2011-09-30,2873.883127492229,
2011-10-31,2680.0461773418215,
2011-11-30,2527.4271396276654,
2011-12-31,2200.6051718456174,
2012-01-31,2307.761849357251,
2012-02-29,2356.239880674984,
2012-03-31,2359.2512932216578,
2012-04-30,2266.7828936275037,
2012-05-31,2309.5079914275098,
2012-06-30,2265.8400964849366,
2012-07-31,2349.818407618306,
2012-08-31,2512.2598328246077,
2012-09-30,2620.2836709180237,
2012-10-31,2463.536882103968,
2012-11-30,2478.163596243382,
2012-12-31,2431.8220048234,
2013-01-31,2275.43563491533,
2013-02-28,2197.7018238392093,
2013-03-31,2153.358711919117,
2013-04-30,2294.7203473091745,
2013-05-31,2345.728592612596,
2013-06-30,2283.583872544179,
2013-07-31,2308.5292908929837,
2013-08-31,2483.6057473022042,
2013-09-30,2616.047323423373,
2013-10-31,2730.6985863679815,
2013-11-30,2755.173381847446,
2013-12-31,2824.5391428977277,
2014-01-31,2819.4309614358494,
2014-02-28,2992.764768216181,
2014-03-31,3041.6669770419144,
2014-04-30,3050.6120638507005,
2014-05-31,3029.9954312467753,
2014-06-30,3174.306116813172,
2014-07-31,3196.039427651861,
2014-08-31,3270.267718105031,
2014-09-30,3221.2673744806757,
2014-10-31,3100.829709307326,
2014-11-30,2909.091366696349,
2014-12-31,2946.945359331086,
2015-01-31,2915.6042036968133,
2015-02-28,2961.935713599027,
2015-03-31,2878.033167333083,
2015-04-30,2868.2744538909933,
2015-05-31,3095.9967149924605,
2015-06-30,3239.8841787899005,
2015-07-31,3325.9601078149713,
2015-08-31,3154.01802015011,
2015-09-30,3278.4523605864915,
2015-10-31,3197.3398414253065,
2015-11-30,3360.840463215037,
2015-12-31,3345.656219422053,
2016-01-31,2952.4160872799266,
2016-02-29,2916.3665338048822,
2016-03-31,3073.519138038902,
2016-04-30,3078.493533303232,
2016-05-31,3098.388583712312,
2016-06-30,3122.750282672005,
2016-07-31,3049.97729681518,
2016-08-31,3032.488202967675,
2016-09-30,2881.1873701304244,
2016-10-31,2711.350911108782,
2016-11-30,2482.831263561154,
2016-12-31,2295.309671675806,
2017-01-31,2193.826741247014,
2017-02-28,2034.0839632806315,
2017-03-31,2063.093780819666,
2017-04-30,1961.157309598984,
2017-05-31,1983.4848538754661,
2017-06-30,1998.2453234357527,
2017-07-31,1988.577538659073,
2017-08-31,1988.558584783232,
2017-09-30,1998.2959654408232,
2017-10-31,2097.0532380396385,
2017-11-30,2127.901902376037,
2017-12-31,1917.7756040951288,
2018-01-31,1951.8263675862802,
2018-02-28,2122.798561057885,
2018-03-31,2503.951234417956,
2018-04-30,2624.7353345675506,
2018-05-31,2659.613165325658,
2018-06-30,2410.758626334176,
2018-07-31,2357.0478854518205,
2018-08-31,2171.610710741114,
2018-09-30,2194.8857962151187,
2018-10-31,2134.1987717521965,
2018-11-30,2185.0343024826466,
2018-12-31,2208.408043081941,
2019-01-31,2263.335036467331,
2019-02-28,2255.804973027123,
2019-03-31,2200.4846736972268,
2019-04-30,2331.1310220934006,
2019-05-31,2315.0723996801685,
2019-06-30,2407.731087737108,
2019-07-31,2416.5296210919487,
2019-08-31,2194.698415552628,
2019-09-30,2305.3417136575194,
2019-10-31,2435.2745402371143,
2019-11-30,2519.6625323118815,
2019-12-31,2444.792078123784,
2020-01-31,2603.0755612126613,
2020-02-29,2716.2143977772766,
