Date,ODA/PGNUTS_USD - Value,ODA/PGNUTS_USD - Not Found
2006-01-31,710.454545454546,
2006-02-28,720.0,
2006-03-31,720.0,
2006-04-30,720.0,
2006-05-31,754.782608695652,
2006-06-30,802.727272727273,
2006-07-31,845.238095238095,
2006-08-31,893.913043478261,
2006-09-30,931.428571428572,
2006-10-31,940.0,
2006-11-30,947.727272727272,
2006-12-31,960.0,
2007-01-31,996.956521739131,
2007-02-28,1000.0,
2007-03-31,1000.0,
2007-04-30,1000.0,
2007-05-31,1013.04347826087,
2007-06-30,1095.2380952381,
2007-07-31,1159.09090909091,
2007-08-31,1200.0,
2007-09-30,1200.0,
2007-10-31,1282.60869565217,
2007-11-30,1513.63636363636,
2007-12-31,1669.04761904762,
2008-01-31,1700.0,
2008-02-29,1700.0,
2008-03-31,1700.0,
2008-04-30,1665.90909090909,
2008-05-31,1650.0,
2008-06-30,1650.0,
2008-07-31,1619.5652173913,
2008-08-31,1599.04761904762,
2008-09-30,1572.72727272727,
2008-10-31,1470.0,
2008-11-30,1268.0,
2008-12-31,1217.39130434783,
2009-01-31,1154.09090909091,
2009-02-28,984.0,
2009-03-31,900.0,
2009-04-30,900.0,
2009-05-31,916.666666666666,
2009-06-30,957.727272727273,
2009-07-31,966.086956521739,
2009-08-31,980.0,
2009-09-30,990.909090909091,
2009-10-31,1000.90909090909,
2009-11-30,1042.38095238095,
2009-12-31,1142.60869565217,
2010-01-31,1214.2857142857142,
2010-02-28,1218.0,
2010-03-31,1200.0,
2010-04-30,1202.7272727272727,
2010-05-31,1230.0,
2010-06-30,1189.090909090909,
2010-07-31,1180.0,
2010-08-31,1210.909090909091,
2010-09-30,1272.2727272727273,
2010-10-31,1296.1904761904761,
2010-11-30,1300.0,
2010-12-31,1359.1304347826087,
2011-01-31,1568.5714285714287,
2011-02-28,1600.0,
2011-03-31,1600.0,
2011-04-30,1600.0,
2011-05-31,1659.090909090909,
2011-06-30,1776.3636363636363,
2011-07-31,1683.3350694806145,
2011-08-31,1819.8819359461297,
2011-09-30,1837.7291951158047,
2011-10-31,1829.2881101689584,
2011-11-30,1860.6626274411012,
2011-12-31,1853.5272515147071,
2012-01-31,1858.5387195566561,
2012-02-29,1885.514281547531,
2012-03-31,1807.7439113314824,
2012-04-30,1717.7857872039003,
2012-05-31,1619.4875436716509,
2012-06-30,1546.315499172643,
2012-07-31,1541.4513864513879,
2012-08-31,1515.533825751216,
2012-09-30,1588.5608108108083,
2012-10-31,1637.412288064462,
2012-11-30,1675.8906633906624,
2012-12-31,1863.8968560397168,
2013-01-31,1985.4087628000675,
2013-02-28,1923.4980694980702,
2013-03-31,2366.5995587424154,
2013-04-30,2433.048438048438,
2013-05-31,2529.9048322876442,
2013-06-30,2600.1893023045345,
2013-07-31,2243.389539092664,
2013-08-31,2506.1113068730247,
2013-09-30,2291.8622772166304,
2013-10-31,2338.3344896235517,
2013-11-30,2392.168636669195,
2013-12-31,2207.451003915848,
2014-01-31,2431.1788881515463,
2014-02-28,2323.840680803572,
2014-03-31,2376.9846464768293,
2014-04-30,2256.202906310329,
2014-05-31,2217.552749457049,
2014-06-30,2212.721479850391,
2014-07-31,2145.5038157577264,
2014-08-31,1986.802110624653,
2014-09-30,2008.0513310591416,
2014-10-31,1833.7818985279946,
2014-11-30,1991.4493318653447,
2014-12-31,1995.1042923503862,
2015-01-31,1951.393714762855,
2015-02-28,2028.1669808759684,
2015-03-31,2070.857835945727,
2015-04-30,2017.274663944587,
2015-05-31,2044.7773459045795,
2015-06-30,2008.0513310591448,
2015-07-31,2063.5822876447887,
2015-08-31,2042.4767413299805,
2015-09-30,1932.507842664094,
2015-10-31,1821.8278480387855,
2015-11-30,1716.7111335666057,
2015-12-31,1656.915419884169,
2016-01-31,1800.453140082045,
2016-02-29,1851.9866825530898,
2016-03-31,1811.5160472972984,
2016-04-30,1865.3301890857706,
2016-05-31,1830.172768268472,
2016-06-30,1870.5797504332666,
2016-07-31,1816.0972511893249,
2016-08-31,1789.2501960666052,
2016-09-30,1808.6516582024417,
2016-10-31,1727.2939146097622,
2016-11-30,1665.0311889862671,
2016-12-31,1743.209915348589,
2017-01-31,1820.9494353830326,
2017-02-28,1806.4117059302619,
2017-03-31,1882.514704995176,
2017-04-30,1847.9606245475406,
2017-05-31,1814.8769305019307,
2017-06-30,1878.0462580071953,
2017-07-31,1894.7779276406498,
2017-08-31,1952.253031491313,
2017-09-30,2034.6546857763356,
2017-10-31,2167.922434406809,
2017-11-30,2067.344185322699,
2017-12-31,2225.1447445532267,
2018-01-31,2130.379841336873,
2018-02-28,2061.019614201254,
2018-03-31,2132.3467218486744,
2018-04-30,2118.8568132067007,
2018-05-31,2160.207679777992,
2018-06-30,2180.5130158059837,
2018-07-31,1992.2399032555302,
2018-08-31,2137.101607746141,
2018-09-30,2143.6343244751447,
2018-10-31,2025.772351592666,
2018-11-30,1851.6938783345022,
2018-12-31,1646.772754498758,
2019-01-31,1707.3286679536686,
2019-02-28,1955.3928039587997,
2019-03-31,1442.0189473593477,
2019-04-30,1942.170381877411,
2019-05-31,1928.3067386583002,
2019-06-30,1951.832921090733,
2019-07-31,1907.721329029922,
2019-08-31,1928.9941920410674,
2019-09-30,1901.2196204495322,
2019-10-31,1869.071172176642,
2019-11-30,1778.3673361658855,
2019-12-31,1840.7137201375504,
2020-01-31,1890.4968026061808,
2020-02-29,1921.8790495294427,
