Date,STZ_stock_Open_average,STZ_stock_Open_max,STZ_stock_Open_min,STZ_stock_Open_volatility,STZ_stock_Open_change,STZ_stock_High_average,STZ_stock_High_max,STZ_stock_High_min,STZ_stock_High_volatility,STZ_stock_High_change,STZ_stock_Low_average,STZ_stock_Low_max,STZ_stock_Low_min,STZ_stock_Low_volatility,STZ_stock_Low_change,STZ_stock_Close_average,STZ_stock_Close_max,STZ_stock_Close_min,STZ_stock_Close_volatility,STZ_stock_Close_change,STZ_stock_Volume_average,STZ_stock_Volume_max,STZ_stock_Volume_min,STZ_stock_Volume_volatility,STZ_stock_Volume_change
2017-10-08,207.892,209.85,205.38,4.469999999999999,-1.7800000000000011,209.078,210.29,208.56,1.7299999999999898,-1.4399999999999977,206.684,207.83,205.3,2.530000000000001,-1.9800000000000182,207.97,208.56,207.4,1.1599999999999966,0.37000000000000455,1144300,1669970,745599,924371,266338
2017-10-15,211.236,213.6,208.64,4.960000000000008,3.460000000000008,212.90200000000002,214.53,211.06,3.469999999999999,1.240000000000009,210.038,210.93,208.1,2.8300000000000125,2.819999999999993,211.822,213.64,210.45,3.1899999999999977,0.8000000000000114,1480237,2758634,977631,1781003,-26874
2017-10-22,212.316,213.2,211.87,1.329999999999984,0.11000000000001364,212.984,213.81,212.27,1.539999999999992,0.4299999999999784,211.096,211.51,210.4,1.1099999999999852,-0.3499999999999943,212.096,212.65,211.71,0.9399999999999977,0.18999999999999773,845975,1092329,599562,492767,201874
2017-10-29,215.518,219.37,213.92,5.450000000000017,0.6000000000000227,217.32,219.56,214.5,5.060000000000002,2.3100000000000023,213.912,215.86,211.61,4.25,2.9099999999999966,215.664,219.09,213.0,6.090000000000003,2.9099999999999966,1171829,1727294,853304,873990,-229054
2017-11-05,216.738,218.5,215.76,2.740000000000009,2.740000000000009,217.70999999999998,219.0,216.51,2.490000000000009,2.2700000000000102,215.904,217.81,214.82,2.990000000000009,2.759999999999991,217.142,218.67,215.48,3.1899999999999977,2.869999999999976,1078562,1757558,616868,1140690,-117841
2017-11-12,218.966,220.79,217.18,3.609999999999985,-1.8199999999999932,221.264,227.2,217.25,9.949999999999989,-4.25,216.906,218.67,215.27,3.3999999999999773,-3.3999999999999773,217.928,220.76,216.29,4.469999999999999,-4.469999999999999,1063777,1254637,880438,374199,-4988
2017-11-19,218.8775,220.93,216.8,4.1299999999999955,4.1299999999999955,220.1875,221.88,217.86,4.019999999999982,4.019999999999982,217.98250000000002,219.96,216.35,3.6100000000000136,3.6100000000000136,219.9175,221.88,217.58,4.299999999999983,4.299999999999983,722178,1108330,303028,805302,-805302
2017-11-26,218.904,221.81,214.37,7.439999999999998,-4.150000000000006,220.172,221.99,217.9,4.090000000000003,-3.219999999999999,216.032,219.75,212.67,7.0800000000000125,-3.9000000000000057,218.138,220.12,214.36,5.759999999999991,-1.5200000000000102,1222843,1560100,812014,748086,270148
2017-12-03,217.442,219.19,216.35,2.8400000000000034,-1.8700000000000045,218.536,219.49,217.92,1.5700000000000216,-1.4699999999999989,216.078,216.87,214.33,2.539999999999992,2.539999999999992,216.984,217.98,216.34,1.6399999999999864,1.6399999999999864,1203236,1699286,886442,812844,-356667
2017-12-10,220.132,224.27,217.21,7.060000000000002,7.060000000000002,222.674,224.84,219.86,4.97999999999999,4.97999999999999,218.554,221.48,215.94,5.539999999999992,5.539999999999992,221.03,224.44,218.58,5.859999999999985,5.069999999999993,1584467,2446407,1104763,1341644,1089334
2017-12-17,224.032,224.79,223.21,1.579999999999984,0.1799999999999784,225.04,226.34,223.91,2.430000000000007,-1.3700000000000045,222.09,223.18,221.05,2.1299999999999955,0.5900000000000034,223.51399999999998,224.6,222.42,2.180000000000007,1.3900000000000148,1187911,1453090,949738,503352,-503352
2017-12-24,226.6875,228.49,224.36,4.1299999999999955,3.759999999999991,227.7725,229.42,226.33,3.089999999999975,3.089999999999975,224.92000000000002,227.0,223.51,3.490000000000009,3.490000000000009,227.01,228.57,225.51,3.0600000000000023,3.0600000000000023,1646993,1866461,1348043,518418,282277
2017-12-31,226.1275,229.0,220.45,8.550000000000011,-8.550000000000011,227.65,229.5,222.86,6.639999999999986,-6.599999999999994,223.195,226.01,216.25,9.759999999999991,-9.560000000000002,224.9325,227.5,219.88,7.6200000000000045,-6.680000000000007,4255621,10175304,1715761,8459543,7828417
