Date,JOUT_stock_Open_average,JOUT_stock_Open_max,JOUT_stock_Open_min,JOUT_stock_Open_volatility,JOUT_stock_Open_change,JOUT_stock_High_average,JOUT_stock_High_max,JOUT_stock_High_min,JOUT_stock_High_volatility,JOUT_stock_High_change,JOUT_stock_Low_average,JOUT_stock_Low_max,JOUT_stock_Low_min,JOUT_stock_Low_volatility,JOUT_stock_Low_change,JOUT_stock_Close_average,JOUT_stock_Close_max,JOUT_stock_Close_min,JOUT_stock_Close_volatility,JOUT_stock_Close_change,JOUT_stock_Volume_average,JOUT_stock_Volume_max,JOUT_stock_Volume_min,JOUT_stock_Volume_volatility,JOUT_stock_Volume_change
2017-02-26,35.408,35.67,35.15,0.5200000000000031,-0.10000000000000142,35.838,36.3,35.64,0.6599999999999966,-0.14000000000000057,34.882,35.35,34.72,0.6300000000000026,-0.10000000000000142,35.276,35.54,35.02,0.519999999999996,-0.5,39649,68326,24920,43406,7726
2017-03-05,34.816,35.01,34.64,0.36999999999999744,0.36999999999999744,35.135999999999996,35.24,34.98,0.2600000000000051,0.25,34.494,34.72,34.04,0.6799999999999997,0.6099999999999994,34.798,34.93,34.64,0.28999999999999915,0.0799999999999983,39496,49519,31031,18488,-6999
2017-03-12,35.508,36.83,34.71,2.1199999999999974,2.0799999999999983,36.199999999999996,37.15,35.26,1.8900000000000006,1.740000000000002,35.214,36.25,34.38,1.8699999999999974,1.8699999999999974,35.896,36.9,35.13,1.769999999999996,1.1999999999999957,46828,94753,29338,65415,52722
2017-03-19,35.792,36.42,35.23,1.1900000000000048,-0.46999999999999886,36.204,36.47,35.71,0.759999999999998,0.0,35.226,35.87,34.34,1.529999999999994,-0.14000000000000057,35.742000000000004,36.25,34.84,1.4099999999999966,-0.25,31707,43801,24067,19734,1281
2017-03-26,35.714,36.03,35.54,0.490000000000002,0.480000000000004,36.134,36.83,35.88,0.9499999999999957,0.9200000000000017,35.464,35.56,35.23,0.3300000000000054,0.3300000000000054,35.846,36.5,35.52,0.9799999999999969,0.9200000000000017,18850,27177,12084,15093,-8102
2017-04-02,35.498,36.4,34.97,1.4299999999999997,-0.9799999999999969,35.716,36.42,35.43,0.990000000000002,-0.8599999999999994,34.94,35.54,34.63,0.9099999999999966,-0.3999999999999986,35.23,35.54,34.94,0.6000000000000014,-0.14999999999999858,26111,39946,16944,23002,-17755
2017-04-09,34.6575,35.36,33.58,1.7800000000000011,-1.7800000000000011,34.7125,35.36,33.58,1.7800000000000011,-1.7800000000000011,33.7675,34.56,32.98,1.5800000000000054,-1.5800000000000054,34.1025,34.91,33.38,1.529999999999994,-1.1999999999999957,28878,49875,16815,33060,-10957
2017-04-16,35.0,36.37,33.81,2.559999999999995,2.559999999999995,35.74,36.8,34.7,2.0999999999999943,2.0999999999999943,34.492,35.59,33.03,2.5600000000000023,2.5600000000000023,35.426,36.22,34.49,1.7299999999999969,1.5799999999999983,45011,96124,23933,72191,-53707
2017-04-23,36.83,37.03,36.56,0.46999999999999886,0.37999999999999545,37.498,38.03,36.86,1.1700000000000017,0.20000000000000284,36.088,36.65,35.29,1.3599999999999994,-0.4299999999999997,36.914,37.42,36.32,1.1000000000000014,-0.5200000000000031,34901,69074,18220,50854,9154
2017-04-30,36.318,38.65,35.35,3.299999999999997,2.280000000000001,37.178,41.89,35.55,6.340000000000003,5.049999999999997,35.672000000000004,38.25,34.67,3.5799999999999983,2.6199999999999974,36.61,41.34,35.09,6.25,5.590000000000003,41735,110139,16972,93167,82402
2017-05-07,44.254,46.89,41.04,5.850000000000001,5.850000000000001,45.616,46.98,41.53,5.449999999999996,5.449999999999996,43.59,45.87,40.45,5.419999999999995,5.419999999999995,45.217999999999996,46.82,41.32,5.5,4.759999999999998,45945,77745,29742,48003,-18137
2017-05-14,44.93,46.1,44.1,2.0,-1.9299999999999997,45.468,46.43,44.42,2.009999999999998,-1.4399999999999977,44.034,44.63,43.35,1.2800000000000011,-0.28999999999999915,44.664,45.9,43.68,2.219999999999999,-0.5899999999999963,38096,51343,21540,29803,-26032
2017-05-21,44.082,44.45,43.51,0.9400000000000048,-0.9400000000000048,44.332,44.89,43.51,1.3800000000000026,-1.3800000000000026,43.408,44.01,42.75,1.259999999999998,-1.259999999999998,43.892,44.22,43.42,0.7999999999999972,-0.7999999999999972,28088,67454,13422,54032,-44918
2017-05-28,43.385,43.87,42.94,0.9299999999999997,0.4399999999999977,44.1025,45.79,43.38,2.4099999999999966,2.3599999999999994,43.082499999999996,43.87,42.76,1.1099999999999994,1.1099999999999994,43.585,44.83,42.94,1.8900000000000006,1.8299999999999983,26131,35738,17248,18490,10217
2017-06-04,44.864,45.86,43.63,2.229999999999997,0.519999999999996,45.99,46.39,45.48,0.9100000000000037,-0.2700000000000031,43.71,44.83,43.02,1.8099999999999952,-0.5499999999999972,45.44,45.95,44.17,1.7800000000000011,-0.09000000000000341,30588,63708,15990,47718,-16794
2017-06-11,45.314,46.22,44.3,1.9200000000000017,-0.9100000000000037,46.078,46.81,45.13,1.6799999999999997,-0.6899999999999977,44.754,46.01,43.0,3.009999999999998,-2.3900000000000006,45.45,46.35,44.06,2.289999999999999,-2.1899999999999977,38575,67185,18280,48905,-19580
2017-06-18,45.516,46.28,44.38,1.8999999999999986,1.8999999999999986,46.358,47.34,45.52,1.8200000000000003,1.8200000000000003,45.032000000000004,46.2,43.88,2.3200000000000003,2.3200000000000003,45.934,47.11,45.01,2.1000000000000014,2.1000000000000014,33500,69388,15428,53960,35370
2017-06-25,47.758,49.1,46.2,2.8999999999999986,1.3799999999999955,48.924,49.74,47.56,2.1799999999999997,1.4600000000000009,47.116,48.06,46.2,1.8599999999999994,0.9799999999999969,47.854,48.85,46.41,2.440000000000005,1.8000000000000043,33302,42397,18404,23993,23993
2017-07-02,47.3575,48.22,46.65,1.5700000000000003,-1.25,48.025,49.85,47.3,2.5500000000000043,-2.5500000000000043,46.3275,47.26,45.63,1.6299999999999955,-1.6299999999999955,47.1725,47.86,46.68,1.1799999999999997,-0.7299999999999969,20159,24063,13448,10615,10392
2017-07-09,47.596,48.0,47.01,0.990000000000002,0.7800000000000011,48.17,48.68,47.8,0.8800000000000026,0.8100000000000023,46.576,47.64,44.48,3.1600000000000037,1.5799999999999983,47.746,48.08,47.49,0.5899999999999963,0.3999999999999986,30359,48646,14454,34192,-32468
2017-07-16,48.882,49.76,48.03,1.7299999999999969,0.8800000000000026,49.56,49.99,48.65,1.3400000000000034,0.9500000000000028,48.4,49.15,47.82,1.3299999999999983,0.3999999999999986,49.194,49.77,48.52,1.25,0.8299999999999983,41070,72080,14204,57876,36817
2017-07-23,49.69,50.34,49.15,1.1900000000000048,0.38000000000000256,50.416,51.46,49.36,2.1000000000000014,1.1300000000000026,48.14,49.74,44.96,4.780000000000001,1.5399999999999991,49.996,50.5,49.03,1.4699999999999989,1.3299999999999983,31499,48088,10822,37266,-37266
2017-07-30,52.048,56.05,50.24,5.809999999999995,5.809999999999995,53.052,56.99,50.6,6.390000000000001,6.390000000000001,51.142,53.82,49.8,4.020000000000003,4.020000000000003,52.296,54.95,50.52,4.43,4.43,58940,120908,34840,86068,86068
2017-08-06,57.85,60.57,54.95,5.619999999999997,5.619999999999997,60.083999999999996,61.85,59.19,2.6600000000000037,2.0500000000000043,56.466,58.83,54.45,4.3799999999999955,4.3799999999999955,59.153999999999996,61.61,57.36,4.25,3.6099999999999994,90131,151490,56643,94847,-89161
2017-08-13,61.766,62.0,61.1,0.8999999999999986,0.240000000000002,62.68,64.39,61.99,2.3999999999999986,-2.3999999999999986,60.738,61.4,60.3,1.1000000000000014,0.4200000000000017,61.73,62.22,61.15,1.0700000000000003,-0.8400000000000034,71288,164464,33589,130875,-44138
2017-08-20,61.6,61.77,61.37,0.4000000000000057,-0.11000000000000654,62.38,63.75,61.79,1.9600000000000009,1.9500000000000028,61.1,61.61,60.87,0.740000000000002,0.7000000000000028,61.86,63.28,61.37,1.9100000000000037,1.9100000000000037,44969,56726,36877,19849,-19849
2017-08-27,64.086,64.7,63.65,1.0500000000000043,-0.23000000000000398,64.602,65.14,64.17,0.9699999999999989,-0.23999999999999488,63.248,63.56,62.87,0.6900000000000048,-0.25,63.956,64.17,63.8,0.37000000000000455,-0.37000000000000455,41488,54657,35770,18887,-13860
2017-09-03,64.465,65.85,63.01,2.8399999999999963,-0.8800000000000026,65.7025,66.53,64.65,1.8799999999999955,-1.8799999999999955,63.305,64.36,62.74,1.6199999999999974,-0.5,64.175,65.31,62.91,2.4000000000000057,-2.4000000000000057,56080,78279,36162,42117,-30573
2017-09-10,64.084,64.92,62.73,2.190000000000005,1.6000000000000014,64.94,65.34,64.7,0.6400000000000006,0.6400000000000006,63.528,64.18,62.69,1.490000000000009,1.2700000000000031,64.416,65.06,63.41,1.6500000000000057,1.6500000000000057,48828,81971,29271,52700,24794
2017-09-17,66.106,67.0,65.01,1.9899999999999949,0.5999999999999943,67.31,67.96,66.78,1.1799999999999926,0.2400000000000091,65.564,65.83,65.01,0.8199999999999932,0.539999999999992,66.382,66.74,65.89,0.8499999999999943,0.1700000000000017,42076,55768,29752,26016,-24604
2017-09-24,67.83,69.74,66.66,3.0799999999999983,2.9299999999999926,69.366,73.69,67.0,6.689999999999998,6.689999999999998,67.084,69.6,65.62,3.9799999999999898,3.819999999999993,68.844,73.28,66.3,6.980000000000004,6.980000000000004,62706,118312,28905,89407,49548
2017-10-01,73.774,74.93,72.2,2.730000000000004,-1.4899999999999949,74.75,76.18,73.43,2.75,-2.75,72.71000000000001,73.33,72.2,1.1299999999999955,-0.25,73.538,74.05,73.07,0.980000000000004,-0.5900000000000034,58792,106885,21384,85501,-85501
2017-10-08,72.652,73.05,72.21,0.8400000000000034,-0.21999999999999886,73.25,74.0,72.63,1.3700000000000045,-0.21999999999999886,71.538,72.21,70.5,1.7099999999999937,0.8900000000000006,72.37,72.75,71.96,0.7900000000000063,-0.28000000000000114,45182,59529,26230,33299,9312
