Date,CCM_stock_Open_average,CCM_stock_Open_max,CCM_stock_Open_min,CCM_stock_Open_volatility,CCM_stock_Open_change,CCM_stock_High_average,CCM_stock_High_max,CCM_stock_High_min,CCM_stock_High_volatility,CCM_stock_High_change,CCM_stock_Low_average,CCM_stock_Low_max,CCM_stock_Low_min,CCM_stock_Low_volatility,CCM_stock_Low_change,CCM_stock_Close_average,CCM_stock_Close_max,CCM_stock_Close_min,CCM_stock_Close_volatility,CCM_stock_Close_change,CCM_stock_Volume_average,CCM_stock_Volume_max,CCM_stock_Volume_min,CCM_stock_Volume_volatility,CCM_stock_Volume_change
2017-10-01,3.674,3.8,3.59,0.20999999999999996,-0.20999999999999996,3.718,3.87,3.67,0.20000000000000018,-0.16999999999999993,3.564,3.62,3.5,0.1200000000000001,-0.1200000000000001,3.578,3.64,3.5,0.14000000000000012,-0.14000000000000012,25068,35790,1853,33937,-7069
2017-10-08,3.486,3.52,3.45,0.06999999999999984,-0.03999999999999959,3.576,3.68,3.51,0.17000000000000037,0.040000000000000036,3.452,3.488,3.41,0.07799999999999985,-0.026000000000000245,3.46,3.5,3.41,0.08999999999999986,0.009999999999999787,42852,82507,18737,63770,18753
2017-10-15,3.594,3.72,3.46,0.26000000000000023,0.26000000000000023,3.7014,3.767,3.6,0.16699999999999982,0.1499999999999999,3.557,3.67,3.46,0.20999999999999996,0.20999999999999996,3.624,3.75,3.51,0.2400000000000002,0.2400000000000002,21775,35915,5347,30568,16132
2017-10-22,3.63,3.79,3.48,0.31000000000000005,-0.31000000000000005,3.666,3.88,3.5,0.3799999999999999,-0.3799999999999999,3.5366,3.7,3.443,0.2570000000000001,-0.2570000000000001,3.578,3.77,3.5,0.27,-0.27,32314,112229,3212,109017,102945
2017-10-29,3.656,3.77,3.46,0.31000000000000005,0.31000000000000005,3.7798,3.87,3.61,0.26000000000000023,0.2589999999999999,3.6364,3.75,3.46,0.29000000000000004,0.29000000000000004,3.721,3.8,3.525,0.2749999999999999,0.2749999999999999,28747,63844,7426,56418,-3494
2017-11-05,3.832,3.86,3.77,0.08999999999999986,0.06000000000000005,3.858,3.88,3.84,0.040000000000000036,0.029999999999999805,3.752,3.8,3.66,0.13999999999999968,0.029999999999999805,3.7904,3.86,3.66,0.19999999999999973,0.009999999999999787,3907,9403,932,8471,-7830
2017-11-12,3.8218,3.94,3.75,0.18999999999999995,0.14000000000000012,3.882,3.96,3.8,0.16000000000000014,0.16000000000000014,3.804,3.91,3.75,0.16000000000000014,0.11000000000000032,3.862,3.93,3.8,0.13000000000000034,0.13000000000000034,12411,36168,406,35762,7913
2017-11-19,3.85025,3.95,3.74,0.20999999999999996,-0.20999999999999996,3.89725,3.958,3.74,0.21799999999999997,-0.20999999999999996,3.78525,3.87,3.74,0.1299999999999999,-0.1299999999999999,3.86125,3.92,3.74,0.17999999999999972,-0.17999999999999972,7415,12700,103,12597,-9785
2017-11-26,3.8936,3.96,3.74,0.21999999999999975,0.16999999999999993,3.9542,3.99,3.93,0.06000000000000005,-0.06000000000000005,3.841,3.93,3.73,0.20000000000000018,0.10999999999999988,3.9282,3.96,3.9,0.06000000000000005,-0.050000000000000266,26070,70195,3056,67139,-21652
2017-12-03,3.898,3.99,3.75,0.2400000000000002,-0.1200000000000001,3.944,4.0,3.81,0.18999999999999995,-0.18999999999999995,3.8160000000000003,3.91,3.72,0.18999999999999995,-0.1200000000000001,3.862,4.0,3.72,0.2799999999999998,-0.20999999999999996,16183,26855,4766,22089,-9889
2017-12-10,3.6062000000000003,3.71,3.37,0.33999999999999986,-0.33999999999999986,3.632,3.8,3.38,0.41999999999999993,-0.41999999999999993,3.488,3.65,3.25,0.3999999999999999,-0.3999999999999999,3.5102,3.66,3.25,0.41000000000000014,-0.41000000000000014,13271,42823,411,42412,-422
2017-12-17,3.5,3.5,3.5,0.0,0.0,3.5,3.5,3.5,0.0,0.0,3.416,3.48,3.37,0.10999999999999988,0.06000000000000005,3.434,3.49,3.37,0.1200000000000001,0.10999999999999988,41392,100480,14764,85716,-85716
2017-12-24,3.455,3.48,3.42,0.06000000000000005,0.03000000000000025,3.471,3.48,3.45,0.029999999999999805,-0.023999999999999577,3.34,3.45,3.25,0.20000000000000018,-0.009999999999999787,3.3725,3.45,3.31,0.14000000000000012,0.020000000000000018,23896,39419,9705,29714,24263
2017-12-31,3.40525,3.45,3.36,0.0900000000000003,-0.020000000000000018,3.42875,3.45,3.39,0.06000000000000005,-0.010000000000000231,3.335,3.41,3.26,0.15000000000000036,-0.06000000000000005,3.3875,3.44,3.33,0.10999999999999988,-0.06000000000000005,18136,28268,13058,15210,-15210
