Date,ProShares Ultra Russell2000_etf_Open_average,ProShares Ultra Russell2000_etf_Open_max,ProShares Ultra Russell2000_etf_Open_min,ProShares Ultra Russell2000_etf_Open_volatility,ProShares Ultra Russell2000_etf_Open_change,ProShares Ultra Russell2000_etf_High_average,ProShares Ultra Russell2000_etf_High_max,ProShares Ultra Russell2000_etf_High_min,ProShares Ultra Russell2000_etf_High_volatility,ProShares Ultra Russell2000_etf_High_change,ProShares Ultra Russell2000_etf_Low_average,ProShares Ultra Russell2000_etf_Low_max,ProShares Ultra Russell2000_etf_Low_min,ProShares Ultra Russell2000_etf_Low_volatility,ProShares Ultra Russell2000_etf_Low_change,ProShares Ultra Russell2000_etf_Close_average,ProShares Ultra Russell2000_etf_Close_max,ProShares Ultra Russell2000_etf_Close_min,ProShares Ultra Russell2000_etf_Close_volatility,ProShares Ultra Russell2000_etf_Close_change
2017-08-13,55.02,55.02,55.02,0.0,0.0,55.78,55.78,55.78,0.0,0.0,54.7,54.7,54.7,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2017-08-20,56.95,56.95,56.95,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.93,56.93,56.93,0.0,0.0
2017-08-27,59.52,59.52,59.52,0.0,0.0,60.02,60.02,60.02,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.88,59.88,59.88,0.0,0.0
2017-09-03,58.54,58.54,58.54,0.0,0.0,59.24,59.24,59.24,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.8,58.8,58.8,0.0,0.0
2017-09-10,60.88,60.88,60.88,0.0,0.0,61.52,61.52,61.52,0.0,0.0,60.8,60.8,60.8,0.0,0.0,61.5,61.5,61.5,0.0,0.0
2017-09-17,62.53,62.53,62.53,0.0,0.0,63.33,63.33,63.33,0.0,0.0,62.5,62.5,62.5,0.0,0.0,63.13,63.13,63.13,0.0,0.0
2017-09-24,66.58,66.58,66.58,0.0,0.0,67.06,67.06,67.06,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.81,66.81,66.81,0.0,0.0
2017-10-01,68.2,68.2,68.2,0.0,0.0,68.73,68.73,68.73,0.0,0.0,68.07,68.07,68.07,0.0,0.0,68.47,68.47,68.47,0.0,0.0
2017-10-08,68.33,68.33,68.33,0.0,0.0,68.42,68.42,68.42,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2017-10-15,68.71,68.71,68.71,0.0,0.0,68.71,68.71,68.71,0.0,0.0,68.28,68.28,68.28,0.0,0.0,68.38,68.38,68.38,0.0,0.0
2017-10-22,67.37,67.37,67.37,0.0,0.0,68.28,68.28,68.28,0.0,0.0,66.84,66.84,66.84,0.0,0.0,68.19,68.19,68.19,0.0,0.0
2017-10-29,67.0,67.0,67.0,0.0,0.0,67.37,67.37,67.37,0.0,0.0,66.65,66.65,66.65,0.0,0.0,67.02,67.02,67.02,0.0,0.0
2017-11-05,65.31,65.31,65.31,0.0,0.0,65.65,65.65,65.65,0.0,0.0,65.01,65.01,65.01,0.0,0.0,65.2,65.2,65.2,0.0,0.0
2017-11-12,65.75,65.75,65.75,0.0,0.0,67.32,67.32,67.32,0.0,0.0,65.69,65.69,65.69,0.0,0.0,66.8,66.8,66.8,0.0,0.0
2017-11-19,69.35,69.35,69.35,0.0,0.0,69.42,69.42,69.42,0.0,0.0,68.92,68.92,68.92,0.0,0.0,69.05,69.05,69.05,0.0,0.0
2017-11-26,71.53,71.53,71.53,0.0,0.0,71.55,71.55,71.55,0.0,0.0,67.0,67.0,67.0,0.0,0.0,70.84,70.84,70.84,0.0,0.0
2017-12-03,69.88,69.88,69.88,0.0,0.0,70.18,70.18,70.18,0.0,0.0,69.25,69.25,69.25,0.0,0.0,69.43,69.43,69.43,0.0,0.0
2017-12-10,68.98,68.98,68.98,0.0,0.0,70.97,70.97,70.97,0.0,0.0,68.74,68.74,68.74,0.0,0.0,70.0,70.0,70.0,0.0,0.0
2017-12-17,71.66,71.66,71.66,0.0,0.0,71.66,71.66,71.66,0.0,0.0,71.09,71.09,71.09,0.0,0.0,71.38,71.38,71.38,0.0,0.0
2017-12-24,72.25,72.25,72.25,0.0,0.0,72.25,72.25,72.25,0.0,0.0,70.63,70.63,70.63,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2017-12-31,72.83,72.83,72.83,0.0,0.0,72.92,72.92,72.92,0.0,0.0,71.98,71.98,71.98,0.0,0.0,72.78,72.78,72.78,0.0,0.0
