Date,PGTI_stock_Open_average,PGTI_stock_Open_max,PGTI_stock_Open_min,PGTI_stock_Open_volatility,PGTI_stock_Open_change,PGTI_stock_High_average,PGTI_stock_High_max,PGTI_stock_High_min,PGTI_stock_High_volatility,PGTI_stock_High_change,PGTI_stock_Low_average,PGTI_stock_Low_max,PGTI_stock_Low_min,PGTI_stock_Low_volatility,PGTI_stock_Low_change,PGTI_stock_Close_average,PGTI_stock_Close_max,PGTI_stock_Close_min,PGTI_stock_Close_volatility,PGTI_stock_Close_change,PGTI_stock_Volume_average,PGTI_stock_Volume_max,PGTI_stock_Volume_min,PGTI_stock_Volume_volatility,PGTI_stock_Volume_change
2017-10-22,14.17,14.25,14.05,0.1999999999999993,-0.05000000000000071,14.28,14.35,14.2,0.15000000000000036,-0.09999999999999964,14.034,14.15,13.9,0.25,0.019999999999999574,14.15,14.25,14.05,0.1999999999999993,0.15000000000000036,350509,502469,233761,268708,-82810
2017-10-29,13.92,14.25,13.25,1.0,-0.049999999999998934,14.35,14.9,14.1,0.8000000000000007,0.5999999999999996,13.704,14.07,13.05,1.0199999999999996,0.2699999999999996,14.2,14.85,13.8,1.049999999999999,1.049999999999999,493378,886372,236074,650298,306955
2017-11-05,14.83,14.95,14.65,0.29999999999999893,0.049999999999998934,15.09,15.2,15.0,0.1999999999999993,-0.049999999999998934,14.762,14.9,14.63,0.2699999999999996,-0.019999999999999574,14.91,15.0,14.8,0.1999999999999993,-0.09999999999999964,357969,461994,261384,200610,-172359
2017-11-12,15.13,15.25,14.9,0.34999999999999964,0.34999999999999964,15.454,15.8,15.15,0.6500000000000004,0.6500000000000004,14.964,15.2,14.75,0.4499999999999993,0.3800000000000008,15.299999999999999,15.7,14.95,0.75,0.75,276854,483636,203276,280360,-36138
2017-11-19,15.95,16.15,15.7,0.4499999999999993,0.20000000000000107,16.15,16.25,16.0,0.25,0.1999999999999993,15.8125,15.9,15.65,0.25,0.25,16.025,16.15,15.9,0.24999999999999822,0.1999999999999993,241763,314025,144805,169220,-146161
2017-11-26,16.19,16.4,15.85,0.5499999999999989,0.25,16.36,16.45,16.15,0.3000000000000007,0.3000000000000007,15.959999999999999,16.2,15.8,0.3999999999999986,0.0,16.16,16.35,15.8,0.5500000000000007,0.3999999999999986,341975,429923,242965,186958,186958
2017-12-03,16.22,16.4,16.05,0.34999999999999787,-0.14999999999999858,16.330000000000002,16.5,16.2,0.3000000000000007,-0.14999999999999858,15.972,16.08,15.9,0.17999999999999794,-0.0799999999999983,16.19,16.3,16.1,0.1999999999999993,0.05000000000000071,300110,360418,265685,94733,14609
2017-12-10,16.03,16.2,15.85,0.34999999999999964,-0.29999999999999893,16.26,16.4,16.1,0.29999999999999716,0.04999999999999716,15.874,16.02,15.7,0.3200000000000003,-0.11999999999999922,16.0,16.25,15.75,0.5,0.10000000000000142,268688,556630,183480,373150,338432
2017-12-17,16.37,16.4,16.3,0.09999999999999787,0.0,16.536,16.55,16.48,0.07000000000000028,-0.07000000000000028,16.2,16.3,16.15,0.15000000000000213,-0.10000000000000142,16.37,16.45,16.2,0.25,-0.09999999999999787,232067,363223,149271,213952,193942
2017-12-24,16.75,17.0,16.4,0.6000000000000014,0.6000000000000014,16.9625,17.05,16.9,0.15000000000000213,0.10000000000000142,16.612499999999997,16.75,16.4,0.3500000000000014,0.3500000000000014,16.8375,16.9,16.75,0.14999999999999858,0.0,174292,195578,146657,48921,-12476
2017-12-31,16.75,16.9,16.55,0.34999999999999787,-0.14999999999999858,16.9,16.95,16.8,0.14999999999999858,0.05000000000000071,16.5375,16.65,16.35,0.29999999999999716,0.14999999999999858,16.7375,16.9,16.55,0.34999999999999787,0.34999999999999787,238337,361248,143144,218104,-218104
