Date,AHCHY_stock_Open_average,AHCHY_stock_Open_max,AHCHY_stock_Open_min,AHCHY_stock_Open_volatility,AHCHY_stock_Open_change,AHCHY_stock_High_average,AHCHY_stock_High_max,AHCHY_stock_High_min,AHCHY_stock_High_volatility,AHCHY_stock_High_change,AHCHY_stock_Low_average,AHCHY_stock_Low_max,AHCHY_stock_Low_min,AHCHY_stock_Low_volatility,AHCHY_stock_Low_change,AHCHY_stock_Close_average,AHCHY_stock_Close_max,AHCHY_stock_Close_min,AHCHY_stock_Close_volatility,AHCHY_stock_Close_change,AHCHY_stock_Volume_average,AHCHY_stock_Volume_max,AHCHY_stock_Volume_min,AHCHY_stock_Volume_volatility,AHCHY_stock_Volume_change
2017-10-08,20.022,20.58,19.34,1.2399999999999984,-0.4799999999999969,20.148,20.58,19.73,0.8499999999999979,-0.4799999999999969,19.798,20.09,19.25,0.8399999999999999,-0.25,20.054,20.31,19.56,0.75,-0.2099999999999973,4130,5901,2288,3613,2493
2017-10-15,20.838,21.95,19.88,2.0700000000000003,1.879999999999999,20.916,22.2,19.88,2.3200000000000003,1.9899999999999984,20.574,21.9,19.88,2.0199999999999996,1.8999999999999986,20.788,22.15,19.88,2.2699999999999996,1.9399999999999977,2480,5732,695,5037,985
2017-10-22,21.922,22.37,21.6,0.7699999999999996,-0.7699999999999996,21.956,22.37,21.6,0.7699999999999996,-0.7699999999999996,21.666,22.16,21.12,1.0399999999999991,-1.0399999999999991,21.817999999999998,22.3,21.45,0.8500000000000014,-0.8500000000000014,3523,4806,2535,2271,1305
2017-10-29,20.846,21.27,20.52,0.75,-0.4800000000000004,21.12,21.52,20.8,0.7199999999999989,-0.7199999999999989,20.758,21.04,20.4,0.6400000000000006,-0.4800000000000004,20.978,21.37,20.55,0.8200000000000003,-0.3999999999999986,3558,7464,825,6639,-6639
2017-11-05,20.688,20.83,20.38,0.4499999999999993,-0.4200000000000017,20.688,20.83,20.38,0.4499999999999993,-0.4200000000000017,20.186,20.43,19.93,0.5,-0.5,20.650000000000002,20.8,20.35,0.4499999999999993,-0.4499999999999993,2227,3298,1411,1887,528
2017-11-12,21.477999999999998,22.46,20.9,1.5600000000000023,1.5600000000000023,21.626,22.62,20.9,1.7200000000000024,1.7200000000000024,21.396,22.46,20.84,1.620000000000001,1.620000000000001,21.56,22.62,20.9,1.7200000000000024,1.7200000000000024,4765,10924,1021,9903,55
2017-11-19,23.12,23.56,22.76,0.7999999999999972,0.7399999999999984,23.1875,23.56,22.82,0.7399999999999984,0.7399999999999984,22.7425,23.17,22.22,0.9500000000000028,0.9500000000000028,22.9675,23.56,22.51,1.0499999999999972,1.0499999999999972,2757,3448,1629,1819,189
2017-11-26,23.854,24.8,22.61,2.1900000000000013,1.5899999999999999,23.97,24.8,22.61,2.1900000000000013,1.5899999999999999,23.576,24.8,22.6,2.1999999999999993,1.0,23.846,24.8,22.6,2.1999999999999993,1.009999999999998,8787,33955,779,33176,4544
2017-12-03,23.666,24.67,22.76,1.9100000000000001,-1.1400000000000006,23.73,24.67,22.76,1.9100000000000001,-0.8800000000000026,23.334,24.23,22.57,1.6600000000000001,-0.870000000000001,23.502,24.55,22.68,1.870000000000001,-0.6499999999999986,3573,5578,2106,3472,2000
2017-12-10,23.137999999999998,23.75,21.97,1.7800000000000011,-1.7800000000000011,23.374000000000002,24.28,22.35,1.9299999999999997,-1.9299999999999997,22.984,23.75,21.97,1.7800000000000011,-1.7800000000000011,23.258000000000003,24.1,21.98,2.120000000000001,-2.120000000000001,7332,10773,2785,7988,-6723
2017-12-17,22.736,22.93,22.55,0.379999999999999,-0.20000000000000284,22.962,23.29,22.55,0.7399999999999984,0.4800000000000004,22.382,22.84,21.96,0.879999999999999,0.3299999999999983,22.733999999999998,23.17,22.13,1.0400000000000027,0.5400000000000027,7990,16070,4144,11926,-10288
2017-12-24,23.2175,23.5,22.68,0.8200000000000003,0.6900000000000013,23.4725,23.7,23.31,0.39000000000000057,0.39000000000000057,22.9875,23.37,22.68,0.6900000000000013,0.6900000000000013,23.285,23.5,23.05,0.4499999999999993,0.3200000000000003,2824,4374,1678,2696,1010
2017-12-31,25.275,26.09,24.84,1.25,1.0799999999999983,25.880000000000003,27.0,25.37,1.629999999999999,1.629999999999999,25.215,26.09,24.82,1.2699999999999996,1.0799999999999983,25.76,26.7,25.26,1.4399999999999977,1.4399999999999977,17868,43498,1948,41550,18097
