Date,SEMG_stock_Open_average,SEMG_stock_Open_max,SEMG_stock_Open_min,SEMG_stock_Open_volatility,SEMG_stock_Open_change,SEMG_stock_High_average,SEMG_stock_High_max,SEMG_stock_High_min,SEMG_stock_High_volatility,SEMG_stock_High_change,SEMG_stock_Low_average,SEMG_stock_Low_max,SEMG_stock_Low_min,SEMG_stock_Low_volatility,SEMG_stock_Low_change,SEMG_stock_Close_average,SEMG_stock_Close_max,SEMG_stock_Close_min,SEMG_stock_Close_volatility,SEMG_stock_Close_change,SEMG_stock_Volume_average,SEMG_stock_Volume_max,SEMG_stock_Volume_min,SEMG_stock_Volume_volatility,SEMG_stock_Volume_change
2016-08-21,31.166,31.56,30.79,0.7699999999999996,-0.25,31.663999999999998,31.9,31.54,0.35999999999999943,0.21999999999999886,30.85,31.14,30.42,0.7199999999999989,0.21000000000000085,31.232,31.7,30.66,1.0399999999999991,0.5399999999999991,667069,852936,581988,270948,185089
2016-08-28,31.268,31.95,30.85,1.0999999999999979,-0.4399999999999977,31.596,32.24,31.01,1.2300000000000004,-0.21999999999999886,30.631999999999998,31.0,30.0,1.0,0.010000000000001563,31.186,31.84,30.64,1.1999999999999993,-0.6900000000000013,625890,767342,427557,339785,-260087
2016-09-04,32.7475,34.0,31.35,2.6499999999999986,2.6499999999999986,33.735,34.87,32.13,2.739999999999995,2.3799999999999955,32.635,33.61,31.3,2.3099999999999987,2.3099999999999987,33.6025,34.67,32.11,2.5600000000000023,2.200000000000003,668553,804859,466016,338843,338843
2016-09-11,33.486,34.1,32.76,1.3400000000000034,-0.9200000000000017,34.272,35.31,33.38,1.9299999999999997,-1.9299999999999997,32.794000000000004,33.14,32.02,1.1199999999999974,-0.8299999999999983,33.624,34.79,33.19,1.6000000000000014,-1.5499999999999972,740977,994125,509357,484768,278091
2016-09-18,33.464,34.09,33.1,0.990000000000002,-0.5600000000000023,33.902,34.41,33.55,0.8599999999999994,-0.5799999999999983,32.79,33.19,32.42,0.769999999999996,-0.6899999999999977,32.992,33.5,32.5,1.0,-0.7199999999999989,505508,548378,442161,106217,-31507
2016-09-25,33.028,34.26,31.67,2.5899999999999963,1.0899999999999963,33.822,35.45,32.42,3.030000000000001,2.25,32.458,33.75,31.42,2.3299999999999983,1.509999999999998,33.33,35.36,31.74,3.620000000000001,2.9200000000000017,778926,955617,539660,415957,253192
2016-10-02,35.484,35.99,35.02,0.9699999999999989,-0.4299999999999997,35.574,36.16,35.02,1.1399999999999935,-0.4299999999999997,34.546,35.36,33.88,1.4799999999999969,-0.5599999999999952,34.914,35.43,34.27,1.1599999999999966,-0.6099999999999994,744015,1019782,549880,469902,-145038
2016-10-09,33.166,33.91,32.54,1.3699999999999974,-0.5599999999999952,33.864,34.61,33.1,1.509999999999998,-0.8100000000000023,32.49,33.09,31.88,1.2100000000000044,0.5600000000000023,33.21,33.55,32.71,0.8399999999999963,0.519999999999996,934928,2098119,465198,1632921,-1579961
2016-10-16,34.37,35.15,33.6,1.5499999999999972,0.8500000000000014,34.746,35.15,33.75,1.3999999999999986,1.3299999999999983,33.664,34.25,33.05,1.2000000000000028,1.2000000000000028,34.339999999999996,34.8,33.4,1.3999999999999986,1.3999999999999986,338103,433279,191443,241836,116991
2016-10-23,34.13,34.95,33.1,1.8500000000000014,-1.5499999999999972,34.72,35.4,33.8,1.6000000000000014,-1.6000000000000014,33.274,33.8,32.8,1.0,-0.9000000000000057,33.87,34.9,32.8,2.1000000000000014,-2.1000000000000014,518933,629624,397932,231692,-231692
2016-10-30,31.78,33.4,30.7,2.6999999999999993,-1.7500000000000036,31.95,33.4,31.15,2.25,-1.6000000000000014,30.322,31.36,29.55,1.8099999999999987,-1.7100000000000009,31.14,32.25,30.35,1.8999999999999986,-1.6499999999999986,972019,1830761,611482,1219279,-974477
2016-11-06,31.939999999999998,33.65,29.9,3.75,3.200000000000003,33.44,34.1,32.4,1.7000000000000028,1.1499999999999986,31.372,32.7,29.0,3.700000000000003,3.25,32.81,33.4,32.0,1.3999999999999986,1.3500000000000014,780456,899003,632905,266098,-152135
2016-11-13,33.67,34.45,33.15,1.3000000000000043,0.9500000000000028,34.19,35.25,33.5,1.75,1.75,33.0,34.0,32.0,2.0,2.0,33.61,34.4,32.6,1.7999999999999972,1.75,620508,836707,456543,380164,-76412
2016-11-20,35.175,36.05,34.45,1.5999999999999943,-0.20000000000000284,35.7,36.05,35.3,0.75,-0.04999999999999716,34.5125,34.85,34.2,0.6499999999999986,0.30000000000000426,35.3375,35.65,34.95,0.6999999999999957,-0.04999999999999716,574804,778834,277599,501235,-348620
2016-11-27,35.42,37.0,33.75,3.25,0.25,36.156,37.45,33.85,3.6000000000000014,1.470000000000006,34.62,36.0,32.65,3.3500000000000014,1.9500000000000028,35.339999999999996,36.85,33.0,3.8500000000000014,2.450000000000003,947949,1713355,625747,1087608,95289
2016-12-04,38.52,40.75,37.35,3.3999999999999986,3.299999999999997,39.33,40.75,38.2,2.549999999999997,2.549999999999997,37.888,38.85,36.8,2.0500000000000043,1.2900000000000063,38.82,40.05,37.75,2.299999999999997,1.6000000000000014,836659,977356,661840,315516,104319
2016-12-11,39.769999999999996,40.65,39.1,1.5499999999999972,-0.6000000000000014,40.55,41.3,40.15,1.1499999999999986,0.6499999999999986,38.934,39.85,38.5,1.3500000000000014,0.8999999999999986,39.8,41.15,39.1,2.049999999999997,2.049999999999997,1075038,1727361,613064,1114297,678786
2016-12-18,41.57,42.0,41.0,1.0,0.5499999999999972,42.09,42.7,41.65,1.0500000000000043,1.0500000000000043,40.95,41.45,40.6,0.8500000000000014,0.75,41.65,42.35,40.9,1.4500000000000028,0.8000000000000043,637711,799011,540501,258510,104064
2016-12-25,42.225,42.65,41.75,0.8999999999999986,-0.7999999999999972,42.55,43.2,42.0,1.2000000000000028,-0.9500000000000028,41.6375,42.1,41.25,0.8500000000000014,-0.8500000000000014,41.9875,42.55,41.75,0.7999999999999972,-0.7999999999999972,534382,715857,378885,336972,216982
2017-01-01,42.4875,42.85,42.1,0.75,-0.44999999999999574,42.75,43.05,42.15,0.8999999999999986,-0.8999999999999986,41.425,41.85,41.2,0.6499999999999986,0.14999999999999858,42.1,42.8,41.45,1.3499999999999943,-0.8499999999999943,492549,587141,336748,250393,-65290
2017-01-08,40.33,40.95,39.65,1.3000000000000043,-1.3000000000000043,40.73,41.25,40.35,0.8999999999999986,-0.75,39.63,40.15,39.25,0.8999999999999986,-0.5,40.05,40.4,39.65,0.75,-0.29999999999999716,779205,934100,635184,298916,-58624
2017-01-15,40.6375,40.9,40.5,0.3999999999999986,0.3999999999999986,41.0525,41.25,40.8,0.45000000000000284,-0.14999999999999858,40.275,40.4,40.05,0.3500000000000014,0.10000000000000142,40.6375,41.15,40.4,0.75,-0.6499999999999986,472729,611906,370203,241703,-228252
2017-01-22,40.83,41.75,40.05,1.7000000000000028,1.3500000000000014,41.37,42.15,40.45,1.6999999999999957,1.1499999999999986,40.224,41.4,39.4,2.0,0.759999999999998,40.91,41.8,39.75,2.049999999999997,1.0499999999999972,488348,633792,340478,293314,-158089
2017-01-29,40.37,40.85,39.9,0.9500000000000028,0.25,40.839999999999996,42.25,39.9,2.3500000000000014,1.6499999999999986,39.57,40.6,39.1,1.5,1.5,40.510000000000005,42.1,39.7,2.3999999999999986,2.3999999999999986,560364,638857,447104,191753,5859
2017-02-05,40.379999999999995,42.05,38.9,3.1499999999999986,-1.25,40.72,42.4,39.5,2.8999999999999986,-1.6000000000000014,39.52,40.8,38.35,2.4499999999999957,-1.0999999999999943,39.95,40.95,39.3,1.6500000000000057,-0.8500000000000014,437303,635332,270572,364760,-126442
2017-02-12,40.13,40.6,39.7,0.8999999999999986,-0.09999999999999432,40.616,41.0,40.15,0.8500000000000014,-0.17999999999999972,39.59,40.0,39.2,0.7999999999999972,-0.14999999999999858,40.26,40.75,39.9,0.8500000000000014,-0.05000000000000426,460718,585718,362347,223371,193717
2017-02-19,39.3375,40.75,38.25,2.5,-2.5,39.6,40.85,38.55,2.3000000000000043,-2.3000000000000043,38.12,39.65,36.08,3.5700000000000003,-3.5700000000000003,38.475,39.7,36.25,3.450000000000003,-3.450000000000003,711943,1542041,313575,1228466,1228466
2017-02-26,35.839999999999996,36.55,35.4,1.1499999999999986,-0.3999999999999986,36.660000000000004,37.15,35.95,1.1999999999999957,0.30000000000000426,35.4,35.7,35.1,0.6000000000000014,0.15000000000000568,36.01,36.65,35.15,1.5,0.75,967478,1220245,733796,486449,-486449
2017-03-05,34.99,36.4,33.45,2.9499999999999957,-2.549999999999997,35.16,36.75,33.6,3.1499999999999986,-2.700000000000003,33.896,35.95,32.48,3.470000000000006,-3.1500000000000057,34.46,36.0,33.5,2.5,-2.1000000000000014,1023527,1907516,677681,1229835,1184173
2017-03-12,34.06,34.9,33.35,1.5499999999999972,1.0,34.556,34.95,33.98,0.970000000000006,0.4000000000000057,33.629999999999995,34.15,32.75,1.3999999999999986,0.3500000000000014,34.15,34.6,33.1,1.5,0.5500000000000043,555328,831275,391311,439964,342861
2017-03-19,33.75,34.35,33.0,1.3500000000000014,-0.6499999999999986,34.206,34.95,33.8,1.1500000000000057,-1.1500000000000057,33.258,34.12,32.9,1.2199999999999989,-1.0999999999999943,33.6,34.25,33.1,1.1499999999999986,-1.1499999999999986,516031,598675,422604,176071,163906
2017-03-26,34.13,35.55,32.85,2.6999999999999957,2.549999999999997,34.89,36.1,33.35,2.75,2.75,33.8,35.1,32.5,2.6000000000000014,2.549999999999997,34.730000000000004,36.0,33.2,2.799999999999997,2.799999999999997,782648,1482798,497302,985496,48651
2017-04-02,35.800000000000004,36.25,35.35,0.8999999999999986,-0.25,36.07,36.65,35.75,0.8999999999999986,-0.45000000000000284,35.084,35.25,34.9,0.3500000000000014,-0.0799999999999983,35.49,35.7,34.95,0.75,-0.15000000000000568,460988,603900,348625,255275,92877
2017-04-09,35.4125,35.75,35.25,0.5,-0.5,35.65,36.05,35.4,0.6499999999999986,-0.5499999999999972,34.925,35.35,34.5,0.8500000000000014,-0.8500000000000014,35.175,35.45,34.65,0.8000000000000043,-0.8000000000000043,380244,557374,306677,250697,-250697
2017-04-16,34.24,34.7,33.35,1.3500000000000014,-1.3500000000000014,34.34,34.8,33.6,1.1999999999999957,-1.1999999999999957,33.6,34.3,32.95,1.3499999999999943,-1.3499999999999943,33.98,34.75,33.45,1.2999999999999972,-1.2000000000000028,395734,591376,245023,346353,346353
2017-04-23,33.93,34.15,33.7,0.44999999999999574,-0.19999999999999574,34.4,35.15,33.7,1.4499999999999957,-0.5499999999999972,33.5,34.15,33.1,1.0499999999999972,-0.29999999999999716,33.83,34.4,33.3,1.1000000000000014,-0.5,553753,632009,471460,160549,142018
2017-04-30,32.61,33.55,30.5,3.049999999999997,-2.8500000000000014,33.162,33.88,32.15,1.730000000000004,-1.4799999999999969,31.91,33.4,30.4,3.0,-2.75,32.55,33.7,31.05,2.650000000000002,-1.1999999999999957,646807,865103,344269,520834,393674
2017-05-07,31.759999999999998,32.1,31.4,0.7000000000000028,-0.15000000000000213,32.18,32.35,32.05,0.30000000000000426,-0.14999999999999858,31.35,31.85,31.05,0.8000000000000007,0.40000000000000213,31.77,32.05,31.1,0.9499999999999957,0.05000000000000071,496822,563827,439243,124584,7828
2017-05-14,32.52,32.9,32.1,0.7999999999999972,-0.5,33.008,33.45,32.45,1.0,-0.010000000000005116,32.21,32.55,31.85,0.6999999999999957,-0.25,32.59,33.1,32.1,1.0,0.3999999999999986,494321,576133,396419,179714,-9234
2017-05-21,33.39,33.5,33.05,0.45000000000000284,-0.3500000000000014,33.614,33.9,33.3,0.6000000000000014,-0.25,32.916,33.1,32.61,0.490000000000002,-0.259999999999998,33.24,33.5,32.75,0.75,-0.5499999999999972,550300,783061,274866,508195,508195
2017-05-28,31.4375,32.4,30.95,1.4499999999999993,-1.1999999999999993,31.799999999999997,32.4,31.25,1.1499999999999986,-0.75,30.975,31.45,30.45,1.0,-0.3999999999999986,31.3,31.45,31.0,0.4499999999999993,-0.09999999999999787,494836,628642,435478,193164,-32302
2017-06-04,28.86,31.25,26.25,5.0,-4.350000000000001,29.23,31.75,26.5,5.25,-4.100000000000001,27.48,30.95,25.7,5.25,-4.550000000000001,27.990000000000002,31.3,26.35,4.949999999999999,-4.25,2407254,4246210,398136,3848074,1559576
2017-06-11,27.13,29.1,24.85,4.25,-2.3999999999999986,27.52,29.1,25.45,3.650000000000002,-2.8000000000000007,26.076,27.9,24.55,3.349999999999998,-2.629999999999999,26.64,28.8,24.9,3.900000000000002,-2.799999999999997,1721649,2315311,1332940,982371,-371924
2017-06-18,24.06,25.4,23.0,2.3999999999999986,-1.75,24.48,25.5,23.7,1.8000000000000007,-0.9499999999999993,23.35,24.65,22.55,2.099999999999998,-1.1999999999999993,23.95,24.85,22.7,2.150000000000002,-0.3500000000000014,1122908,1556400,590357,966043,635792
2017-06-25,25.94,26.85,24.6,2.25,2.25,26.76,27.55,25.2,2.3500000000000014,2.3500000000000014,25.74,26.68,24.32,2.3599999999999994,2.3599999999999994,26.37,27.0,25.1,1.8999999999999986,1.8999999999999986,1612829,2865313,1023869,1841444,298214
2017-07-02,26.5,27.15,25.45,1.6999999999999993,-1.6999999999999993,26.65,27.55,25.5,2.0500000000000007,-2.0500000000000007,25.7125,27.0,24.75,2.25,-2.25,26.1,27.2,25.45,1.75,-1.75,725064,1102136,354027,748109,212659
2017-07-09,26.0,26.65,25.3,1.3499999999999979,1.3499999999999979,26.35,27.3,25.7,1.6000000000000014,1.6000000000000014,25.624,26.45,25.12,1.3299999999999983,1.3000000000000007,26.16,27.2,25.4,1.8000000000000007,1.8000000000000007,877282,1285804,611363,674441,633091
2017-07-16,26.43,26.6,26.25,0.3500000000000014,-0.14999999999999858,26.900000000000002,27.1,26.55,0.5500000000000007,0.0,25.97,26.15,25.62,0.5299999999999976,-0.3099999999999987,26.25,26.45,26.1,0.34999999999999787,0.0,1025147,1644871,710227,934644,-840197
2017-07-23,26.57,27.05,26.15,0.9000000000000021,0.9000000000000021,26.944,27.52,26.25,1.2699999999999996,1.2699999999999996,26.14,26.6,25.7,0.9000000000000021,0.9000000000000021,26.59,27.05,26.15,0.9000000000000021,0.9000000000000021,775107,993996,488345,505651,440906
2017-07-30,26.54,27.15,25.7,1.4499999999999993,-1.4499999999999993,26.689999999999998,27.25,25.9,1.3500000000000014,-1.25,25.89,26.55,25.25,1.3000000000000007,-0.8999999999999986,26.23,27.05,25.5,1.5500000000000007,-1.5500000000000007,775840,964634,676033,288601,169455
2017-08-06,24.82,26.5,23.3,3.1999999999999993,-3.1999999999999993,25.41,27.3,23.95,3.3500000000000014,-3.3500000000000014,24.046,24.65,23.3,1.3499999999999979,-1.1799999999999997,24.34,25.25,23.75,1.5,-1.5,1312252,1698454,1089003,609451,21060
2017-08-13,23.17,23.8,22.6,1.1999999999999993,-1.0,23.64,24.15,23.35,0.7999999999999972,-0.6499999999999986,22.96,23.55,22.6,0.9499999999999993,-0.9000000000000021,23.29,23.8,22.75,1.0500000000000007,-0.4499999999999993,701357,884362,449096,435266,435266
2017-08-20,24.09,24.85,23.3,1.5500000000000007,1.5,24.6,25.1,23.5,1.6000000000000014,1.5,23.806,24.6,22.85,1.75,1.75,24.349999999999998,24.95,23.35,1.5999999999999979,1.2999999999999972,1038327,1362964,683390,679574,-359120
2017-08-27,25.12,25.65,24.5,1.1499999999999986,0.8999999999999986,25.47,25.75,25.0,0.75,0.6999999999999993,24.736,25.2,24.15,1.0500000000000007,0.5500000000000007,25.19,25.7,24.6,1.0999999999999979,0.4499999999999993,998061,1040519,945162,95357,44821
2017-09-03,26.1,26.5,25.4,1.1000000000000014,1.1000000000000014,26.5575,26.93,25.95,0.9800000000000004,0.6500000000000021,25.7425,26.27,25.2,1.0700000000000003,0.3500000000000014,26.2875,26.65,25.9,0.75,0.20000000000000284,1169978,1514971,663496,851475,-413544
2017-09-10,26.82,28.0,25.9,2.1000000000000014,1.8999999999999986,27.43,28.05,26.45,1.6000000000000014,1.5500000000000007,26.65,27.35,25.9,1.4500000000000028,1.4500000000000028,27.099999999999998,27.9,25.95,1.9499999999999993,1.6999999999999993,1125794,1896490,671882,1224608,1224608
2017-09-17,27.21,27.8,26.7,1.1000000000000014,-0.8000000000000007,27.55,27.9,27.05,0.8499999999999979,-0.29999999999999716,26.804,27.5,26.45,1.0500000000000007,-1.0500000000000007,27.22,27.75,26.7,1.0500000000000007,-0.14999999999999858,847590,1120222,655813,464409,164769
2017-09-24,28.5,28.95,28.0,0.9499999999999993,0.9499999999999993,28.89,29.05,28.65,0.40000000000000213,0.15000000000000213,28.134,28.52,27.9,0.620000000000001,0.620000000000001,28.68,28.95,28.35,0.5999999999999979,0.3999999999999986,810863,1435423,487793,947630,-517838
2017-10-01,28.64,29.35,28.4,0.9500000000000028,0.0,29.08,29.5,28.8,0.6999999999999993,0.09999999999999787,28.3,28.55,28.1,0.4499999999999993,-0.14999999999999858,28.75,29.3,28.35,0.9499999999999993,-0.10000000000000142,624856,860094,433906,426188,-238756
2017-10-08,28.96,29.15,28.75,0.3999999999999986,0.3999999999999986,29.23,29.4,29.05,0.34999999999999787,0.34999999999999787,28.7,28.85,28.55,0.3000000000000007,0.09999999999999787,28.85,29.05,28.7,0.3500000000000014,0.0,403436,508611,264733,243878,-168899
2017-10-15,27.48,28.75,26.75,2.0,-1.8000000000000007,27.646,28.95,27.0,1.9499999999999993,-1.9499999999999993,26.81,27.7,26.4,1.3000000000000007,-1.3000000000000007,27.080000000000002,27.9,26.6,1.2999999999999972,-1.2999999999999972,559199,781984,344511,437473,-245852
