Date,CMD_stock_Open_average,CMD_stock_Open_max,CMD_stock_Open_min,CMD_stock_Open_volatility,CMD_stock_Open_change,CMD_stock_High_average,CMD_stock_High_max,CMD_stock_High_min,CMD_stock_High_volatility,CMD_stock_High_change,CMD_stock_Low_average,CMD_stock_Low_max,CMD_stock_Low_min,CMD_stock_Low_volatility,CMD_stock_Low_change,CMD_stock_Close_average,CMD_stock_Close_max,CMD_stock_Close_min,CMD_stock_Close_volatility,CMD_stock_Close_change,CMD_stock_Volume_average,CMD_stock_Volume_max,CMD_stock_Volume_min,CMD_stock_Volume_volatility,CMD_stock_Volume_change
2017-10-15,96.128,97.46,95.26,2.1999999999999886,2.1999999999999886,97.418,99.17,96.61,2.5600000000000023,2.219999999999999,95.426,97.29,93.99,3.3000000000000114,3.3000000000000114,96.576,98.32,95.42,2.8999999999999915,2.6299999999999955,112903,155159,74464,80695,80695
2017-10-22,96.738,98.47,95.86,2.6099999999999994,-2.200000000000003,97.754,98.52,96.78,1.7399999999999949,0.04999999999999716,95.736,97.0,94.79,2.2099999999999937,-1.4599999999999937,96.608,98.1,95.68,2.4199999999999875,1.0499999999999972,98940,131691,65289,66402,38952
2017-10-29,97.268,98.58,95.42,3.1599999999999966,0.03999999999999204,98.98,99.47,98.38,1.0900000000000034,0.8800000000000097,95.848,97.57,94.43,3.1399999999999864,3.1399999999999864,97.074,98.08,95.02,3.0600000000000023,2.9399999999999977,135803,198691,73035,125656,-125656
2017-11-05,97.168,97.66,96.65,1.009999999999991,0.14999999999999147,98.184,98.64,97.74,0.9000000000000057,0.6200000000000045,96.574,96.95,96.24,0.710000000000008,0.38000000000000966,97.698,98.28,97.02,1.2600000000000051,1.2600000000000051,103193,132698,79007,53691,-29131
2017-11-12,100.478,103.47,97.58,5.890000000000001,5.890000000000001,102.358,104.28,99.72,4.560000000000002,4.560000000000002,100.136,102.64,97.53,5.109999999999999,5.109999999999999,101.672,103.99,99.11,4.8799999999999955,4.540000000000006,205889,262566,133623,128943,128943
2017-11-19,104.775,106.0,103.68,2.319999999999993,1.7399999999999949,105.64750000000001,106.19,104.26,1.9299999999999926,1.8799999999999955,103.21000000000001,104.55,102.29,2.259999999999991,2.0900000000000034,104.9975,106.1,102.97,3.1299999999999955,3.1299999999999955,128365,248261,43834,204427,-100382
2017-11-26,105.512,106.36,104.26,2.0999999999999943,0.04000000000000625,106.348,107.38,104.87,2.509999999999991,1.0600000000000023,103.494,104.71,102.13,2.5799999999999983,-1.730000000000004,105.39,106.48,104.21,2.2700000000000102,2.2700000000000102,144779,195432,115019,80413,70079
2017-12-03,104.566,107.62,100.48,7.140000000000001,-1.240000000000009,105.416,108.0,101.51,6.489999999999995,-1.5999999999999943,100.64,103.28,99.11,4.170000000000002,-4.170000000000002,102.02199999999999,106.53,99.5,7.030000000000001,-3.8799999999999955,260395,360525,174127,186398,186398
2017-12-10,98.514,99.7,96.85,2.8500000000000085,-1.0100000000000051,99.458,101.02,98.53,2.489999999999995,0.8499999999999943,97.234,97.92,96.34,1.5799999999999983,0.3200000000000074,98.172,99.56,96.79,2.769999999999996,1.3200000000000074,176100,294307,116268,178039,148071
2017-12-17,100.298,100.96,99.68,1.279999999999987,-0.3299999999999983,101.038,101.92,99.92,2.0,0.4399999999999977,99.09400000000001,100.39,98.01,2.3799999999999955,0.8100000000000023,100.2,101.48,99.34,2.1400000000000006,1.4200000000000017,106530,145011,84163,60848,-29351
2017-12-24,102.325,103.07,101.78,1.289999999999992,1.289999999999992,103.2825,104.25,102.45,1.7999999999999972,1.7999999999999972,102.24,102.8,101.71,1.0900000000000034,1.0900000000000034,102.5375,102.87,102.1,0.7700000000000102,0.7700000000000102,135607,205359,99231,106128,74677
2017-12-31,104.2875,106.67,102.84,3.8299999999999983,2.780000000000001,105.59,107.24,104.08,3.1599999999999966,2.769999999999996,102.4975,104.83,100.64,4.189999999999998,4.189999999999998,104.0325,106.46,101.35,5.109999999999999,4.730000000000004,135461,177849,77930,99919,-34517
