Date,RGLD_stock_Open_average,RGLD_stock_Open_max,RGLD_stock_Open_min,RGLD_stock_Open_volatility,RGLD_stock_Open_change,RGLD_stock_High_average,RGLD_stock_High_max,RGLD_stock_High_min,RGLD_stock_High_volatility,RGLD_stock_High_change,RGLD_stock_Low_average,RGLD_stock_Low_max,RGLD_stock_Low_min,RGLD_stock_Low_volatility,RGLD_stock_Low_change,RGLD_stock_Close_average,RGLD_stock_Close_max,RGLD_stock_Close_min,RGLD_stock_Close_volatility,RGLD_stock_Close_change,RGLD_stock_Volume_average,RGLD_stock_Volume_max,RGLD_stock_Volume_min,RGLD_stock_Volume_volatility,RGLD_stock_Volume_change
2017-10-22,85.914,86.6,83.87,2.7299999999999898,-2.539999999999992,86.552,86.97,85.53,1.4399999999999977,-1.2999999999999972,85.07600000000001,86.1,83.5,2.5999999999999943,-2.260000000000005,85.612,86.48,84.08,2.4000000000000057,-1.5700000000000074,436404,601873,331913,269960,25756
2017-10-29,84.898,86.88,83.59,3.289999999999992,2.219999999999999,85.806,86.99,84.69,2.299999999999997,1.269999999999996,83.948,85.05,83.31,1.7399999999999949,0.6599999999999966,85.012,86.63,83.35,3.280000000000001,1.0300000000000011,473349,657738,374457,283281,37231
2017-11-05,88.298,89.49,86.01,3.4799999999999898,1.9899999999999949,89.348,90.13,88.14,1.9899999999999949,-0.9299999999999926,87.078,88.83,85.49,3.3400000000000034,-0.5200000000000102,88.05199999999999,89.21,85.61,3.5999999999999943,-3.1899999999999977,483094,562172,353266,208906,1128
2017-11-12,85.78,86.14,85.29,0.8499999999999943,0.15000000000000568,86.418,86.79,86.06,0.730000000000004,-0.730000000000004,85.19200000000001,85.75,84.56,1.1899999999999977,-0.9399999999999977,85.704,86.39,85.13,1.2600000000000051,-1.0100000000000051,370068,422008,320820,101188,101188
2017-11-19,86.3575,87.25,85.11,2.1400000000000006,2.1400000000000006,87.075,87.82,85.93,1.8899999999999864,1.8899999999999864,86.01,86.7,84.86,1.8400000000000034,1.8400000000000034,86.58,87.24,85.35,1.8900000000000006,1.460000000000008,244399,391197,126664,264533,-109781
2017-11-26,84.552,87.33,81.53,5.799999999999997,-4.739999999999995,85.292,87.72,82.82,4.900000000000006,-3.9200000000000017,83.3,86.01,81.46,4.550000000000011,-3.940000000000012,83.816,86.38,82.0,4.3799999999999955,-3.519999999999996,447596,656487,273673,382814,174596
2017-12-03,81.67,82.57,80.88,1.6899999999999977,-0.3399999999999892,82.77,83.59,82.14,1.4500000000000028,0.20000000000000284,81.33,82.22,80.7,1.519999999999996,0.269999999999996,82.024,83.15,81.43,1.7199999999999989,1.0700000000000074,415429,534633,351346,183287,73855
2017-12-10,83.942,85.09,83.14,1.9500000000000028,1.9500000000000028,84.88,85.4,83.63,1.7700000000000102,0.4300000000000068,83.02,83.78,81.5,2.280000000000001,0.6700000000000017,84.082,84.66,83.43,1.2299999999999898,0.45999999999999375,615458,1265518,395655,869863,864706
2017-12-17,85.054,85.9,84.24,1.6600000000000108,1.2900000000000063,85.798,86.66,84.57,2.0900000000000034,1.769999999999996,84.512,85.82,83.04,2.779999999999987,1.9299999999999926,85.456,86.56,84.47,2.0900000000000034,2.0400000000000063,424732,660632,251941,408691,-127405
2017-12-24,85.1825,87.71,82.0,5.709999999999994,-4.609999999999999,85.89,88.1,82.63,5.469999999999999,-5.469999999999999,83.065,86.68,78.25,8.430000000000007,-5.890000000000001,84.6375,87.65,82.05,5.6000000000000085,-5.530000000000001,1061417,2661429,280247,2381182,542096
2017-12-31,83.46,84.07,82.67,1.3999999999999915,1.1499999999999915,84.0275,84.07,84.0,0.06999999999999318,0.01999999999999602,82.355,82.8,81.67,1.1299999999999955,0.12999999999999545,83.65,83.97,83.17,0.7999999999999972,-0.75,719914,904148,556052,348096,-348096
