Date,Horizons NASDAQ 100 Covered Call_etf_Open_average,Horizons NASDAQ 100 Covered Call_etf_Open_max,Horizons NASDAQ 100 Covered Call_etf_Open_min,Horizons NASDAQ 100 Covered Call_etf_Open_volatility,Horizons NASDAQ 100 Covered Call_etf_Open_change,Horizons NASDAQ 100 Covered Call_etf_High_average,Horizons NASDAQ 100 Covered Call_etf_High_max,Horizons NASDAQ 100 Covered Call_etf_High_min,Horizons NASDAQ 100 Covered Call_etf_High_volatility,Horizons NASDAQ 100 Covered Call_etf_High_change,Horizons NASDAQ 100 Covered Call_etf_Low_average,Horizons NASDAQ 100 Covered Call_etf_Low_max,Horizons NASDAQ 100 Covered Call_etf_Low_min,Horizons NASDAQ 100 Covered Call_etf_Low_volatility,Horizons NASDAQ 100 Covered Call_etf_Low_change,Horizons NASDAQ 100 Covered Call_etf_Close_average,Horizons NASDAQ 100 Covered Call_etf_Close_max,Horizons NASDAQ 100 Covered Call_etf_Close_min,Horizons NASDAQ 100 Covered Call_etf_Close_volatility,Horizons NASDAQ 100 Covered Call_etf_Close_change
2017-01-22,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2017-01-29,22.98,22.98,22.98,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2017-02-05,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2017-02-12,23.1,23.1,23.1,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2017-02-19,22.9,22.9,22.9,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.9,22.9,22.9,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2017-02-26,22.99,22.99,22.99,0.0,0.0,23.18,23.18,23.18,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2017-03-05,23.17,23.17,23.17,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2017-03-12,23.27,23.27,23.27,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2017-03-19,22.9,22.9,22.9,0.0,0.0,23.06,23.06,23.06,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2017-03-26,23.25,23.25,23.25,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2017-04-02,23.3,23.3,23.3,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2017-04-09,23.23,23.23,23.23,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2017-04-16,23.4,23.4,23.4,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2017-04-23,23.5,23.5,23.5,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2017-04-30,23.44,23.44,23.44,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2017-05-07,23.63,23.63,23.63,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2017-05-14,23.62,23.62,23.62,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2017-05-21,23.85,23.85,23.85,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2017-05-28,23.97,23.97,23.97,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2017-06-04,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2017-06-11,23.99,23.99,23.99,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2017-06-18,23.81,23.81,23.81,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2017-06-25,23.61,23.61,23.61,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2017-07-02,23.59,23.59,23.59,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2017-07-09,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.93,23.93,23.93,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2017-07-16,23.91,23.91,23.91,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2017-07-23,23.49,23.49,23.49,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2017-07-30,23.96,23.96,23.96,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2017-08-06,23.5,23.5,23.5,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2017-08-13,23.6,23.6,23.6,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2017-08-20,23.66,23.66,23.66,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2017-08-27,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2017-09-03,23.97,23.97,23.97,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2017-09-10,23.93,23.93,23.93,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2017-09-17,23.75,23.75,23.75,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2017-09-24,23.74,23.74,23.74,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2017-10-01,24.1,24.1,24.1,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2017-10-08,24.3,24.3,24.3,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2017-10-15,24.24,24.24,24.24,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.31,24.31,24.31,0.0,0.0
2017-10-22,24.26,24.26,24.26,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2017-10-29,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2017-11-05,24.55,24.55,24.55,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2017-11-12,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2017-11-19,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2017-11-26,24.39,24.39,24.39,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2017-12-03,24.4,24.4,24.4,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2017-12-10,24.65,24.65,24.65,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2017-12-17,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.61,24.61,24.61,0.0,0.0
2017-12-24,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2017-12-31,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.9,24.9,24.9,0.0,0.0
