Date,CCIHY_stock_Open_average,CCIHY_stock_Open_max,CCIHY_stock_Open_min,CCIHY_stock_Open_volatility,CCIHY_stock_Open_change,CCIHY_stock_High_average,CCIHY_stock_High_max,CCIHY_stock_High_min,CCIHY_stock_High_volatility,CCIHY_stock_High_change,CCIHY_stock_Low_average,CCIHY_stock_Low_max,CCIHY_stock_Low_min,CCIHY_stock_Low_volatility,CCIHY_stock_Low_change,CCIHY_stock_Close_average,CCIHY_stock_Close_max,CCIHY_stock_Close_min,CCIHY_stock_Close_volatility,CCIHY_stock_Close_change,CCIHY_stock_Volume_average,CCIHY_stock_Volume_max,CCIHY_stock_Volume_min,CCIHY_stock_Volume_volatility,CCIHY_stock_Volume_change
2017-10-08,1.098,1.17,0.99,0.17999999999999994,0.07000000000000006,1.214,1.39,1.12,0.2699999999999998,-0.2699999999999998,1.04,1.1,0.98,0.1200000000000001,0.030000000000000027,1.124,1.2,1.06,0.1399999999999999,-0.10999999999999988,1028360,3410011,251808,3158203,-3078386
2017-10-15,1.158,1.23,1.1,0.1299999999999999,0.11999999999999988,1.22,1.3,1.13,0.17000000000000015,0.1100000000000001,1.096,1.16,1.05,0.10999999999999988,0.08999999999999986,1.188,1.28,1.09,0.18999999999999995,0.1399999999999999,339340,628488,141536,486952,33984
2017-10-22,1.15,1.21,1.1,0.10999999999999988,-0.10999999999999988,1.244,1.39,1.19,0.19999999999999996,-0.040000000000000036,1.088,1.12,1.07,0.050000000000000044,-0.050000000000000044,1.132,1.17,1.09,0.07999999999999985,-0.05999999999999983,367207,1003208,61387,941821,63217
2017-10-29,1.068,1.09,1.04,0.050000000000000044,0.030000000000000027,1.118,1.15,1.1,0.04999999999999982,0.039999999999999813,1.05,1.07,1.02,0.050000000000000044,0.050000000000000044,1.078,1.09,1.07,0.020000000000000018,0.0,176265,428242,62152,366090,-175539
2017-11-05,1.038,1.1,1.0,0.10000000000000009,0.050000000000000044,1.118,1.19,1.06,0.1299999999999999,0.08999999999999986,1.004,1.05,0.97,0.08000000000000007,0.030000000000000027,1.048,1.08,1.02,0.06000000000000005,0.06000000000000005,470217,960666,124208,836458,643471
2017-11-12,1.094,1.22,1.04,0.17999999999999994,-0.06000000000000005,1.22,1.35,1.1,0.25,-0.20000000000000018,1.052,1.15,0.97,0.17999999999999994,-0.040000000000000036,1.1300000000000001,1.26,1.02,0.24,-0.15999999999999992,1048408,2374290,226408,2147882,-2147882
2017-11-19,1.085,1.12,1.04,0.08000000000000007,-0.020000000000000018,1.115,1.13,1.09,0.039999999999999813,-0.039999999999999813,1.0425,1.07,1.03,0.040000000000000036,-0.040000000000000036,1.0550000000000002,1.1,1.03,0.07000000000000006,-0.07000000000000006,273990,384474,185789,198685,27335
2017-11-26,1.016,1.08,0.96,0.1200000000000001,-0.1200000000000001,1.044,1.08,1.01,0.07000000000000006,-0.07000000000000006,0.968,1.0,0.95,0.050000000000000044,-0.040000000000000036,0.994,1.03,0.96,0.07000000000000006,-0.050000000000000044,197890,381596,118438,263158,-81290
2017-12-03,0.95,0.99,0.93,0.05999999999999994,-0.05999999999999994,1.02,1.1,0.99,0.1100000000000001,0.020000000000000018,0.934,0.95,0.93,0.019999999999999907,-0.019999999999999907,0.95,0.97,0.93,0.039999999999999925,0.020000000000000018,374058,1167584,75462,1092122,179118
2017-12-10,1.028,1.07,0.97,0.10000000000000009,0.07000000000000006,1.066,1.1,1.03,0.07000000000000006,0.040000000000000036,1.004,1.03,0.95,0.08000000000000007,0.06000000000000005,1.032,1.06,1.01,0.050000000000000044,0.010000000000000009,80600,177655,26112,151543,-18331
2017-12-17,1.632,2.36,1.01,1.3499999999999999,0.6399999999999999,2.294,3.16,1.09,2.0700000000000003,0.8399999999999999,1.522,2.07,1.01,1.0599999999999998,0.6100000000000001,1.988,3.05,1.03,2.0199999999999996,0.75,10868903,30457698,235511,30222187,2772697
2017-12-24,1.6825,1.73,1.61,0.11999999999999988,-0.040000000000000036,1.835,2.08,1.7,0.3800000000000001,-0.020000000000000018,1.59,1.64,1.5,0.1399999999999999,0.1399999999999999,1.68,1.69,1.66,0.030000000000000027,0.010000000000000009,929760,1411249,459661,951588,-827614
2017-12-31,2.19,3.1,1.77,1.33,1.33,2.9125,4.75,2.14,2.61,2.59,1.9825,2.61,1.65,0.96,0.96,2.265,2.72,1.85,0.8700000000000001,0.6200000000000001,8554284,23369772,1349026,22020746,19477275
