Date,ATV_stock_Open_average,ATV_stock_Open_max,ATV_stock_Open_min,ATV_stock_Open_volatility,ATV_stock_Open_change,ATV_stock_High_average,ATV_stock_High_max,ATV_stock_High_min,ATV_stock_High_volatility,ATV_stock_High_change,ATV_stock_Low_average,ATV_stock_Low_max,ATV_stock_Low_min,ATV_stock_Low_volatility,ATV_stock_Low_change,ATV_stock_Close_average,ATV_stock_Close_max,ATV_stock_Close_min,ATV_stock_Close_volatility,ATV_stock_Close_change,ATV_stock_Volume_average,ATV_stock_Volume_max,ATV_stock_Volume_min,ATV_stock_Volume_volatility,ATV_stock_Volume_change
2017-10-15,14.215,14.52,13.98,0.5399999999999991,-0.15000000000000036,14.405000000000001,14.63,14.14,0.4900000000000002,-0.4900000000000002,13.9875,14.2,13.87,0.33000000000000007,0.11000000000000121,14.175,14.33,13.9,0.4299999999999997,-0.1899999999999995,2321,7966,335,7631,-7631
2017-10-22,13.9875,14.05,13.94,0.11000000000000121,0.0600000000000005,14.037500000000001,14.16,13.96,0.1999999999999993,-0.09999999999999964,13.9025,14.05,13.8,0.25,0.08999999999999986,14.005,14.06,13.95,0.11000000000000121,0.009999999999999787,1330,2832,359,2473,-857
2017-10-29,14.456666666666667,14.74,14.28,0.46000000000000085,-0.07000000000000028,14.456666666666667,14.74,14.28,0.46000000000000085,-0.07000000000000028,14.383333333333333,14.52,14.28,0.2400000000000002,-0.07000000000000028,14.383333333333333,14.52,14.28,0.2400000000000002,-0.07000000000000028,391,541,299,242,242
2017-11-05,14.604000000000001,16.01,13.8,2.210000000000001,2.210000000000001,15.522,17.8,13.97,3.83,3.83,14.314,15.25,13.8,1.4499999999999993,1.4499999999999993,15.062000000000001,16.35,13.97,2.380000000000001,2.380000000000001,5922,10561,488,10073,10073
2017-11-12,17.706,18.9,16.73,2.169999999999998,2.169999999999998,18.302,19.09,17.15,1.9400000000000013,1.5500000000000007,17.44,18.75,16.73,2.0199999999999996,2.0199999999999996,17.944,18.9,16.97,1.9299999999999997,1.5500000000000007,4145,7745,2087,5658,262
2017-11-19,18.76,19.51,18.28,1.2300000000000004,-0.46999999999999886,18.925,19.51,18.59,0.9200000000000017,0.03999999999999915,17.9025,18.38,17.09,1.2899999999999991,1.1600000000000001,18.28,18.71,17.75,0.9600000000000009,0.5300000000000011,5134,7750,1970,5780,-4488
2017-11-26,17.634999999999998,17.98,17.28,0.6999999999999993,-0.6999999999999993,17.634999999999998,17.98,17.28,0.6999999999999993,-0.6999999999999993,16.4525,17.2,16.08,1.120000000000001,0.33000000000000185,16.7425,17.2,16.41,0.7899999999999991,-0.4800000000000004,6495,18447,741,17706,-17373
2017-12-03,16.383333333333333,16.7,16.1,0.5999999999999979,0.34999999999999787,16.563333333333333,16.8,16.19,0.6099999999999994,-0.10000000000000142,16.35,16.7,16.1,0.5999999999999979,0.4499999999999993,16.38,16.7,16.19,0.509999999999998,0.4499999999999993,1370,2969,139,2830,-2830
2017-12-10,16.412,16.8,15.59,1.2100000000000009,-0.17999999999999972,16.746,17.41,16.07,1.3399999999999999,0.2699999999999996,16.25,16.61,15.57,1.0399999999999991,-0.05999999999999872,16.445999999999998,17.03,15.99,1.040000000000001,0.4200000000000017,2280,3235,731,2504,1400
2017-12-17,16.976,17.7,16.53,1.1699999999999982,-0.3200000000000003,17.052,17.7,16.58,1.120000000000001,0.00999999999999801,16.456,16.85,16.01,0.8399999999999999,0.6899999999999977,16.53,17.04,16.01,1.0299999999999976,1.0299999999999976,2129,3424,445,2979,-1924
2017-12-24,17.3575,17.75,17.06,0.6900000000000013,0.25,17.5,17.75,17.06,0.6900000000000013,0.25,17.2775,17.64,16.85,0.7899999999999991,0.14000000000000057,17.44,17.69,16.93,0.7600000000000016,0.14000000000000057,1696,3722,215,3507,25
2017-12-31,18.9275,19.55,18.33,1.2200000000000024,0.5500000000000007,19.2375,19.85,18.83,1.0200000000000031,0.8500000000000014,18.045,18.4,17.35,1.0499999999999972,-0.04999999999999716,18.924999999999997,19.65,18.4,1.25,1.1499999999999986,9958,16955,1615,15340,11140
