Date,KEG_stock_Open_average,KEG_stock_Open_max,KEG_stock_Open_min,KEG_stock_Open_volatility,KEG_stock_Open_change,KEG_stock_High_average,KEG_stock_High_max,KEG_stock_High_min,KEG_stock_High_volatility,KEG_stock_High_change,KEG_stock_Low_average,KEG_stock_Low_max,KEG_stock_Low_min,KEG_stock_Low_volatility,KEG_stock_Low_change,KEG_stock_Close_average,KEG_stock_Close_max,KEG_stock_Close_min,KEG_stock_Close_volatility,KEG_stock_Close_change,KEG_stock_Volume_average,KEG_stock_Volume_max,KEG_stock_Volume_min,KEG_stock_Volume_volatility,KEG_stock_Volume_change
2017-09-10,12.532,12.75,12.14,0.6099999999999994,0.16000000000000014,12.742,13.14,12.3,0.8399999999999999,-0.4299999999999997,12.178,12.59,11.78,0.8100000000000005,0.11000000000000121,12.45,12.76,11.92,0.8399999999999999,-0.7799999999999994,199131,386171,76755,309416,309416
2017-09-17,12.318,13.07,11.9,1.17,1.17,12.666,13.23,12.14,1.0899999999999999,0.9299999999999997,12.13188,12.58,11.83,0.75,0.6999999999999993,12.482000000000001,12.97,11.95,1.0200000000000014,0.9400000000000013,206709,598187,58604,539583,69022
2017-09-24,13.3,13.64,12.91,0.7300000000000004,0.4399999999999995,13.614,13.9,13.25,0.6500000000000004,0.11999999999999922,13.132,13.43,12.91,0.5199999999999996,0.09999999999999964,13.356,13.58,13.05,0.5299999999999994,0.11999999999999922,154536,277053,57856,219197,-148101
2017-10-01,13.456,13.76,12.99,0.7699999999999996,0.5099999999999998,13.818,14.17,13.39,0.7799999999999994,0.2699999999999996,13.25482,13.58,12.7941,0.7858999999999998,0.3058999999999994,13.564,13.86,13.26,0.5999999999999996,0.05000000000000071,85886,124064,38044,86020,44645
2017-10-08,13.25,13.55,12.83,0.7200000000000006,-0.5999999999999996,13.348,13.63,13.06,0.5700000000000003,-0.40000000000000036,12.9,13.36,12.4,0.9599999999999991,-0.6199999999999992,13.008000000000001,13.44,12.41,1.0299999999999994,-0.8100000000000005,52220,57210,44696,12514,2693
2017-10-15,11.848,12.58,11.17,1.4100000000000001,-1.4100000000000001,12.01018,12.885,11.2259,1.6591000000000005,-1.6591000000000005,11.396,12.09,10.56,1.5299999999999994,-1.5299999999999994,11.486,12.14,10.58,1.5600000000000005,-1.5600000000000005,82945,196032,39213,156819,156819
2017-10-22,9.994,10.62,9.35,1.2699999999999996,-0.46999999999999886,10.31676,10.7038,9.9,0.803799999999999,-0.18379999999999974,9.556,10.06,9.11,0.9500000000000011,0.40000000000000036,9.914,10.21,9.35,0.8600000000000012,0.5099999999999998,129664,189244,75078,114166,33110
2017-10-29,10.422,10.81,10.17,0.6400000000000006,-0.08999999999999986,10.788,11.15,10.51,0.6400000000000006,-0.20000000000000107,10.09568,10.45,9.86,0.5899999999999999,-0.07000000000000028,10.438,10.64,10.22,0.41999999999999993,0.2599999999999998,72476,91230,62479,28751,-28749
2017-11-05,11.19,12.68,10.61,2.0700000000000003,0.2900000000000009,11.967,13.07,11.125,1.9450000000000003,0.10500000000000043,10.872,11.79,10.23,1.5599999999999987,-0.379999999999999,11.404,12.84,10.24,2.5999999999999996,-0.7400000000000002,181694,299132,82118,217014,43154
2017-11-12,9.17,10.18,8.54,1.6400000000000006,-1.1999999999999993,9.552,10.27,8.93,1.3399999999999999,0.08999999999999986,8.656,8.98,8.2,0.7800000000000011,0.0600000000000005,9.108,10.14,8.72,1.42,0.9800000000000004,196228,309610,73258,236352,-134235
2017-11-19,10.3525,10.58,10.06,0.5199999999999996,0.29999999999999893,10.620000000000001,10.821,10.419,0.40199999999999925,-0.1609999999999996,10.0825,10.27,9.93,0.33999999999999986,0.040000000000000924,10.275,10.48,10.07,0.41000000000000014,-0.41000000000000014,74956,116574,52765,63809,-63809
2017-11-26,10.134,10.42,9.98,0.4399999999999995,0.019999999999999574,10.536999999999999,10.815,10.19,0.625,0.45000000000000107,9.93948,10.12,9.77,0.34999999999999964,0.23000000000000043,10.178,10.4,9.92,0.4800000000000004,0.25,124057,192138,67698,124440,89743
2017-12-03,10.128,10.42,9.87,0.5500000000000007,-0.2699999999999996,10.3,10.99,9.95,1.040000000000001,-0.8900000000000006,9.858,10.37,9.56,0.8099999999999987,-0.5800000000000001,10.006,10.38,9.82,0.5600000000000005,-0.47000000000000064,71035,84712,66687,18025,-1734
2017-12-10,10.33,10.75,10.01,0.7400000000000002,0.5199999999999996,10.67984,10.97,10.15,0.8200000000000003,0.4792000000000005,10.174,10.38,9.92,0.46000000000000085,0.46000000000000085,10.396,10.71,9.97,0.7400000000000002,0.4900000000000002,135316,250388,67871,182517,90922
2017-12-17,11.574,12.64,10.51,2.130000000000001,2.130000000000001,12.082,12.9,11.17,1.7300000000000004,1.7300000000000004,11.414,12.19,10.47,1.7199999999999989,1.7199999999999989,11.834,12.7,10.85,1.8499999999999996,1.5,110371,146181,77952,68229,-40459
2017-12-24,12.1475,12.35,12.0,0.34999999999999964,-0.21000000000000085,12.325,12.615,12.0,0.6150000000000002,-0.48499999999999943,11.8675,12.01,11.54,0.47000000000000064,-0.4400000000000013,12.07,12.42,11.79,0.6300000000000008,-0.6300000000000008,57574,81144,35344,45800,-22585
2017-12-31,13.19,14.87,11.84,3.0299999999999994,3.0299999999999994,14.159125,14.99,12.43,2.5600000000000005,2.5600000000000005,13.0,14.58,11.625,2.955,2.955,13.9175,14.89,12.36,2.530000000000001,2.4299999999999997,221122,537036,71430,465606,-3942
