Date,AAP_stock_Open_average,AAP_stock_Open_max,AAP_stock_Open_min,AAP_stock_Open_volatility,AAP_stock_Open_change,AAP_stock_High_average,AAP_stock_High_max,AAP_stock_High_min,AAP_stock_High_volatility,AAP_stock_High_change,AAP_stock_Low_average,AAP_stock_Low_max,AAP_stock_Low_min,AAP_stock_Low_volatility,AAP_stock_Low_change,AAP_stock_Close_average,AAP_stock_Close_max,AAP_stock_Close_min,AAP_stock_Close_volatility,AAP_stock_Close_change,AAP_stock_Volume_average,AAP_stock_Volume_max,AAP_stock_Volume_min,AAP_stock_Volume_volatility,AAP_stock_Volume_change
2017-10-15,86.702,87.83,85.7,2.1299999999999955,1.6599999999999966,87.916,88.97,86.05,2.9200000000000017,1.6700000000000017,85.932,87.44,84.75,2.6899999999999977,1.1800000000000068,87.122,88.09,86.01,2.0799999999999983,0.769999999999996,2090249,2448040,1156760,1291280,-1291280
2017-10-22,84.804,86.55,82.89,3.6599999999999966,-1.4099999999999966,86.144,87.64,84.06,3.5799999999999983,-1.789999999999992,82.804,85.58,81.31,4.269999999999996,-3.769999999999996,84.21000000000001,85.91,81.93,3.9799999999999898,-3.9799999999999898,2268876,3229414,1345034,1884380,1582781
2017-10-29,81.768,82.33,81.02,1.3100000000000023,-0.5400000000000063,82.66199999999999,83.15,82.13,1.0200000000000102,0.25,80.794,81.68,80.21,1.470000000000013,-0.8599999999999994,81.596,82.0,80.75,1.25,-0.20000000000000284,1465300,2309813,1081473,1228340,-1201257
2017-11-05,80.222,81.53,79.2,2.3299999999999983,-1.3700000000000045,81.268,81.99,80.62,1.3699999999999903,0.1799999999999926,79.432,80.31,78.81,1.5,-0.3100000000000023,80.234,81.22,79.38,1.8400000000000034,0.5100000000000051,1902067,3233416,1173931,2059485,768450
2017-11-12,90.51,94.88,80.72,14.159999999999997,10.299999999999997,93.082,102.89,82.82,20.070000000000007,8.620000000000005,88.99,94.75,80.46,14.290000000000006,8.670000000000002,89.87,95.72,82.28,13.439999999999998,6.989999999999995,4192088,10153820,1549220,8604600,-2345243
2017-11-19,89.7475,90.94,89.2,1.7399999999999949,0.4300000000000068,90.71000000000001,91.68,89.9,1.7800000000000011,-1.7800000000000011,88.72999999999999,88.96,88.24,0.7199999999999989,0.7199999999999989,89.80250000000001,91.43,88.93,2.5,-2.200000000000003,1135059,1610673,523496,1087177,-974825
2017-11-26,94.756,100.74,89.61,11.129999999999995,11.129999999999995,97.336,101.65,90.78,10.870000000000005,10.189999999999998,93.728,98.67,89.04,9.629999999999995,8.849999999999994,96.58800000000001,101.0,89.87,11.129999999999995,9.409999999999997,2101387,3895424,858761,3036663,1394679
2017-12-03,100.974,107.1,97.75,9.349999999999994,-2.730000000000004,102.68,107.79,98.37,9.420000000000002,-4.579999999999998,98.44,100.76,96.57,4.190000000000012,-3.3800000000000097,100.118,104.02,97.5,6.519999999999996,-3.7099999999999937,1614135,2462381,925634,1536747,-1299474
2017-12-10,101.912,103.63,100.15,3.4799999999999898,0.6899999999999977,103.31400000000001,105.56,101.67,3.8900000000000006,0.04999999999999716,100.524,101.86,99.11,2.75,1.0600000000000023,101.456,103.03,100.2,2.8299999999999983,-0.14999999999999147,1550885,2442653,1093054,1349599,126744
2017-12-17,100.59400000000001,102.45,98.51,3.9399999999999977,-0.7000000000000028,101.64399999999999,103.1,100.52,2.5799999999999983,-2.269999999999996,99.196,100.65,98.03,2.6200000000000045,-0.9400000000000119,100.342,102.71,98.59,4.11999999999999,-2.1599999999999966,1121652,1334064,844821,489243,412784
2017-12-24,100.5575,101.72,99.85,1.8700000000000045,-0.9500000000000028,101.3425,102.75,99.91,2.8400000000000034,-1.7600000000000051,99.43,100.65,98.17,2.480000000000004,-1.1500000000000057,100.2825,101.96,99.69,2.269999999999996,-2.269999999999996,781859,988503,565122,423381,404046
2017-12-31,106.7575,111.96,100.9,11.059999999999988,11.059999999999988,110.0675,113.15,107.66,5.490000000000009,5.219999999999999,105.69749999999999,110.3,99.71,10.590000000000003,10.590000000000003,109.08,112.18,106.09,6.090000000000003,6.090000000000003,2203119,2624529,1996658,627871,-627871
