Date,BNS_stock_Open_average,BNS_stock_Open_max,BNS_stock_Open_min,BNS_stock_Open_volatility,BNS_stock_Open_change,BNS_stock_High_average,BNS_stock_High_max,BNS_stock_High_min,BNS_stock_High_volatility,BNS_stock_High_change,BNS_stock_Low_average,BNS_stock_Low_max,BNS_stock_Low_min,BNS_stock_Low_volatility,BNS_stock_Low_change,BNS_stock_Close_average,BNS_stock_Close_max,BNS_stock_Close_min,BNS_stock_Close_volatility,BNS_stock_Close_change,BNS_stock_Volume_average,BNS_stock_Volume_max,BNS_stock_Volume_min,BNS_stock_Volume_volatility,BNS_stock_Volume_change
2016-09-25,53.444,54.3,53.05,1.25,0.11999999999999744,53.762,54.43,53.16,1.2700000000000031,-0.01999999999999602,53.088,53.43,52.69,0.740000000000002,-0.1700000000000017,53.398,53.99,52.99,1.0,-0.269999999999996,664004,870567,492608,377959,158387
2016-10-02,52.792,53.04,52.65,0.39000000000000057,-0.39000000000000057,53.08,53.26,52.8,0.46000000000000085,-0.3100000000000023,52.461999999999996,52.75,51.97,0.7800000000000011,-0.6600000000000037,52.730000000000004,52.97,52.32,0.6499999999999986,-0.6499999999999986,599241,872632,486606,386026,79711
2016-10-09,52.788,53.48,52.47,1.009999999999998,0.8899999999999935,53.193999999999996,53.76,52.94,0.8200000000000003,0.8200000000000003,52.598,53.16,52.15,1.009999999999998,0.6599999999999966,53.0,53.42,52.77,0.6499999999999986,0.5900000000000034,591339,844274,432533,411741,177508
2016-10-16,53.648,54.06,53.24,0.8200000000000003,-0.14000000000000057,53.938,54.57,53.53,1.0399999999999991,0.060000000000002274,53.532000000000004,53.92,53.17,0.75,-0.0899999999999963,53.702,54.0,53.4,0.6000000000000014,0.060000000000002274,481638,551786,404855,146931,-42716
2016-10-23,53.688,53.85,53.48,0.37000000000000455,0.37000000000000455,54.016,54.16,53.76,0.3999999999999986,0.37000000000000455,53.548,53.63,53.42,0.21000000000000085,0.17999999999999972,53.766,53.96,53.62,0.3400000000000034,0.23000000000000398,480376,547197,374078,173119,83813
2016-10-30,53.642,54.25,53.32,0.9299999999999997,-0.46000000000000085,53.826,54.31,53.33,0.980000000000004,-0.7199999999999989,53.202,53.64,52.75,0.8900000000000006,-0.8900000000000006,53.444,53.79,52.89,0.8999999999999986,-0.8699999999999974,663345,815141,509614,305527,91803
2016-11-06,53.324,53.61,52.81,0.7999999999999972,-0.7999999999999972,53.68,54.34,53.05,1.2900000000000063,-0.8700000000000045,52.938,53.55,52.13,1.4199999999999946,-1.4199999999999946,53.426,54.28,52.45,1.8299999999999983,-1.2299999999999969,993667,1421296,532692,888604,321015
2016-11-13,52.402,52.97,51.61,1.3599999999999994,0.35999999999999943,52.872,53.38,52.38,1.0,0.7700000000000031,51.964,52.87,51.21,1.6599999999999966,1.6099999999999994,52.558,53.28,51.58,1.7000000000000028,1.7000000000000028,1033341,1674587,511878,1162709,-1162709
2016-11-20,53.9725,54.49,53.64,0.8500000000000014,0.17999999999999972,54.2125,54.51,53.99,0.519999999999996,-0.269999999999996,53.69,53.8,53.54,0.259999999999998,-0.1599999999999966,53.995000000000005,54.2,53.82,0.38000000000000256,-0.2600000000000051,518196,658477,210724,447753,-447753
2016-11-27,55.06,55.51,54.38,1.1299999999999955,1.0899999999999963,55.486000000000004,56.09,54.46,1.6300000000000026,1.6300000000000026,54.786,55.46,53.81,1.6499999999999986,1.6499999999999986,55.144,56.01,53.94,2.0700000000000003,2.0700000000000003,1157774,1852752,618997,1233755,62139
2016-12-04,56.686,57.87,56.08,1.7899999999999991,1.7899999999999991,57.324,58.58,56.3,2.280000000000001,2.219999999999999,56.558,57.85,55.86,1.990000000000002,1.990000000000002,57.076,58.32,55.99,2.3299999999999983,2.3299999999999983,696915,798613,568667,229946,37273
2016-12-11,58.09,58.7,57.35,1.3500000000000014,-1.1400000000000006,58.244,58.97,57.37,1.6000000000000014,-1.2899999999999991,57.612,58.41,56.81,1.5999999999999943,-1.3900000000000006,57.79,58.7,56.94,1.7600000000000051,-1.3400000000000034,671667,919021,470435,448586,227063
2016-12-18,56.644,57.06,56.24,0.8200000000000003,-0.8200000000000003,56.788,57.12,56.4,0.7199999999999989,-0.7000000000000028,56.352,56.76,56.01,0.75,-0.6400000000000006,56.544,56.81,56.19,0.6200000000000045,-0.5,508502,680852,326910,353942,-353942
2016-12-25,56.0475,56.24,55.76,0.480000000000004,-0.20000000000000284,56.235,56.43,56.03,0.3999999999999986,-0.3200000000000003,55.8775,56.2,55.55,0.6500000000000057,-0.6500000000000057,56.0075,56.3,55.68,0.6199999999999974,-0.6199999999999974,453348,614189,260733,353456,155905
2017-01-01,57.0325,57.9,56.1,1.7999999999999972,1.7999999999999972,57.5125,58.13,56.4,1.730000000000004,1.730000000000004,56.885,57.76,55.84,1.9199999999999946,1.9199999999999946,57.3725,57.88,56.38,1.5,1.5,632639,815128,438607,376521,-244975
2017-01-08,58.306,59.17,57.67,1.5,1.1000000000000014,58.73,59.24,57.87,1.3700000000000045,1.3700000000000045,58.122,58.75,57.38,1.3699999999999974,1.3699999999999974,58.542,59.11,57.69,1.4200000000000017,1.4200000000000017,602197,796199,500492,295707,59963
2017-01-15,58.285,59.13,57.69,1.4400000000000048,-1.4000000000000057,58.4625,59.24,57.69,1.5500000000000043,-1.0700000000000003,57.7625,58.62,57.36,1.259999999999998,-1.1099999999999994,58.0275,58.74,57.64,1.1000000000000014,-0.6700000000000017,625168,904295,409975,494320,-375074
2017-01-22,59.236,60.05,58.02,2.029999999999994,2.029999999999994,59.692,60.19,58.55,1.6400000000000006,1.6400000000000006,59.02,59.67,57.88,1.7899999999999991,1.7399999999999949,59.496,60.01,58.45,1.5599999999999952,1.4299999999999997,560151,683304,402035,281269,43849
2017-01-29,59.85,60.02,59.68,0.3400000000000034,0.3400000000000034,60.076,60.5,59.78,0.7199999999999989,0.7199999999999989,59.482,59.81,59.16,0.6500000000000057,0.6500000000000057,59.806,60.18,59.64,0.5399999999999991,0.5399999999999991,528188,664864,396475,268389,-191261
2017-02-05,60.204,60.98,59.52,1.4599999999999937,1.0599999999999952,60.61,61.54,60.01,1.5300000000000011,1.5300000000000011,60.05,60.98,59.44,1.5399999999999991,1.4299999999999997,60.474,61.36,59.78,1.5799999999999983,1.5799999999999983,469513,545729,409443,136286,127
2017-02-12,61.964,62.49,61.54,0.9500000000000028,0.8999999999999986,62.326,62.89,61.81,1.0799999999999983,0.8099999999999952,61.854,62.42,61.44,0.980000000000004,0.7100000000000009,62.166,62.69,61.57,1.1199999999999974,0.8999999999999986,562098,624759,515830,108929,-42405
2017-02-19,62.1975,62.51,61.88,0.6299999999999955,-0.6299999999999955,62.4025,62.71,62.02,0.6899999999999977,-0.5599999999999952,61.8225,62.21,61.16,1.0500000000000043,-0.980000000000004,62.01,62.29,61.29,1.0,-1.0,713713,841556,542531,299025,5273
2017-02-26,59.478,61.32,58.56,2.759999999999998,-2.6400000000000006,59.882,61.32,59.08,2.240000000000002,-1.4799999999999969,58.818,60.45,58.11,2.3400000000000034,-1.8100000000000023,59.342,60.96,58.19,2.770000000000003,-1.1600000000000037,1274779,1824109,943026,881083,-138436
2017-03-05,59.374,59.77,58.82,0.9500000000000028,-0.7899999999999991,59.54,60.07,58.94,1.1300000000000026,-0.9699999999999989,58.846000000000004,59.54,58.06,1.4799999999999969,-1.3999999999999986,59.1,59.78,58.56,1.2199999999999989,-1.1200000000000045,835034,1257326,718880,538446,526567
2017-03-12,58.784,58.9,58.71,0.18999999999999773,0.1599999999999966,59.22,59.44,58.83,0.6099999999999994,-0.14000000000000057,58.374,58.77,57.85,0.9200000000000017,-0.10999999999999943,58.762,59.28,58.37,0.9100000000000037,-0.9100000000000037,786645,1210615,502886,707729,-314194
2017-03-19,57.78,58.32,56.65,1.6700000000000017,-0.030000000000001137,58.26,58.62,57.73,0.8900000000000006,0.03999999999999915,57.234,57.69,56.37,1.3200000000000003,0.07000000000000028,57.762,58.14,57.1,1.0399999999999991,0.2700000000000031,913959,1153445,724950,428495,28898
2017-03-26,58.752,59.7,57.69,2.010000000000005,1.0500000000000043,59.376,60.06,58.79,1.2700000000000031,0.240000000000002,58.61,59.47,57.57,1.8999999999999986,0.8500000000000014,59.042,59.55,58.57,0.9799999999999969,-0.020000000000003126,1036209,1314025,898033,415992,106048
2017-04-02,58.386,58.76,57.82,0.9399999999999977,0.28999999999999915,58.732,58.97,58.41,0.5600000000000023,0.30999999999999517,57.95,58.25,57.48,0.7700000000000031,0.6200000000000045,58.338,58.7,58.18,0.5200000000000031,-0.0899999999999963,942215,1010735,812111,198624,-9931
2017-04-09,58.125,58.38,57.83,0.5500000000000043,-0.5500000000000043,58.195,58.47,57.86,0.6099999999999994,-0.6099999999999994,57.45,58.05,56.95,1.0999999999999943,-1.0999999999999943,57.8,58.27,57.01,1.2600000000000051,-1.2600000000000051,829180,905515,780544,124971,124971
2017-04-16,57.176,57.68,56.75,0.9299999999999997,-0.3399999999999963,57.484,58.09,57.15,0.9400000000000048,-0.9400000000000048,56.804,57.29,56.56,0.7299999999999969,-0.5600000000000023,57.142,57.95,56.65,1.3000000000000043,-1.0600000000000023,891146,960549,809770,150779,-150779
2017-04-23,57.064,57.8,55.24,2.559999999999995,-2.3699999999999974,57.424,58.26,55.93,2.3299999999999983,-2.3299999999999983,56.306,57.6,54.59,3.009999999999998,-2.6400000000000006,56.668,57.79,55.32,2.469999999999999,-2.0999999999999943,1181054,2197554,747674,1449880,142411
2017-04-30,55.258,55.78,54.8,0.980000000000004,-0.980000000000004,55.675999999999995,56.23,55.35,0.8799999999999955,0.3200000000000003,54.866,55.3,54.63,0.6699999999999946,-0.5399999999999991,55.316,56.19,54.65,1.5399999999999991,0.7899999999999991,886479,1202713,683818,518895,459597
2017-05-07,55.53,56.32,55.07,1.25,-1.2000000000000028,55.908,56.33,55.38,0.9499999999999957,-0.9499999999999957,55.052,55.62,54.34,1.279999999999994,-1.279999999999994,55.496,55.98,54.9,1.0799999999999983,-1.0500000000000043,792853,1021029,614724,406305,278835
2017-05-14,55.152,55.84,54.42,1.4200000000000017,-0.3100000000000023,55.58,56.2,54.95,1.25,0.39000000000000057,54.782,55.61,53.86,1.75,-0.3100000000000023,55.222,55.79,54.5,1.2899999999999991,0.3100000000000023,1128138,1588043,826164,761879,-195519
2017-05-21,56.416,56.66,56.08,0.5799999999999983,0.1600000000000037,56.589999999999996,56.91,56.17,0.7399999999999949,0.269999999999996,56.007999999999996,56.3,55.8,0.5,0.10999999999999943,56.26,56.4,56.01,0.39000000000000057,0.39000000000000057,707233,862999,385013,477986,238048
2017-05-28,56.82,57.07,56.69,0.38000000000000256,0.05000000000000426,56.962500000000006,57.09,56.84,0.25,-0.12000000000000455,56.332499999999996,56.48,56.09,0.38999999999999346,-0.00999999999999801,56.7225,56.87,56.49,0.37999999999999545,-0.07000000000000028,848411,1036659,634856,401803,-361072
2017-06-04,57.008,57.74,56.69,1.0500000000000043,0.980000000000004,57.57,58.65,57.11,1.5399999999999991,1.5300000000000011,56.751999999999995,57.65,56.23,1.4200000000000017,1.4200000000000017,57.338,58.38,56.73,1.6500000000000057,1.4299999999999997,851995,994950,711042,283908,218938
2017-06-11,58.53,58.94,58.03,0.9099999999999966,0.20000000000000284,58.872,59.09,58.54,0.5500000000000043,0.15000000000000568,58.006,58.32,57.64,0.6799999999999997,0.509999999999998,58.588,59.0,58.38,0.6199999999999974,0.6199999999999974,805044,920621,671235,249386,-174633
2017-06-18,59.41,59.96,59.03,0.9299999999999997,0.9299999999999997,60.026,60.54,59.59,0.9499999999999957,0.4799999999999969,59.204,59.5,58.94,0.5600000000000023,0.5600000000000023,59.664,60.2,59.31,0.8900000000000006,0.46000000000000085,911284,1025398,803528,221870,-46365
2017-06-25,60.406,60.77,60.17,0.6000000000000014,0.060000000000002274,60.668,61.2,60.36,0.8400000000000034,0.21000000000000085,59.914,60.47,59.6,0.8699999999999974,-0.10000000000000142,60.31,61.06,59.92,1.1400000000000006,0.21000000000000085,772700,1087090,591160,495930,405393
2017-07-02,60.41,60.88,60.03,0.8500000000000014,0.7000000000000028,60.9175,61.03,60.83,0.20000000000000284,-0.09000000000000341,60.1225,60.43,59.56,0.8699999999999974,0.259999999999998,60.6825,60.82,60.44,0.38000000000000256,-0.03999999999999915,549295,848811,306494,542317,202477
2017-07-09,61.083999999999996,61.62,60.66,0.9600000000000009,0.9200000000000017,61.628,62.2,60.88,1.3200000000000003,1.1400000000000006,60.891999999999996,61.47,60.35,1.1199999999999974,1.1199999999999974,61.438,62.02,60.85,1.1700000000000017,1.1500000000000057,570658,714159,467634,246525,28670
2017-07-16,62.064,62.17,61.94,0.23000000000000398,0.23000000000000398,62.29,62.42,62.12,0.30000000000000426,-0.00999999999999801,61.726,62.09,61.35,0.740000000000002,0.09000000000000341,61.972,62.22,61.67,0.5499999999999972,0.37999999999999545,466354,563569,426889,136680,-34891
2017-07-23,62.292,62.71,61.98,0.730000000000004,-0.05000000000000426,62.628,63.07,62.38,0.6899999999999977,-0.14999999999999858,61.86,62.23,61.46,0.769999999999996,0.11999999999999744,62.264,62.49,61.79,0.7000000000000028,-0.13000000000000256,582253,665628,440024,225604,-105328
2017-07-30,62.176,62.46,61.93,0.5300000000000011,-0.1599999999999966,62.356,62.62,62.16,0.46000000000000085,-0.46000000000000085,61.752,61.97,61.43,0.5399999999999991,-0.3200000000000003,62.08,62.31,61.87,0.44000000000000483,-0.44000000000000483,462698,657025,356464,300561,-57668
2017-08-06,61.264,61.85,60.56,1.2899999999999991,-1.2899999999999991,61.534,62.02,60.88,1.1400000000000006,-1.1400000000000006,60.924,61.68,60.11,1.5700000000000003,-1.5700000000000003,61.128,61.7,60.4,1.3000000000000043,-1.3000000000000043,431672,549992,226989,323003,267881
2017-08-13,61.089999999999996,61.3,60.76,0.5399999999999991,0.5399999999999991,61.332,61.48,61.11,0.36999999999999744,0.17999999999999972,60.864,61.09,60.66,0.4300000000000068,0.21000000000000085,61.092,61.33,60.89,0.4399999999999977,0.3399999999999963,510183,547306,459625,87681,-12129
2017-08-20,61.516,61.97,61.05,0.9200000000000017,0.7899999999999991,61.926,62.44,61.44,1.0,1.0,61.352000000000004,61.85,61.0,0.8500000000000014,0.7899999999999991,61.682,62.21,61.34,0.8699999999999974,0.8299999999999983,401074,432426,336233,96193,9618
2017-08-27,62.038,62.6,61.48,1.1200000000000045,0.21999999999999886,62.300000000000004,62.99,61.75,1.240000000000002,0.5399999999999991,61.358,62.36,60.27,2.0899999999999963,2.0899999999999963,62.018,62.7,61.59,1.1099999999999994,0.7900000000000063,594846,811296,443404,367892,-45584
2017-09-03,62.495000000000005,62.9,61.88,1.019999999999996,0.060000000000002274,62.92,63.22,62.62,0.6000000000000014,0.17999999999999972,62.1375,62.52,61.76,0.7600000000000051,0.6700000000000017,62.485,62.7,61.91,0.7900000000000063,0.7900000000000063,507984,740112,339397,400715,-400715
2017-09-10,63.268,63.43,63.07,0.35999999999999943,0.35999999999999943,63.466,63.6,63.34,0.259999999999998,0.259999999999998,63.026,63.1,62.9,0.20000000000000284,0.1600000000000037,63.288000000000004,63.45,63.17,0.28000000000000114,-0.14999999999999858,489130,753399,387151,366248,318876
2017-09-17,63.42,64.39,62.88,1.509999999999998,1.1499999999999986,63.962,64.93,63.21,1.720000000000006,1.6100000000000065,63.176,64.35,62.53,1.8199999999999932,1.8199999999999932,63.58,64.63,62.74,1.8899999999999935,1.8899999999999935,644966,929261,418850,510411,309650
2017-09-24,64.43599999999999,64.61,64.32,0.29000000000000625,-0.21999999999999886,64.616,64.83,64.46,0.37000000000000455,-0.28999999999999204,64.054,64.21,63.83,0.37999999999999545,-0.0799999999999983,64.244,64.4,64.07,0.3300000000000125,-0.15000000000000568,823856,1269213,652532,616681,616681
2017-10-01,64.184,64.47,63.79,0.6799999999999997,0.5000000000000071,64.458,64.78,64.14,0.6400000000000006,0.21999999999999886,64.034,64.3,63.65,0.6499999999999986,0.3400000000000034,64.312,64.71,63.88,0.8299999999999912,0.3299999999999912,734325,859313,564240,295073,-166528
2017-10-08,64.538,64.75,64.32,0.4300000000000068,0.25,64.768,64.96,64.32,0.6400000000000006,0.5700000000000074,64.236,64.53,63.82,0.7100000000000009,0.5500000000000043,64.47,64.95,63.85,1.1000000000000014,0.7499999999999929,763331,1073763,301214,772549,525181
