Date,ESE_stock_Open_average,ESE_stock_Open_max,ESE_stock_Open_min,ESE_stock_Open_volatility,ESE_stock_Open_change,ESE_stock_High_average,ESE_stock_High_max,ESE_stock_High_min,ESE_stock_High_volatility,ESE_stock_High_change,ESE_stock_Low_average,ESE_stock_Low_max,ESE_stock_Low_min,ESE_stock_Low_volatility,ESE_stock_Low_change,ESE_stock_Close_average,ESE_stock_Close_max,ESE_stock_Close_min,ESE_stock_Close_volatility,ESE_stock_Close_change,ESE_stock_Volume_average,ESE_stock_Volume_max,ESE_stock_Volume_min,ESE_stock_Volume_volatility,ESE_stock_Volume_change
2017-07-30,61.61,62.3,61.05,1.25,-0.9499999999999957,61.75,62.35,61.4,0.9500000000000028,-0.9500000000000028,60.9,61.25,60.55,0.7000000000000028,-0.45000000000000284,61.33,61.7,61.1,0.6000000000000014,-0.45000000000000284,59516,96375,31686,64689,25509
2017-08-06,57.61,61.25,51.95,9.299999999999997,-9.299999999999997,58.102,61.48,53.25,8.229999999999997,-8.079999999999998,55.5,60.85,50.3,10.550000000000004,-10.550000000000004,56.120000000000005,61.2,51.4,9.800000000000004,-9.800000000000004,153681,253429,76554,176875,107572
2017-08-13,53.36,54.05,51.95,2.0999999999999943,1.2999999999999972,54.17,54.35,53.9,0.45000000000000284,0.45000000000000284,53.01,53.5,51.45,2.049999999999997,1.6999999999999957,53.89,54.15,53.7,0.44999999999999574,0.20000000000000284,142477,173232,86309,86923,12281
2017-08-20,53.78,54.0,53.55,0.45000000000000284,-0.45000000000000284,53.93,54.05,53.75,0.29999999999999716,-0.10000000000000142,53.32,53.7,53.05,0.6500000000000057,-0.19999999999999574,53.62,53.95,53.35,0.6000000000000014,-0.20000000000000284,65878,72102,61392,10710,-10710
2017-08-27,53.92,54.5,53.3,1.2000000000000028,0.7999999999999972,54.34,55.05,53.75,1.2999999999999972,1.2999999999999972,53.54,54.35,52.85,1.5,0.9500000000000028,54.18,54.9,53.6,1.2999999999999972,1.2999999999999972,56901,66819,49941,16878,-7789
2017-09-03,54.6375,54.8,54.45,0.3499999999999943,-0.10000000000000142,55.2,55.55,54.85,0.6999999999999957,-0.25,54.1875,54.5,54.05,0.45000000000000284,0.45000000000000284,54.575,54.8,54.25,0.5499999999999972,0.5499999999999972,61582,75956,42096,33860,-6657
2017-09-10,55.39,55.9,54.95,0.9499999999999957,0.6499999999999986,56.07,56.4,55.55,0.8500000000000014,0.8500000000000014,55.14,55.5,54.75,0.75,0.5499999999999972,55.67,56.15,54.95,1.1999999999999957,1.1999999999999957,76807,181673,33572,148101,114708
2017-09-17,57.339999999999996,58.4,56.25,2.1499999999999986,0.8500000000000014,58.14,58.75,57.25,1.5,0.8500000000000014,57.01,57.5,56.1,1.3999999999999986,1.0,57.68,58.35,57.15,1.2000000000000028,0.7000000000000028,72847,102313,51814,50499,-4705
2017-09-24,59.03,60.4,57.7,2.6999999999999957,2.6999999999999957,59.96,61.05,58.25,2.799999999999997,2.3500000000000014,58.74,59.8,57.6,2.1999999999999957,2.1999999999999957,59.49,60.45,58.2,2.25,1.75,71231,116257,38705,77552,3627
2017-10-01,60.88,62.0,59.95,2.049999999999997,0.29999999999999716,61.6,62.05,61.15,0.8999999999999986,0.5,60.32,60.65,59.6,1.0499999999999972,0.6499999999999986,61.25,62.0,60.7,1.2999999999999972,0.5,72901,94583,47684,46899,-1631
2017-10-08,60.83,61.55,60.3,1.25,-0.6499999999999986,61.16,61.8,60.9,0.8999999999999986,-0.75,60.28,60.45,60.05,0.4000000000000057,0.25,60.62,61.0,60.5,0.5,0.5,69582,89886,52982,36904,10582
2017-10-15,60.49,61.15,59.85,1.2999999999999972,-0.75,60.81,61.6,60.1,1.5,-1.2000000000000028,59.940000000000005,60.25,59.45,0.7999999999999972,-0.29999999999999716,60.29,61.15,59.9,1.25,-1.0499999999999972,51852,64434,25632,38802,33892
2017-10-22,59.78,60.25,59.5,0.75,-0.6000000000000014,60.07,60.3,59.95,0.3499999999999943,-0.3499999999999943,59.174,59.42,58.75,0.6700000000000017,-0.14999999999999858,59.65,60.0,59.45,0.5499999999999972,0.25,62994,89504,43795,45709,36752
