Date,CGEMY_stock_Open_average,CGEMY_stock_Open_max,CGEMY_stock_Open_min,CGEMY_stock_Open_volatility,CGEMY_stock_Open_change,CGEMY_stock_High_average,CGEMY_stock_High_max,CGEMY_stock_High_min,CGEMY_stock_High_volatility,CGEMY_stock_High_change,CGEMY_stock_Low_average,CGEMY_stock_Low_max,CGEMY_stock_Low_min,CGEMY_stock_Low_volatility,CGEMY_stock_Low_change,CGEMY_stock_Close_average,CGEMY_stock_Close_max,CGEMY_stock_Close_min,CGEMY_stock_Close_volatility,CGEMY_stock_Close_change,CGEMY_stock_Volume_average,CGEMY_stock_Volume_max,CGEMY_stock_Volume_min,CGEMY_stock_Volume_volatility,CGEMY_stock_Volume_change
2017-10-08,23.566,23.77,23.45,0.3200000000000003,0.3200000000000003,23.696,23.88,23.57,0.3099999999999987,0.3099999999999987,23.544,23.76,23.44,0.3200000000000003,0.3200000000000003,23.622,23.8,23.48,0.3200000000000003,0.3200000000000003,102520,467832,4849,462983,462983
2017-10-15,23.622,23.71,23.45,0.26000000000000156,-0.26000000000000156,23.698,23.83,23.45,0.379999999999999,-0.33999999999999986,23.528,23.66,23.32,0.33999999999999986,-0.33999999999999986,23.624,23.83,23.35,0.4799999999999969,-0.389999999999997,122560,524331,10379,513952,-513952
2017-10-22,23.788,24.25,23.36,0.8900000000000006,0.23000000000000043,23.887999999999998,24.25,23.45,0.8000000000000007,0.21999999999999886,23.718,23.99,23.3,0.6899999999999977,0.21999999999999886,23.798000000000002,24.1,23.32,0.7800000000000011,0.2799999999999976,17926,28721,8468,20253,11904
2017-10-29,24.18,24.35,23.98,0.370000000000001,0.0,24.256,24.46,24.05,0.41000000000000014,-0.019999999999999574,24.122,24.29,23.94,0.34999999999999787,-0.03999999999999915,24.204,24.44,24.04,0.40000000000000213,0.0,24354,96683,3802,92881,3189
2017-11-05,23.722,24.12,23.25,0.870000000000001,-0.870000000000001,23.82,24.23,23.39,0.8399999999999999,-0.8399999999999999,23.650000000000002,24.12,23.21,0.9100000000000001,-0.870000000000001,23.774,24.16,23.33,0.8300000000000018,-0.7800000000000011,6902,9786,4786,5000,1317
2017-11-12,23.52,23.74,23.07,0.6699999999999982,0.6499999999999986,23.642,23.9,23.27,0.629999999999999,0.4499999999999993,23.458,23.74,23.07,0.6699999999999982,0.379999999999999,23.588,23.89,23.27,0.620000000000001,0.25,10419,20559,4021,16538,-2847
2017-11-19,23.677500000000002,24.18,23.42,0.759999999999998,0.6699999999999982,23.7275,24.18,23.52,0.6600000000000001,0.5700000000000003,23.5925,24.03,23.42,0.6099999999999994,0.5300000000000011,23.689999999999998,24.15,23.48,0.6699999999999982,0.5700000000000003,8812,14149,4630,9519,2507
2017-11-26,23.556,24.06,23.01,1.0499999999999972,-0.9100000000000001,23.582,24.1,23.06,1.0400000000000027,-0.9100000000000001,23.342000000000002,23.96,22.87,1.0899999999999999,-1.0500000000000007,23.422,24.03,23.0,1.0300000000000011,-1.0300000000000011,14595,19490,8081,11409,-10413
2017-12-03,22.78,23.16,22.56,0.6000000000000014,-0.23000000000000043,22.866,23.16,22.57,0.5899999999999999,-0.14999999999999858,22.692,22.93,22.48,0.4499999999999993,0.08999999999999986,22.766,22.98,22.54,0.4400000000000013,0.08999999999999986,60020,224723,10648,214075,-214075
2017-12-10,23.032,23.38,22.69,0.6899999999999977,0.259999999999998,23.148,23.38,22.87,0.509999999999998,0.0799999999999983,22.948,23.18,22.69,0.48999999999999844,0.07000000000000028,23.056,23.29,22.81,0.4800000000000004,0.010000000000001563,13411,15090,10923,4167,-3497
2017-12-17,23.296,23.39,23.25,0.14000000000000057,0.14000000000000057,23.422,23.57,23.35,0.21999999999999886,0.19000000000000128,23.258,23.38,23.21,0.16999999999999815,0.16999999999999815,23.348,23.53,23.24,0.2900000000000027,0.2900000000000027,10877,17047,7174,9873,-7339
2017-12-24,23.5275,23.73,23.36,0.370000000000001,0.28000000000000114,23.6275,23.8,23.51,0.28999999999999915,0.21000000000000085,23.490000000000002,23.66,23.36,0.3000000000000007,0.21999999999999886,23.55,23.74,23.41,0.3299999999999983,0.29999999999999716,7111,10707,5200,5507,532
2017-12-31,24.169999999999998,24.49,23.65,0.8399999999999999,0.8399999999999999,24.315,24.67,23.85,0.8200000000000003,0.8200000000000003,24.155,24.49,23.65,0.8399999999999999,0.8399999999999999,24.2875,24.66,23.85,0.8099999999999987,0.8099999999999987,15572,23515,8194,15321,-5863
