Date,PBH_stock_Open_average,PBH_stock_Open_max,PBH_stock_Open_min,PBH_stock_Open_volatility,PBH_stock_Open_change,PBH_stock_High_average,PBH_stock_High_max,PBH_stock_High_min,PBH_stock_High_volatility,PBH_stock_High_change,PBH_stock_Low_average,PBH_stock_Low_max,PBH_stock_Low_min,PBH_stock_Low_volatility,PBH_stock_Low_change,PBH_stock_Close_average,PBH_stock_Close_max,PBH_stock_Close_min,PBH_stock_Close_volatility,PBH_stock_Close_change,PBH_stock_Volume_average,PBH_stock_Volume_max,PBH_stock_Volume_min,PBH_stock_Volume_volatility,PBH_stock_Volume_change
2017-10-08,48.214,48.54,48.03,0.509999999999998,-0.35999999999999943,48.461999999999996,48.74,48.25,0.490000000000002,-0.3300000000000054,47.796,48.1,47.56,0.5399999999999991,-0.21999999999999886,48.184,48.34,48.05,0.29000000000000625,0.020000000000003126,509465,765726,341682,424044,-424044
2017-10-15,47.844,48.25,47.49,0.759999999999998,0.0,48.094,48.37,47.84,0.529999999999994,0.04999999999999716,47.354,47.84,46.61,1.230000000000004,-0.010000000000005116,47.808,48.07,47.43,0.6400000000000006,0.1700000000000017,360543,478208,274395,203813,-190689
2017-10-22,47.516,48.25,46.25,2.0,-2.0,47.908,48.41,47.19,1.2199999999999989,-1.0600000000000023,46.776,47.38,45.95,1.4299999999999997,-1.4299999999999997,47.238,47.81,46.39,1.4200000000000017,-0.5300000000000011,453287,493058,425429,67629,27859
2017-10-29,46.263999999999996,47.5,43.5,4.0,-3.4399999999999977,46.554,47.5,43.94,3.5600000000000023,-3.0,44.856,46.35,42.3,4.050000000000004,-3.770000000000003,45.382,46.9,42.99,3.9099999999999966,-3.3900000000000006,823080,1456586,324911,1131675,632369
2017-11-05,42.18,43.26,40.99,2.269999999999996,-1.9699999999999989,42.368,43.48,40.99,2.489999999999995,-2.489999999999995,41.52,42.84,40.53,2.3100000000000023,-2.3100000000000023,41.75,43.07,40.63,2.4399999999999977,-2.4399999999999977,658563,844156,476662,367494,-281071
2017-11-12,40.88,41.45,40.36,1.0900000000000034,1.0900000000000034,41.668,42.49,41.02,1.4699999999999989,0.8800000000000026,40.56,41.33,40.11,1.2199999999999989,1.2199999999999989,41.362,42.3,40.67,1.6299999999999955,0.8299999999999983,713880,860470,491175,369295,48904
2017-11-19,42.75,43.07,42.22,0.8500000000000014,0.8500000000000014,42.945,43.28,42.6,0.6799999999999997,0.6799999999999997,42.44,42.72,42.05,0.6700000000000017,0.6700000000000017,42.8825,43.28,42.57,0.7100000000000009,0.7100000000000009,405699,632922,133698,499224,-499224
2017-11-26,44.126,45.38,43.0,2.3800000000000026,1.9600000000000009,44.77,46.04,43.52,2.519999999999996,1.7399999999999949,43.486,44.71,42.48,2.230000000000004,1.259999999999998,44.278,45.2,42.83,2.3700000000000045,1.730000000000004,481513,676336,259675,416661,233956
2017-12-03,46.891999999999996,47.73,46.41,1.3200000000000003,-0.38000000000000256,47.426,48.24,46.81,1.4299999999999997,-1.4299999999999997,46.263999999999996,46.55,45.97,0.5799999999999983,-0.269999999999996,46.912,47.67,46.48,1.1900000000000048,-0.9200000000000017,628845,1171132,438908,732224,-633881
2017-12-10,46.534,46.99,45.91,1.0800000000000054,-0.8300000000000054,46.88,47.29,46.23,1.0600000000000023,-0.6500000000000057,45.874,46.48,45.4,1.0799999999999983,-0.3200000000000003,46.168,46.95,45.57,1.3800000000000026,-0.5399999999999991,606011,944627,374986,569641,494172
2017-12-17,45.02,45.85,44.28,1.5700000000000003,-1.2700000000000031,45.338,46.09,44.67,1.4200000000000017,-1.1500000000000057,44.538,45.33,44.17,1.1599999999999966,-0.9600000000000009,44.702,45.55,44.25,1.2999999999999972,-1.0,462914,597607,260739,336868,-336868
2017-12-24,44.5625,44.83,44.39,0.4399999999999977,0.1599999999999966,44.8525,45.09,44.56,0.5300000000000011,-0.03999999999999915,44.335,44.41,44.25,0.1599999999999966,0.11999999999999744,44.5725,44.79,44.41,0.38000000000000256,-0.38000000000000256,307211,359945,238661,121284,79475
2017-12-31,44.185,44.87,43.73,1.1400000000000006,0.509999999999998,44.78,45.23,44.22,1.009999999999998,0.25,43.7175,44.13,43.33,0.8000000000000043,0.2700000000000031,44.045,44.53,43.56,0.9699999999999989,0.3100000000000023,721639,998547,513684,484863,-153637
