Date,MTL_stock_Open_average,MTL_stock_Open_max,MTL_stock_Open_min,MTL_stock_Open_volatility,MTL_stock_Open_change,MTL_stock_High_average,MTL_stock_High_max,MTL_stock_High_min,MTL_stock_High_volatility,MTL_stock_High_change,MTL_stock_Low_average,MTL_stock_Low_max,MTL_stock_Low_min,MTL_stock_Low_volatility,MTL_stock_Low_change,MTL_stock_Close_average,MTL_stock_Close_max,MTL_stock_Close_min,MTL_stock_Close_volatility,MTL_stock_Close_change,MTL_stock_Volume_average,MTL_stock_Volume_max,MTL_stock_Volume_min,MTL_stock_Volume_volatility,MTL_stock_Volume_change
2017-10-08,5.068,5.12,5.0,0.1200000000000001,-0.10000000000000053,5.098,5.17,5.0,0.16999999999999993,-0.10000000000000053,4.956,5.06,4.9,0.15999999999999925,-0.14999999999999947,4.984,5.09,4.92,0.16999999999999993,-0.1200000000000001,322053,716262,74129,642133,617780
2017-10-15,5.158,5.29,5.01,0.28000000000000025,0.16000000000000014,5.226,5.35,5.08,0.2699999999999996,0.20000000000000018,5.066,5.21,4.94,0.2699999999999996,0.2699999999999996,5.17,5.26,4.95,0.3099999999999996,0.3099999999999996,1092356,1996209,44963,1951246,-1951246
2017-10-22,5.156,5.24,5.1,0.14000000000000057,-0.14000000000000057,5.2,5.31,5.16,0.14999999999999947,-0.13999999999999968,5.093999999999999,5.22,4.97,0.25,-0.1200000000000001,5.138,5.23,5.0,0.23000000000000043,-0.10000000000000053,91170,148842,33828,115014,34980
2017-10-29,5.036,5.14,4.97,0.16999999999999993,-0.16999999999999993,5.0600000000000005,5.19,4.99,0.20000000000000018,-0.20000000000000018,4.936,5.02,4.85,0.16999999999999993,-0.16999999999999993,4.966,5.06,4.87,0.1899999999999995,-0.1899999999999995,142285,392634,62160,330474,-30900
2017-11-05,4.896,4.98,4.84,0.14000000000000057,0.03000000000000025,4.966,5.0,4.95,0.04999999999999982,-0.04999999999999982,4.856,4.9,4.8,0.10000000000000053,0.009999999999999787,4.9,4.98,4.85,0.13000000000000078,-0.13000000000000078,95176,174993,46000,128993,17329
2017-11-12,4.696,4.89,4.51,0.3799999999999999,-0.3199999999999994,4.726,4.89,4.6,0.29000000000000004,-0.2699999999999996,4.578,4.79,4.45,0.33999999999999986,-0.27000000000000046,4.606,4.8,4.46,0.33999999999999986,-0.22999999999999954,102980,130433,87168,43265,-9100
2017-11-19,4.7575,4.89,4.53,0.35999999999999943,0.33000000000000007,4.8125,4.91,4.61,0.2999999999999998,0.25,4.68,4.83,4.47,0.3600000000000003,0.28000000000000025,4.745,4.87,4.49,0.3799999999999999,0.2699999999999996,88879,212304,33680,178624,-31079
2017-11-26,4.828,4.98,4.68,0.3000000000000007,-0.3000000000000007,4.838,4.98,4.68,0.3000000000000007,-0.3000000000000007,4.724,4.91,4.54,0.3700000000000001,-0.3099999999999996,4.75,4.96,4.58,0.3799999999999999,-0.29000000000000004,105266,187698,66716,120982,-31060
2017-12-03,4.598,4.92,4.5,0.41999999999999993,0.019999999999999574,4.616,4.92,4.5,0.41999999999999993,0.0,4.502,4.66,4.42,0.2400000000000002,0.03000000000000025,4.5200000000000005,4.67,4.46,0.20999999999999996,0.009999999999999787,103714,194568,41963,152605,-82295
2017-12-10,4.608,4.66,4.57,0.08999999999999986,-0.08999999999999986,4.636,4.67,4.59,0.08000000000000007,-0.08000000000000007,4.466,4.54,4.22,0.3200000000000003,-0.3200000000000003,4.508,4.63,4.22,0.41000000000000014,-0.3600000000000003,345904,1292117,69098,1223019,1179302
2017-12-17,4.416,4.51,4.28,0.22999999999999954,-0.15000000000000036,4.4719999999999995,4.56,4.34,0.21999999999999975,-0.16999999999999993,4.3020000000000005,4.48,4.0,0.4800000000000004,-0.2400000000000002,4.36,4.55,4.13,0.41999999999999993,-0.33999999999999986,354748,860919,121824,739095,-159363
2017-12-24,4.73,5.03,4.3,0.7300000000000004,0.7300000000000004,4.9925,5.3,4.69,0.6099999999999994,0.6099999999999994,4.715,5.01,4.3,0.71,0.71,4.97,5.26,4.69,0.5699999999999994,0.5699999999999994,380514,477796,251045,226751,128339
2017-12-31,5.375,5.48,5.23,0.25,0.17999999999999972,5.5,5.6,5.33,0.2699999999999996,0.16999999999999993,5.3225,5.37,5.2,0.16999999999999993,0.16000000000000014,5.4325,5.54,5.31,0.23000000000000043,0.09000000000000075,181591,236023,139973,96050,-96050
