Date,Vanguard S&P 500Etf_Open_average,Vanguard S&P 500Etf_Open_max,Vanguard S&P 500Etf_Open_min,Vanguard S&P 500Etf_Open_volatility,Vanguard S&P 500Etf_Open_change,Vanguard S&P 500Etf_High_average,Vanguard S&P 500Etf_High_max,Vanguard S&P 500Etf_High_min,Vanguard S&P 500Etf_High_volatility,Vanguard S&P 500Etf_High_change,Vanguard S&P 500Etf_Low_average,Vanguard S&P 500Etf_Low_max,Vanguard S&P 500Etf_Low_min,Vanguard S&P 500Etf_Low_volatility,Vanguard S&P 500Etf_Low_change,Vanguard S&P 500Etf_Close_average,Vanguard S&P 500Etf_Close_max,Vanguard S&P 500Etf_Close_min,Vanguard S&P 500Etf_Close_volatility,Vanguard S&P 500Etf_Close_change
2017-04-23,219.33,219.33,219.33,0.0,0.0,219.34,219.34,219.34,0.0,0.0,218.43,218.43,218.43,0.0,0.0,218.6,218.6,218.6,0.0,0.0
2017-04-30,219.56,219.56,219.56,0.0,0.0,220.06,220.06,220.06,0.0,0.0,219.12,219.12,219.12,0.0,0.0,220.06,220.06,220.06,0.0,0.0
2017-05-07,219.5,219.5,219.5,0.0,0.0,219.6,219.6,219.6,0.0,0.0,219.12,219.12,219.12,0.0,0.0,219.41,219.41,219.41,0.0,0.0
2017-05-14,217.88,217.88,217.88,0.0,0.0,219.47,219.47,219.47,0.0,0.0,217.82,217.82,217.82,0.0,0.0,218.71,218.71,218.71,0.0,0.0
2017-05-21,221.76,221.76,221.76,0.0,0.0,222.07,222.07,222.07,0.0,0.0,221.67,221.67,221.67,0.0,0.0,221.93,221.93,221.93,0.0,0.0
2017-05-28,223.48,223.48,223.48,0.0,0.0,224.32,224.32,224.32,0.0,0.0,223.17,223.17,223.17,0.0,0.0,224.1,224.1,224.1,0.0,0.0
2017-06-04,224.12,224.12,224.12,0.0,0.0,224.93,224.93,224.93,0.0,0.0,222.1,222.1,222.1,0.0,0.0,223.5,223.5,223.5,0.0,0.0
2017-06-11,224.0,224.0,224.0,0.0,0.0,224.06,224.06,224.06,0.0,0.0,222.94,222.94,222.94,0.0,0.0,223.87,223.87,223.87,0.0,0.0
2017-06-18,223.12,223.12,223.12,0.0,0.0,223.65,223.65,223.65,0.0,0.0,222.72,222.72,222.72,0.0,0.0,223.37,223.37,223.37,0.0,0.0
2017-06-25,222.57,222.57,222.57,0.0,0.0,222.91,222.91,222.91,0.0,0.0,221.86,221.86,221.86,0.0,0.0,222.06,222.06,222.06,0.0,0.0
2017-07-02,221.52,221.52,221.52,0.0,0.0,222.52,222.52,222.52,0.0,0.0,221.38,221.38,221.38,0.0,0.0,222.34,222.34,222.34,0.0,0.0
2017-07-09,224.52,224.52,224.52,0.0,0.0,225.9,225.9,225.9,0.0,0.0,224.39,224.39,224.39,0.0,0.0,225.47,225.47,225.47,0.0,0.0
2017-07-16,226.36,226.36,226.36,0.0,0.0,226.78,226.78,226.78,0.0,0.0,226.11,226.11,226.11,0.0,0.0,226.77,226.77,226.77,0.0,0.0
2017-07-23,226.54,226.54,226.54,0.0,0.0,226.92,226.92,226.92,0.0,0.0,226.09,226.09,226.09,0.0,0.0,226.77,226.77,226.77,0.0,0.0
2017-07-30,227.36,227.36,227.36,0.0,0.0,227.59,227.59,227.59,0.0,0.0,226.84,226.84,226.84,0.0,0.0,227.26,227.26,227.26,0.0,0.0
2017-08-06,224.13,224.13,224.13,0.0,0.0,224.82,224.82,224.82,0.0,0.0,223.87,223.87,223.87,0.0,0.0,224.23,224.23,224.23,0.0,0.0
2017-08-13,223.09,223.09,223.09,0.0,0.0,224.27,224.27,224.27,0.0,0.0,222.45,222.45,222.45,0.0,0.0,222.87,222.87,222.87,0.0,0.0
2017-08-20,224.95,224.95,224.95,0.0,0.0,225.58,225.58,225.58,0.0,0.0,224.47,224.47,224.47,0.0,0.0,224.6,224.6,224.6,0.0,0.0
2017-08-27,227.76,227.76,227.76,0.0,0.0,228.11,228.11,228.11,0.0,0.0,227.51,227.51,227.51,0.0,0.0,227.69,227.69,227.69,0.0,0.0
2017-09-03,226.45,226.45,226.45,0.0,0.0,226.98,226.98,226.98,0.0,0.0,226.25,226.25,226.25,0.0,0.0,226.4,226.4,226.4,0.0,0.0
2017-09-10,229.62,229.62,229.62,0.0,0.0,230.13,230.13,230.13,0.0,0.0,229.49,229.49,229.49,0.0,0.0,230.09,230.09,230.09,0.0,0.0
2017-09-17,228.75,228.75,228.75,0.0,0.0,229.26,229.26,229.26,0.0,0.0,228.72,228.72,228.72,0.0,0.0,229.04,229.04,229.04,0.0,0.0
2017-09-24,229.91,229.91,229.91,0.0,0.0,230.83,230.83,230.83,0.0,0.0,229.74,229.74,229.74,0.0,0.0,230.76,230.76,230.76,0.0,0.0
2017-10-01,233.46,233.46,233.46,0.0,0.0,233.7,233.7,233.7,0.0,0.0,233.18,233.18,233.18,0.0,0.0,233.68,233.68,233.68,0.0,0.0
2017-10-08,234.37,234.37,234.37,0.0,0.0,234.47,234.47,234.47,0.0,0.0,234.02,234.02,234.02,0.0,0.0,234.14,234.14,234.14,0.0,0.0
2017-10-15,235.8,235.8,235.8,0.0,0.0,236.19,236.19,236.19,0.0,0.0,235.53,235.53,235.53,0.0,0.0,236.16,236.16,236.16,0.0,0.0
2017-10-22,235.63,235.63,235.63,0.0,0.0,236.88,236.88,236.88,0.0,0.0,235.3,235.3,235.3,0.0,0.0,236.72,236.72,236.72,0.0,0.0
2017-10-29,236.83,236.83,236.83,0.0,0.0,237.44,237.44,237.44,0.0,0.0,236.34,236.34,236.34,0.0,0.0,237.43,237.43,237.43,0.0,0.0
2017-11-05,236.72,236.72,236.72,0.0,0.0,237.18,237.18,237.18,0.0,0.0,236.4,236.4,236.4,0.0,0.0,237.04,237.04,237.04,0.0,0.0
2017-11-12,237.17,237.17,237.17,0.0,0.0,237.39,237.39,237.39,0.0,0.0,236.79,236.79,236.79,0.0,0.0,236.9,236.9,236.9,0.0,0.0
2017-11-19,239.12,239.12,239.12,0.0,0.0,239.28,239.28,239.28,0.0,0.0,238.99,238.99,238.99,0.0,0.0,239.12,239.12,239.12,0.0,0.0
2017-11-26,243.25,243.25,243.25,0.0,0.0,243.71,243.71,243.71,0.0,0.0,239.52,239.52,239.52,0.0,0.0,242.9,242.9,242.9,0.0,0.0
2017-12-03,243.45,243.45,243.45,0.0,0.0,243.92,243.92,243.92,0.0,0.0,243.2,243.2,243.2,0.0,0.0,243.89,243.89,243.89,0.0,0.0
2017-12-10,245.15,245.15,245.15,0.0,0.0,246.55,246.55,246.55,0.0,0.0,245.06,245.06,245.06,0.0,0.0,246.12,246.12,246.12,0.0,0.0
2017-12-17,247.09,247.09,247.09,0.0,0.0,247.13,247.13,247.13,0.0,0.0,246.44,246.44,246.44,0.0,0.0,247.01,247.01,247.01,0.0,0.0
2017-12-24,246.76,246.76,246.76,0.0,0.0,246.77,246.77,246.77,0.0,0.0,245.03,245.03,245.03,0.0,0.0,245.29,245.29,245.29,0.0,0.0
2017-12-31,250.46,250.46,250.46,0.0,0.0,251.4,251.4,251.4,0.0,0.0,249.95,249.95,249.95,0.0,0.0,251.25,251.25,251.25,0.0,0.0
