Date,Lean Hogs_commodity_Open_average,Lean Hogs_commodity_Open_max,Lean Hogs_commodity_Open_min,Lean Hogs_commodity_Open_volatility,Lean Hogs_commodity_Open_change,Lean Hogs_commodity_High_average,Lean Hogs_commodity_High_max,Lean Hogs_commodity_High_min,Lean Hogs_commodity_High_volatility,Lean Hogs_commodity_High_change,Lean Hogs_commodity_Low_average,Lean Hogs_commodity_Low_max,Lean Hogs_commodity_Low_min,Lean Hogs_commodity_Low_volatility,Lean Hogs_commodity_Low_change,Lean Hogs_commodity_Close_average,Lean Hogs_commodity_Close_max,Lean Hogs_commodity_Close_min,Lean Hogs_commodity_Close_volatility,Lean Hogs_commodity_Close_change,Lean Hogs_commodity_Volume_average,Lean Hogs_commodity_Volume_max,Lean Hogs_commodity_Volume_min,Lean Hogs_commodity_Volume_volatility,Lean Hogs_commodity_Volume_change
2016-11-13,47.188,48.17,46.27,1.8999999999999986,0.44000000000000483,47.806,48.27,47.08,1.1900000000000048,1.0200000000000031,46.244,47.02,45.42,1.6000000000000014,1.6000000000000014,47.258,48.02,46.12,1.9000000000000057,0.8999999999999986,17147,23393,10510,12883,-12744
2016-11-20,49.457499999999996,50.5,47.9,2.6000000000000014,2.6000000000000014,50.5275,51.38,50.02,1.3599999999999994,1.3599999999999994,49.2,50.5,47.77,2.729999999999997,2.729999999999997,49.9675,51.05,49.3,1.75,1.279999999999994,10799,16197,5663,10534,-10534
2016-11-27,50.936,51.25,50.58,0.6700000000000017,-0.20000000000000284,51.384,51.7,50.95,0.75,-0.20999999999999375,50.358000000000004,50.75,49.95,0.7999999999999972,0.22000000000000597,50.554,51.02,50.23,0.7900000000000063,0.3299999999999983,9266,11592,6994,4598,-1697
2016-12-04,53.89,56.65,51.2,5.449999999999996,5.449999999999996,55.058,57.1,51.9,5.200000000000003,5.200000000000003,53.678,56.12,51.15,4.969999999999999,4.969999999999999,54.396,56.73,51.5,5.229999999999997,5.229999999999997,8266,11098,5093,6005,-2215
2016-12-11,60.126,62.75,57.0,5.75,5.75,60.99,64.95,57.4,7.550000000000004,7.550000000000004,59.71,62.58,56.8,5.780000000000001,5.780000000000001,60.684000000000005,64.7,57.17,7.530000000000001,7.32,11293,23283,1651,21632,20511
2016-12-18,64.956,65.85,63.83,2.019999999999996,0.35999999999999943,65.864,66.58,65.1,1.480000000000004,-1.480000000000004,63.432,64.42,62.27,2.1499999999999986,-1.6499999999999986,64.584,66.1,63.2,2.8999999999999915,-2.8999999999999915,17264,25043,10214,14829,-9312
2016-12-25,64.4325,65.58,62.5,3.0799999999999983,2.0999999999999943,65.825,66.35,64.88,1.4699999999999989,1.4699999999999989,63.7575,64.45,62.15,2.3000000000000043,2.1300000000000026,65.1625,66.15,64.65,1.5,1.4000000000000057,14348,16445,11497,4948,1580
2017-01-01,65.0875,66.4,63.88,2.520000000000003,-1.25,65.6075,66.9,64.78,2.1200000000000045,-1.75,63.582499999999996,64.22,63.23,0.990000000000002,0.3500000000000014,64.24,64.88,63.5,1.3799999999999955,0.4799999999999969,18133,22568,15871,6697,-6697
2017-01-08,65.114,66.1,64.12,1.9799999999999898,1.9799999999999898,65.70400000000001,66.22,64.12,2.0999999999999943,2.0799999999999983,64.17,64.9,62.55,2.3500000000000085,2.1700000000000017,65.19,65.95,63.75,2.200000000000003,1.8499999999999943,25117,27021,22091,4930,-2393
2017-01-15,65.755,65.95,65.47,0.480000000000004,-0.25,66.075,66.67,65.78,0.8900000000000006,-0.09000000000000341,64.8775,65.05,64.53,0.519999999999996,-0.01999999999999602,65.43,65.8,65.2,0.5999999999999943,-0.5,12500,16872,9993,6879,-687
2017-01-22,66.104,67.7,65.05,2.6500000000000057,1.0700000000000074,66.816,68.0,65.45,2.549999999999997,1.6299999999999955,65.28999999999999,66.05,64.33,1.7199999999999989,1.7199999999999989,66.1,67.53,65.0,2.530000000000001,1.9000000000000057,8962,11142,7351,3791,-1347
2017-01-29,68.88,70.6,67.2,3.3999999999999915,3.3499999999999943,69.63,70.65,67.7,2.950000000000003,2.950000000000003,68.512,69.92,66.92,3.0,3.0,69.256,70.35,67.1,3.25,3.230000000000004,8182,9984,5171,4813,-2519
2017-02-05,72.652,74.78,70.28,4.5,4.5,73.398,74.97,71.42,3.549999999999997,3.549999999999997,72.396,74.0,70.28,3.719999999999999,3.719999999999999,73.17,74.55,71.35,3.200000000000003,3.200000000000003,5611,8242,2871,5371,-2384
2017-02-12,71.472,74.67,69.83,4.840000000000003,-4.840000000000003,72.39,75.1,71.12,3.9799999999999898,-3.9799999999999898,70.97,74.62,69.75,4.8700000000000045,-4.790000000000006,71.488,74.75,69.83,4.920000000000002,-3.969999999999999,13996,19269,2758,16511,12783
2017-02-19,68.8625,71.25,66.7,4.549999999999997,-4.549999999999997,69.325,71.58,67.5,4.079999999999998,-3.3599999999999994,67.535,70.25,66.03,4.219999999999999,-3.9200000000000017,68.1775,70.35,66.58,3.769999999999996,-2.319999999999993,22333,28106,16512,11594,3393
2017-02-26,68.27,68.55,68.0,0.5499999999999972,-0.25,68.78,69.62,68.0,1.6200000000000045,-1.0,67.452,68.1,66.58,1.519999999999996,-1.2999999999999972,67.834,68.42,66.75,1.6700000000000017,-1.3700000000000045,20541,24238,16308,7930,3902
2017-03-05,67.93,68.72,67.28,1.4399999999999977,0.8199999999999932,68.542,68.97,68.17,0.7999999999999972,0.3299999999999983,67.256,67.9,66.8,1.1000000000000085,0.28000000000000114,67.978,68.42,67.17,1.25,1.0,18339,26674,0,26674,-15329
2017-03-12,69.84,70.5,68.4,2.0999999999999943,1.0999999999999943,70.512,71.28,69.78,1.5,-0.519999999999996,69.208,70.0,68.08,1.9200000000000017,0.7000000000000028,70.016,70.83,69.05,1.7800000000000011,-1.1700000000000017,17769,27483,12891,14592,-14362
2017-03-19,68.77,69.35,68.22,1.1299999999999955,0.22999999999998977,69.184,69.62,68.72,0.9000000000000057,0.14000000000000057,67.732,68.3,67.12,1.1799999999999926,-1.1799999999999926,68.286,69.35,67.28,2.069999999999993,-1.3700000000000045,12369,16467,9331,7136,-987
2017-03-26,65.926,67.05,65.17,1.8799999999999955,-1.1700000000000017,66.172,67.08,65.83,1.25,-1.2000000000000028,64.966,65.58,64.67,0.9099999999999966,-0.730000000000004,65.468,65.67,65.1,0.5700000000000074,0.01999999999999602,5908,7435,4243,3192,-2974
2017-04-02,64.344,65.55,63.7,1.8499999999999943,-1.8499999999999943,64.534,65.97,63.85,2.1199999999999974,-2.1199999999999974,63.666,64.72,63.23,1.490000000000002,-1.490000000000002,63.868,64.8,63.33,1.4699999999999989,-1.4699999999999989,4179,4753,3719,1034,-488
2017-04-09,62.9375,63.5,62.25,1.25,-1.25,63.085,63.52,62.52,1.0,-1.0,62.504999999999995,63.12,62.15,0.9699999999999989,-0.9699999999999989,62.665,63.33,62.23,1.1000000000000014,-0.8799999999999955,3142,5075,1866,3209,-484
2017-04-16,66.426,68.53,63.5,5.030000000000001,-5.030000000000001,66.564,68.6,63.9,4.699999999999996,-4.699999999999996,65.102,67.5,62.5,5.0,-5.0,65.514,67.72,63.02,4.699999999999996,-4.699999999999996,392,674,104,570,570
2017-04-23,64.866,66.7,62.8,3.9000000000000057,3.9000000000000057,66.322,67.62,64.47,3.1500000000000057,2.780000000000001,64.71,66.6,62.8,3.799999999999997,3.799999999999997,65.632,66.97,64.4,2.569999999999993,2.569999999999993,444,681,212,469,-228
2017-04-30,67.794,69.5,66.5,3.0,2.5,68.34,69.5,67.12,2.3799999999999955,2.1200000000000045,67.506,69.15,66.03,3.1200000000000045,3.1200000000000045,67.884,69.4,66.12,3.280000000000001,3.280000000000001,313,506,202,304,41
2017-05-07,71.774,77.15,69.25,7.900000000000006,7.900000000000006,72.404,78.17,70.1,8.070000000000007,8.070000000000007,71.67999999999999,76.88,69.25,7.6299999999999955,7.6299999999999955,72.146,77.95,69.9,8.049999999999997,8.049999999999997,3778,17709,238,17471,17471
2017-05-14,78.332,79.22,77.1,2.1200000000000045,0.6200000000000045,79.22,79.95,78.25,1.7000000000000028,1.2999999999999972,77.71,78.8,76.42,2.3799999999999955,1.2800000000000011,78.70400000000001,79.5,77.25,2.25,2.25,13176,15728,8641,7087,-6161
2017-05-21,79.996,81.2,78.92,2.280000000000001,2.1200000000000045,80.788,81.88,79.75,2.1299999999999955,2.1299999999999955,79.606,80.85,78.65,2.1999999999999886,2.1999999999999886,80.496,81.83,79.35,2.480000000000004,2.480000000000004,6447,8192,5340,2852,-769
2017-05-28,81.545,82.38,80.9,1.4799999999999898,-0.4000000000000057,82.1,82.67,81.65,1.019999999999996,-0.04999999999999716,80.6825,80.88,80.4,0.47999999999998977,0.47999999999998977,81.14,81.92,80.5,1.4200000000000017,0.7199999999999989,6599,8898,5106,3792,-1068
2017-06-04,81.714,82.4,81.1,1.3000000000000114,1.3000000000000114,82.24799999999999,82.6,81.72,0.8799999999999955,0.8799999999999955,81.38,82.25,80.45,1.7999999999999972,1.7999999999999972,81.69800000000001,82.47,80.72,1.75,1.75,4392,5911,2095,3816,-3154
2017-06-11,82.52,83.0,82.2,0.7999999999999972,-0.09999999999999432,83.054,83.67,82.5,1.1700000000000017,0.29999999999999716,81.738,82.22,80.72,1.5,-0.25,82.342,82.78,81.97,0.8100000000000023,0.35999999999999943,10198,16525,3018,13507,8292
2017-06-18,84.834,85.95,82.97,2.980000000000004,2.180000000000007,85.476,86.4,84.38,2.0200000000000102,0.9699999999999989,84.216,85.4,82.88,2.5200000000000102,1.2199999999999989,85.062,86.08,83.9,2.1799999999999926,1.3999999999999915,12124,18850,7452,11398,-11314
2017-06-25,87.618,89.97,85.67,4.299999999999997,4.299999999999997,88.724,90.85,87.4,3.4499999999999886,3.1299999999999955,87.266,89.8,85.55,4.25,4.25,88.302,90.62,86.47,4.150000000000006,3.5900000000000034,6939,8421,5880,2541,-1408
2017-07-02,91.65,92.47,91.05,1.4200000000000017,0.730000000000004,92.0575,92.58,91.08,1.5,1.019999999999996,90.9875,91.55,90.05,1.5,1.5,91.485,92.05,90.7,1.3499999999999943,1.019999999999996,4207,5081,3243,1838,477
2017-07-09,92.338,92.75,91.92,0.8299999999999983,0.8299999999999983,92.518,92.83,92.08,0.75,0.6700000000000017,92.068,92.45,91.33,1.1200000000000045,1.019999999999996,92.31,92.75,91.47,1.2800000000000011,1.1299999999999955,2608,3172,1773,1399,-966
2017-07-16,81.098,82.65,80.05,2.6000000000000085,1.1700000000000017,82.036,83.03,81.1,1.9300000000000068,0.9000000000000057,80.37,81.05,79.78,1.269999999999996,1.2199999999999989,81.212,82.58,80.5,2.0799999999999983,0.3199999999999932,15964,17668,12549,5119,-3791
2017-07-23,81.64,82.58,80.72,1.8599999999999994,1.8599999999999994,82.09,82.7,81.03,1.6700000000000017,1.5499999999999972,80.962,81.5,80.08,1.4200000000000017,1.0400000000000063,81.496,82.25,80.38,1.8700000000000045,1.0200000000000102,7640,9093,5996,3097,-2191
2017-07-30,81.222,82.25,80.25,2.0,1.2199999999999989,81.95,83.33,80.4,2.9299999999999926,1.8299999999999983,80.57,82.25,79.6,2.6500000000000057,2.0,81.448,83.22,79.8,3.4200000000000017,2.9200000000000017,8834,10664,6231,4433,-1173
2017-08-06,83.972,84.6,83.62,0.9799999999999898,0.9799999999999898,84.212,84.75,83.72,1.0300000000000011,1.0300000000000011,83.74,84.5,83.08,1.4200000000000017,1.4200000000000017,84.03,84.65,83.4,1.25,1.25,4843,6697,3550,3147,-3147
2017-08-13,68.748,70.6,66.5,4.099999999999994,-2.200000000000003,69.394,71.33,66.8,4.530000000000001,-2.6700000000000017,67.558,69.38,65.42,3.9599999999999937,-3.200000000000003,68.304,70.53,66.12,4.409999999999997,-3.049999999999997,21237,28562,13312,15250,6060
2017-08-20,64.28399999999999,65.5,63.55,1.9500000000000028,-1.5799999999999983,64.59,65.7,63.77,1.9299999999999997,-1.4000000000000057,63.152,64.25,62.62,1.6300000000000026,-1.4799999999999969,63.79,64.67,63.08,1.5900000000000034,-1.5900000000000034,20748,22786,17147,5639,2005
2017-08-27,61.552,62.77,60.4,2.3700000000000045,-1.470000000000006,62.326,63.0,61.7,1.2999999999999972,-0.4200000000000017,60.8,61.58,59.83,1.75,-0.4099999999999966,61.21,61.62,60.23,1.3900000000000006,-0.1699999999999946,23064,29372,19352,10020,2901
2017-09-03,62.5275,64.0,61.2,2.799999999999997,-0.8799999999999955,63.7,64.45,62.95,1.5,-1.5,61.885,63.25,61.08,2.1700000000000017,-0.8000000000000043,62.725,63.75,61.45,2.299999999999997,-1.6000000000000014,26836,30415,22805,7610,-3803
2017-09-10,59.894,61.83,58.6,3.229999999999997,-3.229999999999997,60.894,62.27,59.98,2.2900000000000063,-1.0700000000000003,59.166,61.25,58.25,3.0,-2.75,60.122,61.58,59.02,2.559999999999995,-0.6000000000000014,31333,37311,26815,10496,3616
2017-09-17,58.936,60.38,56.38,4.0,-4.0,59.296,60.88,56.65,4.230000000000004,-4.230000000000004,58.135999999999996,59.8,55.67,4.1299999999999955,-4.1299999999999955,58.36,60.12,55.7,4.419999999999995,-4.299999999999997,19825,27198,14143,13055,-6560
2017-09-24,55.7,56.52,55.4,1.1200000000000045,-0.20000000000000284,56.446,56.9,56.17,0.7299999999999969,-0.519999999999996,55.208000000000006,55.45,54.92,0.5300000000000011,-0.10999999999999943,55.586,56.33,55.25,1.0799999999999983,-0.9299999999999997,10434,12708,8404,4304,1099
2017-10-01,59.296,61.38,55.85,5.530000000000001,5.530000000000001,60.47,61.75,57.92,3.8299999999999983,3.460000000000001,58.656,60.62,55.65,4.969999999999999,3.450000000000003,59.51,60.92,57.25,3.6700000000000017,1.9200000000000017,10539,21757,5424,16333,-5609
2017-10-08,60.596,61.75,59.33,2.4200000000000017,2.4200000000000017,61.054,62.4,59.7,2.6999999999999957,2.6999999999999957,60.19,61.52,58.85,2.6700000000000017,2.6700000000000017,60.668,62.2,59.02,3.1799999999999997,3.1799999999999997,5198,11498,3189,8309,7157
2017-10-15,63.416,64.28,62.3,1.980000000000004,1.7800000000000011,64.35,64.92,63.8,1.1200000000000045,1.0399999999999991,62.815999999999995,63.9,61.98,1.9200000000000017,1.6000000000000014,63.744,64.85,62.17,2.6799999999999926,1.1499999999999915,19913,21117,18435,2682,-23
