Date,TSLA_stock_Open_average,TSLA_stock_Open_max,TSLA_stock_Open_min,TSLA_stock_Open_volatility,TSLA_stock_Open_change,TSLA_stock_High_average,TSLA_stock_High_max,TSLA_stock_High_min,TSLA_stock_High_volatility,TSLA_stock_High_change,TSLA_stock_Low_average,TSLA_stock_Low_max,TSLA_stock_Low_min,TSLA_stock_Low_volatility,TSLA_stock_Low_change,TSLA_stock_Close_average,TSLA_stock_Close_max,TSLA_stock_Close_min,TSLA_stock_Close_volatility,TSLA_stock_Close_change,TSLA_stock_Volume_average,TSLA_stock_Volume_max,TSLA_stock_Volume_min,TSLA_stock_Volume_volatility,TSLA_stock_Volume_change
2017-10-15,353.778,355.97,350.91,5.060000000000002,-1.0699999999999932,357.08,363.0,354.48,8.519999999999982,0.06999999999999318,348.78,354.13,344.34,9.79000000000002,-2.82000000000005,352.582,359.65,345.1,14.549999999999955,-5.5,4720028,5375486,3293345,2082141,-445091
2017-10-22,334.582,349.88,319.75,30.129999999999995,-30.129999999999995,337.014,349.95,324.59,25.360000000000014,-25.360000000000014,327.166,336.25,316.66,19.589999999999975,-19.589999999999975,329.448,337.34,320.87,16.46999999999997,-16.149999999999977,6167259,8594073,4491672,4102401,1232358
2017-10-29,314.258,332.25,299.5,32.75,-19.680000000000007,320.656,332.61,306.25,26.360000000000014,-17.529999999999973,309.09,320.26,292.63,27.629999999999995,-22.120000000000005,315.608,331.53,299.26,32.26999999999998,-13.990000000000009,9413890,19791416,4254378,15537038,4639596
2017-11-05,303.704,307.0,301.02,5.980000000000018,-4.5,306.742,308.36,304.46,3.900000000000034,0.8600000000000136,299.698,301.85,296.3,5.550000000000011,2.840000000000032,303.84,306.05,302.78,3.2700000000000387,0.21000000000003638,5315626,6486009,4625429,1860580,-1860580
2017-11-12,312.16,325.67,300.13,25.54000000000002,25.54000000000002,318.09000000000003,326.67,312.49,14.180000000000007,9.870000000000005,306.392,313.15,299.11,14.039999999999964,14.039999999999964,312.59,315.4,308.7,6.699999999999989,-0.3499999999999659,7759379,13735139,5676076,8059063,6150195
2017-11-19,313.8025,316.77,310.86,5.909999999999968,0.0,316.89,318.23,315.5,2.730000000000018,0.910000000000025,309.075,311.84,304.75,7.089999999999975,6.25,313.675,317.81,308.74,9.069999999999993,6.810000000000002,5917656,8247650,3244065,5003585,-5003585
2017-11-26,312.182,317.3,305.44,11.860000000000014,-7.810000000000002,315.272,320.0,310.32,9.680000000000007,-7.019999999999982,306.85,313.92,301.23,12.689999999999998,-4.4599999999999795,311.456,317.55,306.53,11.020000000000039,-10.28000000000003,5383447,8767398,4292868,4474530,-263026
2017-12-03,307.04,314.6,300.1,14.5,8.100000000000023,313.052,318.63,308.0,10.629999999999995,8.720000000000027,304.784,311.26,300.0,11.259999999999991,10.649999999999977,309.706,315.13,303.7,11.430000000000007,9.930000000000007,5185211,7195341,3468458,3726883,-2366682
2017-12-10,333.812,342.04,314.63,27.410000000000025,27.410000000000025,341.202,347.44,329.01,18.430000000000007,14.889999999999986,330.58799999999997,336.9,313.75,23.149999999999977,22.00999999999999,338.062,343.45,328.91,14.539999999999964,14.539999999999964,7125151,8733199,5799916,2933283,-1004782
2017-12-17,335.39,344.9,329.51,15.389999999999986,-15.389999999999986,337.196,346.73,330.92,15.810000000000002,-15.810000000000002,328.99,337.58,324.82,12.759999999999991,-12.759999999999991,331.16200000000003,338.87,325.2,13.670000000000016,-13.670000000000016,5371193,6824971,4215807,2609164,-1260359
2017-12-24,316.94,323.83,311.75,12.079999999999984,-7.649999999999977,318.4625,323.94,315.82,8.120000000000005,-7.529999999999973,311.7175,316.58,309.54,7.039999999999964,-6.579999999999984,313.91,317.29,311.35,5.939999999999998,-5.939999999999998,4296006,4712111,3777155,934956,-601258
2017-12-31,315.6225,321.0,312.0,9.0,4.6200000000000045,320.7875,325.25,317.24,8.009999999999991,-4.8700000000000045,311.0575,315.55,305.68,9.870000000000005,1.0,317.245,320.53,314.62,5.909999999999968,-3.9499999999999886,5852813,9946304,4352241,5594063,238939
