Date,CYD_stock_Open_average,CYD_stock_Open_max,CYD_stock_Open_min,CYD_stock_Open_volatility,CYD_stock_Open_change,CYD_stock_High_average,CYD_stock_High_max,CYD_stock_High_min,CYD_stock_High_volatility,CYD_stock_High_change,CYD_stock_Low_average,CYD_stock_Low_max,CYD_stock_Low_min,CYD_stock_Low_volatility,CYD_stock_Low_change,CYD_stock_Close_average,CYD_stock_Close_max,CYD_stock_Close_min,CYD_stock_Close_volatility,CYD_stock_Close_change,CYD_stock_Volume_average,CYD_stock_Volume_max,CYD_stock_Volume_min,CYD_stock_Volume_volatility,CYD_stock_Volume_change
2017-10-08,23.126,23.67,22.75,0.9200000000000017,0.6099999999999994,23.43,23.83,22.99,0.8399999999999999,0.4200000000000017,22.676,22.86,22.51,0.34999999999999787,0.129999999999999,23.06,23.6,22.79,0.8100000000000023,0.28000000000000114,84167,176219,40037,136182,-4711
2017-10-15,23.388,23.8,23.03,0.7699999999999996,-0.00999999999999801,23.712,23.94,23.3,0.6400000000000006,-0.11000000000000298,23.134,23.27,22.83,0.4400000000000013,-0.03999999999999915,23.518,23.85,23.26,0.5899999999999999,-0.19000000000000128,63704,81087,47053,34034,16191
2017-10-22,23.468,23.74,23.08,0.6600000000000001,-0.21999999999999886,23.678,23.8,23.52,0.28000000000000114,-0.21999999999999886,22.992,23.36,22.56,0.8000000000000007,-0.13000000000000256,23.248,23.47,22.93,0.5399999999999991,0.07000000000000028,68911,100239,36394,63845,-20125
2017-10-29,22.544,23.0,22.3,0.6999999999999993,-0.6799999999999997,22.844,23.26,22.51,0.75,-0.28000000000000114,22.158,22.25,22.07,0.17999999999999972,-0.129999999999999,22.366,22.43,22.3,0.129999999999999,-0.09999999999999787,62060,104012,42711,61301,-54572
2017-11-05,22.33,22.74,21.92,0.8199999999999967,-0.379999999999999,22.624,23.2,22.06,1.1400000000000006,-1.1400000000000006,21.87,22.22,21.5,0.7199999999999989,-0.6600000000000001,22.222,22.51,21.94,0.5700000000000003,-0.5499999999999972,98801,143509,64900,78609,-77090
2017-11-12,22.856,24.19,21.91,2.280000000000001,1.610000000000003,23.766000000000002,24.88,22.28,2.599999999999998,1.8299999999999983,22.558,23.85,21.74,2.110000000000003,1.8900000000000006,23.174,24.28,22.07,2.210000000000001,2.039999999999999,120587,295816,31007,264809,64751
2017-11-19,24.7775,24.95,24.45,0.5,0.5,25.22,25.59,25.0,0.5899999999999999,0.5899999999999999,24.535,24.94,24.27,0.6700000000000017,0.6700000000000017,24.92,25.32,24.58,0.740000000000002,0.740000000000002,156541,320802,70399,250403,-75170
2017-11-26,25.946,26.29,25.6,0.6899999999999977,0.6899999999999977,26.37,26.62,25.97,0.6500000000000021,0.6500000000000021,25.494,25.63,25.34,0.28999999999999915,-0.019999999999999574,25.88,26.25,25.43,0.8200000000000003,0.1700000000000017,148976,223327,102892,120435,14798
2017-12-03,25.752,26.2,25.08,1.120000000000001,-0.3500000000000014,26.118,26.73,25.45,1.2800000000000011,-0.6600000000000001,25.256,26.08,24.45,1.629999999999999,-0.3299999999999983,25.654,26.26,25.26,1.0,-0.9200000000000017,98287,192367,34274,158093,-158093
2017-12-10,24.476,25.26,23.12,2.1400000000000006,-2.1400000000000006,24.972,25.32,24.43,0.8900000000000006,-0.4499999999999993,24.098,25.09,23.0,2.09,-2.09,24.618,25.22,23.57,1.6499999999999986,-0.379999999999999,107195,222076,61114,160962,160962
2017-12-17,24.726,24.97,24.06,0.9100000000000001,0.07000000000000028,25.364,26.25,24.88,1.370000000000001,0.879999999999999,24.458,24.71,24.06,0.6500000000000021,0.16000000000000014,24.942,25.58,24.58,1.0,0.8299999999999983,76695,213254,32020,181234,157278
2017-12-24,24.83,25.38,24.44,0.9399999999999977,-0.9399999999999977,24.932499999999997,25.38,24.55,0.8299999999999983,-0.8299999999999983,24.4075,24.76,23.93,0.8300000000000018,-0.8300000000000018,24.560000000000002,24.87,24.0,0.870000000000001,-0.870000000000001,33586,41928,27926,14002,6783
2017-12-31,24.705000000000002,24.98,24.01,0.9699999999999989,0.9699999999999989,24.95,25.25,24.49,0.7600000000000016,0.490000000000002,24.41,24.73,23.86,0.870000000000001,0.6799999999999997,24.6875,24.83,24.44,0.389999999999997,0.29999999999999716,52387,59925,42103,17822,-8082
