Date,Global X MSCI Colombia_etf_Open_average,Global X MSCI Colombia_etf_Open_max,Global X MSCI Colombia_etf_Open_min,Global X MSCI Colombia_etf_Open_volatility,Global X MSCI Colombia_etf_Open_change,Global X MSCI Colombia_etf_High_average,Global X MSCI Colombia_etf_High_max,Global X MSCI Colombia_etf_High_min,Global X MSCI Colombia_etf_High_volatility,Global X MSCI Colombia_etf_High_change,Global X MSCI Colombia_etf_Low_average,Global X MSCI Colombia_etf_Low_max,Global X MSCI Colombia_etf_Low_min,Global X MSCI Colombia_etf_Low_volatility,Global X MSCI Colombia_etf_Low_change,Global X MSCI Colombia_etf_Close_average,Global X MSCI Colombia_etf_Close_max,Global X MSCI Colombia_etf_Close_min,Global X MSCI Colombia_etf_Close_volatility,Global X MSCI Colombia_etf_Close_change
2017-03-26,9.51,9.51,9.51,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.49,9.49,9.49,0.0,0.0
2017-04-02,9.63,9.63,9.63,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.56,9.56,9.56,0.0,0.0,9.56,9.56,9.56,0.0,0.0
2017-04-09,9.64,9.64,9.64,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.57,9.57,9.57,0.0,0.0
2017-04-16,9.62,9.62,9.62,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.5,9.5,9.5,0.0,0.0
2017-04-23,9.37,9.37,9.37,0.0,0.0,9.39,9.39,9.39,0.0,0.0,9.24,9.24,9.24,0.0,0.0,9.38,9.38,9.38,0.0,0.0
2017-04-30,9.33,9.33,9.33,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.27,9.27,9.27,0.0,0.0,9.46,9.46,9.46,0.0,0.0
2017-05-07,9.8,9.8,9.8,0.0,0.0,9.93,9.93,9.93,0.0,0.0,9.78,9.78,9.78,0.0,0.0,9.91,9.91,9.91,0.0,0.0
2017-05-14,9.92,9.92,9.92,0.0,0.0,10.1,10.1,10.1,0.0,0.0,9.92,9.92,9.92,0.0,0.0,10.03,10.03,10.03,0.0,0.0
2017-05-21,10.0,10.0,10.0,0.0,0.0,10.04,10.04,10.04,0.0,0.0,9.96,9.96,9.96,0.0,0.0,10.03,10.03,10.03,0.0,0.0
2017-05-28,10.07,10.07,10.07,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.07,10.07,10.07,0.0,0.0
2017-06-04,10.03,10.03,10.03,0.0,0.0,10.07,10.07,10.07,0.0,0.0,9.99,9.99,9.99,0.0,0.0,10.05,10.05,10.05,0.0,0.0
2017-06-11,10.0,10.0,10.0,0.0,0.0,10.01,10.01,10.01,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.92,9.92,9.92,0.0,0.0
2017-06-18,9.54,9.54,9.54,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.52,9.52,9.52,0.0,0.0
2017-06-25,9.63,9.63,9.63,0.0,0.0,9.68,9.68,9.68,0.0,0.0,9.56,9.56,9.56,0.0,0.0,9.67,9.67,9.67,0.0,0.0
2017-07-02,9.7,9.7,9.7,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.6,9.6,9.6,0.0,0.0
2017-07-09,9.94,9.94,9.94,0.0,0.0,10.02,10.02,10.02,0.0,0.0,9.89,9.89,9.89,0.0,0.0,9.94,9.94,9.94,0.0,0.0
2017-07-16,9.95,9.95,9.95,0.0,0.0,9.96,9.96,9.96,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.88,9.88,9.88,0.0,0.0
2017-07-23,9.98,9.98,9.98,0.0,0.0,10.01,10.01,10.01,0.0,0.0,9.95,9.95,9.95,0.0,0.0,10.01,10.01,10.01,0.0,0.0
2017-07-30,10.11,10.11,10.11,0.0,0.0,10.11,10.11,10.11,0.0,0.0,10.02,10.02,10.02,0.0,0.0,10.02,10.02,10.02,0.0,0.0
2017-08-06,9.86,9.86,9.86,0.0,0.0,9.95,9.95,9.95,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.92,9.92,9.92,0.0,0.0
2017-08-13,9.98,9.98,9.98,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.94,9.94,9.94,0.0,0.0,10.02,10.02,10.02,0.0,0.0
2017-08-20,10.15,10.15,10.15,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.29,10.29,10.29,0.0,0.0
2017-08-27,10.34,10.34,10.34,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2017-09-03,10.62,10.62,10.62,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.54,10.54,10.54,0.0,0.0,10.56,10.56,10.56,0.0,0.0
2017-09-10,10.52,10.52,10.52,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2017-09-17,10.43,10.43,10.43,0.0,0.0,10.51,10.51,10.51,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2017-09-24,10.29,10.29,10.29,0.0,0.0,10.36,10.36,10.36,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2017-10-01,10.4,10.4,10.4,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.3,10.3,10.3,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2017-10-08,10.37,10.37,10.37,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.36,10.36,10.36,0.0,0.0
2017-10-15,10.25,10.25,10.25,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.21,10.21,10.21,0.0,0.0
2017-10-22,10.0,10.0,10.0,0.0,0.0,10.01,10.01,10.01,0.0,0.0,9.77,9.77,9.77,0.0,0.0,9.8,9.8,9.8,0.0,0.0
2017-10-29,9.51,9.51,9.51,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.47,9.47,9.47,0.0,0.0
2017-11-05,9.83,9.83,9.83,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2017-11-12,9.76,9.76,9.76,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.73,9.73,9.73,0.0,0.0,9.84,9.84,9.84,0.0,0.0
2017-11-19,9.95,9.95,9.95,0.0,0.0,9.98,9.98,9.98,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.89,9.89,9.89,0.0,0.0
2017-11-26,9.81,9.81,9.81,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.68,9.68,9.68,0.0,0.0,9.7,9.7,9.7,0.0,0.0
2017-12-03,9.82,9.82,9.82,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.75,9.75,9.75,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2017-12-10,9.88,9.88,9.88,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.79,9.79,9.79,0.0,0.0
2017-12-17,10.14,10.14,10.14,0.0,0.0,10.16,10.16,10.16,0.0,0.0,10.03,10.03,10.03,0.0,0.0,10.11,10.11,10.11,0.0,0.0
2017-12-24,10.08,10.08,10.08,0.0,0.0,10.08,10.08,10.08,0.0,0.0,9.8,9.8,9.8,0.0,0.0,10.02,10.02,10.02,0.0,0.0
2017-12-31,10.41,10.41,10.41,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.45,10.45,10.45,0.0,0.0
